Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2,8:38,3,6,DAL 25,0,6,Dak Prescott pass complete short middle to Terrance Williams for 23 yards,-0.360,2.130
2,8:11,1,10,DAL 48,0,6,Ezekiel Elliott right guard for 5 yards (tackle by Jason Pierre-Paul),2.130,2.260
2,7:35,2,5,NYG 47,0,6,Ezekiel Elliott right tackle for 3 yards (tackle by B.J. Goodson),2.260,1.950
2,6:56,3,2,NYG 44,0,6,Dak Prescott pass incomplete short middle intended for Brice Butler (defended by Eli Apple),1.950,0.330
2,6:52,4,2,NYG 44,0,6,"Chris Jones punts 35 yards, fair catch by Dwayne Harris",0.330,0.380
2,6:44,1,10,NYG 9,0,6,Orleans Darkwa middle for 12 yards (tackle by Jaylon Smith),-0.380,0.340
2,6:04,1,10,NYG 21,0,6,"Eli Manning pass complete short right to Evan Engram for 3 yards (tackle by Jaylon Smith). Penalty on Weston Richburg: Ineligible Downfield Pass, 5 yards (no play)",0.340,-0.220
2,5:38,1,15,NYG 16,0,6,Eli Manning pass complete short right to Orleans Darkwa for -1 yards (tackle by Demarcus Lawrence),-0.220,-1.140
2,5:01,2,16,NYG 15,0,6,"Eli Manning pass complete short right to Sterling Shepard for 3 yards (tackle by Jaylon Smith). Sterling Shepard fumbles (forced by Jaylon Smith), recovered by Sterling Shepard at NYG-18",-1.140,-1.410
2,4:18,3,13,NYG 18,0,6,Eli Manning pass complete short right to Shane Vereen for 1 yard (tackle by Justin Durant and Demarcus Lawrence),-1.410,-2.140
2,4:01,4,12,NYG 19,0,6,"Brad Wing punts 36 yards. Penalty on Byron Jones: Offensive Holding, 10 yards",-2.140,-1.270
2,3:48,1,10,DAL 35,0,6,Ezekiel Elliott left end for 10 yards (tackle by B.J. Goodson),1.270,1.930
2,3:09,1,10,DAL 45,0,6,Dak Prescott pass complete short right to Jason Witten for 4 yards (tackle by B.J. Goodson),1.930,1.920
2,2:40,2,6,DAL 49,0,6,Ezekiel Elliott right end for 9 yards (tackle by Eli Apple and Romeo Okwara),1.920,2.790
2,2:03,1,10,NYG 42,0,6,Ezekiel Elliott left tackle for 6 yards (tackle by Jonathan Casillas and Damon Harrison),2.790,3.050
2,1:56,2,4,NYG 36,0,6,"Dak Prescott pass incomplete deep left intended for Dez Bryant. Penalty on Janoris Jenkins: Defensive Pass Interference, 21 yards (no play)",3.050,4.580
2,1:51,1,10,NYG 15,0,6,Dak Prescott pass complete short left to Ezekiel Elliott for 3 yards (tackle by Landon Collins),4.580,4.450
2,1:46,2,7,NYG 12,0,12,"Dak Prescott pass complete short middle to Jason Witten for 12 yards, touchdown",4.450,7.000
2,1:41,,,NYG 15,0,13,Dan Bailey kicks extra point good,0.000,0.000
2,1:41,,,DAL 35,0,13,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
2,1:41,1,10,NYG 25,0,13,Eli Manning pass incomplete short right intended for Sterling Shepard,0.610,0.060
2,1:37,2,10,NYG 25,0,13,Eli Manning pass complete short right to Shane Vereen for 8 yards (tackle by Jeff Heath),0.060,0.430
2,1:32,3,2,NYG 33,0,13,Eli Manning pass incomplete short left intended for Brandon Marshall,0.430,-1.180
2,1:27,4,2,NYG 33,0,13,"Brad Wing punts 43 yards, returned by Ryan Switzer for no gain",-1.180,-0.540
2,1:19,1,10,DAL 24,0,13,Dak Prescott pass complete short right to Terrance Williams for 14 yards (tackle by B.J. Goodson),0.540,1.470
2,0:57,1,10,DAL 38,0,13,Dak Prescott pass complete short right to Jason Witten for 6 yards (tackle by Eli Apple),1.470,1.730
2,0:35,2,4,DAL 44,0,13,Dak Prescott pass complete short right to Terrance Williams for 5 yards (tackle by Eli Apple),1.730,0.000
2,0:33,,,,,,Timeout #2 by Dallas Cowboys,0.000,-2.190
2,0:33,1,10,DAL 49,0,13,Dak Prescott middle for 17 yards (tackle by Janoris Jenkins),2.190,0.000
2,0:24,,,,,,Timeout #3 by Dallas Cowboys,0.000,-3.310
2,0:24,1,10,NYG 34,0,13,Dak Prescott pass complete short left to Jason Witten for 9 yards (tackle by B.J. Goodson),3.310,3.990
2,0:14,2,1,NYG 25,0,13,Dak Prescott spiked the ball,3.990,3.270
2,0:07,3,1,NYG 25,0,16,Dan Bailey 42 yard field goal good,3.270,3.000
2,0:05,,,DAL 35,0,16,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
2,0:05,1,10,NYG 25,0,16,Eli Manning kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,0,16,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,NYG 25,0,16,Eli Manning sacked by Demarcus Lawrence and Maliek Collins for -6 yards,0.610,-0.810
3,14:21,2,16,NYG 19,0,16,Eli Manning pass complete short right to Shane Vereen for 5 yards (tackle by Anthony Brown),-0.810,-0.760
3,13:43,3,11,NYG 24,0,16,Eli Manning pass complete deep right to Roger Lewis for 22 yards (tackle by Kavon Frazier),-0.760,1.990
3,13:18,1,10,NYG 46,0,16,Sterling Shepard left end for 6 yards (tackle by Jaylon Smith),1.990,2.260
3,12:39,2,4,DAL 48,0,16,Eli Manning pass complete short middle to Sterling Shepard for 6 yards (tackle by Stephen Paea),2.260,2.790
3,12:02,1,10,DAL 42,0,16,Paul Perkins left guard for 1 yard (tackle by Sean Lee),2.790,2.380
3,11:25,2,9,DAL 41,0,16,Eli Manning pass complete short left to Sterling Shepard for 6 yards (tackle by Chidobe Awuzie and Byron Jones),2.380,2.480
3,10:45,3,3,DAL 35,0,16,Eli Manning pass complete short middle to Evan Engram for 5 yards (tackle by Nolan Carroll),2.480,3.580
3,10:06,1,10,DAL 30,0,16,Eli Manning pass complete short left to Sterling Shepard for 6 yards (tackle by Chidobe Awuzie and Jaylon Smith),3.580,3.840
3,9:30,2,4,DAL 24,0,16,Eli Manning pass complete short right to Shane Vereen for 8 yards (tackle by Nolan Carroll),3.840,4.510
3,8:51,1,10,DAL 16,0,16,Paul Perkins left tackle for 2 yards (tackle by Tyrone Crawford),4.510,4.210
3,8:04,2,8,DAL 14,0,16,Eli Manning pass complete short middle to Sterling Shepard for 9 yards (tackle by Byron Jones),4.210,6.060
3,7:23,1,5,DAL 5,0,16,Paul Perkins middle for 1 yard (tackle by Tyrone Crawford and Charles Tapper),6.060,5.340
3,6:44,2,4,DAL 4,0,16,Eli Manning sacked by Charles Tapper for -9 yards,5.340,3.060
3,6:01,3,13,DAL 13,0,16,Eli Manning pass complete short left to Roger Lewis for 6 yards (tackle by Chidobe Awuzie),3.060,2.970
3,5:20,4,7,DAL 7,3,16,Aldrick Rosas 25 yard field goal good,2.970,3.000
3,5:16,,,NYG 35,3,16,"Aldrick Rosas kicks off 64 yards, returned by Ryan Switzer for 17 yards (tackle by Dwayne Harris)",0.000,-0.040
3,5:10,1,10,DAL 18,3,16,Ezekiel Elliott middle for 2 yards (tackle by Dalvin Tomlinson and Dominique Rodgers-Cromartie),0.040,-0.130
3,4:30,2,8,DAL 20,3,16,Dak Prescott pass complete short left to Dez Bryant for 35 yards (tackle by Landon Collins and Jonathan Casillas),-0.130,2.590
3,3:46,1,10,NYG 45,3,16,Dak Prescott pass complete short right to Ezekiel Elliott for -2 yards (tackle by B.J. Goodson),2.590,1.770
3,3:07,2,12,NYG 47,3,16,Ezekiel Elliott middle for 4 yards (tackle by Dominique Rodgers-Cromartie and Dalvin Tomlinson),1.770,1.620
3,2:29,3,8,NYG 43,3,16,Dak Prescott pass complete short right to Ezekiel Elliott for 1 yard (tackle by Landon Collins and B.J. Goodson),1.620,0.460
3,1:46,4,7,NYG 42,3,16,"Chris Jones punts 32 yards, fair catch by Dwayne Harris",0.460,0.380
3,1:38,1,10,NYG 10,3,16,Eli Manning pass incomplete deep left intended for Brandon Marshall,-0.380,-0.780
3,1:31,2,10,NYG 10,3,16,Eli Manning pass complete short right to Rhett Ellison for 9 yards (tackle by Maliek Collins),-0.780,-0.370
3,0:50,3,1,NYG 19,3,16,Orleans Darkwa left tackle for 4 yards (tackle by Damien Wilson),-0.370,0.480
3,0:15,1,10,NYG 23,3,16,"Penalty on NYG: Offensive 12 On-field, 5 yards (no play)",0.480,0.000
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,15,NYG 18,3,16,Eli Manning pass complete short right to Evan Engram for 5 yards (tackle by Jaylon Smith),0.000,-0.070
4,14:25,2,10,NYG 23,3,16,Eli Manning pass complete short middle to Roger Lewis for 9 yards (tackle by Sean Lee),-0.070,0.430
4,13:44,3,1,NYG 32,3,16,"Eli Manning pass incomplete short middle intended for Evan Engram. Penalty on Maliek Collins: Roughing the Passer, 15 yards (no play)",0.430,2.060
4,13:37,1,10,NYG 47,3,16,Orleans Darkwa right guard for -2 yards (tackle by Sean Lee),2.060,1.250
4,12:58,2,12,NYG 45,3,16,Eli Manning pass incomplete short middle intended for Roger Lewis,1.250,0.560
4,12:53,3,12,NYG 45,3,16,Eli Manning pass incomplete short left intended for Brandon Marshall,0.560,-0.390
4,12:47,4,12,NYG 45,3,16,"Brad Wing punts 55 yards, touchback",-0.390,-0.280
4,12:36,1,10,DAL 20,3,16,Ezekiel Elliott right tackle for 4 yards (tackle by Dalvin Tomlinson),0.280,0.270
4,11:54,2,6,DAL 24,3,16,Dak Prescott pass incomplete short right intended for Jason Witten,0.270,-0.430
4,11:49,3,6,DAL 24,3,16,Dak Prescott pass complete short left to Cole Beasley for 7 yards,-0.430,1.000
4,11:21,1,10,DAL 31,3,16,Ezekiel Elliott middle for 3 yards (tackle by Jason Pierre-Paul),1.000,0.870
4,10:40,2,7,DAL 34,3,16,Dak Prescott pass complete short right to Ezekiel Elliott for 4 yards (tackle by Jonathan Casillas),0.870,0.700
4,10:05,3,3,DAL 38,3,16,Dak Prescott pass complete short left to Ezekiel Elliott for 30 yards (tackle by Eli Apple),0.700,3.450
4,9:19,1,10,NYG 32,3,16,"Alfred Morris left end for no gain (tackle by Devon Kennard and B.J. Goodson). Penalty on Tyron Smith: Offensive Holding, 10 yards (no play)",3.450,2.790
4,8:53,1,20,NYG 42,3,16,Dak Prescott pass incomplete deep left intended for Terrance Williams (defended by Landon Collins),2.790,1.550
4,8:46,2,20,NYG 42,3,16,Dak Prescott pass incomplete deep left intended for Dez Bryant,1.550,0.890
4,8:39,3,20,NYG 42,3,16,Dak Prescott pass incomplete short right intended for Cole Beasley,0.890,0.460
4,8:34,4,20,NYG 42,3,16,"Chris Jones punts 32 yards, fair catch by Dwayne Harris",0.460,0.380
4,8:26,1,10,NYG 10,3,16,Eli Manning pass complete short left to Evan Engram for 31 yards (tackle by Damien Wilson),-0.380,1.660
4,7:54,1,10,NYG 41,3,16,Eli Manning pass incomplete short middle intended for Roger Lewis is intercepted by Anthony Brown at DAL-48,1.660,-2.130
4,7:48,1,10,DAL 48,3,16,Ezekiel Elliott left tackle for 4 yards (tackle by B.J. Goodson and Jason Pierre-Paul),2.130,2.120
4,7:10,2,6,NYG 48,3,16,Ezekiel Elliott right end for 8 yards (tackle by Darian Thompson),2.120,2.920
4,7:10,1,10,NYG 40,3,16,"Penalty on Tyron Smith: False Start, 5 yards (no play)",2.920,2.590
4,6:11,1,15,NYG 45,3,16,Dak Prescott pass complete short right to Jason Witten for 10 yards (tackle by B.J. Goodson),2.590,3.050
4,5:26,2,5,NYG 35,3,16,Ezekiel Elliott left tackle for 1 yard (tackle by Olivier Vernon and B.J. Goodson),3.050,2.480
4,4:45,3,4,NYG 34,3,16,Ezekiel Elliott right tackle for 6 yards (tackle by B.J. Goodson),2.480,3.710
4,4:04,1,10,NYG 28,3,16,Ezekiel Elliott left end for 8 yards (tackle by Darian Thompson),3.710,4.250
4,3:20,2,2,NYG 20,3,16,Alfred Morris middle for 3 yards (tackle by Robert Thomas and Devon Kennard),4.250,4.440
4,2:35,1,10,NYG 17,3,16,Alfred Morris right tackle for -4 yards (tackle by Devon Kennard and Damon Harrison),4.440,0.000
4,2:27,,,,,,Timeout #1 by New York Giants,0.000,-3.350
4,2:27,2,14,NYG 21,3,16,Ezekiel Elliott middle for 3 yards (tackle by Landon Collins),3.350,0.000
4,2:19,,,,,,Timeout #2 by New York Giants,0.000,-3.000
4,2:19,3,11,NYG 18,3,16,Ezekiel Elliott right tackle for no gain (tackle by Jay Bromley and Jason Pierre-Paul),3.000,2.250
4,2:00,4,11,NYG 18,3,19,Dan Bailey 36 yard field goal good,2.250,3.000
4,1:55,,,DAL 35,3,19,"Dan Bailey kicks off 70 yards, returned by Dwayne Harris for 19 yards (tackle by Byron Jones)",0.000,0.280
4,1:48,1,10,NYG 14,3,19,Eli Manning pass complete short right to Shane Vereen for 4 yards (tackle by Nolan Carroll),-0.280,-0.210
4,1:42,2,6,NYG 18,3,19,Eli Manning pass complete short middle to Shane Vereen for 5 yards (tackle by Sean Lee),-0.210,-0.320
4,1:21,3,1,NYG 23,3,19,Eli Manning pass complete short middle to Roger Lewis for 17 yards (tackle by Kavon Frazier),-0.320,1.600
4,1:07,1,10,NYG 40,3,19,Eli Manning pass complete short middle to Shane Vereen for 9 yards (tackle by Jeff Heath),1.600,2.270
4,0:48,2,1,NYG 49,3,19,"Eli Manning pass incomplete short left intended for Shane Vereen. Penalty on Ereck Flowers: Offensive Holding, 9 yards (no play)",2.270,1.050
4,0:43,2,10,NYG 40,3,19,Eli Manning pass incomplete short left intended for Evan Engram,1.050,0.370
4,0:38,3,10,NYG 40,3,19,Eli Manning pass complete short right to Shane Vereen for 5 yards (tackle by Jeff Heath),0.370,-0.390
4,0:32,4,5,NYG 45,3,19,Eli Manning pass complete short right to Shane Vereen for 6 yards (tackle by Jeff Heath),-0.390,0.000
4,0:25,,,,,,Timeout #3 by New York Giants,0.000,-2.320
4,0:25,1,10,DAL 49,3,19,Eli Manning pass complete short right to Paul Perkins for 4 yards (tackle by Nolan Carroll),2.320,2.320
4,0:20,2,6,DAL 45,3,19,Eli Manning pass complete short left to Brandon Marshall for 10 yards (tackle by Chidobe Awuzie),2.320,3.250
4,0:04,1,10,DAL 35,3,19,"Eli Manning pass incomplete short left intended for Brandon Marshall. Penalty on Jerell Adams: False Start, 5 yards (no play)",3.250,2.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
