Quarter,Time,Down,ToGo,Location,CHI,ATL,Detail,EPB,EPA
2,11:05,3,5,CHI 33,7,0,Jay Cutler pass complete short left to Matt Forte for 7 yards (tackle by Chris Houston),0.230,1.600
2,10:28,1,10,CHI 40,7,0,Jay Cutler pass incomplete deep left intended for Greg Olsen is intercepted by Thomas DeCoud at ATL-30 and returned for 15 yards,1.600,-1.930
2,10:17,1,10,ATL 45,7,0,Jerious Norwood left end for 8 yards (tackle by Kevin Payne),1.930,2.460
2,10:17,2,2,CHI 47,7,0,Michael Turner middle for 7 yards (tackle by Nick Roach),2.460,2.920
2,9:10,1,10,CHI 40,7,6,"Matt Ryan pass complete short right to Roddy White for 40 yards, touchdown",2.920,7.000
2,,,,CHI 2,7,7,Jason Elam kicks extra point good,0.000,0.000
2,,,,ATL 30,7,7,"Michael Koenen kicks off 66 yards, returned by Johnny Knox for 33 yards (tackle by William Moore)",0.000,1.400
2,8:57,1,10,CHI 37,7,7,Matt Forte left end for 1 yard (tackle by Erik Coleman),1.400,0.990
2,8:22,2,9,CHI 38,7,7,Jay Cutler pass complete short right to Desmond Clark for no gain,0.990,0.300
2,7:36,3,9,CHI 38,7,7,Jay Cutler pass complete deep right to Devin Hester for 16 yards (tackle by Erik Coleman),0.300,2.520
2,6:50,1,10,ATL 46,7,7,Jay Cutler sacked by Mike Peterson for -3 yards,2.520,1.570
2,6:14,2,13,ATL 49,7,7,Matt Forte middle for 3 yards (tackle by Thomas Johnson),1.570,1.290
2,5:29,,,,7,7,Timeout #2 by Chicago Bears,0.000,1.290
2,5:28,3,10,ATL 46,7,7,Jay Cutler pass incomplete deep left intended for Johnny Knox,1.290,0.200
2,5:23,4,10,ATL 46,7,7,Brad Maynard punts 30 yards (tackle by Pisa Tinoisamoa),0.200,-1.330
2,5:06,1,10,ATL 36,7,7,Matt Ryan pass complete short left to Jason Snelling for 13 yards (tackle by Zackary Bowman),1.330,2.190
2,4:32,1,10,ATL 49,7,7,Jerious Norwood left end for 5 yards (tackle by Nick Roach),2.190,2.320
2,4:11,2,5,CHI 46,7,7,Jerious Norwood middle for 4 yards (tackle by Marcus Harrison),2.320,2.150
2,3:51,3,1,CHI 42,7,7,Matt Ryan middle for 2 yards (tackle by Alex Brown),2.150,2.920
2,3:16,1,10,CHI 40,7,7,Matt Ryan pass complete short middle to Jerious Norwood for 8 yards (tackle by Danieal Manning),2.920,3.450
2,2:41,2,2,CHI 32,7,7,Matt Ryan pass complete short left to Michael Turner for 10 yards (tackle by Kevin Payne),3.450,4.110
2,2:09,1,10,CHI 22,7,7,Matt Ryan pass complete short middle to Michael Turner for 6 yards (tackle by Danieal Manning),4.110,4.460
2,2:00,2,4,CHI 16,7,7,Michael Turner right tackle for 3 yards (tackle by Pisa Tinoisamoa),4.460,4.390
2,1:15,,,,7,7,Timeout #1 by Atlanta Falcons,0.000,4.390
2,1:15,3,1,CHI 13,7,7,Jason Snelling left end for 3 yards (tackle by Kevin Payne),4.390,4.910
2,0:36,1,10,CHI 10,7,7,"Matt Ryan pass complete short right to Justin Peelle for 10 yards. Penalty on Harvey Dahl: Offensive Holding, 10 yards (no play)",4.910,4.240
2,0:28,1,20,CHI 20,7,7,Matt Ryan pass complete short right to Roddy White for 6 yards (tackle by Pisa Tinoisamoa),4.240,3.580
2,0:21,2,14,CHI 14,7,7,"Matt Ryan pass complete short right to Justin Peelle for 4 yards (tackle by Charles Tillman). Justin Peelle fumbles (forced by Charles Tillman), ball out of bounds at CHI-7. Penalty on Michael Jenkins: Illegal Motion (Offsetting), Penalty on Alex Brown: Defensive Offside (Offsetting) (no play)",3.580,3.580
2,0:14,2,14,CHI 14,7,7,Matt Ryan pass complete short right to Brian Finneran for 4 yards (tackle by Lance Briggs),3.580,3.130
2,0:09,,,,7,7,Timeout #2 by Atlanta Falcons,0.000,3.130
2,0:09,3,10,CHI 10,7,13,"Matt Ryan pass complete short middle to Tony Gonzalez for 10 yards, touchdown",3.130,7.000
2,,,,CHI 2,7,14,Jason Elam kicks extra point good,0.000,0.000
2,,,,ATL 30,7,14,"Michael Koenen kicks off 65 yards, returned by Danieal Manning for 20 yards (tackle by Kroy Biermann)",0.000,0.940
Quarter,Time,Down,ToGo,Location,CHI,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,7,14,"Michael Koenen kicks off 61 yards, returned by Danieal Manning for 20 yards (tackle by Coy Wire). Penalty on Jamar Williams: Offensive Holding, 10 yards",0.000,0.150
3,14:55,1,10,CHI 19,7,14,Matt Forte middle for 4 yards (tackle by Mike Peterson),0.150,0.210
3,14:13,2,6,CHI 23,7,14,Jay Cutler pass complete short left to Greg Olsen for 5 yards (tackle by Brian Williams),0.210,0.100
3,13:39,3,1,CHI 28,7,14,Jay Cutler middle for 2 yards (tackle by Jamaal Anderson),0.100,0.940
3,12:59,1,10,CHI 30,7,14,Matt Forte left tackle for -1 yards (tackle by Jonathan Babineaux),0.940,0.260
3,12:21,2,11,CHI 29,7,14,Jay Cutler pass incomplete deep right intended for Greg Olsen,0.260,-0.430
3,12:15,3,11,CHI 29,7,14,Jay Cutler pass complete short left to Matt Forte for 7 yards (tackle by Chris Houston),-0.430,-0.980
3,11:30,4,4,CHI 36,7,14,"Brad Maynard punts 46 yards, fair catch by Eric Weems",-0.980,-0.040
3,11:27,1,10,ATL 18,7,14,Matt Ryan pass incomplete,0.040,-0.490
3,11:20,2,10,ATL 18,7,14,Matt Ryan pass complete short left to Roddy White for 3 yards (tackle by Charles Tillman),-0.490,-0.790
3,10:38,3,7,ATL 21,7,14,"Matt Ryan pass incomplete deep left intended for Tony Gonzalez is intercepted by Zackary Bowman at ATL-44 and returned for -16 yards. Zackary Bowman fumbles (forced by Brian Finneran), recovered by Danieal Manning at CHI-40",-0.790,-1.600
3,10:19,1,10,CHI 40,7,14,Matt Forte left tackle for -3 yards (tackle by Thomas Johnson),1.600,0.650
3,9:44,2,13,CHI 37,7,14,Jay Cutler pass complete short middle to Greg Olsen for 4 yards (tackle by Curtis Lofton),0.650,0.500
3,9:01,3,9,CHI 41,7,14,Jay Cutler pass complete short right to Johnny Knox for 5 yards (tackle by Brent Grimes),0.500,-0.320
3,8:24,4,4,CHI 46,7,14,"Brad Maynard punts 37 yards, fair catch by Eric Weems",-0.320,0.060
3,8:17,1,10,ATL 17,7,14,Michael Turner left tackle for no gain (tackle by Lance Briggs and Nick Roach),-0.060,-0.580
3,7:46,2,10,ATL 17,7,14,"Penalty on Anthony Adams: Defensive Offside, 5 yards (no play)",-0.580,0.210
3,7:34,2,5,ATL 22,7,14,Matt Ryan pass incomplete short left intended for Michael Jenkins,0.210,-0.620
3,7:30,3,5,ATL 22,7,14,Matt Ryan pass incomplete short right intended for Roddy White (defended by Lance Briggs),-0.620,-1.900
3,7:26,4,5,ATL 22,7,14,Michael Koenen punts 40 yards (tackle by Curtis Lofton),-1.900,-1.600
3,7:14,1,10,CHI 40,7,14,Jay Cutler pass incomplete short right intended for Earl Bennett,1.600,1.050
3,7:04,2,10,CHI 40,7,14,Garrett Wolfe right end for 12 yards (tackle by Erik Coleman),1.050,2.390
3,6:48,,,,7,14,Timeout #1 by Atlanta Falcons,0.000,2.390
3,6:48,1,10,ATL 48,7,14,Garrett Wolfe middle for 4 yards (tackle by Curtis Lofton),2.390,2.390
3,6:12,2,6,ATL 44,7,14,Devin Hester left end for 5 yards (tackle by Chris Houston),2.390,2.340
3,5:41,3,1,ATL 39,7,14,Matt Forte middle for 5 yards (tackle by Thomas DeCoud),2.340,3.310
3,5:01,1,10,ATL 34,7,14,Garrett Wolfe left guard for -1 yards (tackle by Curtis Lofton),3.310,2.640
3,4:21,2,11,ATL 35,7,14,Jay Cutler pass complete deep left to Desmond Clark for 24 yards (tackle by Erik Coleman),2.640,4.840
3,3:33,1,10,ATL 11,7,14,Jay Cutler pass incomplete short right intended for Greg Olsen,4.840,4.140
3,3:28,2,10,ATL 11,7,14,Matt Forte middle for 2 yards (tackle by Jamaal Anderson),4.140,3.530
3,2:46,3,8,ATL 9,7,14,Jay Cutler pass complete short right to Desmond Clark for 8 yards (tackle by Curtis Lofton and Erik Coleman),3.530,6.970
3,2:03,1,1,ATL 1,7,14,Jay Cutler pass incomplete short left intended for Jason McKie,6.970,5.910
3,1:59,2,1,ATL 1,7,14,"Matt Forte middle for no gain (tackle by Curtis Lofton). Matt Forte fumbles (forced by Curtis Lofton), recovered by Matt Forte at ATL-1",5.910,5.170
3,1:18,3,1,ATL 1,7,14,"Matt Forte left end for -1 yards (tackle by Jonathan Babineaux). Matt Forte fumbles (forced by Jonathan Babineaux), recovered by Coy Wire at ATL-2",5.170,0.380
3,1:11,1,10,ATL 2,7,14,Jason Snelling right guard for 6 yards (tackle by Lance Briggs),-0.380,-0.340
3,0:40,2,4,ATL 8,7,14,Michael Turner middle for 11 yards (tackle by Anthony Adams),-0.340,0.150
Quarter,Time,Down,ToGo,Location,CHI,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ATL 19,7,14,Michael Turner left end for 5 yards (tackle by Adewale Ogunleye),0.150,0.340
4,14:22,2,5,ATL 24,7,14,Matt Ryan pass complete short right to Roddy White for 7 yards (tackle by Lance Briggs),0.340,1.000
4,14:00,1,10,ATL 31,7,14,Matt Ryan right end for 7 yards (tackle by Adewale Ogunleye),1.000,1.410
4,13:30,2,3,ATL 38,7,14,Jason Snelling right end for no gain (tackle by Charles Tillman),1.410,0.700
4,12:46,3,3,ATL 38,7,14,Matt Ryan pass complete short right to Jason Snelling for 9 yards (tackle by Al Afalava),0.700,2.060
4,12:08,1,10,ATL 47,7,14,Matt Ryan pass incomplete,2.060,1.520
4,12:01,2,10,ATL 47,7,14,Matt Ryan pass complete short right to Michael Jenkins for 11 yards (tackle by Zackary Bowman),1.520,2.790
4,11:23,1,10,CHI 42,7,14,Michael Turner left end for 1 yard (tackle by Lance Briggs),2.790,2.380
4,10:42,2,9,CHI 41,7,14,Matt Ryan pass complete short right to Justin Peelle for 5 yards (tackle by Charles Tillman),2.380,2.340
4,10:11,3,4,CHI 36,7,14,Matt Ryan pass incomplete short right intended for Tony Gonzalez (defended by Al Afalava),2.340,0.890
4,10:06,4,4,CHI 36,7,14,"Michael Koenen punts 26 yards, fair catch by Devin Hester. Penalty on CHI: Defensive 12 On-field, 5 yards (no play)",0.890,3.510
4,9:59,1,10,CHI 31,7,14,Matt Ryan pass incomplete deep left intended for Michael Jenkins is intercepted by Nathan Vasher at CHI-7 and returned for 1 yard,3.510,0.380
4,9:48,1,10,CHI 8,7,14,Jay Cutler right end for 30 yards (tackle by John Abraham),-0.380,1.470
4,9:39,1,10,CHI 38,7,14,Jay Cutler pass incomplete deep right intended for Devin Hester,1.470,0.920
4,9:08,2,10,CHI 38,7,14,Jay Cutler pass complete short right to Matt Forte for 2 yards (tackle by Curtis Lofton),0.920,0.500
4,8:22,3,8,CHI 40,7,14,"Jay Cutler pass incomplete deep left intended for Johnny Knox. Penalty on Chris Houston: Defensive Pass Interfere, 23 yards (no play)",0.500,3.120
4,8:15,1,10,ATL 37,7,14,Jay Cutler pass incomplete deep right intended for Devin Hester,3.120,2.570
4,8:10,2,10,ATL 37,7,14,"Jay Cutler pass complete deep middle to Johnny Knox for 17 yards (tackle by Brent Grimes). Penalty on Orlando Pace: Offensive Holding, 10 yards (no play)",2.570,1.220
4,7:46,2,20,ATL 47,7,14,Jay Cutler pass complete deep right to Greg Olsen for 41 yards (tackle by Brent Grimes),1.220,5.830
4,6:59,1,6,ATL 6,7,14,Matt Forte middle for 4 yards (tackle by Erik Coleman),5.830,5.720
4,6:22,,,,7,14,Timeout #1 by Chicago Bears,0.000,5.720
4,6:22,2,2,ATL 2,7,14,Jay Cutler pass incomplete short left intended for Greg Olsen (defended by Brian Williams),5.720,4.950
4,6:18,3,2,ATL 2,13,14,"Jay Cutler pass complete short middle to Greg Olsen for 2 yards, touchdown",4.950,7.000
4,,,,ATL 2,14,14,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,14,14,"Robbie Gould kicks off 73 yards, returned by Eric Weems for 62 yards (tackle by Corey Graham)",0.000,2.850
4,6:02,1,10,CHI 41,14,14,Michael Turner left end for 4 yards (tackle by Jamar Williams),2.850,2.850
4,5:25,2,6,CHI 37,14,14,Matt Ryan pass incomplete short right intended for Roddy White,2.850,2.150
4,5:17,3,6,CHI 37,14,14,Matt Ryan pass complete short middle to Tony Gonzalez for 16 yards (tackle by Al Afalava),2.150,4.170
4,4:38,1,10,CHI 21,14,14,Michael Turner middle for 1 yard (tackle by Nick Roach and Alex Brown),4.170,3.760
4,3:59,2,9,CHI 20,14,14,Matt Ryan pass complete short middle to Tony Gonzalez for 15 yards (tackle by Al Afalava),3.760,6.060
4,3:16,1,5,CHI 5,14,14,Matt Ryan pass incomplete short right intended for Brian Finneran,6.060,5.150
4,3:10,2,5,CHI 5,14,20,"Michael Turner right tackle for 5 yards, touchdown",5.150,7.000
4,,,,CHI 2,14,21,Jason Elam kicks extra point good,0.000,0.000
4,,,,ATL 30,14,21,"Michael Koenen kicks off 74 yards, returned by Johnny Knox for 16 yards (tackle by Chris Owens)",0.000,-0.350
4,3:02,1,10,CHI 12,14,21,Jay Cutler pass complete short right to Devin Hester for 6 yards (tackle by Thomas DeCoud and Brent Grimes),-0.350,-0.070
4,2:30,2,4,CHI 18,14,21,Jay Cutler pass complete short middle to Devin Hester for 34 yards (tackle by Chris Houston),-0.070,2.390
4,2:21,1,10,ATL 48,14,21,Jay Cutler pass complete short middle to Matt Forte for 13 yards (tackle by John Abraham),2.390,3.250
4,2:00,1,10,ATL 35,14,21,"Penalty on Kroy Biermann: Neutral Zone Infraction, 5 yards (no play)",3.250,3.980
4,2:00,1,5,ATL 30,14,21,Jay Cutler pass complete short left to Devin Hester for 6 yards (tackle by Chris Houston),3.980,3.970
4,1:27,1,10,ATL 24,14,21,Jay Cutler pass incomplete deep right intended for Johnny Knox,3.970,3.430
4,1:22,2,10,ATL 24,14,21,Jay Cutler sacked by Jonathan Babineaux and Jamaal Anderson for -7 yards,3.430,1.820
4,1:12,,,,14,21,Timeout #2 by Chicago Bears,0.000,1.820
4,1:12,3,17,ATL 31,14,21,"Jay Cutler pass incomplete deep middle intended for Greg Olsen. Penalty on Curtis Lofton: Defensive Pass Interfere, 17 yards (no play)",1.820,4.650
4,1:07,1,10,ATL 14,14,21,Jay Cutler pass incomplete short left intended for Johnny Knox (defended by Jonathan Babineaux),4.650,4.000
4,1:05,2,10,ATL 14,14,21,"Penalty on Frank Omiyale: False Start, 5 yards (no play)",4.000,3.370
4,1:05,2,15,ATL 19,14,21,"Jay Cutler pass incomplete short left intended for Matt Forte. Penalty on Earl Bennett: Offensive Pass Interfere, 10 yards (no play)",3.370,2.070
4,1:01,2,25,ATL 29,14,21,Jay Cutler pass incomplete short right intended for Greg Olsen (defended by Mike Peterson),2.070,1.420
4,0:56,3,25,ATL 29,14,21,Jay Cutler pass complete deep left to Earl Bennett for 24 yards (tackle by Erik Coleman),1.420,3.030
4,0:34,,,,14,21,Timeout #3 by Chicago Bears,0.000,3.030
4,0:34,4,1,ATL 5,14,21,"Penalty on Orlando Pace: False Start, 5 yards (no play)",3.030,2.790
4,0:34,4,6,ATL 10,14,21,Jay Cutler pass incomplete short middle intended for Desmond Clark,2.790,0.380
4,0:29,1,10,ATL 10,14,21,Matt Ryan kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
