Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
1,10:26,1,10,MIN 30,0,0,Adrian Peterson right guard for 2 yards (tackle by Ndamukong Suh),0.940,0.660
1,9:44,2,8,MIN 32,0,0,Brett Favre pass complete short right to Percy Harvin for 5 yards (tackle by Chris Houston),0.660,0.630
1,9:12,3,3,MIN 37,0,0,"Brett Favre pass incomplete short left intended for Bernard Berrian. Penalty on Jonathan Wade: Defensive Pass Interfere, 8 yards (no play)",0.630,1.930
1,9:06,1,10,MIN 45,0,0,Adrian Peterson middle for 3 yards (tackle by C.C. Brown),1.930,1.790
1,8:27,2,7,MIN 48,0,0,"Percy Harvin right end for 10 yards (tackle by C.C. Brown). Penalty on Hank Baskett: Offensive Holding, 10 yards",1.790,1.790
1,7:53,2,7,MIN 48,0,0,Adrian Peterson right guard for 1 yard (tackle by Turk McBride),1.790,1.220
1,7:18,3,6,MIN 49,0,0,"Penalty on Phil Loadholt: False Start, 5 yards (no play)",1.220,0.560
1,6:50,3,11,MIN 44,0,0,"Penalty on Brett Favre: Delay of Game, 5 yards (no play)",0.560,-0.100
1,6:28,3,16,MIN 39,0,0,Brett Favre pass complete short right to Adrian Peterson for 2 yards (tackle by Ndamukong Suh),-0.100,-0.650
1,5:57,4,14,MIN 41,0,0,"Chris Kluwe punts 44 yards, fair catch by Stefan Logan",-0.650,0.220
1,5:49,1,10,DET 15,0,0,Jahvid Best left end for 1 yard (tackle by Ben Leber and Pat Williams),-0.220,-0.580
1,5:17,2,9,DET 16,0,0,Calvin Johnson left end for 2 yards (tackle by Husain Abdullah),-0.580,-1.000
1,4:39,3,7,DET 18,0,0,Shaun Hill pass incomplete short middle intended for Jahvid Best (defended by Kevin Williams),-1.000,-2.240
1,4:35,4,7,DET 18,0,0,"Nick Harris punts 42 yards, returned by Greg Camarillo for 3 yards (tackle by John Wendling)",-2.240,-1.800
1,4:25,1,10,MIN 43,0,0,Brett Favre pass incomplete short left intended for Toby Gerhart is intercepted by Corey Williams at MIN-39 and returned for 27 yards,1.800,-4.780
1,4:17,1,10,MIN 12,0,0,Shaun Hill pass complete short left to Jahvid Best for 5 yards (tackle by Madieu Williams),4.780,5.020
1,3:45,2,5,MIN 7,0,0,Jerome Felton middle for 2 yards (tackle by Jared Allen),5.020,4.610
1,3:08,3,3,MIN 5,6,0,"Shaun Hill pass complete short middle to Tony Scheffler for 5 yards, touchdown",4.610,7.000
1,,,,,6,0,"Penalty on Kevin Williams: Neutral Zone Infraction, 5 yards",0.000,0.000
1,,,,MIN 2,7,0,Jason Hanson kicks extra point good,0.000,0.000
1,,,,DET 35,7,0,"Jason Hanson kicks off 65 yards, returned by Percy Harvin for 18 yards (tackle by Stefan Logan)",0.000,0.040
1,3:00,1,10,MIN 18,7,0,Adrian Peterson middle for 19 yards (tackle by Cliff Avril),0.040,1.400
1,2:32,1,10,MIN 37,7,0,Adrian Peterson right tackle for -2 yards (tackle by Julian Peterson),1.400,0.590
1,1:48,2,12,MIN 35,7,0,Brett Favre pass complete short right to Adrian Peterson for 5 yards (tackle by Chris Houston),0.590,0.560
1,1:15,3,7,MIN 40,7,0,Brett Favre pass incomplete short left intended for Percy Harvin (defended by Corey Williams),0.560,-0.720
1,1:11,4,7,MIN 40,7,0,"Chris Kluwe punts 41 yards, muffed catch by Stefan Logan, recovered by Chad Greenway and returned for no gain",-0.720,3.970
1,1:02,1,10,DET 24,7,6,"Brett Favre pass complete deep middle to Percy Harvin for 24 yards, touchdown",3.970,7.000
1,,,,DET 2,7,7,Ryan Longwell kicks extra point good,0.000,0.000
1,,,,MIN 30,7,7,"Ryan Longwell kicks off 70 yards, returned by Stefan Logan for 28 yards (tackle by Jamarca Sanford)",0.000,0.810
1,0:52,1,10,DET 28,7,7,"Penalty on Stephen Peterman: False Start, 5 yards (no play)",0.810,0.480
1,0:52,1,15,DET 23,7,7,Jahvid Best middle for 8 yards (tackle by Antoine Winfield and Husain Abdullah),0.480,0.670
1,0:15,2,7,DET 31,7,7,Shaun Hill pass complete short right to Brandon Pettigrew for 6 yards (tackle by Madieu Williams and Jared Allen),0.670,0.760
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,DET 37,7,7,Shaun Hill middle for 2 yards (tackle by Pat Williams),0.760,1.530
2,14:29,1,10,DET 39,7,7,Jahvid Best left guard for 16 yards (tackle by Madieu Williams),1.530,2.590
2,13:54,1,10,MIN 45,7,7,Jahvid Best left tackle for no gain (tackle by Madieu Williams),2.590,2.040
2,13:15,2,10,MIN 45,7,7,Shaun Hill pass complete deep right to Calvin Johnson for 21 yards (tackle by Chris Cook),2.040,3.970
2,12:38,1,10,MIN 24,7,7,Shaun Hill pass incomplete deep left intended for Tony Scheffler (defended by Husain Abdullah),3.970,3.430
2,12:33,2,10,MIN 24,7,7,"Jerome Felton left guard for 16 yards (tackle by Ben Leber). Penalty on Dominic Raiola: Offensive Holding, 10 yards (no play)",3.430,2.080
2,12:08,2,20,MIN 34,7,7,Jahvid Best left tackle for no gain (tackle by Kevin Williams),2.080,1.420
2,11:27,3,20,MIN 34,7,7,Shaun Hill pass complete short right to Jahvid Best for 8 yards (tackle by Antoine Winfield),1.420,1.740
2,10:47,4,12,MIN 26,7,7,Jason Hanson 44 yard field goal no good,1.740,-1.200
2,10:42,1,10,MIN 34,7,7,Brett Favre pass complete short middle to Visanthe Shiancoe for 7 yards (tackle by Ashlee Palmer),1.200,1.600
2,10:08,2,3,MIN 41,7,7,"Penalty on Corey Williams: Encroachment, 5 yards (no play)",1.600,1.990
2,9:44,1,10,MIN 46,7,7,"Brett Favre sacked by Cliff Avril for -8 yards. Penalty on Ndamukong Suh: Roughing the Passer, 15 yards",1.990,2.460
2,9:26,1,10,DET 47,7,7,Adrian Peterson right guard for 11 yards (tackle by Louis Delmas and C.C. Brown),2.460,3.180
2,8:54,1,10,DET 36,7,7,Adrian Peterson middle for 5 yards (tackle by Louis Delmas),3.180,3.310
2,8:09,2,5,DET 31,7,7,Toby Gerhart right tackle for 5 yards (tackle by Julian Peterson),3.310,3.840
2,7:18,1,10,DET 26,7,7,Adrian Peterson left tackle for 5 yards (tackle by Sammie Lee Hill),3.840,3.970
2,6:38,2,5,DET 21,7,7,Brett Favre pass complete short left to Bernard Berrian for 6 yards (tackle by Jonathan Wade),3.970,4.580
2,5:51,1,10,DET 15,7,7,Brett Favre pass complete short left to Greg Lewis for 8 yards (tackle by C.C. Brown),4.580,5.410
2,5:21,2,2,DET 7,7,7,Adrian Peterson middle for 1 yard (tackle by Ndamukong Suh),5.410,4.900
2,4:48,3,1,DET 6,7,13,"Adrian Peterson right guard for 6 yards, touchdown",4.900,7.000
2,,,,DET 2,7,14,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,MIN 30,7,14,"Ryan Longwell kicks off 70 yards, returned by Stefan Logan for 29 yards (tackle by Kenny Onatolu)",0.000,0.870
2,4:39,1,10,DET 29,7,14,Shaun Hill pass complete short right to Brandon Pettigrew for 7 yards (tackle by Antoine Winfield),0.870,1.270
2,4:05,2,3,DET 36,7,14,Stefan Logan right end for 21 yards (tackle by Brian Robison),1.270,2.720
2,3:26,1,10,MIN 43,7,14,Maurice Morris middle for 2 yards (tackle by Jared Allen),2.720,2.450
2,2:47,2,8,MIN 41,7,14,Shaun Hill pass incomplete short middle intended for Brandon Pettigrew (defended by Husain Abdullah),2.450,1.750
2,2:41,3,8,MIN 41,7,14,Shaun Hill pass incomplete short right intended for Brandon Pettigrew (defended by Chris Cook),1.750,0.530
2,2:34,4,8,MIN 41,7,14,"Nick Harris punts 30 yards, fair catch by Greg Camarillo",0.530,0.370
2,2:27,1,10,MIN 11,7,14,Adrian Peterson middle for -1 yards (tackle by Ashlee Palmer),-0.370,-0.850
2,2:02,2,11,MIN 10,7,14,Brett Favre pass complete short middle to Percy Harvin for 15 yards (tackle by Jonathan Wade),-0.850,0.610
,,,,,,,"DET challenged the runner was down by contact ruling, and the original play was overturned.",,
2,1:56,1,10,MIN 25,7,14,Brett Favre pass complete short right to Percy Harvin for 11 yards (tackle by Alphonso Smith),0.610,1.330
2,1:32,1,10,MIN 36,7,14,Brett Favre pass complete short right to Bernard Berrian for 5 yards (tackle by Chris Houston),1.330,1.470
2,1:27,2,5,MIN 41,7,14,"Penalty on Phil Loadholt: False Start, 5 yards (no play)",1.470,0.790
2,1:27,2,10,MIN 36,7,14,Brett Favre pass complete short left to Adrian Peterson for 4 yards,0.790,0.630
2,1:02,3,6,MIN 40,7,14,Brett Favre pass incomplete is intercepted by Alphonso Smith at DET-49,0.630,-2.190
2,0:54,1,10,DET 49,7,14,Shaun Hill pass complete short left to Maurice Morris for 4 yards (tackle by Cedric Griffin),2.190,2.190
2,0:48,,,,7,14,Timeout #1 by Detroit Lions,0.000,2.190
2,0:48,2,6,MIN 47,7,14,Shaun Hill pass complete short middle to Tony Scheffler for 7 yards (tackle by Chad Greenway and E.J. Henderson),2.190,2.920
2,0:41,,,,7,14,Timeout #2 by Detroit Lions,0.000,2.920
2,0:41,1,10,MIN 40,7,14,Shaun Hill pass complete deep right to Derrick Williams for 17 yards,2.920,4.040
2,0:18,1,10,MIN 23,7,14,Shaun Hill pass complete short right to Tony Scheffler for 8 yards (tackle by Chad Greenway),4.040,4.750
2,0:03,,,,7,14,Timeout #3 by Detroit Lions,0.000,4.750
2,0:03,2,2,MIN 15,10,14,Jason Hanson 33 yard field goal good,4.750,3.000
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,10,14,"Jason Hanson kicks off 65 yards, returned by Percy Harvin for 23 yards (tackle by Jerome Felton)",0.000,0.810
3,14:54,1,10,MIN 28,10,14,Brett Favre pass complete short left to Adrian Peterson for 17 yards (tackle by Jonathan Wade),0.810,1.930
3,14:18,1,10,MIN 45,10,14,Adrian Peterson left guard for 2 yards (tackle by Cliff Avril),1.930,1.650
3,13:40,2,8,MIN 47,10,14,Brett Favre pass complete short right to Greg Camarillo for 10 yards (tackle by Ashlee Palmer and Julian Peterson),1.650,2.720
3,13:09,1,10,DET 43,10,14,Brett Favre pass incomplete short left intended for Hank Baskett,2.720,2.180
3,13:05,2,10,DET 43,10,14,Brett Favre pass complete short right to Jim Kleinsasser for 10 yards (tackle by Ashlee Palmer),2.180,3.380
3,12:25,1,10,DET 33,10,14,Brett Favre pass complete short middle to Adrian Peterson for 2 yards (tackle by DeAndre Levy),3.380,3.110
3,11:44,2,8,DET 31,10,14,Adrian Peterson left end for -3 yards (tackle by Alphonso Smith),3.110,2.010
3,10:57,3,11,DET 34,10,14,"Brett Favre pass incomplete short right intended for Greg Lewis is intercepted by Chris Houston at DET-19. Penalty on Chris Houston: Illegal Contact, 5 yards (no play)",2.010,3.640
3,10:50,1,10,DET 29,10,14,Adrian Peterson right tackle for 1 yard (tackle by Kyle Vanden Bosch),3.640,3.240
3,10:08,2,9,DET 28,10,14,Brett Favre pass complete short right to Jeff Dugan for 10 yards (tackle by Ashlee Palmer),3.240,4.370
3,9:24,1,10,DET 18,10,14,Toby Gerhart left tackle for -1 yards (tackle by DeAndre Levy),4.370,3.670
3,8:42,2,11,DET 19,10,14,Brett Favre pass complete short right to Greg Camarillo for 6 yards (tackle by Chris Houston),3.670,3.820
3,7:58,3,5,DET 13,10,14,Brett Favre pass incomplete short left intended for Adrian Peterson,3.820,2.620
3,7:51,4,5,DET 13,10,17,Ryan Longwell 31 yard field goal good,2.620,3.000
3,,,,MIN 30,10,17,"Ryan Longwell kicks off 71 yards, returned by Stefan Logan for 24 yards (tackle by Jamarca Sanford)",0.000,0.480
3,7:42,1,10,DET 23,10,17,Jahvid Best middle for 1 yard (tackle by Kevin Williams),0.480,0.070
3,7:04,2,9,DET 24,10,17,Shaun Hill pass complete short left to Calvin Johnson for 11 yards (tackle by Cedric Griffin),0.070,1.270
3,6:28,1,10,DET 35,10,17,Maurice Morris middle for no gain (tackle by Chad Greenway),1.270,0.720
3,5:46,2,10,DET 35,10,17,"Shaun Hill for 2 yards. Penalty on Pat Williams: Unnecessary Roughness, 15 yards",0.720,2.390
3,5:18,1,10,MIN 48,10,17,Jerome Felton left guard for 3 yards (tackle by E.J. Henderson),2.390,2.250
3,4:40,2,7,MIN 45,10,17,Shaun Hill pass complete short right to Jerome Felton for 5 yards (tackle by Chad Greenway and Antoine Winfield),2.250,2.210
3,3:59,3,2,MIN 40,10,17,Maurice Morris right tackle for -1 yards (tackle by Antoine Winfield and Jimmy Kennedy),2.210,0.530
3,3:24,4,3,MIN 41,10,17,"Nick Harris punts 41 yards, touchback",0.530,-0.280
3,3:14,1,10,MIN 20,10,23,"Adrian Peterson middle for 80 yards, touchdown",0.280,7.000
3,,,,DET 2,10,24,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,MIN 30,10,24,"Ryan Longwell kicks off 70 yards, returned by Stefan Logan for 35 yards (tackle by Eric Frampton)",0.000,1.270
3,2:53,1,10,DET 35,10,24,"Shaun Hill pass complete short left to Tony Scheffler for 16 yards (tackle by Husain Abdullah). Penalty on Stephen Peterman: Offensive Holding, 10 yards (no play)",1.270,0.610
3,2:34,1,20,DET 25,10,24,Maurice Morris right tackle for no gain (tackle by Brian Robison). Penalty on Gosder Cherilus: Offensive Holding (Declined),0.610,-0.630
3,2:12,2,20,DET 25,10,24,Shaun Hill pass incomplete short right intended for Brandon Pettigrew,-0.630,-1.290
3,2:07,3,20,DET 25,10,24,"Shaun Hill sacked by Brian Robison for -5 yards. Penalty on MIN: Unnecessary Roughness (Offsetting), Penalty on DET: Unnecessary Roughness (Offsetting)",-1.290,-2.030
3,1:51,4,25,DET 20,10,24,"Nick Harris punts 44 yards, returned by Greg Camarillo for -2 yards (tackle by Isaiah Ekejiuba)",-2.030,-1.200
3,1:44,1,10,MIN 34,10,24,"Brett Favre pass complete short right to Percy Harvin for 6 yards (tackle by Alphonso Smith and DeAndre Levy). Penalty on Percy Harvin: Offensive Pass Interfere (Offsetting), Penalty on Chris Houston: Illegal Use of Hands (Offsetting) (no play)",1.200,1.200
3,1:30,1,10,MIN 34,10,24,Adrian Peterson left tackle for 1 yard (tackle by Ashlee Palmer),1.200,0.790
3,0:47,2,9,MIN 35,10,24,Brett Favre pass complete short left to Jim Kleinsasser for 7 yards (tackle by Jonathan Wade),0.790,1.030
3,0:13,3,2,MIN 42,10,24,Brett Favre pass complete short right to Percy Harvin for 5 yards (tackle by Alphonso Smith),1.030,2.060
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 47,10,24,Percy Harvin right end for 3 yards (tackle by Chris Houston),2.060,1.920
4,14:21,2,7,,10,24,Brett Favre pass complete short right to Percy Harvin for 2 yards,1.920,1.490
4,13:39,3,5,DET 48,10,24,"Brett Favre pass incomplete short left intended for Bernard Berrian. Penalty on Jonathan Wade: Defensive Pass Interfere, 9 yards (no play)",1.490,2.980
4,13:35,1,10,DET 39,10,24,Brett Favre pass incomplete deep left intended for Bernard Berrian,2.980,2.440
4,13:29,2,10,DET 39,10,24,Brett Favre pass incomplete deep right intended for Hank Baskett (defended by C.C. Brown),2.440,1.750
4,13:22,,,,10,24,Timeout #1 by Minnesota Vikings,0.000,1.750
4,13:22,3,10,DET 39,10,24,Brett Favre pass incomplete short middle intended for Greg Lewis,1.750,0.660
4,13:19,4,10,DET 39,10,24,Chris Kluwe punts 35 yards,0.660,0.380
4,13:09,1,10,DET 4,10,24,Maurice Morris left guard for 1 yard (tackle by Pat Williams),-0.380,-0.710
4,12:32,2,9,DET 5,10,24,Shaun Hill pass complete short left to Maurice Morris for -1 yards (tackle by Cedric Griffin),-0.710,-1.420
4,11:50,3,10,DET 4,10,24,Shaun Hill pass complete short right to Maurice Morris for 6 yards (tackle by Jimmy Kennedy),-1.420,-2.490
4,11:10,4,4,DET 10,10,24,"Nick Harris punts 41 yards, returned by Greg Camarillo for 8 yards (tackle by John Wendling). Penalty on Jamarca Sanford: Illegal Block Above the , 10 yards",-2.490,-2.060
4,10:59,1,10,MIN 47,10,24,"Adrian Peterson left end for 8 yards (tackle by Julian Peterson). Penalty on Ryan Cook: Clipping, 15 yards",2.060,1.600
4,10:31,1,17,MIN 40,10,24,Brett Favre pass incomplete short right intended for Bernard Berrian,1.600,0.570
4,10:25,2,17,MIN 40,10,24,Brett Favre pass complete short right to Greg Lewis for 8 yards (tackle by C.C. Brown),0.570,0.960
4,10:02,3,9,MIN 48,10,24,Brett Favre pass complete short left to Hank Baskett for 18 yards (tackle by Louis Delmas and C.C. Brown),0.960,3.310
4,9:16,1,10,DET 34,10,24,Adrian Peterson left guard for 6 yards (tackle by Lawrence Jackson),3.310,3.580
4,8:33,2,4,DET 28,10,24,Brett Favre sacked by Lawrence Jackson for -8 yards,3.580,1.820
4,7:56,3,12,DET 36,10,24,"Toby Gerhart middle for 8 yards. Toby Gerhart fumbles, recovered by Louis Delmas at DET-26 (tackle by Percy Harvin)",1.820,-0.410
4,7:48,1,10,DET 22,10,24,Shaun Hill pass incomplete deep left intended for Bryant Johnson,0.410,-0.130
4,7:43,2,10,DET 22,10,24,Shaun Hill pass complete short middle to Derrick Williams for 6 yards (tackle by Chad Greenway),-0.130,-0.030
4,7:17,3,4,DET 28,10,24,Shaun Hill pass complete short middle to Maurice Morris for 16 yards (tackle by Madieu Williams and E.J. Henderson),-0.030,1.860
4,6:47,1,10,DET 44,10,24,"Penalty on Ray Edwards: Defensive Offside, 5 yards (no play)",1.860,2.590
4,6:25,1,5,DET 49,10,24,Shaun Hill pass complete short right to Calvin Johnson for 8 yards (tackle by Chris Cook),2.590,2.720
4,5:55,1,10,MIN 43,10,24,Shaun Hill pass complete short middle to Brandon Pettigrew for 9 yards (tackle by Chad Greenway),2.720,3.390
4,5:26,2,1,MIN 34,10,24,Shaun Hill pass complete short middle to Brandon Pettigrew for 5 yards (tackle by Chad Greenway and Madieu Williams),3.390,3.640
4,4:55,1,10,MIN 29,10,24,Shaun Hill pass incomplete short middle intended for Bryant Johnson,3.640,3.100
4,4:49,2,10,MIN 29,10,24,Shaun Hill pass incomplete deep left intended for Maurice Morris,3.100,2.410
4,4:44,3,10,MIN 29,10,24,Shaun Hill pass complete short middle to Calvin Johnson for 8 yards (tackle by Antoine Winfield),2.410,2.180
4,4:07,4,2,MIN 21,10,24,Shaun Hill pass complete short right to Calvin Johnson for 8 yards (tackle by Chad Greenway and Chris Cook),2.180,4.710
4,3:34,1,10,MIN 13,10,24,Shaun Hill pass complete short left to Tony Scheffler for 4 yards (tackle by Antoine Winfield),4.710,4.770
4,2:57,2,6,MIN 9,10,24,"Shaun Hill pass incomplete short right intended for Calvin Johnson. Penalty on Ray Edwards: Roughing the Passer, 5 yards (no play)",4.770,6.280
4,2:51,1,4,MIN 4,10,24,Shaun Hill pass incomplete short middle intended for Maurice Morris is intercepted by Ben Leber and returned for 19 yards,6.280,-0.040
4,2:41,1,10,MIN 18,10,24,Adrian Peterson right tackle for no gain (tackle by Ndamukong Suh),0.040,-0.490
4,2:38,,,,10,24,Timeout #1 by Detroit Lions,0.000,-0.490
4,2:38,2,10,MIN 18,10,24,Brett Favre pass incomplete short left intended for Percy Harvin,-0.490,-1.170
4,2:35,3,10,MIN 18,10,24,"Adrian Peterson right end for 10 yards (tackle by Louis Delmas). Penalty on Bernard Berrian: Offensive Holding, 10 yards",-1.170,-1.170
4,2:23,3,10,MIN 18,10,24,Adrian Peterson left end for 2 yards (tackle by Spencer Havner),-1.170,-2.030
4,2:17,4,8,MIN 20,10,24,"Chris Kluwe punts 47 yards, fair catch by Stefan Logan",-2.030,-1.140
4,2:12,1,10,DET 33,10,24,Shaun Hill pass complete short left to Tony Scheffler for 5 yards (tackle by Antoine Winfield),1.140,1.270
4,2:00,2,5,DET 38,10,24,Shaun Hill pass complete short left to Maurice Morris for 11 yards (tackle by Jimmy Kennedy),1.270,2.190
4,1:35,1,10,DET 49,10,24,Shaun Hill pass incomplete short middle intended for Bryant Johnson,2.190,1.650
4,1:30,2,10,DET 49,10,24,Shaun Hill pass complete short right to Tony Scheffler for 24 yards (tackle by Chris Cook and Husain Abdullah),1.650,3.780
4,1:21,1,10,MIN 27,10,24,Shaun Hill pass incomplete deep right intended for Calvin Johnson,3.780,3.230
4,1:15,2,10,MIN 27,10,24,Shaun Hill pass complete short right to Brandon Pettigrew for 11 yards (tackle by Chad Greenway),3.230,4.510
4,1:09,,,,10,24,Timeout #2 by Detroit Lions,0.000,4.510
4,1:09,1,10,MIN 16,10,24,Shaun Hill pass complete short right to Brandon Pettigrew for 6 yards (tackle by Chris Cook),4.510,4.970
4,1:04,2,4,MIN 10,10,24,Shaun Hill pass incomplete short middle intended for Tony Scheffler is intercepted by Antoine Winfield,4.970,-0.280
4,0:58,1,10,MIN 20,10,24,Brett Favre kneels for -1 yards,0.280,-0.460
4,0:21,2,11,MIN 19,10,24,Brett Favre kneels for -1 yards,-0.460,-1.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
