Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
1,1:52,1,10,DEN 23,3,0,Le'Veon Bell right guard for 5 yards (tackle by Dre'Mont Jones),4.040,4.210
1,1:14,2,5,DEN 18,3,0,Patrick Mahomes pass complete short left to Le'Veon Bell for 1 yard (tackle by Alexander Johnson),4.210,3.660
1,0:29,3,4,DEN 17,3,0,Patrick Mahomes pass incomplete short left intended for Tyreek Hill (defended by Shelby Harris),3.660,2.390
1,0:24,4,4,DEN 17,3,3,Harrison Butker 35 yard field goal good,2.390,3.000
1,0:20,,,KAN 35,3,3,"Harrison Butker kicks off 66 yards, returned by Tyrie Cleveland for 22 yards (tackle by Nick Keizer)",0.000,0.340
1,0:14,1,10,DEN 21,3,3,Drew Lock pass complete short left to Melvin Gordon for 11 yards (tackle by Tyrann Mathieu and Daniel Sorensen),0.340,1.070
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DEN 32,3,3,Drew Lock pass incomplete short right intended for Melvin Gordon,1.070,0.530
2,14:54,2,10,DEN 32,3,3,Melvin Gordon left end for 8 yards (tackle by Michael Danna),0.530,0.890
2,14:17,3,2,DEN 40,3,3,Drew Lock pass complete short right to Nick Vannett for no gain (tackle by Daniel Sorensen),0.890,-0.720
2,13:36,4,2,DEN 40,3,3,"Sam Martin punts 39 yards, fair catch by Tyreek Hill at KC-21",-0.720,-0.340
2,13:29,1,10,KAN 21,3,3,Patrick Mahomes pass complete short right to Travis Kelce for 19 yards (tackle by DeShawn Williams and Alexander Johnson),0.340,1.600
2,12:48,1,10,KAN 40,3,3,Patrick Mahomes pass incomplete short middle intended for Tyreek Hill (defended by DeShawn Williams),1.600,1.050
2,12:45,2,10,KAN 40,3,3,Patrick Mahomes pass complete short left to Tyreek Hill for 6 yards (tackle by Michael Ojemudia),1.050,1.160
2,12:12,3,4,KAN 46,3,3,Patrick Mahomes pass complete short right to Sammy Watkins for 4 yards (tackle by Justin Simmons),1.160,2.260
2,11:32,1,10,KAN 50,3,3,Patrick Mahomes pass complete short left to Tyreek Hill for 10 yards (tackle by Michael Ojemudia),2.260,2.920
2,11:00,1,10,DEN 40,3,3,Patrick Mahomes pass incomplete deep right intended for Mecole Hardman (defended by A.J. Bouye),2.920,2.370
2,10:55,2,10,DEN 40,3,3,Patrick Mahomes pass incomplete short right intended for Tyreek Hill,2.370,1.680
2,10:51,3,10,DEN 40,3,3,Patrick Mahomes pass incomplete deep middle intended for Tyreek Hill,1.680,0.590
2,10:45,4,10,DEN 40,3,3,"Tommy Townsend punts 30 yards, fair catch by KJ Hamler at DEN-10",0.590,0.380
2,10:37,1,10,DEN 10,3,3,Phillip Lindsay right end for 4 yards (tackle by Daniel Sorensen),-0.380,-0.460
2,9:55,2,6,DEN 14,3,3,Phillip Lindsay right guard for 3 yards (tackle by Damien Wilson),-0.460,-0.600
2,9:12,3,3,DEN 17,3,3,Melvin Gordon up the middle for 65 yards (tackle by Juan Thornhill),-0.600,4.370
2,8:33,,,,,,Timeout #1 by Denver Broncos,,
2,8:33,1,10,KAN 18,3,3,Phillip Lindsay left end for 1 yard (tackle by L'Jarius Sneed),4.370,3.940
2,7:54,2,9,KAN 17,3,3,Drew Lock pass complete short right to Noah Fant for 10 yards (tackle by Anthony Hitchens),3.940,5.600
2,7:14,1,7,KAN 7,3,3,Melvin Gordon left guard for 6 yards (tackle by Tyrann Mathieu and Daniel Sorensen),5.600,5.910
2,6:34,2,1,KAN 1,3,3,"Melvin Gordon right end for no gain (tackle by Ben Niemann). Penalty on Noah Fant: Illegal Shift, 4 yards (no play)",5.910,5.150
2,6:31,2,5,KAN 5,9,3,"Drew Lock pass complete short left to Tim Patrick for 5 yards, touchdown",5.150,7.000
2,6:26,,,KAN 15,10,3,Brandon McManus kicks extra point good,0.000,0.000
2,6:26,,,DEN 35,10,3,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
2,6:26,1,10,KAN 25,10,3,"Le'Veon Bell right end for 6 yards (tackle by Dre'Mont Jones). Penalty on Dre'Mont Jones: Horse Collar Tackle, 15 yards",0.610,1.990
2,6:08,1,10,KAN 46,10,3,Tyreek Hill left end for 30 yards (tackle by Shelby Harris),1.990,3.970
2,5:33,1,10,DEN 24,10,3,Patrick Mahomes left end for 20 yards (tackle by Kareem Jackson),3.970,6.280
2,4:58,1,4,DEN 4,10,3,Le'Veon Bell left guard for 3 yards (tackle by Bradley Chubb and DeMarcus Walker),6.280,5.910
2,4:09,2,1,DEN 1,10,3,Le'Veon Bell right guard for no gain (tackle by Justin Simmons and Alexander Johnson),5.910,5.170
2,3:28,3,1,DEN 1,10,3,Patrick Mahomes pass complete short middle to Tyreek Hill for -5 yards (tackle by Justin Simmons),5.170,2.990
2,2:45,4,6,DEN 6,10,6,Harrison Butker 24 yard field goal good,2.990,3.000
2,2:42,,,KAN 35,10,6,"Harrison Butker kicks off 61 yards, returned by Tyrie Cleveland for 31 yards (tackle by Harrison Butker)",0.000,1.270
2,2:34,1,10,DEN 35,10,6,Phillip Lindsay right end for 3 yards (tackle by Frank Clark),1.270,1.130
2,2:01,2,7,DEN 38,10,6,"Penalty on Frank Clark: Neutral Zone Infraction, 5 yards (no play)",1.130,1.800
2,2:00,2,2,DEN 43,10,6,Phillip Lindsay up the middle for 3 yards (tackle by Anthony Hitchens),1.800,1.990
2,1:29,1,10,DEN 46,10,6,Drew Lock pass incomplete short left intended for Phillip Lindsay,1.990,1.450
2,1:25,2,10,DEN 46,10,6,Melvin Gordon up the middle for 13 yards (tackle by Charvarius Ward),1.450,2.850
2,0:56,1,10,KAN 41,10,6,Drew Lock pass incomplete short right intended for Noah Fant,2.850,2.310
2,0:51,2,10,KAN 41,10,6,Melvin Gordon right end for 2 yards (tackle by Ben Niemann and Tershawn Wharton),2.310,1.880
2,0:45,,,,,,Timeout #1 by Kansas City Chiefs,,
2,0:45,3,8,KAN 39,10,6,"Drew Lock pass incomplete short right intended for Tim Patrick. Penalty on Tim Patrick: Illegal Formation, 5 yards (no play)",1.880,1.220
2,0:41,3,13,KAN 44,10,6,Drew Lock pass complete short right to Noah Fant for 5 yards (tackle by Tyrann Mathieu),1.220,0.660
2,0:33,,,,,,Timeout #2 by Kansas City Chiefs,,
2,0:33,,,,,,Timeout #2 by Denver Broncos,,
2,0:33,4,8,KAN 39,10,6,Brandon McManus 57 yard field goal no good,0.660,-2.060
2,0:28,1,10,KAN 47,10,6,Patrick Mahomes pass complete short right to Mecole Hardman for 15 yards (tackle by A.J. Bouye),2.060,3.050
2,0:23,1,10,DEN 38,10,6,Patrick Mahomes pass complete short right to Travis Kelce for 28 yards (tackle by Justin Simmons). Penalty on Alijah Holder: Defensive Holding (Declined),3.050,4.910
2,0:15,1,10,DEN 10,10,6,Patrick Mahomes pass complete short middle to Tyreek Hill for 5 yards (tackle by Kareem Jackson),4.910,5.150
2,0:07,2,5,DEN 5,10,6,Patrick Mahomes pass incomplete short left intended for Sammy Watkins (defended by Shelby Harris),5.150,4.260
2,0:03,3,5,DEN 5,10,9,Harrison Butker 23 yard field goal good,4.260,3.000
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,10,9,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,KAN 25,10,9,Le'Veon Bell right end for 16 yards (tackle by Kareem Jackson),0.610,1.660
3,14:22,1,10,KAN 41,10,9,Le'Veon Bell right guard for 3 yards (tackle by Malik Reed),1.660,1.530
3,13:42,2,7,KAN 44,10,9,Patrick Mahomes pass complete short right to Travis Kelce for 20 yards (tackle by Michael Ojemudia),1.530,3.180
3,12:59,1,10,DEN 36,10,9,Patrick Mahomes pass complete short left to Tyreek Hill for 12 yards (tackle by Michael Ojemudia),3.180,3.970
3,12:28,1,10,DEN 24,10,9,Patrick Mahomes pass incomplete short right intended for Travis Kelce,3.970,3.430
3,12:24,2,10,DEN 24,10,9,Patrick Mahomes pass complete short right to Nick Keizer for 15 yards (tackle by Kareem Jackson),3.430,5.140
3,11:45,1,9,DEN 9,10,9,Patrick Mahomes pass incomplete short left intended for Le'Veon Bell,5.140,4.380
3,11:40,2,9,DEN 9,10,9,Patrick Mahomes up the middle for 1 yard (tackle by Shelby Harris),4.380,3.580
3,11:18,3,8,DEN 8,10,9,Patrick Mahomes sacked by Jeremiah Attaochu for -5 yards,3.580,2.570
3,10:36,4,13,DEN 13,10,12,Harrison Butker 31 yard field goal good,2.570,3.000
3,10:32,,,KAN 35,10,12,"Harrison Butker kicks off 61 yards, returned by Tyrie Cleveland for 24 yards (tackle by Armani Watts)",0.000,0.810
3,10:25,1,10,DEN 28,10,12,Phillip Lindsay left end for no gain (tackle by Anthony Hitchens),0.810,0.260
3,9:41,2,10,DEN 28,10,12,Phillip Lindsay up the middle for 3 yards (tackle by Damien Wilson),0.260,-0.030
3,8:58,3,7,DEN 31,10,12,Drew Lock pass complete short right to KJ Hamler for 8 yards (tackle by Juan Thornhill),-0.030,1.530
3,8:13,1,10,DEN 39,10,12,Melvin Gordon left end for 5 yards (tackle by Tyrann Mathieu),1.530,1.660
3,7:39,2,5,DEN 44,10,12,Drew Lock pass complete deep left to Tim Patrick for 21 yards (tackle by Charvarius Ward),1.660,3.250
3,6:56,1,10,KAN 35,10,12,Drew Lock pass complete short right to Tyrie Cleveland for 11 yards (tackle by Charvarius Ward and L'Jarius Sneed),3.250,3.970
3,6:18,1,10,KAN 24,10,12,Phillip Lindsay right guard for 2 yards (tackle by Derrick Nnadi and Michael Danna),3.970,3.700
3,5:33,2,8,KAN 22,10,12,KJ Hamler right end for 7 yards (tackle by Bashaud Breeland),3.700,4.170
3,4:46,,,,,,Timeout #1 by Denver Broncos,,
3,4:46,3,1,KAN 15,10,12,Drew Lock up the middle for 1 yard (tackle by Chris Jones),4.170,4.650
3,4:03,1,10,KAN 14,10,12,Drew Lock pass incomplete short right,4.650,4.000
3,3:58,2,10,KAN 14,10,12,"Drew Lock pass incomplete short left intended for Jerry Jeudy. Penalty on Bashaud Breeland: Defensive Pass Interference, 4 yards (no play)",4.000,4.910
3,3:54,1,10,KAN 10,16,12,"Drew Lock pass complete short left to Tim Patrick for 10 yards, touchdown",4.910,7.000
3,3:50,,,KAN 2,16,12,"Two Point Attempt: Drew Lock pass incomplete intended for Tim Patrick, conversion fails",1.000,-1.000
3,3:50,,,DEN 35,16,12,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,3:50,1,10,KAN 25,16,12,Patrick Mahomes pass complete deep right to Tyreek Hill for 30 yards (tackle by A.J. Bouye),0.610,2.590
3,3:13,1,10,DEN 45,16,12,Patrick Mahomes pass complete short right to Travis Kelce for 14 yards (tackle by Justin Simmons and Josey Jewell),2.590,3.510
3,2:33,1,10,DEN 31,16,12,Patrick Mahomes pass complete short left to Sammy Watkins for 5 yards (tackle by Michael Ojemudia),3.510,3.640
3,1:58,2,5,DEN 26,16,12,Patrick Mahomes pass incomplete short middle intended for Darrel Williams,3.640,2.940
3,1:53,3,5,DEN 26,16,12,Patrick Mahomes right end for 6 yards (tackle by Malik Reed),2.940,4.240
3,1:18,1,10,DEN 20,16,12,Patrick Mahomes pass incomplete deep right intended for Mecole Hardman,4.240,3.690
3,1:13,2,10,DEN 20,16,18,"Patrick Mahomes pass complete deep left to Travis Kelce for 20 yards, touchdown. Penalty on DeMarcus Walker: Defensive Offside (Declined)",3.690,7.000
3,1:06,,,DEN 15,16,19,Harrison Butker kicks extra point good,0.000,0.000
3,1:06,,,KAN 35,16,19,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,1:06,1,10,DEN 25,16,19,Drew Lock pass complete short middle to Tim Patrick for 8 yards (tackle by Damien Wilson and Anthony Hitchens),0.610,1.140
3,0:28,2,2,DEN 33,16,19,Melvin Gordon left end for 3 yards (tackle by Derrick Nnadi),1.140,1.330
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 36,16,19,Phillip Lindsay right end for -1 yards (tackle by Tyrann Mathieu and Michael Danna),1.330,0.660
4,14:18,2,11,DEN 35,16,19,Melvin Gordon left end for 4 yards (tackle by Juan Thornhill),0.660,0.500
4,13:34,3,7,DEN 39,16,19,Drew Lock pass incomplete deep right intended for KJ Hamler,0.500,-0.780
4,13:27,4,7,DEN 39,16,19,"Sam Martin punts 40 yards, returned by Mecole Hardman for 5 yards (tackle by Alijah Holder)",-0.780,-0.670
4,13:18,1,10,KAN 26,16,19,Le'Veon Bell right end for 3 yards (tackle by Josey Jewell and Duke Dawson),0.670,0.540
4,12:37,2,7,KAN 29,16,19,Patrick Mahomes pass incomplete deep right intended for Travis Kelce (defended by A.J. Bouye),0.540,-0.160
4,12:28,3,7,KAN 29,16,19,Patrick Mahomes pass complete short middle to Travis Kelce for 8 yards (tackle by A.J. Bouye),-0.160,1.400
4,11:44,1,10,KAN 37,16,19,Patrick Mahomes pass complete short middle to Darrel Williams for 5 yards (tackle by Josey Jewell),1.400,1.530
4,10:59,2,5,KAN 42,16,19,Darrel Williams left end for 10 yards (tackle by Kareem Jackson),1.530,2.390
4,10:24,1,10,DEN 48,16,19,Patrick Mahomes pass incomplete deep left intended for Sammy Watkins,2.390,1.850
4,10:20,2,10,DEN 48,16,19,Patrick Mahomes pass incomplete short left intended for Travis Kelce (defended by Kareem Jackson),1.850,1.160
4,10:16,3,10,DEN 48,16,19,"Patrick Mahomes pass complete deep right to Tyreek Hill for 48 yards. Penalty on Nick Allegretti: Offensive Holding, 10 yards (no play)",1.160,-0.160
4,10:04,3,20,KAN 42,16,19,Patrick Mahomes pass incomplete deep middle intended for Travis Kelce,-0.160,-0.590
4,9:56,4,20,KAN 42,16,19,"Tommy Townsend punts 43 yards, fair catch by KJ Hamler at DEN-15. Penalty on Duke Dawson: Unnecessary Roughness, 7 yards",-0.590,0.380
4,9:49,1,10,DEN 8,16,19,Melvin Gordon up the middle for 5 yards (tackle by Anthony Hitchens and Damien Wilson),-0.380,-0.410
4,9:12,2,5,DEN 13,16,19,Melvin Gordon right end for 1 yard (tackle by Anthony Hitchens and Damien Wilson),-0.410,-0.720
4,8:35,3,4,DEN 14,16,19,Melvin Gordon right end for 8 yards (tackle by Charvarius Ward and L'Jarius Sneed),-0.720,0.410
4,8:00,1,10,DEN 22,16,19,Drew Lock pass incomplete deep left intended for Jerry Jeudy,0.410,-0.130
4,7:55,2,10,DEN 22,16,19,"Drew Lock pass incomplete deep right intended for Tim Patrick. Penalty on Charvarius Ward: Defensive Pass Interference, 20 yards (no play)",-0.130,1.730
4,7:49,1,10,DEN 42,16,19,KJ Hamler right end for 6 yards (tackle by L'Jarius Sneed),1.730,2.000
4,7:00,2,4,DEN 48,16,19,Phillip Lindsay up the middle for 1 yard (tackle by Chris Jones and Willie Gay),2.000,1.420
4,6:18,3,3,DEN 49,16,19,Drew Lock pass incomplete short right intended for KJ Hamler,1.420,-0.130
4,6:13,4,3,DEN 49,16,19,"Sam Martin punts 36 yards, fair catch by Mecole Hardman at KC-15",-0.130,0.220
4,6:07,1,10,KAN 15,16,19,Darrel Williams right end for 6 yards (tackle by DeShawn Williams and Justin Simmons),-0.220,0.210
4,5:30,2,4,KAN 21,16,19,Patrick Mahomes pass complete short middle to Sammy Watkins for 17 yards (tackle by Kareem Jackson),0.210,1.470
4,4:47,1,10,KAN 38,16,19,Darrel Williams left end for 5 yards (tackle by Josey Jewell and DeMarcus Walker),1.470,1.600
4,4:07,2,5,KAN 43,16,19,Darrel Williams right guard for 12 yards (tackle by Justin Simmons),1.600,2.590
4,3:23,1,10,DEN 45,16,19,Darrel Williams right guard for 4 yards (tackle by Bradley Chubb),2.590,2.580
4,2:39,2,6,DEN 41,16,19,Patrick Mahomes pass complete short left to Sammy Watkins for 9 yards (tackle by Kareem Jackson),2.580,3.450
4,2:32,,,,,,Timeout #2 by Denver Broncos,,
4,2:32,1,10,DEN 32,16,19,Darrel Williams left end for 1 yard (tackle by Michael Ojemudia and Kareem Jackson),3.450,3.040
4,2:28,,,,,,Timeout #3 by Denver Broncos,,
4,2:28,2,9,DEN 31,16,19,Le'Veon Bell up the middle for -3 yards (tackle by DeShawn Williams),3.040,1.950
4,2:00,3,12,DEN 34,16,19,Patrick Mahomes pass complete short left to Travis Kelce for 9 yards (tackle by Kareem Jackson),1.950,1.900
4,1:12,4,3,DEN 25,16,19,"Penalty on KAN: Delay of Game, 5 yards (no play)",1.900,1.410
4,1:09,4,8,DEN 30,16,22,Harrison Butker 48 yard field goal good,1.410,3.000
4,1:04,,,KAN 35,16,22,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
4,1:04,1,10,DEN 25,16,22,Drew Lock pass incomplete short left intended for Jerry Jeudy (defended by Chris Jones),0.610,0.060
4,0:59,2,10,DEN 25,16,22,Drew Lock pass complete short left to Jerry Jeudy for 5 yards (tackle by L'Jarius Sneed),0.060,0.040
4,0:37,3,5,DEN 30,16,22,Drew Lock pass incomplete deep middle intended for KJ Hamler,0.040,-1.370
4,0:33,4,5,DEN 30,16,22,Drew Lock pass deep right intended for Jerry Jeudy is intercepted by Tyrann Mathieu at DEN-49 and returned for no gain,-1.370,-2.320
4,0:24,1,10,DEN 49,16,22,Patrick Mahomes kneels for -1 yards,2.320,1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
