#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 20,6,1:49,53,Field Goal
2,1,11:07,GNB 34,5,2:50,11,Punt
3,1,5:14,GNB 20,5,1:48,20,Punt
4,1,1:52,GNB 30,3,2:07,6,Punt
5,2,12:57,GNB 6,6,2:55,16,Punt
6,2,5:16,GNB 1,3,0:54,0,Punt
7,2,3:10,GNB 12,3,1:28,1,Punt
8,2,1:17,GNB 49,5,0:57,25,Missed FG
9,2,0:02,BAL 13,1,0:02,0,Field Goal
10,3,12:54,BAL 34,3,1:27,6,Interception
11,3,9:10,GNB 30,6,3:04,38,Field Goal
12,3,4:34,GNB 20,4,2:22,80,Touchdown
13,4,11:52,GNB 16,12,7:35,72,Field Goal
14,4,2:04,GNB 20,8,2:04,69,End of Game
