0,1
Game Info,Game Info
Won Toss,Chargers (deferred)
Roof,outdoors
Surface,grass
Duration,3:11
Attendance,54980
Weather,"66 degrees, relative humidity 65%, wind 14 mph, wind chill 0"
Vegas Line,Cincinnati Bengals -2.5
Over/Under,46.0 (under)
