Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
1,5:19,2,8,SDG 29,7,3,Philip Rivers pass complete short right to Dontrelle Inman for 4 yards (tackle by Darian Stewart),0.470,0.300
1,4:34,3,4,SDG 33,7,3,Philip Rivers pass incomplete short right intended for Dontrelle Inman (defended by Bradley Roby),0.300,-1.180
1,4:28,4,4,SDG 33,7,3,"Drew Kaser punts 62 yards, returned by Jordan Norwood for 16 yards (tackle by Jatavis Brown). Penalty on Lorenzo Doss: Illegal Block Above the Waist, 5 yards",-1.180,0.380
1,4:16,1,10,DEN 5,7,3,Devontae Booker middle for 1 yard (tackle by Denzel Perryman),-0.380,-0.710
1,3:40,2,9,DEN 6,7,3,Trevor Siemian pass complete short left to Demaryius Thomas for 1 yard (tackle by Casey Hayward). Penalty on Emmanuel Sanders: Offensive Pass Interference (Declined),-0.710,-1.190
1,3:14,3,8,DEN 7,7,3,Trevor Siemian pass incomplete short left intended for Demaryius Thomas (defended by Casey Hayward),-1.190,-2.490
1,3:10,4,8,DEN 7,7,3,"Riley Dixon punts 44 yards, returned by Dexter McCluster for 6 yards (tackle by Zaire Anderson)",-2.490,-2.590
1,2:59,1,10,DEN 45,7,3,"Penalty on Sean McGrath: False Start, 5 yards (no play)",2.590,2.260
1,2:59,1,15,,7,3,Philip Rivers pass incomplete short left intended for Hunter Henry (defended by Jared Crick),2.260,1.370
1,2:54,2,15,,7,3,Philip Rivers pass incomplete deep left intended for Travis Benjamin,1.370,0.700
1,2:49,3,15,,7,3,Philip Rivers sacked by T.J. Ward for -8 yards,0.700,-0.590
1,2:14,4,23,SDG 42,7,3,"Drew Kaser punts 58 yards, touchback",-0.590,-0.280
1,2:04,1,10,DEN 20,7,3,Trevor Siemian pass incomplete deep right intended for Emmanuel Sanders,0.280,-0.270
1,1:58,2,10,DEN 20,7,3,Trevor Siemian pass incomplete short right intended for Bennie Fowler,-0.270,-0.960
1,1:54,3,10,DEN 20,7,3,"Penalty on Virgil Green: False Start, 5 yards (no play)",-0.960,-1.860
1,1:54,3,15,DEN 15,7,3,Trevor Siemian pass complete short left to Devontae Booker for 2 yards (tackle by Korey Toomer),-1.860,-2.320
1,1:17,4,13,DEN 17,7,3,"Riley Dixon punts 52 yards, fair catch by Dexter McCluster",-2.320,-1.000
1,1:10,1,10,SDG 31,7,3,Melvin Gordon middle for 4 yards (tackle by Bradley Roby and Todd Davis),1.000,1.000
1,0:27,2,6,SDG 35,7,3,Philip Rivers pass complete short right to Hunter Henry for 7 yards (tackle by Bradley Roby). Penalty on Shaquil Barrett: Defensive Offside (Declined),1.000,1.730
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SDG 42,7,3,Melvin Gordon right end for no gain (tackle by Corey Nelson and Bradley Roby),1.730,1.190
2,14:18,2,10,SDG 42,7,3,Philip Rivers pass complete short left to Dexter McCluster for 3 yards (tackle by T.J. Ward). Penalty on Joe Barksdale: Illegal Formation (Declined),1.190,0.890
2,13:51,3,7,SDG 45,7,3,Philip Rivers pass complete short right to Tyrell Williams for 4 yards (tackle by Chris Harris and Bradley Roby),0.890,-0.130
2,13:19,4,3,SDG 49,7,3,"Drew Kaser punts 51 yards, touchback",-0.130,-0.280
2,13:08,1,10,DEN 20,7,3,Devontae Booker right tackle for 6 yards (tackle by Melvin Ingram),0.280,0.540
2,12:44,2,4,DEN 26,7,3,"Devontae Booker middle for 2 yards (tackle by Jatavis Brown). Penalty on John Phillips: Offensive Holding, 10 yards (no play)",0.540,-0.940
2,12:16,2,14,DEN 16,7,3,Trevor Siemian pass incomplete short right intended for Demaryius Thomas,-0.940,-1.690
2,12:10,3,14,DEN 16,7,3,Trevor Siemian pass incomplete deep middle intended for Emmanuel Sanders (defended by Jatavis Brown),-1.690,-2.390
2,12:05,4,14,DEN 16,7,3,"Riley Dixon punts 45 yards, fair catch by Dexter McCluster",-2.390,-1.530
2,11:56,1,10,SDG 39,7,3,Philip Rivers sacked by Von Miller for -1 yards,1.530,0.850
2,11:12,2,11,SDG 38,7,3,Melvin Gordon right guard for 3 yards (tackle by Derek Wolfe),0.850,0.560
2,10:25,3,8,SDG 41,7,3,Philip Rivers pass incomplete short left intended for Tyrell Williams (defended by DeMarcus Ware),0.560,-0.650
2,10:21,4,8,SDG 41,7,3,"Drew Kaser punts 41 yards, returned by Jordan Norwood for 15 yards (tackle by Joshua Perry). Penalty on Justin Simmons: Roughing the Kicker, 15 yards (no play)",-0.650,2.650
2,10:11,1,10,DEN 44,7,3,"Philip Rivers pass complete short middle to Tyrell Williams for 16 yards (tackle by Lorenzo Doss). Penalty on Joe Barksdale: Illegal Formation, 5 yards (no play)",2.650,2.320
2,9:40,1,15,DEN 49,7,3,"Penalty on Joe Barksdale: False Start, 5 yards (no play)",2.320,1.990
2,9:22,1,20,SDG 46,7,9,"Philip Rivers pass incomplete short middle intended for Tyrell Williams is intercepted by Bradley Roby at DEN-49 and returned for 51 yards, touchdown",1.990,-7.000
2,9:10,,,SDG 46,7,10,Brandon McManus kicks extra point good,0.000,0.000
2,9:10,,,DEN 35,7,10,"Brandon McManus kicks off 64 yards, returned by Dexter McCluster for 17 yards (tackle by Jordan Taylor)",0.000,-0.040
2,9:06,1,10,SDG 18,7,10,Philip Rivers pass incomplete short left intended for Tyrell Williams (defended by Chris Harris),0.040,-0.490
2,9:01,2,10,SDG 18,7,10,Philip Rivers pass complete short left to Antonio Gates for 6 yards (tackle by Darian Stewart),-0.490,-0.400
2,8:17,3,4,SDG 24,7,10,Philip Rivers pass incomplete deep middle intended for Travis Benjamin,-0.400,-1.770
2,8:11,4,4,SDG 24,7,10,"Drew Kaser punts 54 yards, returned by Jordan Norwood for 10 yards (tackle by Sean McGrath). Jordan Norwood fumbles (forced by Sean McGrath), recovered by Jordan Taylor at DEN-32 (tackle by Joshua Perry)",-1.770,-1.070
2,7:57,1,10,DEN 32,7,10,Devontae Booker middle for 5 yards (tackle by Brandon Mebane),1.070,1.200
2,7:23,2,5,DEN 37,7,10,Devontae Booker right guard for 3 yards (tackle by Brandon Mebane),1.200,0.890
2,6:44,3,2,DEN 40,7,10,Trevor Siemian pass complete short middle to Devontae Booker for 12 yards (tackle by Dwight Lowery),0.890,2.390
2,6:05,1,10,SDG 48,7,10,Trevor Siemian pass complete deep right to Emmanuel Sanders for 37 yards (tackle by Dwight Lowery),2.390,2.390
2,5:23,1,10,SDG 48,7,10,Timeout #1 by Denver Broncos,2.390,4.840
2,5:23,1,10,SDG 11,7,10,Devontae Booker right guard for 4 yards (tackle by Dwight Lowery and Tenny Palepoi),4.840,4.890
2,4:48,2,6,SDG 7,7,10,Trevor Siemian pass incomplete short left intended for Virgil Green (defended by Casey Hayward),4.890,3.980
2,4:43,3,6,SDG 7,7,10,"Trevor Siemian sacked by Melvin Ingram for -9 yards. Trevor Siemian fumbles (forced by Melvin Ingram), recovered by Tenny Palepoi at SDG-16 (tackle by Michael Schofield)",3.980,0.140
2,4:37,1,10,SDG 16,7,10,Melvin Gordon left guard for 11 yards (tackle by Darian Stewart),-0.140,0.740
2,4:01,1,10,SDG 27,7,10,"Kenneth Farrow middle for 6 yards (tackle by Sylvester Williams). Penalty on Sylvester Williams: Defensive Holding, 5 yards",0.740,1.470
2,3:32,1,10,SDG 38,7,10,"Penalty on Von Miller: Neutral Zone Infraction, 5 yards (no play)",1.470,2.200
2,3:12,1,5,SDG 43,7,10,Melvin Gordon left tackle for 2 yards (tackle by Todd Davis and Corey Nelson),2.200,1.870
2,2:29,2,3,SDG 45,7,10,Philip Rivers pass incomplete deep left intended for Antonio Gates,1.870,1.160
2,2:22,3,3,SDG 45,7,10,Philip Rivers pass complete short right to Travis Benjamin for 12 yards (tackle by Chris Harris),1.160,2.720
2,2:00,1,10,DEN 43,7,10,Philip Rivers pass complete short right to Melvin Gordon for 4 yards (tackle by Corey Nelson),2.720,2.720
2,1:23,2,6,DEN 39,7,10,Philip Rivers pass complete short right to Antonio Gates for 12 yards (tackle by T.J. Ward),2.720,3.780
2,1:17,1,10,DEN 27,7,10,Philip Rivers pass incomplete deep right intended for Travis Benjamin,3.780,3.230
2,1:11,2,10,DEN 27,7,10,Philip Rivers pass incomplete short left intended for Melvin Gordon (defended by Corey Nelson),3.230,2.540
2,1:04,3,10,DEN 27,7,10,Philip Rivers pass incomplete deep left intended for Travis Benjamin,2.540,1.670
2,0:59,4,10,DEN 27,7,10,Josh Lambo 45 yard field goal no good,1.670,-1.270
2,0:54,1,10,DEN 35,7,10,Trevor Siemian pass complete short left to Emmanuel Sanders for 15 yards (tackle by Steve Williams),1.270,2.260
2,0:48,1,10,,7,10,Trevor Siemian pass complete short middle to Devontae Booker for 4 yards (tackle by Jatavis Brown),2.260,2.250
2,0:27,2,6,SDG 46,7,10,Trevor Siemian pass incomplete short middle intended for Virgil Green (defended by Korey Toomer),2.250,1.550
2,0:23,3,6,SDG 46,7,10,Trevor Siemian pass incomplete short middle intended for Jordan Norwood,1.550,1.550
2,0:19,3,6,SDG 46,7,10,Timeout #2 by Denver Broncos,1.550,0.200
2,0:19,4,6,SDG 46,7,10,Trevor Siemian pass incomplete deep right intended for Emmanuel Sanders,0.200,-2.060
2,0:14,1,10,SDG 47,7,10,Philip Rivers pass incomplete short middle intended for Tyrell Williams (defended by Derek Wolfe),2.060,1.520
2,0:09,2,10,SDG 47,7,10,Philip Rivers sacked by Jared Crick for -3 yards,1.520,0.430
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,7,10,"Brandon McManus kicks off 65 yards, touchback",0.000,0.610
3,15:00,1,10,SDG 25,7,10,Melvin Gordon middle for 5 yards (tackle by Sylvester Williams and Derek Wolfe),0.610,0.740
3,14:24,2,5,SDG 30,7,10,Melvin Gordon middle for 2 yards (tackle by Von Miller and Derek Wolfe),0.740,0.300
3,13:40,3,3,SDG 32,7,10,Philip Rivers pass incomplete short right intended for Travis Benjamin is intercepted by Darian Stewart at SDG-35 and returned for 25 yards,0.300,-4.910
3,13:30,1,10,SDG 10,7,10,Devontae Booker left tackle for 7 yards (tackle by Jatavis Brown),4.910,5.530
3,12:50,2,3,SDG 3,7,16,"Devontae Booker left tackle for 3 yards, touchdown",5.530,7.000
3,12:50,,,SDG 3,7,17,Brandon McManus kicks extra point good,0.000,0.000
3,12:50,,,DEN 35,7,17,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
3,12:45,1,10,SDG 25,7,17,Philip Rivers pass incomplete deep right intended for Antonio Gates,0.610,0.060
3,12:40,2,10,SDG 25,7,17,Philip Rivers pass incomplete short middle intended for Griff Whalen is intercepted by T.J. Ward at SDG-30 and returned for 23 yards,0.060,-5.600
3,12:30,1,7,SDG 7,7,17,Devontae Booker middle for -4 yards (tackle by Jatavis Brown and Dwight Lowery),5.600,4.020
3,11:52,2,11,SDG 11,7,17,"Trevor Siemian pass complete short right to Devontae Booker for 9 yards (tackle by Korey Toomer). Devontae Booker fumbles (forced by Korey Toomer), recovered by Jatavis Brown at SDG-2 (tackle by Virgil Green)",4.020,0.380
3,11:44,1,10,SDG 2,7,17,Melvin Gordon right guard for 12 yards (tackle by Todd Davis),-0.380,-0.280
3,11:04,1,10,SDG 14,7,17,"Melvin Gordon right tackle for -1 yards (tackle by Derek Wolfe). Penalty on Hunter Henry: Offensive Holding, 7 yards (no play)",-0.280,-0.650
3,10:44,1,17,SDG 7,7,17,Melvin Gordon left tackle for 4 yards (tackle by Todd Davis and T.J. Ward),-0.650,-1.000
3,10:03,2,13,SDG 11,7,17,Melvin Gordon middle for 1 yard (tackle by Todd Davis),-1.000,-1.650
3,9:18,3,12,SDG 12,7,17,Philip Rivers pass complete short left to Dontrelle Inman for 15 yards (tackle by Lorenzo Doss),-1.650,0.740
3,8:38,1,10,SDG 27,7,17,Philip Rivers pass complete deep right to Dontrelle Inman for 37 yards (tackle by Chris Harris and T.J. Ward),0.740,3.180
3,7:53,1,10,DEN 36,7,17,Melvin Gordon right tackle for 5 yards (tackle by T.J. Ward and Corey Nelson),3.180,3.310
3,7:11,2,5,DEN 31,7,17,Melvin Gordon middle for 7 yards (tackle by Adam Gotsis and Todd Davis),3.310,3.970
3,6:29,1,10,DEN 24,7,17,Melvin Gordon middle for 2 yards (tackle by Billy Winn and Shaquil Barrett),3.970,3.700
3,5:46,2,8,DEN 22,7,17,Philip Rivers pass incomplete short right intended for Dontrelle Inman,3.700,3.010
3,5:43,3,8,DEN 22,7,17,Philip Rivers pass complete short middle to Antonio Gates for 8 yards (tackle by T.J. Ward),3.010,4.650
3,4:57,1,10,DEN 14,7,17,Melvin Gordon left tackle for no gain (tackle by Shane Ray and Jared Crick),4.650,4.000
3,4:12,2,10,DEN 14,7,17,Philip Rivers pass incomplete short middle intended for Antonio Gates (defended by Todd Davis),4.000,3.110
3,4:09,3,10,DEN 14,13,17,"Philip Rivers pass complete short left to Travis Benjamin for 14 yards, touchdown",3.110,7.000
3,4:09,,,DEN 14,13,17,"Josh Lambo kicks extra point no good, blocked by Shaquil Barrett",0.000,-1.000
3,4:09,,,SDG 35,13,17,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.610
3,4:01,1,10,DEN 25,13,17,Trevor Siemian pass complete short right to Emmanuel Sanders for 9 yards (tackle by Brandon Flowers),0.610,1.280
3,3:33,2,1,DEN 34,13,17,Devontae Booker right tackle for no gain (tackle by Darius Philon),1.280,0.560
3,2:52,3,1,DEN 34,13,17,Devontae Booker left end for 4 yards (tackle by Adrian Phillips),0.560,1.470
3,2:21,1,10,DEN 38,13,17,Trevor Siemian pass complete short middle to Virgil Green for 8 yards (tackle by Jatavis Brown),1.470,2.000
3,1:47,2,2,DEN 46,13,17,Devontae Booker middle for 6 yards (tackle by Jatavis Brown),2.000,2.390
3,1:12,1,10,SDG 48,13,17,Trevor Siemian pass incomplete short right intended for Emmanuel Sanders,2.390,1.850
3,1:06,2,10,SDG 48,13,17,Trevor Siemian pass complete short left to Virgil Green for 13 yards (tackle by Jatavis Brown),1.850,3.250
3,0:28,1,10,SDG 35,13,17,Kapri Bibbs left tackle for 5 yards (tackle by Joey Bosa),3.250,3.380
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,SDG 30,13,17,Kapri Bibbs left tackle for -1 yards (tackle by Brandon Mebane),3.380,2.540
4,14:24,3,6,SDG 31,13,17,"Penalty on Joey Bosa: Neutral Zone Infraction, 5 yards (no play)",2.540,3.200
4,14:02,3,1,SDG 26,13,17,Devontae Booker left tackle for 18 yards (tackle by Dwight Lowery),3.200,5.370
4,13:27,1,8,SDG 8,13,17,Trevor Siemian pass incomplete,5.370,4.570
4,13:21,2,8,SDG 8,13,17,Trevor Siemian pass complete short middle to Emmanuel Sanders for 7 yards (tackle by Dwight Lowery),4.570,5.170
4,12:38,3,1,SDG 1,13,23,"Juwan Thompson middle for 1 yard, touchdown",5.170,7.000
4,12:38,,,SDG 1,13,24,Brandon McManus kicks extra point good,0.000,0.000
4,12:38,,,DEN 35,13,24,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
4,12:32,1,10,SDG 25,13,24,Melvin Gordon middle for 1 yard (tackle by Von Miller),0.610,0.200
4,11:53,2,9,SDG 26,13,24,Melvin Gordon right tackle for 20 yards (tackle by Bradley Roby),0.200,1.990
4,11:16,1,10,SDG 46,13,24,Kenneth Farrow right tackle for 1 yard (tackle by Billy Winn),1.990,1.590
4,10:31,2,9,SDG 47,13,24,Philip Rivers pass incomplete short left intended for Travis Benjamin,1.590,0.890
4,10:28,3,9,SDG 47,13,24,Philip Rivers sacked by Justin Simmons for -9 yards,0.890,-0.850
4,9:51,4,18,SDG 38,13,24,Drew Kaser punts 60 yards,-0.850,0.380
4,9:43,1,10,DEN 2,13,24,Devontae Booker right tackle for -1 yards (tackle by Corey Liuget). Penalty on Michael Schofield: Offensive Holding (Declined),-0.380,-0.850
4,9:12,2,11,DEN 1,13,24,Trevor Siemian pass complete short right to Demaryius Thomas for 14 yards (tackle by Casey Hayward),-0.850,-0.220
4,8:54,1,10,DEN 15,13,24,Devontae Booker right tackle for 1 yard (tackle by Korey Toomer),-0.220,-0.580
4,8:14,2,9,DEN 16,13,24,Trevor Siemian pass incomplete short left intended for Emmanuel Sanders,-0.580,-1.250
4,8:10,3,9,DEN 16,19,24,"Trevor Siemian pass incomplete short left intended for Jordan Norwood is intercepted by Casey Hayward at DEN-24 and returned for 24 yards, touchdown",-1.250,-7.000
4,8:02,3,,DEN 16,19,24,"Two Point Attempt: Philip Rivers pass complete to Melvin Gordon, conversion succeeds. Penalty on Antonio Gates: Offensive Pass Interference, 10 yards (no play)",3.190,-1.000
4,8:02,3,,DEN 16,19,24,"Two Point Attempt: Philip Rivers pass incomplete intended for Hunter Henry, conversion fails",3.190,-1.000
4,8:02,,,SDG 35,19,24,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.610
4,8:02,1,10,DEN 25,19,24,Trevor Siemian pass complete deep middle to Virgil Green for 31 yards (tackle by Dwight Lowery),0.610,2.650
4,7:21,1,10,SDG 44,19,24,Trevor Siemian pass complete deep left to Demaryius Thomas for 40 yards,2.650,6.280
4,6:52,1,4,SDG 4,19,24,Devontae Booker left tackle for 2 yards (tackle by Brandon Mebane and Korey Toomer),6.280,5.720
4,6:07,2,2,SDG 2,19,24,Devontae Booker right tackle for -2 yards (tackle by Joey Bosa),5.720,4.490
4,5:27,3,4,SDG 4,19,24,Trevor Siemian pass incomplete short left intended for Emmanuel Sanders,4.490,3.030
4,5:24,4,4,SDG 4,19,27,Brandon McManus 22 yard field goal good,3.030,3.000
4,5:24,,,DEN 35,19,27,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
4,5:19,1,10,SDG 25,19,27,Philip Rivers pass incomplete short right intended for Antonio Gates,0.610,0.060
4,5:14,2,10,SDG 25,19,27,"Penalty on Joe Barksdale: False Start, 5 yards (no play)",0.060,-0.610
4,5:14,2,15,SDG 20,19,27,Philip Rivers pass complete short right to Dontrelle Inman for 16 yards (tackle by Bradley Roby),-0.610,1.330
4,4:40,1,10,SDG 36,19,27,Philip Rivers pass complete short left to Melvin Gordon for 30 yards (tackle by T.J. Ward),1.330,3.310
4,4:31,1,10,DEN 34,19,27,Melvin Gordon middle for 17 yards (tackle by Chris Harris),3.310,4.440
4,4:24,1,10,DEN 17,19,27,Kenneth Farrow middle for 5 yards (tackle by T.J. Ward),4.440,4.690
4,3:46,2,5,DEN 12,19,27,Melvin Gordon middle for 3 yards (tackle by Billy Winn and Todd Davis),4.690,4.570
4,3:00,3,2,DEN 9,19,27,Philip Rivers pass complete short middle to Hunter Henry for 7 yards (tackle by Will Parks). Penalty on DeMarcus Ware: Defensive Offside (Declined),4.570,6.740
4,2:54,1,2,DEN 2,19,27,Philip Rivers pass incomplete,6.740,5.720
4,2:51,2,2,DEN 2,19,27,Philip Rivers pass incomplete,5.720,4.950
4,2:45,3,2,DEN 2,19,27,Philip Rivers pass incomplete short left intended for Antonio Gates,4.950,3.250
4,2:40,4,2,DEN 2,19,27,Philip Rivers pass incomplete short left intended for Hunter Henry (defended by Lorenzo Doss),3.250,0.380
4,2:36,1,10,DEN 2,19,27,Devontae Booker middle for -1 yards (tackle by Kyle Emanuel),-0.380,-0.380
4,2:31,1,10,DEN 2,19,27,Timeout #1 by Los Angeles Chargers,-0.380,-0.380
4,2:31,1,10,DEN 2,19,27,Timeout #1 by Denver Broncos,-0.380,-0.850
4,2:31,2,11,DEN 1,19,27,Devontae Booker middle for 2 yards (tackle by Kyle Emanuel). Penalty on Russell Okung: Offensive Holding (Declined),-0.850,-0.850
4,2:26,2,11,DEN 1,19,27,Timeout #2 by Los Angeles Chargers,-0.850,-1.300
4,2:26,3,9,DEN 3,19,27,Trevor Siemian pass incomplete deep left intended for Demaryius Thomas,-1.300,-2.490
4,2:19,4,9,DEN 3,19,27,"Riley Dixon punts 68 yards, returned by Dexter McCluster for 4 yards (tackle by Zaire Anderson)",-2.490,-1.140
4,2:08,1,10,SDG 33,19,27,Melvin Gordon middle for 3 yards (tackle by T.J. Ward),1.140,1.000
4,2:00,2,7,SDG 36,19,27,Philip Rivers pass complete short right to Melvin Gordon for 9 yards (tackle by Bradley Roby),1.000,1.930
4,1:32,1,10,SDG 45,19,27,Philip Rivers pass incomplete short right intended for Melvin Gordon,1.930,1.380
4,1:28,2,10,SDG 45,19,27,Philip Rivers pass incomplete short left intended for Dontrelle Inman (defended by Jared Crick),1.380,0.700
4,1:25,3,10,SDG 45,19,27,Philip Rivers pass complete short right to Melvin Gordon for 1 yard (tackle by Von Miller and Corey Nelson),0.700,-0.320
4,1:16,4,9,SDG 46,19,27,Philip Rivers pass incomplete short right intended for Melvin Gordon,-0.320,-2.520
4,1:12,1,10,SDG 46,19,27,Trevor Siemian kneels for -1 yards,2.520,1.840
4,0:36,2,11,SDG 47,19,27,Trevor Siemian kneels for -1 yards,1.840,1.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
