Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2,0:34,1,10,DEN 47,24,9,Drew Lock pass complete short left to DaeSean Hamilton for 13 yards (tackle by Bashaud Breeland). Penalty on Charvarius Ward: Defensive Holding (Declined),2.060,2.920
2,0:24,1,10,KAN 40,24,9,Drew Lock sacked by Charvarius Ward for -9 yards,2.920,1.160
2,0:18,,,,,,Timeout #3 by Denver Broncos,,
2,0:18,2,19,KAN 49,24,9,"Drew Lock pass incomplete short right. Penalty on Drew Lock: Intentional Grounding, 9 yards",1.160,-0.690
2,0:02,,,,,,Timeout #1 by Kansas City Chiefs,,
2,0:02,3,28,DEN 42,24,9,Drew Lock pass complete short right to KJ Hamler for 21 yards (tackle by Charvarius Ward),-0.690,0.790
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,24,9,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,KAN 25,24,9,Patrick Mahomes sacked by Malik Reed for -9 yards,0.610,-1.290
3,14:18,2,19,KAN 16,24,9,Patrick Mahomes pass incomplete deep right intended for Tyreek Hill,-1.290,-2.140
3,14:14,3,19,KAN 16,24,9,Patrick Mahomes pass complete short middle to Tyreek Hill for 15 yards (tackle by Alexander Johnson),-2.140,-1.310
3,13:32,4,4,KAN 31,24,9,"Tommy Townsend punts 47 yards, muffed catch by KJ Hamler, recovered by KJ Hamler at DEN-22",-1.310,-0.410
3,13:23,1,10,DEN 22,24,9,Melvin Gordon up the middle for -1 yards (tackle by Damien Wilson and Anthony Hitchens),0.410,-0.270
3,12:51,2,11,DEN 21,24,9,Drew Lock pass complete short right to Tim Patrick for 12 yards (tackle by Daniel Sorensen),-0.270,1.140
3,12:12,1,10,DEN 33,24,9,KJ Hamler right end for 10 yards (tackle by Daniel Sorensen),1.140,1.800
3,11:34,1,10,DEN 43,24,9,"Melvin Gordon aborted snap, recovered by Frank Clark at DEN-28 and returned for 14 yards (tackle by Drew Lock and Garett Bolles)",1.800,-4.650
3,11:24,1,10,DEN 14,24,9,Patrick Mahomes pass incomplete short right intended for Clyde Edwards-Helaire,4.650,4.000
3,11:18,2,10,DEN 14,24,9,Clyde Edwards-Helaire right end for 1 yard (tackle by Alexander Johnson),4.000,3.260
3,10:32,3,9,DEN 13,24,9,Patrick Mahomes pass incomplete short right intended for Clyde Edwards-Helaire,3.260,2.570
3,10:25,4,9,DEN 13,27,9,Harrison Butker 31 yard field goal good,2.570,3.000
3,10:21,,,KAN 35,27,9,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,10:21,1,10,DEN 25,27,9,Melvin Gordon right tackle for 6 yards (tackle by Demone Harris),0.610,0.870
3,9:39,2,4,DEN 31,27,9,Melvin Gordon right guard for 4 yards (tackle by Mike Pennel),0.870,1.270
3,9:02,1,10,DEN 35,27,9,Drew Lock pass incomplete short right intended for Melvin Gordon,1.270,0.720
3,8:58,2,10,DEN 35,27,9,Melvin Gordon right guard for 2 yards (tackle by Tershawn Wharton),0.720,0.300
3,8:15,3,8,DEN 37,27,9,Drew Lock pass complete short left to Jerry Jeudy for 13 yards (tackle by Rashad Fenton),0.300,2.260
3,7:37,1,10,DEN 50,27,9,"Penalty on DEN: Offensive Too Many Men on Field, 5 yards (no play)",2.260,1.930
3,7:22,1,15,DEN 45,27,9,Drew Lock pass complete short right to Albert Okwuegbunam for 4 yards (tackle by Tyrann Mathieu),1.930,1.580
3,6:44,2,11,DEN 49,27,9,Drew Lock pass complete short right to Nick Vannett for 6 yards (tackle by Damien Wilson),1.580,1.690
3,6:01,3,5,KAN 45,27,9,Drew Lock pass incomplete short left intended for Melvin Gordon,1.690,0.270
3,5:56,4,5,KAN 45,27,9,"Drew Lock pass complete short left to KJ Hamler for 3 yards (tackle by Charvarius Ward and Bashaud Breeland). KJ Hamler fumbles, ball out of bounds at KC-42 (forced by Bashaud Breeland)",0.270,-1.730
3,5:49,1,10,KAN 42,27,9,Le'Veon Bell left tackle for 16 yards (tackle by Justin Simmons and Kareem Jackson),1.730,2.790
3,5:10,1,10,DEN 42,27,9,Patrick Mahomes pass complete short right to Travis Kelce for 17 yards (tackle by Josey Jewell),2.790,3.910
3,4:32,1,10,DEN 25,27,9,Le'Veon Bell right guard for 3 yards (tackle by Alexander Johnson and DeMarcus Walker),3.910,3.770
3,3:59,2,7,DEN 22,27,9,Patrick Mahomes pass complete short left to Tyreek Hill for 7 yards (tackle by Bryce Callahan),3.770,4.580
3,3:26,1,10,DEN 15,27,9,Patrick Mahomes pass complete short right to Travis Kelce for 6 yards (tackle by Justin Simmons),4.580,5.030
3,2:48,2,4,DEN 9,27,9,Le'Veon Bell right guard for 1 yard (tackle by Alexander Johnson and Anthony Chickillo),5.030,4.450
3,2:08,3,3,DEN 8,27,9,Patrick Mahomes pass incomplete short left intended for Tyreek Hill,4.450,2.980
3,2:03,4,3,DEN 8,30,9,Harrison Butker 26 yard field goal good,2.980,3.000
3,2:00,,,KAN 35,30,9,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,2:00,1,10,DEN 25,30,9,Drew Lock right end for 4 yards (tackle by Tyrann Mathieu),0.610,0.600
3,1:33,2,6,DEN 29,30,9,"Melvin Gordon right end for 11 yards (tackle by Damien Wilson). Penalty on Damien Wilson: Unnecessary Roughness, 15 yards",0.600,2.590
3,1:11,1,10,KAN 45,30,9,Drew Lock pass complete short right to Albert Okwuegbunam for 6 yards (tackle by Damien Wilson),2.590,2.850
3,0:35,2,4,KAN 39,30,9,Melvin Gordon up the middle for no gain (tackle by Tanoh Kpassagnon),2.850,2.150
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,KAN 39,30,9,Drew Lock pass short middle intended for KJ Hamler is intercepted by Tyrann Mathieu at KC-25 and returned for 18 yards,2.150,-1.800
4,14:48,1,10,KAN 43,30,9,Clyde Edwards-Helaire right tackle for 1 yard (tackle by DeShawn Williams and Malik Reed),1.800,1.390
4,14:14,2,9,KAN 44,30,9,Patrick Mahomes pass complete short left to Clyde Edwards-Helaire for 17 yards (tackle by Bryce Callahan and Kareem Jackson),1.390,2.980
4,13:29,1,10,DEN 39,30,9,Patrick Mahomes pass complete short middle to Tyreek Hill for 7 yards (tackle by Bryce Callahan),2.980,3.390
4,12:51,2,3,DEN 32,30,9,Patrick Mahomes pass complete short middle to Nick Keizer for 22 yards (tackle by Bryce Callahan),3.390,4.910
4,12:06,1,10,DEN 10,30,9,Clyde Edwards-Helaire left end for no gain (tackle by Dre'Mont Jones),4.910,4.190
4,11:21,2,10,DEN 10,36,9,"Patrick Mahomes pass complete short right to Tyreek Hill for 10 yards, touchdown",4.190,7.000
4,11:15,,,DEN 15,37,9,Harrison Butker kicks extra point good,0.000,0.000
4,11:15,,,KAN 35,37,9,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
4,11:15,1,10,DEN 25,37,9,Melvin Gordon left guard for 3 yards (tackle by Daniel Sorensen and Ben Niemann),0.610,0.470
4,10:46,2,7,DEN 28,37,9,Drew Lock pass complete short right to DaeSean Hamilton for 13 yards (tackle by Charvarius Ward),0.470,1.660
4,10:22,1,10,DEN 41,37,9,Melvin Gordon right guard for 2 yards (tackle by Khalen Saunders),1.660,1.390
4,9:40,2,8,DEN 43,37,9,Royce Freeman left tackle for 3 yards (tackle by Frank Clark). Penalty on Charvarius Ward: Unnecessary Roughness (Offsetting) . Penalty on Mecole Hardman: Unnecessary Roughness (Offsetting),1.390,1.090
4,9:07,3,5,DEN 46,37,9,Drew Lock pass complete short middle to Noah Fant for 11 yards (tackle by Daniel Sorensen),1.090,2.720
4,8:42,1,10,KAN 43,37,9,Drew Lock pass complete deep middle to Noah Fant for 24 yards (tackle by Daniel Sorensen). Penalty on Daniel Sorensen: Defensive Holding (Declined),2.720,4.310
4,8:21,1,10,KAN 19,37,9,Drew Lock pass complete short right to Royce Freeman for 5 yards (tackle by Rashad Fenton),4.310,4.530
4,7:42,2,5,KAN 14,37,9,Drew Lock pass complete short right to Albert Okwuegbunam for 11 yards (tackle by Ben Niemann),4.530,6.510
4,6:58,1,3,KAN 3,37,15,"Melvin Gordon left guard for 3 yards, touchdown",6.510,7.000
4,6:54,,,KAN 15,37,16,Brandon McManus kicks extra point good,0.000,0.000
4,6:54,,,DEN 35,37,16,"Brandon McManus kicks onside 7 yards, returned by Demarcus Robinson for 21 yards (tackle by Duke Dawson)",0.000,4.170
4,6:50,1,10,DEN 21,37,16,DeAndre Washington right tackle for no gain (tackle by Anthony Chickillo),4.170,3.630
4,6:09,2,10,DEN 21,37,16,Chad Henne pass complete short right to Marcus Kemp for 11 yards (tackle by A.J. Bouye),3.630,4.910
4,5:30,1,10,DEN 10,37,16,DeAndre Washington left guard for 2 yards (tackle by DeMarcus Walker),4.910,4.570
4,4:46,2,8,DEN 8,37,16,Chad Henne sacked by Malik Reed for -3 yards,4.570,3.120
4,3:59,3,11,DEN 11,37,16,"Chad Henne pass complete short right to DeAndre Washington for 2 yards (tackle by Alexander Johnson). Penalty on Shelby Harris: Unsportsmanlike Conduct, 5 yards",3.120,6.280
4,3:48,1,4,DEN 4,37,16,DeAndre Washington right guard for 3 yards (tackle by Josey Jewell),6.280,5.910
4,3:02,2,1,DEN 1,43,16,"Chad Henne left end for 1 yard, touchdown",5.910,7.000
4,2:58,,,DEN 15,43,16,Harrison Butker kicks extra point no good hit left upright,0.000,-1.000
4,2:58,,,KAN 35,43,16,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
4,2:58,1,10,DEN 25,43,16,Royce Freeman left end for 3 yards (tackle by Armani Watts),0.610,0.470
4,2:33,2,7,DEN 28,43,16,Drew Lock pass complete short right to Albert Okwuegbunam for 9 yards (tackle by Tedric Thompson),0.470,1.400
4,2:24,1,10,DEN 37,43,16,Drew Lock pass complete short right to Albert Okwuegbunam for 8 yards (tackle by Willie Gay),1.400,1.940
4,2:01,2,2,DEN 45,43,16,Royce Freeman right tackle for 6 yards (tackle by Antonio Hamilton),1.940,2.320
4,1:57,1,10,KAN 49,43,16,Drew Lock pass incomplete short left intended for Jerry Jeudy,2.320,1.780
4,1:52,2,10,KAN 49,43,16,Drew Lock pass incomplete short middle intended for DaeSean Hamilton (defended by Antonio Hamilton),1.780,1.090
4,1:49,3,10,KAN 49,43,16,Drew Lock pass incomplete short right intended for Royce Freeman,1.090,0.000
4,1:42,4,10,KAN 49,43,16,Drew Lock pass incomplete deep left intended for Tyrie Cleveland,0.000,-2.190
4,1:36,1,10,KAN 49,43,16,Chad Henne kneels for -1 yards,2.190,1.510
4,0:55,2,11,KAN 48,43,16,Chad Henne kneels for -1 yards,1.510,0.700
4,0:23,3,12,KAN 47,43,16,Chad Henne kneels for -1 yards,0.700,-0.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
