Player,Pos
Derek Carr,QB
Josh Jacobs,RB
Davante Adams,WR
Mack Hollins,WR
Keelan Cole,WR
Foster Moreau,TE
Jermaine Eluemunor,OL
Alex Bars,OL
Kolton Miller,T
Dylan Parham,G
Andre James,C
Maxx Crosby,DE
Chandler Jones,DE
Andrew Billings,DT
Bilal Nichols,DT
Jayon Brown,LB
Luke Masterson,LB
Rock Ya-Sin,CB
Sidney Jones,CB
Anthony Averett,CB
Tre'von Moehrig,S
Duron Harmon,S
