#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SDG 25,3,1:49,4,Punt
2,1,12:15,SDG 42,4,2:12,20,Punt
3,1,6:44,SDG 20,11,5:14,56,Missed FG
4,1,0:20,SDG 18,2,0:24,82,Touchdown
5,2,11:37,DEN 41,5,2:11,41,Touchdown
6,2,8:30,DEN 17,6,3:52,17,Touchdown
7,2,3:08,SDG 31,11,3:01,67,Field Goal
8,3,9:39,SDG 41,5,3:47,15,Punt
9,3,2:52,SDG 20,6,2:52,11,Punt
10,4,14:54,DEN 30,4,1:42,8,Field Goal
11,4,11:41,DEN 30,4,2:05,9,Downs
12,4,7:57,,7,2:50,19,Missed FG
13,4,1:39,SDG 24,4,0:35,14,Punt
14,5,13:22,SDG 41,5,2:47,40,Blocked FG
15,5,7:26,SDG 43,9,4:25,48,Field Goal
