Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
1,1:13,2,3,DEN 38,7,10,C.J. Anderson up the middle for 1 yard (tackle by Ray-Ray Armstrong),1.410,0.830
1,0:30,3,2,DEN 39,7,10,Peyton Manning pass complete deep right to Emmanuel Sanders for 31 yards (tackle by Keith McGill),0.830,3.580
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,OAK 30,7,10,Peyton Manning pass complete short left to Demaryius Thomas for 3 yards (tackle by Chance Casey),3.580,3.440
2,14:24,2,7,OAK 27,7,10,Ronnie Hillman up the middle for 3 yards (tackle by Justin Tuck),3.440,3.140
2,13:43,3,4,OAK 24,7,10,Peyton Manning pass complete deep middle to Demaryius Thomas for 23 yards (tackle by Brandian Ross),3.140,6.970
2,13:11,1,1,OAK 1,7,16,"C.J. Anderson right end for 1 yard, touchdown. Penalty on OAK: Defensive 12 On-field (Declined)",6.970,7.000
2,13:11,,,OAK 2,7,17,Connor Barth kicks extra point good,0.000,0.000
2,13:11,,,DEN 35,7,17,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,13:08,1,10,OAK 20,7,17,"Penalty on Marcel Reece: False Start, 5 yards (no play)",0.280,-0.310
2,13:08,1,15,OAK 15,7,17,Derek Carr pass complete short left to Brice Butler for 6 yards (tackle by Aqib Talib and Quanterus Smith),-0.310,-0.130
2,12:29,2,9,OAK 21,7,17,Derek Carr pass complete short right to Latavius Murray for 4 yards (tackle by Todd Davis),-0.130,-0.300
2,11:52,3,5,OAK 25,7,17,"Derek Carr for no gain. Derek Carr fumbles, recovered by Donald Penn at OAK-4",-0.300,-2.490
2,11:08,4,26,OAK 4,7,17,"Marquette King punts 55 yards, returned by Wes Welker for 7 yards (tackle by Neiko Thorpe)",-2.490,-2.130
2,10:54,1,10,DEN 48,7,17,Peyton Manning pass incomplete short middle intended for Ronnie Hillman,2.130,1.580
2,10:49,2,10,DEN 48,7,17,Ronnie Hillman up the middle for no gain (tackle by Denico Autry),1.580,0.890
2,10:16,3,10,DEN 48,7,17,Peyton Manning pass complete short left to Wes Welker for 7 yards (tackle by Chance Casey and Brandian Ross),0.890,0.270
2,9:33,4,3,OAK 45,7,17,"Britton Colquitt punts 45 yards, touchback",0.270,-0.280
2,9:25,1,10,OAK 20,7,17,Darren McFadden left guard for 3 yards (tackle by Corey Nelson),0.280,0.140
2,8:47,2,7,OAK 23,7,17,Derek Carr pass incomplete short middle intended for Mychal Rivera (defended by David Bruton),0.140,-0.560
2,8:40,3,7,OAK 23,7,17,Derek Carr pass complete short right to Mychal Rivera for 14 yards,-0.560,1.400
2,8:07,1,10,OAK 37,7,17,Darren McFadden left guard for 4 yards (tackle by Rahim Moore),1.400,1.400
2,7:31,2,6,OAK 41,7,17,Darren McFadden left tackle for 3 yards (tackle by Lerentee McCray and Corey Nelson),1.400,1.090
2,6:47,3,3,OAK 44,7,17,Derek Carr pass incomplete short middle intended for Darren McFadden (defended by Malik Jackson),1.090,-0.460
2,6:42,4,3,OAK 44,7,17,"Marquette King punts 41 yards, out of bounds",-0.460,0.220
2,6:34,1,10,DEN 15,7,17,C.J. Anderson left tackle for no gain (tackle by Ray-Ray Armstrong),-0.220,-0.710
2,5:53,2,10,DEN 15,7,17,Peyton Manning pass complete deep middle to Demaryius Thomas for 15 yards (tackle by Khalil Mack),-0.710,0.940
2,5:09,1,10,DEN 30,7,17,Peyton Manning pass incomplete short right intended for Andre Caldwell (defended by D.J. Hayden),0.940,0.390
2,5:04,2,10,DEN 30,7,17,Peyton Manning pass incomplete short left intended for C.J. Anderson,0.390,-0.300
2,5:00,3,10,DEN 30,7,17,"Peyton Manning pass complete short middle to C.J. Anderson for 5 yards (tackle by Ray-Ray Armstrong). C.J. Anderson fumbles (forced by Ray-Ray Armstrong), recovered by Wes Welker at DEN-36",-0.300,-0.980
2,4:16,4,4,DEN 36,7,17,"Britton Colquitt punts 38 yards, returned by Charles Woodson for no gain",-0.980,-0.670
2,4:08,1,10,OAK 26,7,17,Derek Carr right end for 1 yard (tackle by Terrance Knighton),0.670,0.270
2,3:29,2,9,OAK 27,7,17,Latavius Murray up the middle for 8 yards (tackle by Todd Davis),0.270,0.630
2,2:50,3,1,OAK 35,7,17,Derek Carr pass incomplete deep middle intended for Kenbrell Thompkins,0.630,-1.040
2,2:43,4,1,OAK 35,7,17,"Marquette King punts 40 yards, returned by Wes Welker for 1 yard (tackle by Benson Mayowa)",-1.040,-0.670
2,2:32,1,10,DEN 26,7,17,C.J. Anderson left guard for 1 yard (tackle by Shelby Harris and Justin Tuck),0.670,0.270
2,2:00,2,9,DEN 27,7,17,Peyton Manning pass complete short left to Demaryius Thomas for 14 yards (tackle by Miles Burris),0.270,1.660
2,1:52,1,10,DEN 41,7,17,Peyton Manning pass complete short middle to C.J. Anderson for 15 yards (tackle by Brandian Ross and Ray-Ray Armstrong),1.660,2.650
2,1:26,1,10,OAK 44,7,17,Peyton Manning pass complete short right to Emmanuel Sanders for 9 yards (tackle by D.J. Hayden),2.650,3.330
2,1:00,2,1,OAK 35,7,17,Ronnie Hillman up the middle for 10 yards (tackle by Charles Woodson),3.330,3.330
2,0:51,2,1,OAK 35,7,17,Timeout #1 by Denver Broncos,3.330,3.910
2,0:51,1,10,OAK 25,7,17,"Peyton Manning pass incomplete short middle intended for Julius Thomas. Penalty on Miles Burris: Defensive Holding, 5 yards (no play)",3.910,4.240
2,0:46,1,10,OAK 20,7,17,Peyton Manning pass incomplete deep left intended for Emmanuel Sanders,4.240,3.690
2,0:40,2,10,OAK 20,7,17,Peyton Manning pass complete short right to Ronnie Hillman for 2 yards (tackle by Ray-Ray Armstrong),3.690,3.220
2,0:33,3,8,OAK 18,7,17,Peyton Manning pass incomplete deep middle intended for Demaryius Thomas,3.220,2.250
2,0:28,4,8,OAK 18,7,20,Connor Barth 36 yard field goal good,2.250,3.000
2,0:28,,,DEN 35,7,20,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,0:23,1,10,OAK 20,7,20,Latavius Murray left tackle for -2 yards (tackle by Malik Jackson),0.280,-0.630
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 35,7,20,"Sebastian Janikowski kicks off 71 yards, returned by Omar Bolden for 76 yards (tackle by Sebastian Janikowski)",0.000,-3.580
3,14:50,1,10,OAK 30,7,20,C.J. Anderson right guard for 5 yards (tackle by Brandian Ross and D.J. Hayden),3.580,3.710
3,14:15,2,5,OAK 25,7,26,"C.J. Anderson up the middle for 25 yards, touchdown",3.710,7.000
3,14:15,,,OAK 2,7,27,Connor Barth kicks extra point good,0.000,0.000
3,14:15,,,DEN 35,7,27,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
3,14:08,1,10,OAK 20,7,27,"Penalty on Stefen Wisniewski: False Start, 5 yards (no play)",0.280,-0.310
3,14:08,1,15,OAK 15,7,27,Derek Carr pass complete short right to Marcel Reece for 14 yards (tackle by Steven Johnson),-0.310,0.950
3,13:31,2,1,OAK 29,7,27,Latavius Murray up the middle for 3 yards (tackle by Von Miller),0.950,1.070
3,12:52,1,10,OAK 32,7,27,Derek Carr pass incomplete short right intended for Marcel Reece (defended by Malik Jackson),1.070,0.530
3,12:47,2,10,OAK 32,7,27,Latavius Murray left tackle for 7 yards (tackle by DeMarcus Ware),0.530,0.760
3,12:11,3,3,OAK 39,7,27,Derek Carr pass complete short left to Latavius Murray for 46 yards (tackle by David Bruton),0.760,4.580
3,11:27,1,10,DEN 15,7,27,Darren McFadden up the middle for 3 yards (tackle by DeMarcus Ware),4.580,4.450
3,10:52,2,7,DEN 12,7,27,Derek Carr pass complete short right to James Jones for 8 yards (tackle by Aqib Talib),4.450,6.280
3,10:20,1,4,DEN 4,7,27,Latavius Murray up the middle for no gain (tackle by Steven Johnson and Derek Wolfe),6.280,5.340
3,9:38,2,4,DEN 4,7,27,Derek Carr pass complete short right to Andre Holmes for 3 yards (tackle by Aqib Talib),5.340,5.170
3,8:59,3,1,DEN 1,13,27,"Derek Carr pass complete short middle to Jamize Olawale for 1 yard, touchdown",5.170,7.000
3,8:59,,,DEN 2,14,27,Sebastian Janikowski kicks extra point good,0.000,0.000
3,8:59,,,OAK 35,14,27,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
3,8:55,1,10,DEN 20,14,27,"Peyton Manning pass incomplete deep right intended for Emmanuel Sanders. Penalty on D.J. Hayden: Defensive Pass Interference, 36 yards (no play)",0.280,2.650
3,8:48,1,10,OAK 44,14,27,Ronnie Hillman left tackle for 13 yards (tackle by Charles Woodson),2.650,3.510
3,8:09,1,10,OAK 31,14,27,Peyton Manning pass complete short right to Demaryius Thomas for 5 yards (tackle by Chance Casey),3.510,3.640
3,7:34,2,5,OAK 26,14,27,Ronnie Hillman up the middle for 3 yards (tackle by Khalil Mack),3.640,3.340
3,7:07,3,2,OAK 23,14,27,Peyton Manning pass complete short middle to Emmanuel Sanders for 5 yards (tackle by Miles Burris),3.340,4.370
3,6:25,1,10,OAK 18,14,27,Peyton Manning pass incomplete short middle intended for Emmanuel Sanders (defended by Chance Casey),4.370,3.800
3,6:20,2,10,OAK 18,14,27,Ronnie Hillman up the middle for 1 yard (tackle by Justin Tuck),3.800,3.170
3,5:47,3,9,OAK 17,14,27,Peyton Manning pass incomplete deep left intended for Demaryius Thomas,3.170,2.310
3,5:42,4,9,OAK 17,14,30,Connor Barth 35 yard field goal good,2.310,3.000
3,5:42,,,DEN 35,14,30,"Brandon McManus kicks off 72 yards, returned by George Atkinson for 28 yards (tackle by Josh Bush)",0.000,-0.340
3,5:32,1,10,OAK 21,14,30,Derek Carr pass incomplete deep left intended for Andre Holmes (defended by Chris Harris),0.340,-0.200
3,5:25,2,10,OAK 21,14,30,Derek Carr pass complete short left to James Jones for 9 yards (tackle by Chris Harris and Todd Davis),-0.200,0.300
3,4:45,3,1,OAK 30,14,30,Derek Carr pass complete short right to Kenbrell Thompkins for 2 yards (tackle by Bradley Roby),0.300,1.070
3,4:06,1,10,OAK 32,14,30,Latavius Murray up the middle for 5 yards (tackle by Todd Davis),1.070,1.200
3,3:27,2,5,OAK 37,14,30,Latavius Murray left tackle for 7 yards (tackle by Von Miller and David Bruton),1.200,1.860
3,2:49,1,10,OAK 44,14,30,Derek Carr pass complete short left to Marcel Reece for 11 yards (tackle by Todd Davis),1.860,2.590
3,2:17,1,10,DEN 45,14,30,Derek Carr pass incomplete deep middle intended for Andre Holmes,2.590,2.040
3,2:09,2,10,DEN 45,14,30,Derek Carr pass incomplete short left intended for Darren McFadden,2.040,1.360
3,2:04,3,10,DEN 45,14,30,Derek Carr pass complete short left to Darren McFadden for 6 yards (tackle by David Bruton),1.360,0.660
3,1:24,4,4,DEN 39,14,30,"Marquette King punts 28 yards, fair catch by Wes Welker",0.660,0.370
3,1:17,1,10,DEN 11,14,30,Ronnie Hillman left end for 4 yards (tackle by Keith McGill),-0.370,-0.430
3,0:39,2,6,DEN 15,14,30,Ronnie Hillman left guard for 4 yards (tackle by Denico Autry and Ray-Ray Armstrong),-0.430,-0.480
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,DEN 19,14,30,Peyton Manning pass complete short middle to Wes Welker for 35 yards (tackle by Keith McGill),-0.480,2.520
4,14:18,1,10,OAK 46,14,30,Peyton Manning pass complete short right to Emmanuel Sanders for 8 yards (tackle by D.J. Hayden and Brandian Ross),2.520,3.060
4,13:37,2,2,OAK 38,14,30,Ronnie Hillman up the middle for 3 yards (tackle by Antonio Smith),3.060,3.250
4,12:55,1,10,OAK 35,14,30,Peyton Manning pass incomplete deep right intended for Demaryius Thomas (defended by D.J. Hayden),3.250,2.700
4,12:50,2,10,OAK 35,14,30,C.J. Anderson right tackle for 22 yards (tackle by Miles Burris),2.700,4.710
4,12:04,1,10,OAK 13,14,30,C.J. Anderson up the middle for 2 yards (tackle by Brandian Ross),4.710,4.390
4,11:24,2,8,OAK 11,14,30,Peyton Manning pass incomplete short right intended for Demaryius Thomas (defended by Brandian Ross),4.390,4.390
4,11:19,2,8,OAK 11,14,30,Timeout #1 by Denver Broncos,4.390,3.450
4,11:18,3,8,OAK 11,14,30,Peyton Manning pass complete short middle to Emmanuel Sanders for 7 yards (tackle by Ray-Ray Armstrong),3.450,3.040
4,10:57,4,1,OAK 4,14,30,Ronnie Hillman left end for 1 yard (tackle by Charles Woodson),3.040,6.510
,,,,,,,"DEN challenged the first down ruling, and the original play was overturned.",,
4,10:33,1,3,OAK 3,14,30,Peyton Manning pass incomplete short left intended for Emmanuel Sanders,6.510,5.530
4,10:29,2,3,OAK 3,14,30,Peyton Manning pass incomplete short right intended for Demaryius Thomas (defended by D.J. Hayden),5.530,4.720
4,10:26,3,3,OAK 3,14,30,Peyton Manning pass incomplete short left intended for Demaryius Thomas,4.720,3.040
4,10:21,4,3,OAK 3,14,33,Connor Barth 21 yard field goal good,3.040,3.000
4,10:21,,,DEN 35,14,33,"Brandon McManus kicks off 61 yards, returned by George Atkinson for 20 yards (tackle by Lamin Barrow)",0.000,-0.540
4,10:11,1,10,OAK 24,14,33,Derek Carr pass complete short left to Latavius Murray for no gain,0.540,0.000
4,9:38,2,10,OAK 24,14,33,"Latavius Murray up the middle for 11 yards (tackle by Steven Johnson). Penalty on Stefen Wisniewski: Offensive Holding, 10 yards (no play)",0.000,-1.470
4,9:11,2,20,OAK 14,14,33,Derek Carr pass complete short right to Marcel Reece for 5 yards (tackle by Chris Harris),-1.470,-1.430
4,8:35,3,15,OAK 19,14,33,Derek Carr pass complete short right to Darren McFadden for no gain,-1.430,-2.140
4,7:53,4,15,OAK 19,14,33,"Marquette King punts 54 yards, returned by Wes Welker for -8 yards (tackle by Andre Holmes)",-2.140,-0.150
4,7:39,1,10,DEN 19,14,33,Ronnie Hillman left end for -1 yards (tackle by Denico Autry),0.150,-0.560
4,6:57,2,11,DEN 18,14,33,Peyton Manning pass complete short right to Cody Latimer for 14 yards (tackle by Chance Casey),-0.560,1.070
4,6:13,1,10,DEN 32,14,33,C.J. Anderson left end for 6 yards (tackle by Brandian Ross),1.070,1.340
4,5:37,2,4,DEN 38,14,33,Peyton Manning pass incomplete short left intended for Demaryius Thomas,1.340,0.630
4,5:34,3,4,DEN 38,14,33,Peyton Manning pass incomplete deep left intended for Demaryius Thomas,0.630,-0.850
4,5:28,4,4,DEN 38,14,33,"Britton Colquitt punts 56 yards, returned by Charles Woodson for 23 yards (tackle by Lamin Barrow). Penalty on Denico Autry: Illegal Block Above the Waist, 10 yards",-0.850,-0.150
4,5:15,1,10,OAK 19,14,33,Derek Carr pass incomplete short middle intended for Andre Holmes (defended by Todd Davis),0.150,-0.390
4,5:11,2,10,OAK 19,14,33,Derek Carr pass incomplete short left intended for James Jones (defended by Kayvon Webster),-0.390,-1.070
4,5:06,3,10,OAK 19,14,33,Derek Carr pass complete short left to Mychal Rivera for 12 yards (tackle by Tony Carter),-1.070,1.000
4,4:59,1,10,OAK 31,14,39,"Derek Carr sacked by Lerentee McCray for -8 yards. Derek Carr fumbles (forced by Lerentee McCray), recovered by Tony Carter at OAK-20 and returned for 20 yards, touchdown",1.000,-7.000
4,4:48,,,OAK 2,14,40,Connor Barth kicks extra point good,0.000,0.000
4,4:48,,,DEN 35,14,40,"Brandon McManus kicks off 72 yards, returned by George Atkinson for 18 yards (tackle by Jeremy Stewart)",0.000,0.370
4,4:43,1,10,OAK 11,14,40,Derek Carr pass incomplete short left intended for Mychal Rivera,-0.370,-0.780
4,4:40,2,10,OAK 11,14,40,Derek Carr pass incomplete short middle intended for Kenbrell Thompkins (defended by Bradley Roby),-0.780,-1.420
4,4:34,3,10,OAK 11,14,40,Derek Carr pass incomplete deep right intended for Andre Holmes (defended by Kayvon Webster),-1.420,-2.490
4,4:28,4,10,OAK 11,14,40,"Marquette King punts 33 yards, fair catch by Wes Welker",-2.490,-2.650
4,4:20,1,10,OAK 44,14,40,Jeremy Stewart left tackle for -4 yards (tackle by Pat Sims and Miles Burris),2.650,2.650
4,4:11,1,10,OAK 44,14,40,Timeout #1 by Oakland Raiders,2.650,1.570
4,4:11,2,14,OAK 48,14,40,Jeremy Stewart right end for 4 yards (tackle by Ras-I Dowling),1.570,1.570
4,3:59,2,14,OAK 48,14,40,Timeout #2 by Oakland Raiders,1.570,1.420
4,3:59,3,10,OAK 44,14,40,Brock Osweiler pass complete deep middle to Virgil Green for 38 yards (tackle by Charles Woodson),1.420,1.420
4,3:10,3,10,OAK 44,14,40,Timeout #2 by Denver Broncos,1.420,5.830
4,3:10,1,6,OAK 6,14,40,Jeremy Stewart up the middle for 5 yards (tackle by Bojay Filimoeatu),5.830,5.910
4,2:27,2,1,OAK 1,14,40,Jeremy Stewart up the middle for no gain (tackle by Shelby Harris),5.910,5.170
4,2:00,3,1,OAK 1,14,46,"Brock Osweiler pass complete short right to Virgil Green for 1 yard, touchdown",5.170,7.000
4,2:00,,,OAK 2,14,47,Connor Barth kicks extra point good,0.000,0.000
4,2:00,,,DEN 35,14,47,"Brandon McManus kicks off 57 yards, returned by Kenbrell Thompkins for 16 yards (tackle by Andre Caldwell)",0.000,-0.540
4,1:48,1,10,OAK 24,14,47,Derek Carr pass complete short right to Andre Holmes for 7 yards (tackle by Kayvon Webster),0.540,0.940
4,1:23,2,3,OAK 31,14,47,Marcel Reece right end for 11 yards (tackle by Todd Davis),0.940,1.730
4,0:56,1,10,OAK 42,14,47,Derek Carr pass incomplete short middle intended for Marcel Reece (defended by Corey Nelson),1.730,1.190
4,0:51,2,10,OAK 42,14,47,Derek Carr pass incomplete short left intended for Mychal Rivera (defended by Bradley Roby),1.190,0.500
4,0:47,3,10,OAK 42,14,47,Derek Carr right end for 5 yards (tackle by Kayvon Webster),0.500,-0.260
4,0:39,4,5,OAK 47,14,47,Derek Carr pass incomplete deep right intended for Andre Holmes is intercepted by Josh Bush at DEN-36 and returned for 5 yards,-0.260,-1.660
4,0:29,1,10,DEN 41,14,47,Brock Osweiler kneels for -1 yards,1.660,0.990
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
