#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TEN 20,3,1:23,8,Punt
2,1,7:10,TEN 20,6,3:59,18,Punt
3,1,0:45,TEN 25,3,1:57,-18,Fumble
4,2,13:48,TEN 10,3,2:24,9,Punt
5,2,11:24,NWE 26,4,1:40,-5,Field Goal
6,2,9:23,TEN 22,7,4:23,40,Downs
7,2,1:44,TEN 20,3,0:31,1,Punt
8,2,0:20,TEN 38,1,0:20,-10,End of Half
9,3,14:03,TEN 41,7,3:58,59,Touchdown
10,3,5:09,TEN 20,8,4:11,18,Punt
11,4,12:28,TEN 24,6,3:03,40,Interception
12,4,7:04,TEN 43,1,0:12,57,Touchdown
13,4,3:30,TEN 20,6,1:16,32,Interception
14,4,1:06,TEN 20,3,1:06,23,End of Game
