Quarter,Time,Down,ToGo,Location,LAC,KAN,Detail,EPB,EPA
2,4:46,2,12,LAC 18,7,3,Philip Rivers pass complete short left to Melvin Gordon for 11 yards (tackle by Damien Wilson and Charvarius Ward),-0.630,0.230
2,4:04,3,1,LAC 29,7,3,Philip Rivers pass incomplete deep right intended for Mike Williams,0.230,-1.440
2,3:56,4,1,LAC 29,7,3,"Ty Long punts 43 yards, returned by Mecole Hardman for 15 yards (tackle by Jatavis Brown)",-1.440,-1.800
2,3:45,1,10,KAN 43,7,3,Damien Williams up the middle for 3 yards (tackle by Joey Bosa and Denzel Perryman),1.800,1.660
2,3:14,2,7,KAN 46,7,3,Patrick Mahomes pass incomplete short left intended for Blake Bell,1.660,0.960
2,3:07,3,7,KAN 46,7,3,Patrick Mahomes pass complete deep right to Mecole Hardman for 30 yards (tackle by Rayshawn Jenkins),0.960,3.970
2,2:23,1,10,LAC 24,7,9,"Patrick Mahomes pass complete deep left to Demarcus Robinson for 24 yards, touchdown",3.970,7.000
2,2:16,,,LAC 15,7,10,Harrison Butker kicks extra point good,0.000,0.000
2,2:16,,,KAN 35,7,10,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,2:16,1,10,LAC 25,7,10,Melvin Gordon right end for 5 yards (tackle by Mike Pennel),0.610,0.740
2,2:00,2,5,LAC 30,7,10,"Penalty on Dan Feeney: False Start, 5 yards (no play)",0.740,0.060
2,2:00,2,10,LAC 25,7,10,Philip Rivers pass complete short right to Austin Ekeler for 14 yards (tackle by Tyrann Mathieu),0.060,1.530
2,1:40,1,10,LAC 39,7,10,Philip Rivers pass complete short right to Austin Ekeler for 6 yards (tackle by Daniel Sorensen and Ben Niemann),1.530,1.800
2,1:18,2,4,LAC 45,7,10,Philip Rivers pass incomplete short middle intended for Austin Ekeler,1.800,1.090
2,1:14,3,4,LAC 45,7,10,Philip Rivers pass complete short right to Keenan Allen for 10 yards (tackle by Kendall Fuller),1.090,2.590
2,1:09,1,10,KAN 45,7,10,Philip Rivers pass complete short left to Keenan Allen for 7 yards (tackle by Tyrann Mathieu),2.590,2.990
2,1:04,2,3,KAN 38,7,10,Philip Rivers pass complete short middle to Austin Ekeler for 5 yards (tackle by Daniel Sorensen),2.990,3.380
2,0:40,1,10,KAN 33,7,10,Philip Rivers pass complete short left to Austin Ekeler for 7 yards (tackle by Ben Niemann),3.380,3.780
2,0:35,,,,,,Timeout #1 by Los Angeles Chargers,,
2,0:35,2,3,KAN 26,7,10,Philip Rivers pass deep right intended for Mike Williams is intercepted by Tyrann Mathieu at KC-0 and returned for no gain,3.780,-0.280
2,0:28,1,10,KAN 20,7,10,Darwin Thompson right guard for 6 yards (tackle by Derwin James),0.280,0.540
Quarter,Time,Down,ToGo,Location,LAC,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,LAC 35,7,10,"Ty Long kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,KAN 25,7,10,Patrick Mahomes pass incomplete short left intended for Damien Williams,0.610,0.060
3,14:55,2,10,KAN 25,7,10,Patrick Mahomes pass short right intended for Tyreek Hill is intercepted by Michael Davis at KC-36 and returned for 15 yards,0.060,-4.170
3,14:40,1,10,KAN 21,7,10,Melvin Gordon left guard for 1 yard (tackle by Frank Clark and Derrick Nnadi),4.170,3.760
3,14:03,2,9,KAN 20,7,10,Melvin Gordon left end for 15 yards (tackle by Kendall Fuller),3.760,6.060
3,13:19,1,5,KAN 5,13,10,"Melvin Gordon left guard for 5 yards, touchdown",6.060,7.000
3,13:14,,,KAN 15,14,10,Michael Badgley kicks extra point good,0.000,0.000
3,13:14,,,LAC 35,14,16,"Ty Long kicks off 69 yards, returned by Mecole Hardman for 104 yards, touchdown",0.000,7.000
3,12:58,,,LAC 15,14,17,Harrison Butker kicks extra point good,0.000,0.000
3,12:58,,,KAN 35,14,17,"Harrison Butker kicks off 66 yards, returned by Justin Jackson for 15 yards (tackle by Ben Niemann and Armani Watts)",0.000,-0.280
3,12:51,1,10,LAC 14,14,17,Austin Ekeler right end for 3 yards (tackle by Daniel Sorensen),-0.280,-0.370
3,12:06,2,7,LAC 17,14,17,Philip Rivers pass complete short right to Melvin Gordon for 6 yards (tackle by Bashaud Breeland and Anthony Hitchens),-0.370,-0.320
3,11:23,3,1,LAC 23,14,17,Melvin Gordon left guard for no gain (tackle by Mike Pennel),-0.320,-1.830
3,10:45,4,1,LAC 23,14,17,Melvin Gordon up the middle for 3 yards (tackle by Mike Pennel),-1.830,0.670
3,10:13,1,10,LAC 26,14,17,Philip Rivers pass complete short left to Hunter Henry for 1 yard (tackle by Kendall Fuller),0.670,0.270
3,9:29,2,9,LAC 27,14,17,Philip Rivers pass incomplete short right,0.270,-0.430
3,9:24,3,9,LAC 27,14,17,Philip Rivers pass complete deep middle to Hunter Henry for 19 yards (tackle by Armani Watts),-0.430,1.990
3,8:39,1,10,LAC 46,14,17,"Philip Rivers pass incomplete short right intended for Mike Williams (defended by Rashad Fenton). Penalty on Scott Quessenberry: Ineligible Downfield Pass, 5 yards (no play)",1.990,1.660
3,8:34,1,15,LAC 41,14,17,Philip Rivers pass complete short middle to Austin Ekeler for 4 yards (tackle by Anthony Hitchens),1.660,1.320
3,7:48,2,11,LAC 45,14,17,Philip Rivers pass incomplete deep right intended for Andre Patton (defended by Tyrann Mathieu),1.320,0.630
3,7:43,3,11,LAC 45,14,17,Philip Rivers sacked by Terrell Suggs for -8 yards,0.630,-0.910
3,6:55,4,19,LAC 37,14,17,"Ty Long punts 47 yards, returned by Mecole Hardman for no gain (tackle by Drue Tranquill)",-0.910,0.140
3,6:41,1,10,KAN 16,14,23,"Damien Williams left end for 84 yards, touchdown",-0.140,7.000
3,6:26,,,LAC 15,14,24,Harrison Butker kicks extra point good,0.000,0.000
3,6:26,,,KAN 35,14,24,"Harrison Butker kicks off 64 yards, returned by Troymaine Pope for 22 yards (tackle by Darwin Thompson)",0.000,0.480
3,6:19,1,10,LAC 23,14,24,Melvin Gordon left guard for 7 yards (tackle by Charvarius Ward),0.480,0.880
3,5:41,2,3,LAC 30,14,24,Austin Ekeler right end for 22 yards (tackle by Kendall Fuller),0.880,2.390
3,5:15,1,10,KAN 48,14,24,Austin Ekeler left end for no gain (tackle by Terrell Suggs and Derrick Nnadi),2.390,1.850
3,4:32,2,10,KAN 48,14,24,Philip Rivers pass complete short middle to Hunter Henry for 8 yards (tackle by Anthony Hitchens and Damien Wilson),1.850,2.210
3,3:57,3,2,KAN 40,14,24,Melvin Gordon left guard for 6 yards (tackle by Charvarius Ward and Kendall Fuller),2.210,3.310
3,3:18,1,10,KAN 34,14,24,"Philip Rivers pass complete short middle to Keenan Allen for 5 yards (tackle by Armani Watts). Penalty on Armani Watts: Lowering the Head to Initiate Contact, 15 yards. Penalty on Tyrann Mathieu: Defensive Offside, 15 yards",3.310,4.650
3,2:51,1,10,KAN 14,14,24,Austin Ekeler right end for 2 yards (tackle by Derrick Nnadi and Anthony Hitchens),4.650,4.330
3,2:08,2,8,KAN 12,14,24,Philip Rivers sacked by Frank Clark for -8 yards,4.330,2.610
3,1:21,3,16,KAN 20,14,24,Philip Rivers pass complete short left to Melvin Gordon for 15 yards (tackle by Charvarius Ward),2.610,3.030
3,0:33,4,1,KAN 5,14,24,Melvin Gordon up the middle for no gain (tackle by Chris Jones and Mike Pennel),3.030,0.380
3,0:26,1,10,KAN 5,14,24,Damien Williams up the middle for 4 yards (tackle by Derwin James and Brandon Mebane),-0.380,-0.490
Quarter,Time,Down,ToGo,Location,LAC,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,KAN 9,14,24,"Penalty on Sammy Watkins: False Start, 4 yards (no play)",-0.490,-0.780
4,15:00,2,10,KAN 5,14,24,Patrick Mahomes right end for 11 yards (tackle by Adrian Phillips),-0.780,-0.140
4,14:22,1,10,KAN 16,14,24,Patrick Mahomes pass complete short right to Tyreek Hill for 3 yards (tackle by Derwin James),-0.140,-0.180
4,13:34,2,7,KAN 19,14,24,Patrick Mahomes right guard for 4 yards (tackle by Denzel Perryman),-0.180,-0.450
4,12:50,3,3,KAN 23,14,24,Patrick Mahomes pass incomplete short right intended for Sammy Watkins (defended by Thomas Davis),-0.450,-1.830
4,12:45,4,3,KAN 23,14,24,Dustin Colquitt punts 63 yards downed by Byron Pringle,-1.830,0.280
4,12:34,1,10,LAC 14,14,24,Melvin Gordon right end for 1 yard (tackle by Anthony Hitchens),-0.280,-0.640
4,11:55,2,9,LAC 15,14,24,"Penalty on Hunter Henry: False Start, 5 yards (no play)",-0.640,-1.070
4,11:29,2,14,LAC 10,14,24,Philip Rivers pass incomplete short left intended for Melvin Gordon (defended by Frank Clark),-1.070,-1.890
4,11:24,3,14,LAC 10,14,24,Philip Rivers pass complete short middle to Keenan Allen for 13 yards (tackle by Ben Niemann),-1.890,-1.830
4,10:44,,,,,,Timeout #1 by Los Angeles Chargers,,
4,10:44,4,1,LAC 23,14,24,Austin Ekeler right end for 1 yard (tackle by Armani Watts),-1.830,0.540
4,10:09,1,10,LAC 24,14,24,"Philip Rivers pass incomplete short right intended for Mike Williams. Penalty on Charvarius Ward: Defensive Holding, 5 yards (no play)",0.540,0.870
4,10:03,1,10,LAC 29,14,24,Philip Rivers pass incomplete short left intended for Andre Patton,0.870,0.330
4,9:57,2,10,LAC 29,14,24,"Philip Rivers pass incomplete short right intended for Hunter Henry (defended by Kendall Fuller). Penalty on Kendall Fuller: Defensive Pass Interference, 5 yards (no play)",0.330,1.200
4,9:53,1,10,LAC 34,14,24,Austin Ekeler right end for -2 yards (tackle by Anthony Hitchens),1.200,0.390
4,9:07,2,12,LAC 32,14,24,Philip Rivers pass incomplete deep left intended for Andre Patton,0.390,-0.300
4,9:00,3,12,LAC 32,14,24,Philip Rivers pass complete short middle to Keenan Allen for 12 yards (tackle by Charvarius Ward),-0.300,1.860
4,8:22,1,10,LAC 44,14,24,Philip Rivers pass complete short middle to Melvin Gordon for 6 yards (tackle by Tyrann Mathieu),1.860,2.130
4,7:45,2,4,LAC 50,14,24,Philip Rivers pass incomplete short right,2.130,1.420
4,7:38,3,4,LAC 50,14,24,"Penalty on Dan Feeney: False Start, 5 yards (no play)",1.420,0.760
4,7:38,3,9,LAC 45,14,24,Philip Rivers pass complete short right to Melvin Gordon for 15 yards (tackle by Tyrann Mathieu),0.760,2.920
4,6:56,1,10,KAN 40,14,24,Philip Rivers pass complete short right to Melvin Gordon for 23 yards (tackle by Kendall Fuller),2.920,4.440
4,6:08,1,10,KAN 17,14,24,Philip Rivers pass complete short left to Austin Ekeler for 9 yards (tackle by Daniel Sorensen),4.440,5.480
4,5:28,2,1,KAN 8,20,24,"Philip Rivers pass complete short middle to Hunter Henry for 8 yards, touchdown",5.480,7.000
4,5:23,,,KAN 15,21,24,Michael Badgley kicks extra point good,0.000,0.000
4,5:23,,,LAC 35,21,24,"Ty Long kicks off 55 yards, returned by Mecole Hardman for 13 yards (tackle by Adrian Phillips)",0.000,0.480
4,5:12,1,10,KAN 23,21,24,Damien Williams left end for 3 yards (tackle by Joey Bosa),0.480,0.340
4,4:31,2,7,KAN 26,21,24,Patrick Mahomes pass incomplete short left intended for Damien Williams (defended by Melvin Ingram),0.340,-0.360
4,4:27,3,7,KAN 26,21,24,Patrick Mahomes pass complete deep middle to Tyreek Hill for 47 yards (tackle by Drue Tranquill),-0.360,3.780
4,3:40,1,10,LAC 27,21,24,Damien Williams right end for 2 yards (tackle by Damion Square),3.780,3.500
4,2:57,2,8,LAC 25,21,24,Damien Williams right guard for 5 yards (tackle by Denzel Perryman),3.500,3.470
4,2:51,,,,,,Timeout #2 by Los Angeles Chargers,,
4,2:51,3,3,LAC 20,21,24,Damien Williams up the middle for 5 yards (tackle by Drue Tranquill),3.470,4.580
4,2:47,,,,,,Timeout #3 by Los Angeles Chargers,,
4,2:47,1,10,LAC 15,21,24,"Damien Williams up the middle for 3 yards (tackle by Kyzir White). Penalty on Brandon Mebane: Defensive Holding, 5 yards",4.580,5.600
4,2:42,1,7,LAC 7,21,30,"Damien Williams right end for 7 yards, touchdown",5.600,7.000
4,2:37,,,LAC 15,21,31,Harrison Butker kicks extra point good,0.000,0.000
4,2:37,,,KAN 35,21,31,"Harrison Butker kicks off 67 yards, returned by Justin Jackson for 28 yards (tackle by Ben Niemann)",0.000,0.670
4,2:31,1,10,LAC 26,21,31,Philip Rivers up the middle for 5 yards (tackle by Tyrann Mathieu),0.670,0.810
4,2:08,2,5,LAC 31,21,31,Philip Rivers pass complete short middle to Austin Ekeler for 2 yards (tackle by Tyrann Mathieu),0.810,0.370
4,2:00,3,3,LAC 33,21,31,Philip Rivers pass complete short left to Hunter Henry for 6 yards (tackle by Ben Niemann),0.370,1.530
4,1:42,1,10,LAC 39,21,31,Philip Rivers sacked by Chris Jones for -7 yards,1.530,0.040
4,1:16,2,17,LAC 32,21,31,Philip Rivers pass incomplete deep left intended for Jason Moore,0.040,-0.630
4,1:09,3,17,LAC 32,21,31,Philip Rivers pass incomplete short right intended for Austin Ekeler,-0.630,-1.240
4,1:06,4,17,LAC 32,21,31,Philip Rivers pass deep right intended for Keenan Allen is intercepted by Daniel Sorensen at LAC-32 and returned for 6 yards,-1.240,-2.650
4,0:59,1,10,LAC 44,21,31,Patrick Mahomes kneels for -1 yards,2.650,1.980
4,0:30,2,11,LAC 45,21,31,Patrick Mahomes kneels for -1 yards,1.980,1.160
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
