#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:21,NWE 36,12,6:50,63,Field Goal
2,1,3:00,NWE 22,3,2:13,10,Fumble
3,2,13:56,NWE 18,5,2:21,24,Punt
4,2,7:48,NWE 13,9,4:25,87,Touchdown
5,2,0:26,NWE 25,1,0:26,5,End of Half
6,3,15:00,NWE 25,7,3:38,75,Touchdown
7,3,9:08,NWE 39,3,1:55,-2,Punt
8,3,7:02,CLE 40,3,1:30,40,Touchdown
9,3,4:32,NWE 43,3,2:18,2,Punt
10,4,14:35,NWE 23,11,5:34,50,Missed FG
11,4,6:17,CLE 47,3,1:45,-11,Punt
12,4,4:32,CLE 19,1,0:04,19,Touchdown
13,4,3:56,CLE 8,3,0:16,8,Touchdown
14,4,1:50,NWE 37,3,1:50,-4,End of Game
