Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian Kirk,ARI,11,8,79,0,2,64,8.0,15,1.9,11.1,0,,0,0.0,0,92.6
Charles Clay,ARI,3,3,88,0,3,68,22.7,20,6.7,22.7,0,,0,0.0,0,118.7
Damiere Byrd,ARI,5,2,18,0,1,8,4.0,10,5.0,11.0,0,,0,0.0,0,50.4
Chase Edmonds,ARI,4,2,5,0,0,-11,-5.5,16,8.0,-3.8,0,,1,25.0,0,56.2
Larry Fitzgerald,ARI,4,2,8,0,1,1,0.5,7,3.5,4.0,0,,0,0.0,0,56.2
Zach Zenner,ARI,1,1,13,0,1,-2,-2.0,15,15.0,-2.0,0,,0,0.0,0,118.7
Maxx Williams,ARI,1,1,9,0,,5,5.0,4,4.0,5.0,1,1.0,0,0.0,0,104.2
Darrell Daniels,ARI,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Trent Sherfield,ARI,2,0,0,0,,0,,0,,16.5,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Thomas,NOR,11,11,112,1,8,31,2.8,81,7.4,2.8,0,,0,0.0,0,139.4
Latavius Murray,NOR,12,9,55,1,2,-8,-0.9,63,7.0,-0.3,2,4.5,1,8.3,0,111.5
Josh Hill,NOR,5,3,39,0,1,10,3.3,29,9.7,7.6,0,,0,0.0,0,84.6
Taysom Hill,NOR,3,3,63,1,3,31,10.3,32,10.7,10.3,0,,0,0.0,0,158.3
Ted Ginn Jr.,NOR,3,2,42,0,2,41,20.5,1,0.5,15.7,0,,0,0.0,0,109.7
Deonte Harty,NOR,2,2,17,0,1,1,0.5,16,8.0,0.5,0,,0,0.0,0,102.1
Dan Arnold,NOR,3,2,25,0,1,23,11.5,2,1.0,14.7,0,,0,0.0,0,92.4
Zach Line,NOR,2,1,11,0,1,-3,-3.0,14,14.0,11.0,0,,0,0.0,1,27.1
Austin Carr,NOR,2,1,9,0,1,5,5.0,4,4.0,8.5,0,,0,0.0,0,62.5
