Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Sony Michel,NWE,11,31,0,2,16,1.5,15,1.4,0,
Cordarrelle Patterson,NWE,4,11,0,,10,2.5,1,0.3,0,
Tom Brady,NWE,1,0,0,0,0,0.0,0,0.0,0,
James Develin,NWE,1,1,1,1,1,1.0,0,0.0,0,
Brian Hoyer,NWE,1,2,0,1,2,2.0,0,0.0,0,
James White,NWE,1,-5,0,0,-5,-5.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Dion Lewis,TEN,20,57,0,4,39,2.0,18,0.9,1,20.0
Derrick Henry,TEN,11,58,2,5,46,4.2,12,1.1,0,
David Fluellen,TEN,3,14,0,1,12,4.0,2,0.7,0,
Marcus Mariota,TEN,2,21,0,1,21,10.5,0,0.0,0,
