Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
2,13:15,1,10,CAR 34,0,14,Jonathan Stewart left guard for 7 yards (tackle by Stephen Nicholas),1.200,1.600
2,12:39,2,3,CAR 41,0,14,Jimmy Clausen pass complete short right to Brandon LaFell for 13 yards (tackle by William Moore),1.600,2.520
2,12:00,1,10,ATL 46,0,14,Jimmy Clausen pass incomplete deep right intended for Gary Barnidge,2.520,1.980
2,11:55,2,10,ATL 46,0,14,"Mike Goodson left end for 15 yards (tackle by Thomas DeCoud). Mike Goodson fumbles (forced by Thomas DeCoud), recovered by Mike Peterson at ATL-25 (tackle by Mike Goodson)",1.980,-0.610
2,11:45,1,10,ATL 25,0,14,Michael Turner middle for 9 yards (tackle by Greg Hardy),0.610,1.280
2,11:08,2,1,ATL 34,0,14,Matt Ryan pass complete short left to Brian Finneran for 17 yards (tackle by Charles Godfrey),1.280,2.320
2,10:33,1,10,CAR 49,0,14,Michael Turner left end for 3 yards (tackle by C.J. Wilson and Jon Beason),2.320,2.190
2,9:50,2,7,CAR 46,0,14,Matt Ryan pass complete short left to Michael Jenkins for 11 yards (tackle by C.J. Wilson),2.190,3.250
2,9:32,1,10,CAR 35,0,14,Michael Turner left end for 5 yards (tackle by Corvey Irvin),3.250,3.380
2,8:57,2,5,CAR 30,0,14,Matt Ryan pass incomplete short middle intended for Michael Turner,3.380,2.680
2,8:51,3,5,CAR 30,0,14,Matt Ryan pass complete short right to Roddy White for 4 yards (tackle by Captain Munnerlyn),2.680,1.890
2,8:21,4,1,CAR 26,0,14,Matt Ryan right guard for no gain (tackle by Jon Beason),1.890,-0.670
2,8:13,1,10,CAR 26,0,14,David Gettis left end for 19 yards (tackle by Brent Grimes),0.670,1.930
2,7:48,1,10,CAR 45,0,14,Jimmy Clausen sacked by Corey Peters for -4 yards,1.930,0.840
2,7:19,2,14,CAR 41,0,14,Jonathan Stewart right end for 1 yard (tackle by Brent Grimes and William Moore),0.840,0.300
2,6:34,3,13,CAR 42,0,14,Jimmy Clausen pass complete short left to Dante Rosario for 7 yards (tackle by Stephen Nicholas),0.300,-0.130
2,6:16,4,6,CAR 49,0,14,Jason Baker punts 42 yards,-0.130,0.380
2,6:05,1,10,ATL 9,0,14,Michael Turner left end for no gain (tackle by Nic Harris and Charles Johnson),-0.380,-0.780
2,5:28,2,10,ATL 9,0,14,Michael Turner left guard for 6 yards (tackle by Sherrod Martin),-0.780,-0.720
2,4:50,3,4,ATL 15,0,14,Matt Ryan pass incomplete short right intended for Roddy White (defended by Captain Munnerlyn),-0.720,-2.440
2,4:45,4,4,ATL 15,0,14,"Michael Koenen punts 40 yards, returned by Armanti Edwards for 11 yards (tackle by Coy Wire). Penalty on Marcus Hudson: Offensive Holding, 10 yards",-2.440,-1.270
2,4:34,1,10,CAR 35,0,14,Mike Goodson middle for -1 yards (tackle by John Abraham),1.270,0.590
2,3:54,2,11,CAR 34,0,14,Jimmy Clausen pass incomplete deep left intended for Brandon LaFell,0.590,-0.100
2,3:47,3,11,CAR 34,0,14,Jimmy Clausen pass complete short right to David Gettis for 13 yards (tackle by Brent Grimes),-0.100,2.060
2,3:05,1,10,CAR 47,0,14,Jimmy Clausen pass complete short left to David Gettis for 5 yards (tackle by Dunta Robinson),2.060,2.190
2,2:36,2,5,ATL 48,0,14,Jimmy Clausen pass complete short middle to Mike Goodson for -11 yards (tackle by Mike Peterson),2.190,0.040
2,2:00,3,16,CAR 41,0,14,Jimmy Clausen pass complete short left to Tyrell Sutton for 14 yards (tackle by Dunta Robinson),0.040,0.270
2,1:50,,,,0,14,Timeout #1 by Atlanta Falcons,0.000,0.270
2,1:50,4,2,ATL 45,0,14,Jimmy Clausen sacked by Jonathan Babineaux for -15 yards,0.270,-2.920
2,1:44,1,10,CAR 40,0,14,"Penalty on Will Svitek: False Start, 5 yards (no play)",2.920,2.590
2,1:44,1,15,CAR 45,0,14,Matt Ryan pass complete short right to Tony Gonzalez for 5 yards (tackle by Jon Beason),2.590,2.370
2,1:25,2,10,CAR 40,0,14,Matt Ryan pass incomplete short right intended for Jason Snelling,2.370,1.680
2,1:18,3,10,CAR 40,0,14,Matt Ryan pass complete short left to Roddy White for 14 yards,1.680,3.840
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,1:13,1,10,CAR 26,0,14,Matt Ryan pass complete short right to Tony Gonzalez for 12 yards,3.840,4.650
2,1:06,1,10,CAR 14,0,14,Matt Ryan pass incomplete short right intended for Michael Jenkins,4.650,4.000
2,1:01,2,10,CAR 14,0,14,Matt Ryan pass incomplete short left intended for Michael Jenkins,4.000,3.110
2,0:56,3,10,CAR 14,0,20,"Matt Ryan pass complete short right to Roddy White for 14 yards, touchdown",3.110,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
2,0:51,,,,0,20,Timeout #1 by Carolina Panthers,0.000,0.000
2,,,,CAR 2,0,21,Matt Bryant kicks extra point good,0.000,0.000
2,,,,ATL 30,0,21,"Michael Koenen kicks off 68 yards, returned by Tyrell Sutton for 18 yards (tackle by Chris Owens). Penalty on Rashawn Jackson: Offensive Holding, 10 yards",0.000,-0.380
2,0:43,1,10,CAR 10,0,21,Jonathan Stewart middle for 3 yards (tackle by William Moore and Stephen Nicholas),-0.380,-0.560
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,0,21,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,CAR 20,0,21,Jonathan Stewart left guard for 2 yards (tackle by Stephen Nicholas),0.280,0.000
3,14:25,2,8,CAR 22,0,21,"Jimmy Clausen pass incomplete deep right intended for David Gettis. Penalty on Brent Grimes: Defensive Holding, 5 yards (no play)",0.000,0.740
3,14:20,1,10,CAR 27,0,21,Brandon LaFell left end for 60 yards (tackle by Brent Grimes),0.740,4.710
3,13:30,1,10,ATL 13,0,21,". Jimmy Clausen fumbles, recovered by Brandon LaFell at ATL-28. Penalty on Brandon LaFell: Intentional Grounding, 17 yards",4.710,1.860
3,13:23,2,27,ATL 30,0,21,Jimmy Clausen pass complete short left to David Clowney for 25 yards (tackle by William Moore),1.860,4.780
3,12:39,3,2,ATL 5,0,21,Jimmy Clausen pass incomplete short right intended for David Gettis (defended by Brent Grimes),4.780,3.030
3,12:34,4,2,ATL 5,3,21,John Kasay 23 yard field goal good,3.030,3.000
3,,,,CAR 30,3,21,Rhys Lloyd kicks onside 15 yards,0.000,2.590
3,12:29,1,10,CAR 45,3,21,Michael Turner left tackle for 2 yards (tackle by James Anderson and Nick Hayden),2.590,2.310
3,11:58,2,8,CAR 43,3,21,Matt Ryan pass complete short right to Justin Peelle for 13 yards (tackle by Jon Beason),2.310,3.580
3,11:19,1,10,CAR 30,3,21,Matt Ryan pass incomplete short right intended for Justin Peelle (defended by Greg Hardy),3.580,3.030
3,11:08,2,10,CAR 30,3,21,Michael Turner left guard for 4 yards (tackle by Sherrod Martin),3.030,2.870
3,10:34,3,6,CAR 26,3,21,"Matt Ryan sacked by Eric Norwood for -6 yards. Matt Ryan fumbles (forced by Eric Norwood), recovered by Tyson Clabo at CAR-29",2.870,1.500
3,9:50,4,9,CAR 29,3,24,Matt Bryant 47 yard field goal good,1.500,3.000
3,,,,ATL 30,3,24,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
3,9:46,1,10,CAR 20,3,24,"Jonathan Stewart left tackle for 10 yards (tackle by William Moore and Chauncey Davis). Penalty on Rashawn Jackson: Tripping, 10 yards (no play)",0.280,-0.760
3,9:19,1,20,CAR 10,3,24,Jonathan Stewart left end for -5 yards (tackle by Stephen Nicholas),-0.760,-1.880
3,8:44,2,25,CAR 5,3,24,Jonathan Stewart right guard for 5 yards (tackle by Coy Wire),-1.880,-2.590
3,8:05,3,20,CAR 10,3,24,Jimmy Clausen pass incomplete deep left intended for David Gettis is intercepted by Dunta Robinson at ATL-46,-2.590,-1.990
3,7:57,1,10,ATL 46,3,24,Michael Turner left guard for 9 yards (tackle by James Anderson),1.990,2.670
3,7:16,2,1,CAR 45,3,24,Michael Turner left guard for 3 yards (tackle by Greg Hardy),2.670,2.790
3,6:35,1,10,CAR 42,3,24,Matt Ryan pass complete short right to Michael Jenkins for 9 yards (tackle by Captain Munnerlyn),2.790,3.460
3,5:58,2,1,CAR 33,3,24,Jason Snelling left end for no gain (tackle by Richard Marshall and Sherrod Martin),3.460,2.740
3,5:21,3,1,CAR 33,3,24,Ovie Mughelli middle for 4 yards (tackle by Jon Beason),2.740,3.640
3,4:40,1,10,CAR 29,3,24,Jason Snelling right end for -5 yards (tackle by Nic Harris and Jon Beason),3.640,2.420
3,4:00,2,15,CAR 34,3,24,Matt Ryan pass complete short left to Tony Gonzalez for 8 yards (tackle by Jordan Pugh and Sherrod Martin),2.420,2.810
3,3:18,3,7,CAR 26,3,24,"Matt Ryan sacked by Jon Beason for 0 yards. Penalty on C.J. Wilson: Defensive Holding, 5 yards (no play)",2.810,4.170
3,2:51,1,10,CAR 21,3,24,"Matt Ryan pass incomplete deep left intended for Brian Finneran. Penalty on Richard Marshall: Defensive Pass Interfere, 20 yards (no play)",4.170,6.970
3,2:45,1,1,CAR 1,3,24,Michael Turner left guard for -2 yards (tackle by Derek Landri and Nick Hayden),6.970,5.530
3,2:03,2,3,CAR 3,3,30,"Michael Turner middle for 3 yards, touchdown",5.530,7.000
3,,,,CAR 2,3,31,Matt Bryant kicks extra point good,0.000,0.000
3,,,,ATL 30,3,31,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
3,2:00,1,10,CAR 20,3,31,Jimmy Clausen pass incomplete short right intended for Brandon LaFell,0.280,-0.270
3,1:56,2,10,CAR 20,3,31,Jonathan Stewart middle for 12 yards (tackle by William Moore),-0.270,1.070
3,1:21,1,10,CAR 32,3,31,Jonathan Stewart middle for 2 yards (tackle by Coy Wire),1.070,0.800
3,0:41,2,8,CAR 34,3,31,Jimmy Clausen pass complete short right to Brandon LaFell for 6 yards (tackle by Brent Grimes),0.800,0.890
3,0:01,3,2,CAR 40,3,31,Jimmy Clausen pass incomplete short left intended for Brandon LaFell,0.890,-0.720
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,2,CAR 40,3,31,"Jason Baker punts 60 yards, touchback",-0.720,-0.280
4,14:52,1,10,ATL 20,3,31,Jason Snelling right tackle for 1 yard (tackle by Corvey Irvin),0.280,-0.130
4,14:15,2,9,ATL 21,3,31,Chris Redman pass complete short left to Roddy White for 14 yards (tackle by Richard Marshall),-0.130,1.270
4,13:31,1,10,ATL 35,3,31,Jason Snelling middle for 5 yards (tackle by Greg Hardy and James Anderson),1.270,1.400
4,12:45,,,,3,31,Timeout #1 by Atlanta Falcons,0.000,1.400
4,12:45,2,5,ATL 40,3,31,Jason Snelling left tackle for 3 yards (tackle by Charles Godfrey),1.400,1.090
4,12:04,3,2,ATL 43,3,31,Chris Redman pass complete short right to Jason Snelling for 1 yard (tackle by Jon Beason),1.090,-0.460
4,11:26,4,1,ATL 44,3,31,"Michael Koenen punts 36 yards, muffed catch by Armanti Edwards, recovered by Armanti Edwards and returned for no gain",-0.460,-0.280
4,11:16,1,10,CAR 20,3,31,"Jimmy Clausen pass incomplete. Penalty on Jimmy Clausen: Intentional Grounding, 10 yards",0.280,-1.510
4,11:07,2,20,CAR 10,3,31,Jimmy Clausen pass incomplete short left intended for Brandon LaFell,-1.510,-2.590
4,11:04,3,20,CAR 10,3,31,Jimmy Clausen pass incomplete deep left intended for David Clowney,-2.590,-2.490
4,10:58,4,20,CAR 10,3,31,"Jason Baker punts 45 yards, fair catch by Eric Weems",-2.490,-1.930
4,10:50,1,10,ATL 45,3,31,Chris Redman pass complete short right to Justin Peelle for 9 yards (tackle by Sherrod Martin),1.930,2.600
4,10:06,2,1,CAR 46,3,31,Jason Snelling left guard for 3 yards (tackle by James Anderson),2.600,2.720
4,9:23,1,10,CAR 43,3,31,Jason Snelling left guard for 1 yard (tackle by Andre Neblett),2.720,2.310
4,8:40,2,9,CAR 42,3,31,Chris Redman pass incomplete short right intended for Justin Peelle,2.310,1.620
4,8:34,3,9,CAR 42,3,31,"Chris Redman pass incomplete. Penalty on Eric Norwood: Defensive Offside, 5 yards (no play)",1.620,2.280
4,8:29,3,4,CAR 37,3,31,Chris Redman pass incomplete short right intended for Michael Palmer (defended by Jon Beason),2.280,0.790
4,8:25,4,4,CAR 37,3,31,"Michael Koenen punts 26 yards, fair catch by Captain Munnerlyn",0.790,0.370
4,8:17,1,10,CAR 11,3,31,Tyrell Sutton middle for 5 yards (tackle by Peria Jerry),-0.370,-0.300
4,7:35,2,5,CAR 16,3,31,Jimmy Clausen pass complete short right to Tyrell Sutton for 2 yards (tackle by Brent Grimes and Thomas DeCoud),-0.300,-0.600
4,6:56,3,3,CAR 18,3,31,Jimmy Clausen pass incomplete deep right intended for Jeff King,-0.600,-2.240
4,6:48,4,3,CAR 18,3,31,"Jason Baker punts 53 yards, fair catch by Eric Weems",-2.240,-0.870
4,6:40,1,10,ATL 29,3,31,Jason Snelling left guard for 9 yards (tackle by Jon Beason and Charles Godfrey),0.870,1.540
4,5:55,2,1,ATL 38,3,31,Ovie Mughelli right guard for 4 yards (tackle by Derek Landri and Corvey Irvin),1.540,1.730
4,5:12,1,10,ATL 42,3,31,Gartrell Johnson left end for no gain (tackle by Andre Neblett),1.730,1.190
4,4:29,2,10,ATL 42,3,31,Gartrell Johnson left tackle for 1 yard (tackle by Andre Neblett and James Anderson),1.190,0.630
4,3:43,3,9,ATL 43,3,31,Chris Redman pass complete short left to Gartrell Johnson for -4 yards (tackle by Corvey Irvin),0.630,-0.780
4,3:31,,,,3,31,Timeout #1 by Carolina Panthers,0.000,-0.780
4,3:31,4,13,ATL 39,3,31,"Michael Koenen punts 61 yards, touchback",-0.780,-0.280
4,3:21,1,10,CAR 20,3,31,Jimmy Clausen pass complete short left to David Gettis for 8 yards (tackle by Dunta Robinson),0.280,0.810
4,2:47,2,2,CAR 28,3,31,Jimmy Clausen pass complete short right to David Gettis for 7 yards (tackle by Chris Owens),0.810,1.270
4,2:19,1,10,CAR 35,3,31,Jimmy Clausen pass incomplete short left intended for David Clowney,1.270,0.720
4,2:15,2,10,CAR 35,3,31,Tyrell Sutton right guard for 8 yards (tackle by Erik Coleman and Coy Wire),0.720,1.090
4,2:00,3,2,CAR 43,3,31,Jimmy Clausen pass complete short right to Tyrell Sutton for 5 yards,1.090,2.130
4,1:52,1,10,CAR 48,3,31,Jimmy Clausen sacked by Peria Jerry for -9 yards,2.130,0.370
4,1:19,2,19,CAR 39,3,31,Jimmy Clausen pass complete short middle to Dante Rosario for 12 yards (tackle by William Moore),0.370,1.290
4,0:46,3,7,ATL 49,3,31,Jimmy Clausen pass complete short left to Brandon LaFell for 16 yards (tackle by Chauncey Davis),1.290,3.380
4,0:38,1,10,ATL 33,3,31,Jimmy Clausen pass complete deep middle to David Clowney for 31 yards (tackle by Brent Grimes),3.380,6.740
4,0:27,,,,3,31,Timeout #2 by Carolina Panthers,0.000,6.740
4,0:27,1,2,ATL 2,9,31,"Jimmy Clausen pass complete short left to Jeff King for 2 yards, touchdown",6.740,7.000
4,,,,ATL 2,10,31,John Kasay kicks extra point good,0.000,0.000
4,,,,CAR 30,10,31,Rhys Lloyd kicks onside 11 yards,0.000,2.850
4,0:23,1,10,CAR 41,10,31,Chris Redman kneels for -1 yards,2.850,2.170
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
