Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3,14:05,2,5,JAX 30,2,16,"Leonard Fournette left guard for no gain (tackle by Derrick Morgan). Penalty on Patrick Omameh: Offensive Holding, 10 yards (no play)",0.740,-0.610
3,13:47,2,15,JAX 20,2,16,Cody Kessler pass incomplete deep left intended for Donte Moncrief,-0.610,-1.290
3,13:42,3,15,JAX 20,2,16,Cody Kessler pass complete short right to James O'Shaughnessy for 4 yards (tackle by Adoree' Jackson),-1.290,-1.770
3,13:09,4,11,JAX 24,2,16,"Logan Cooke punts 52 yards, returned by Adoree' Jackson for 8 yards (tackle by Nick DeLuca)",-1.770,-1.070
3,12:55,1,10,TEN 32,2,16,Derrick Henry right guard for 2 yards (tackle by Malik Jackson and Telvin Smith),1.070,0.800
3,12:13,2,8,TEN 34,2,16,Marcus Mariota pass incomplete deep right intended for Taywan Taylor,0.800,0.100
3,12:06,3,8,TEN 34,2,16,Marcus Mariota pass complete short right to Anthony Firkser for 10 yards (tackle by Ronnie Harrison),0.100,1.860
3,11:28,1,10,TEN 44,2,16,Marcus Mariota pass complete short left to Taywan Taylor for 11 yards (tackle by Myles Jack),1.860,2.590
3,10:55,1,10,JAX 45,2,16,Derrick Henry right tackle for 3 yards (tackle by Jalen Ramsey),2.590,2.450
3,10:15,2,7,JAX 42,2,16,Derrick Henry up the middle for 15 yards (tackle by A.J. Bouye and Tashaun Gipson),2.450,3.780
3,9:38,1,10,JAX 27,2,16,"Derrick Henry up the middle for no gain (tackle by D.J. Hayden). Penalty on Jack Conklin: Offensive Holding, 10 yards (no play)",3.780,3.120
3,9:07,1,20,JAX 37,2,16,Marcus Mariota pass complete short right to Taywan Taylor for 13 yards (tackle by Jalen Ramsey),3.120,3.640
3,8:31,2,7,JAX 24,2,16,Dion Lewis left tackle for -4 yards (tackle by Tashaun Gipson and Malik Jackson),3.640,2.410
3,7:47,3,11,JAX 28,2,16,Marcus Mariota up the middle for 12 yards (tackle by A.J. Bouye),2.410,4.510
3,7:24,1,10,JAX 16,2,22,"Derrick Henry up the middle for 16 yards, touchdown",4.510,7.000
3,7:19,,,JAX 15,2,23,Ryan Succop kicks extra point good,0.000,0.000
3,7:19,,,TEN 35,2,23,"Ryan Succop kicks off 65 yards, touchback.",0.000,0.610
3,7:19,1,10,JAX 25,2,23,Cody Kessler pass incomplete short right intended for Donte Moncrief (defended by Kenny Vaccaro),0.610,0.060
3,7:13,2,10,JAX 25,2,23,Cody Kessler pass complete deep left to Keelan Cole for 35 yards (tackle by Malcolm Butler),0.060,2.920
3,6:30,1,10,TEN 40,2,23,Leonard Fournette left tackle for 5 yards (tackle by Rashaan Evans),2.920,3.050
3,5:50,2,5,TEN 35,2,23,"Cody Kessler sacked by Sharif Finch and Jurrell Casey for -11 yards. Cody Kessler fumbles (forced by Sharif Finch), recovered by Sharif Finch at TEN-46 (tackle by Cody Kessler)",3.050,-1.990
3,5:41,1,10,TEN 46,2,29,"Derrick Henry right end for 54 yards, touchdown",1.990,7.000
3,5:30,,,JAX 15,2,30,Ryan Succop kicks extra point good,0.000,0.000
3,5:30,,,TEN 35,2,30,"Ryan Succop kicks off no gain, touchback.. Penalty on Brynden Trawick: Illegal Formation, 5 yards (no play)",0.000,0.000
3,5:30,,,TEN 30,2,30,"Ryan Succop kicks off 68 yards, returned by Rashad Greene for no gain (tackle by MyCole Pruitt)",0.000,1.140
3,5:22,1,10,JAX 33,2,30,Cody Kessler pass complete short middle to Dede Westbrook for 7 yards (tackle by Wesley Woodyard and Jayon Brown),1.140,1.540
3,5:00,2,3,JAX 40,2,30,Cody Kessler right end for 6 yards (tackle by Jayon Brown and Bennie Logan),1.540,1.990
3,4:26,1,10,JAX 46,2,30,T.J. Yeldon right end for 7 yards (tackle by Jurrell Casey and Wesley Woodyard),1.990,2.400
3,3:49,2,3,TEN 47,2,30,Cody Kessler pass complete short right to Keelan Cole for 5 yards (tackle by Adoree' Jackson),2.400,2.790
3,3:19,1,10,TEN 42,2,30,Cody Kessler pass complete short right to Dede Westbrook for 12 yards (tackle by Jayon Brown),2.790,3.580
3,2:50,1,10,TEN 30,2,30,Cody Kessler pass incomplete short right intended for Keelan Cole (defended by Harold Landry),3.580,3.030
3,2:46,2,10,TEN 30,2,30,Cody Kessler pass complete deep left to Dede Westbrook for 23 yards (tackle by Malcolm Butler),3.030,5.600
3,2:13,1,7,TEN 7,2,30,Cody Kessler pass incomplete short right,5.600,4.760
3,2:06,2,7,TEN 7,2,30,Cody Kessler pass incomplete short left intended for Donte Moncrief (defended by Malcolm Butler),4.760,3.810
3,2:02,3,7,TEN 7,2,30,Cody Kessler pass incomplete short right intended for Dede Westbrook,3.810,2.970
3,1:56,4,7,TEN 7,8,30,"Cody Kessler pass complete short right to Dede Westbrook for 7 yards, touchdown, touchdown",2.970,7.000
3,1:49,,,TEN 15,9,30,Josh Lambo kicks extra point good,0.000,0.000
3,1:49,,,JAX 35,9,30,"Josh Lambo kicks off 65 yards, touchback.",0.000,0.610
3,1:49,1,10,TEN 25,9,30,Dion Lewis up the middle for 5 yards (tackle by Telvin Smith),0.610,0.740
3,1:05,2,5,TEN 30,9,30,Dion Lewis right end for 1 yard (tackle by Myles Jack),0.740,0.170
3,0:20,3,4,TEN 31,9,30,Marcus Mariota pass complete short right to MyCole Pruitt for 9 yards (tackle by Nick DeLuca),0.170,1.600
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TEN 40,9,30,Derrick Henry up the middle for -3 yards (tackle by Calais Campbell),1.600,0.650
4,14:18,2,13,TEN 37,9,30,Derrick Henry up the middle for 1 yard (tackle by Tashaun Gipson and Marcell Dareus),0.650,0.100
4,13:33,3,12,TEN 38,9,30,Marcus Mariota pass complete short left to Anthony Firkser for 1 yard (tackle by Telvin Smith). Penalty on Taylor Lewan: Illegal Block Above the Waist (Declined),0.100,-0.780
4,13:06,4,11,TEN 39,9,30,"Brett Kern punts 56 yards, returned by Quenton Meeks for 1 yard (tackle by Harold Landry and Brynden Trawick)",-0.780,0.380
4,12:52,1,10,JAX 6,9,30,Cody Kessler pass incomplete short right intended for Keelan Cole,-0.380,-0.780
4,12:49,2,10,JAX 6,9,30,Cody Kessler pass complete short left to Donte Moncrief for 12 yards (tackle by Wesley Woodyard),-0.780,0.040
4,12:15,1,10,JAX 18,9,30,Cody Kessler pass complete short middle to Blake Bell for 7 yards (tackle by Brian Orakpo and Wesley Woodyard),0.040,0.550
4,11:50,2,3,JAX 25,9,30,"Cody Kessler pass incomplete short right. Penalty on Jermey Parnell: Offensive Holding, 10 yards (no play)",0.550,-0.930
4,11:44,2,13,JAX 15,9,30,Cody Kessler up the middle for 10 yards (tackle by Derrick Morgan),-0.930,-0.270
4,11:07,3,3,JAX 25,9,30,Cody Kessler pass incomplete short right intended for Rashad Greene,-0.270,-1.700
4,11:02,4,3,JAX 25,9,30,Cody Kessler pass incomplete deep left intended for Donte Moncrief,-1.700,-3.910
4,10:54,1,10,JAX 25,9,30,Derrick Henry right guard for 1 yard (tackle by Taven Bryan and Myles Jack),3.910,3.500
4,10:12,2,9,JAX 24,9,30,Derrick Henry left end for 10 yards (tackle by Myles Jack),3.500,4.650
4,9:24,1,10,JAX 14,9,30,Derrick Henry right end for 11 yards (tackle by Jalen Ramsey),4.650,6.510
4,8:36,1,3,JAX 3,9,30,"Dion Lewis up the middle for no gain (tackle by Taven Bryan) Penalty on JAX: Defensive Too Many Men on Field, 2 yards (no play)",6.510,6.970
4,8:25,1,1,JAX 1,9,30,Dion Lewis right tackle for no gain (tackle by Myles Jack and Taven Bryan),6.970,5.910
4,7:40,2,1,JAX 1,9,30,Dion Lewis right guard for -1 yards (tackle by Jalen Ramsey and Calais Campbell),5.910,4.950
4,6:52,,,,,,Timeout #1 by Tennessee Titans,,
4,6:52,3,2,JAX 2,9,30,Derrick Henry left end for -1 yards (tackle by Tashaun Gipson and Myles Jack),4.950,3.040
4,6:12,4,3,JAX 3,9,30,Marcus Mariota pass incomplete short right intended for Corey Davis,3.040,0.380
4,6:07,1,10,JAX 3,9,30,"Cody Kessler pass incomplete short right. Penalty on Derrick Morgan: Roughing the Passer, 15 yards (no play)",-0.380,0.040
4,6:02,1,10,JAX 18,9,30,Cody Kessler pass incomplete deep right,0.040,-0.490
4,5:55,2,10,JAX 18,9,30,Cody Kessler pass complete short right to Leonard Fournette for 9 yards (tackle by Harold Landry and Kevin Byard),-0.490,-0.020
4,5:23,3,1,JAX 27,9,30,Leonard Fournette left tackle for 7 yards (tackle by William Compton and Logan Ryan),-0.020,1.200
4,4:54,1,10,JAX 34,9,30,Cody Kessler pass incomplete short middle intended for Leonard Fournette (defended by Jayon Brown),1.200,0.660
4,4:45,2,10,JAX 34,9,30,Cody Kessler pass complete short right to Rashad Greene for 10 yards (tackle by Adoree' Jackson),0.660,1.860
4,4:14,1,10,JAX 44,9,30,Cody Kessler pass incomplete deep left intended for Dede Westbrook,1.860,1.320
4,4:07,2,10,JAX 44,9,30,Cody Kessler pass complete short left to James O'Shaughnessy for 1 yard (tackle by Malcolm Butler),1.320,0.760
4,3:38,3,9,JAX 45,9,30,Cody Kessler pass incomplete short middle intended for Dede Westbrook,0.760,-0.390
4,3:33,4,9,JAX 45,9,30,Cody Kessler sacked by Logan Ryan for -14 yards,-0.390,-3.510
4,3:26,1,10,JAX 31,9,30,Dion Lewis up the middle for 1 yard (tackle by Telvin Smith and Myles Jack),3.510,3.100
4,2:41,2,9,JAX 30,9,30,Dion Lewis left tackle for 2 yards (tackle by Myles Jack and Telvin Smith),3.100,2.680
4,2:00,3,7,JAX 28,9,30,Marcus Mariota pass complete short right to Anthony Firkser for 16 yards (tackle by Myles Jack),2.680,4.780
4,1:11,1,10,JAX 12,9,30,Marcus Mariota kneels for -1 yards,4.780,3.940
4,0:34,2,11,JAX 13,9,30,Marcus Mariota kneels for -1 yards,3.940,3.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
