#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:17,OAK 28,7,3:27,49,Field Goal
2,1,8:33,OAK 11,6,1:58,27,Punt
3,2,13:29,OAK 25,3,1:46,-6,Punt
4,2,8:35,OAK 11,3,1:04,1,Punt
5,2,4:01,OAK 10,3,1:12,35,Fumble
6,2,1:26,OAK 23,3,1:26,3,Punt
7,3,15:00,OAK 26,5,2:17,2,Punt
8,3,11:13,OAK 28,1,0:11,0,Interception
9,3,8:59,OAK 5,5,2:48,8,Punt
10,3,4:42,OAK 20,9,4:35,56,Interception
11,4,14:49,OAK 20,6,2:17,23,Punt
12,4,9:43,OAK 16,6,2:27,15,Punt
13,4,4:09,OAK 24,6,0:33,17,Downs
14,4,1:12,OAK 20,3,1:12,14,End of Game
