Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Devontae Booker,DEN,7,5,34,0,2,8,1.6,26,5.2,4.3,1,5.0,0,0.0,0,81.8
Demaryius Thomas,DEN,5,5,63,0,2,54,10.8,9,1.8,10.8,0,,0,0.0,0,118.7
Emmanuel Sanders,DEN,8,5,38,0,1,20,4.0,18,3.6,4.4,1,5.0,0,0.0,0,74.0
Jake Butt,DEN,4,2,8,0,,5,2.5,3,1.5,2.8,0,,0,0.0,0,56.2
Jeff Heuerman,DEN,4,2,7,0,,2,1.0,5,2.5,3.0,0,,0,0.0,1,16.7
Courtland Sutton,DEN,3,2,37,0,2,28,14.0,9,4.5,12.7,1,2.0,1,33.3,0,109.0
Royce Freeman,DEN,1,1,5,0,1,3,3.0,2,2.0,3.0,0,,0,0.0,0,87.5
Phillip Lindsay,DEN,2,0,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Crabtree,BAL,10,7,61,0,3,58,8.3,3,0.4,9.1,0,,1,10.0,0,85.8
John Brown,BAL,9,5,86,0,3,69,13.8,17,3.4,21.0,0,,1,11.1,0,88.2
Javorius Allen,BAL,4,3,19,1,2,-1,-0.3,20,6.7,1.0,0,,1,25.0,0,124.0
Alex Collins,BAL,4,3,6,0,0,-4,-1.3,10,3.3,0.3,0,,0,0.0,0,77.1
Willie Snead,BAL,5,3,39,0,3,20,6.7,19,6.3,4.6,0,,0,0.0,0,84.6
Mark Andrews,BAL,3,2,59,0,2,33,16.5,26,13.0,17.7,0,,0,0.0,0,109.7
Nick Boyle,BAL,1,1,2,0,,1,1.0,1,1.0,1.0,0,,0,0.0,0,79.2
Maxx Williams,BAL,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5
Lamar Jackson,BAL,1,0,0,0,,0,,0,,-1.0,0,,0,0.0,0,39.6
