Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
James Bradberry,CAR,2,15,8,53.3%,91,11.4,6.1,0,32.2,11.5,65,26,0,0,0,0.0,0,11,0,0.0%
Javien Elliott,CAR,1,7,6,85.7%,73,12.2,10.4,0,70.5,8.1,57,16,3,0,0,0.0,0,6,0,0.0%
Eric Reid,CAR,0,4,4,100.0%,92,23.0,23.0,0,118.7,13.8,55,37,8,2,1,0.0,3,6,1,14.3%
Ross Cockrell,CAR,1,12,4,33.3%,55,13.8,4.6,0,14.2,17.7,37,18,0,0,0,0.0,0,3,0,0.0%
Luke Kuechly,CAR,1,7,4,57.1%,24,6.0,3.4,1,64.0,6.7,21,3,3,0,0,0.0,0,6,1,14.3%
Shaq Thompson,CAR,0,6,3,50.0%,35,11.7,5.8,0,68.1,7.8,20,15,8,1,0,0.0,1,5,1,16.7%
Bruce Irvin,CAR,0,1,1,100.0%,30,30.0,30.0,0,118.7,-4.0,-4,34,2,3,0,0.5,4,3,2,40.0%
Gerald McCoy,CAR,0,0,0,,,,,,,,,,0,1,1,2.5,5,3,0,0.0%
Brian Burns,CAR,0,0,0,,,,,,,,,,2,1,0,1.0,2,1,0,0.0%
Vernon Butler,CAR,0,0,0,,,,,,,,,,0,0,0,2.0,2,2,0,0.0%
Kyle Love,CAR,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,0,0.0%
Marquis Haynes,CAR,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%
Mario Addison,CAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
Dontari Poe,CAR,0,1,0,0.0%,,,0.0,,39.6,-2.0,,,0,0,0,1.0,1,3,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Vernon Hargreaves III,TAM,0,9,6,66.7%,81,13.5,9.0,1,132.2,13.3,39,42,1,0,0,0.0,0,5,1,16.7%
Carlton Davis,TAM,0,5,3,60.0%,50,16.7,10.0,1,133.3,11.2,37,13,0,0,0,0.0,0,2,0,0.0%
Lavonte David,TAM,0,3,2,66.7%,-1,-0.5,-0.3,0,70.1,-1.0,-6,5,3,0,0,0.0,0,6,1,14.3%
Devin White,TAM,0,4,2,50.0%,20,10.0,5.0,0,64.6,1.0,1,19,3,0,0,0.0,0,9,1,10.0%
Jordan Whitehead,TAM,0,4,2,50.0%,29,14.5,7.3,0,74.0,12.5,28,1,4,0,0,0.0,0,4,1,20.0%
Shaquil Barrett,TAM,0,1,1,100.0%,6,6.0,6.0,0,91.7,0.0,0,6,10,0,0,0.0,0,1,0,0.0%
Andrew Adams,TAM,0,1,1,100.0%,9,9.0,9.0,0,104.2,8.0,8,1,2,0,0,0.0,0,5,1,16.7%
Carl Nassib,TAM,0,0,0,,,,,,,,,,7,0,1,1.0,2,6,1,14.3%
William Gholston,TAM,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Ndamukong Suh,TAM,0,0,0,,,,,,,,,,0,0,0,0.5,1,3,0,0.0%
Vita Vea,TAM,0,0,0,,,,,,,,,,0,0,0,0.5,1,4,0,0.0%
