Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
D.J. Moore,CAR,10,7,73,0,5,54,7.7,19,2.7,9.5,0,,1,10.0,0,90.8
Christian McCaffrey,CAR,5,4,26,1,1,-11,-2.8,37,9.3,-2.6,1,4.0,0,0.0,0,127.9
Greg Olsen,CAR,7,4,52,0,3,31,7.8,21,5.3,8.0,0,,0,0.0,0,80.7
Curtis Samuel,CAR,6,4,70,1,3,54,13.5,16,4.0,18.8,0,,0,0.0,0,145.8
Jarius Wright,CAR,3,1,6,0,,4,4.0,2,2.0,10.7,0,,2,66.7,0,42.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Godwin,TAM,12,10,151,0,8,99,9.9,52,5.2,9.3,0,,0,0.0,1,84.0
Mike Evans,TAM,17,9,96,0,5,76,8.4,20,2.2,13.3,0,,2,11.8,3,30.1
Scott Miller,TAM,7,3,39,0,1,38,12.7,1,0.3,21.0,0,,0,0.0,0,61.0
Dare Ogunbowale,TAM,5,3,22,0,1,4,1.3,18,6.0,1.4,0,,1,20.0,0,70.4
Cameron Brate,TAM,4,2,47,1,2,23,11.5,24,12.0,13.8,1,2.0,0,0.0,0,132.3
O.J. Howard,TAM,4,2,35,0,1,1,0.5,34,17.0,3.0,1,2.0,2,50.0,0,80.2
Bobo Wilson,TAM,3,1,10,0,1,10,10.0,0,0.0,7.3,0,,1,33.3,1,4.2
