#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:01,DAL 34,3,1:41,34,Touchdown
2,1,6:43,NWE 25,4,1:53,75,Touchdown
3,2,12:48,NWE 25,4,2:43,33,Fumble
4,2,6:39,NWE 26,3,2:11,9,Blocked Punt
5,2,1:30,NWE 20,3,1:30,-3,End of Half
6,3,15:00,NWE 25,3,2:12,1,Punt
7,3,11:20,NWE 42,3,2:02,8,Punt
8,3,4:49,NWE 25,5,2:51,21,Punt
9,4,13:13,NWE 25,13,6:50,75,Touchdown
10,4,2:42,NWE 41,2,0:15,-5,Interception
11,4,2:27,NWE 25,1,0:16,75,Touchdown
12,4,0:20,NWE 25,1,0:20,6,End of Half
13,5,10:00,NWE 25,5,2:07,21,Punt
