Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
1,5:40,4,7,NWE 7,0,3,Rian Lindell 25 yard field goal good,2.970,3.000
1,,,,BUF 30,0,3,"Rian Lindell kicks off 53 yards, returned by Matt Slater for 7 yards (tackle by Jon Corto)",0.000,0.540
1,5:32,1,10,NWE 24,0,3,Tom Brady pass incomplete short right intended for Kevin Faulk (defended by Terrence McGee),0.540,0.000
1,5:26,2,10,NWE 24,0,3,Laurence Maroney right guard for 13 yards (tackle by Donte Whitner and Chris Kelsay),0.000,1.400
1,4:52,1,10,NWE 37,0,3,Laurence Maroney left tackle for 7 yards (tackle by Chris Draft and Aaron Maybin),1.400,1.800
1,4:15,2,3,NWE 44,0,3,Laurence Maroney right guard for 1 yard (tackle by Ryan Denney),1.800,1.220
1,3:38,3,2,NWE 45,0,3,Wes Welker right tackle for 5 yards (tackle by Terrence McGee and George Wilson),1.220,2.260
1,2:55,1,10,,0,3,Tom Brady pass incomplete deep left intended for Randy Moss,2.260,1.710
1,2:46,2,10,,0,3,Tom Brady pass incomplete short middle intended for Wes Welker is intercepted by Paul Posluszny at BUF-39,1.710,-1.530
1,2:40,1,10,BUF 39,0,3,"Penalty on Kirk Chambers: False Start, 5 yards (no play)",1.530,1.200
1,2:40,1,15,BUF 34,0,3,Fred Jackson left tackle for 8 yards (tackle by Adalius Thomas),1.200,1.390
1,1:55,2,7,BUF 42,0,3,Ryan Fitzpatrick sacked by Mike Wright for -4 yards,1.390,0.170
1,1:17,3,11,BUF 38,0,3,Ryan Fitzpatrick sacked by Derrick Burgess for -5 yards,0.170,-1.180
1,0:53,4,16,BUF 33,0,3,"Brian Moorman punts 42 yards, fair catch by Wes Welker",-1.180,-0.610
1,0:46,1,10,NWE 25,0,3,"Tom Brady pass complete short middle to Randy Moss for 9 yards (tackle by Bryan Scott and Reggie Corner). Penalty on Drayton Florence: Illegal Use of Hands, 5 yards (no play)",0.610,0.940
1,0:19,1,10,NWE 30,0,3,Laurence Maroney right guard for 9 yards (tackle by Kyle Williams and Marcus Stroud),0.940,1.610
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,1,NWE 39,0,3,Laurence Maroney right guard for 9 yards (tackle by Paul Posluszny and Terrence McGee),1.610,2.130
2,14:20,1,10,NWE 48,0,3,Kevin Faulk middle for 7 yards (tackle by Chris Kelsay and Paul Posluszny),2.130,2.530
2,13:51,2,3,BUF 45,0,3,Sammy Morris right guard for 4 yards (tackle by George Wilson and Chris Draft),2.530,2.850
2,13:13,1,10,BUF 41,0,3,"Penalty on Logan Mankins: False Start, 5 yards (no play)",2.850,2.520
2,12:52,1,15,BUF 46,0,3,"Tom Brady pass incomplete deep middle intended for Randy Moss (defended by Donte Whitner). Penalty on Donte Whitner: Defensive Pass Interfere, 43 yards (no play)",2.520,6.510
2,12:42,1,3,BUF 3,0,3,"Tom Brady pass incomplete short middle intended for Chris Baker (defended by Marcus Stroud). Penalty on Mark LeVoir: Offensive Pass Interfere, 10 yards (no play)",6.510,4.530
2,12:39,1,13,BUF 13,6,3,"Tom Brady pass complete short right to Randy Moss for 13 yards, touchdown",4.530,7.000
2,,,,BUF 2,7,3,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,7,3,"Stephen Gostkowski kicks off 61 yards, returned by Fred Jackson for 18 yards (tackle by Kyle Arrington)",0.000,0.740
2,12:27,1,10,BUF 27,7,3,"Marshawn Lynch middle for 3 yards (tackle by Ron Brace and Pierre Woods). Penalty on Geoff Hangartner: Offensive Holding, 10 yards (no play)",0.740,-0.170
2,11:59,1,20,BUF 17,7,3,Marshawn Lynch left tackle for -3 yards (tackle by Mike Wright and Junior Seau),-0.170,-1.690
2,11:02,2,23,BUF 14,7,3,"Ryan Fitzpatrick pass complete short left to Shawn Nelson for 3 yards (tackle by Leigh Bodden). Shawn Nelson fumbles (forced by Leigh Bodden), ball out of bounds at BUF-17",-1.690,-2.100
2,10:33,3,20,BUF 17,7,3,Ryan Fitzpatrick pass complete short right to Roscoe Parrish for 10 yards (tackle by Derrick Burgess),-2.100,-1.570
2,9:52,4,10,BUF 27,7,3,"Brian Moorman punts 43 yards, returned by Wes Welker for 11 yards (tackle by John Wendling)",-1.570,-1.660
2,9:41,1,10,NWE 41,7,3,Tom Brady pass complete short middle to Randy Moss for 16 yards,1.660,2.720
2,9:20,1,10,BUF 43,7,3,Laurence Maroney middle for no gain (tackle by Chris Kelsay and George Wilson),2.720,2.180
2,8:43,2,10,BUF 43,7,3,"Tom Brady pass incomplete short middle intended for Wes Welker (defended by Drayton Florence). Penalty on Drayton Florence: Defensive Holding, 5 yards (no play)",2.180,3.050
2,8:39,1,10,BUF 38,7,3,Tom Brady pass complete short left to Randy Moss for 9 yards (tackle by Drayton Florence),3.050,3.720
2,8:09,2,1,BUF 29,7,3,Laurence Maroney middle for -6 yards (tackle by Paul Posluszny),3.720,2.210
2,7:44,3,7,BUF 35,7,3,Tom Brady pass incomplete short middle intended for Wes Welker,2.210,0.970
2,7:38,4,7,BUF 35,7,3,"Chris Hanson punts 22 yards, fair catch by Fred Jackson",0.970,0.320
2,7:32,1,10,BUF 13,7,3,Fred Jackson right guard for 5 yards (tackle by Ron Brace and Gary Guyton),-0.320,-0.140
2,6:52,2,5,BUF 18,7,3,Ryan Fitzpatrick pass complete short middle to Lee Evans for 16 yards (tackle by Shawn Springs),-0.140,1.200
2,6:10,1,10,BUF 34,7,3,Fred Jackson right end for 14 yards (tackle by Shawn Springs),1.200,2.130
2,5:37,1,10,BUF 48,7,3,"Ryan Fitzpatrick middle for 4 yards (tackle by Jerod Mayo). Penalty on Richie Incognito: Offensive Holding, 10 yards (no play)",2.130,1.470
2,5:09,1,20,BUF 38,7,3,Fred Jackson middle for 6 yards (tackle by Derrick Burgess and Gary Guyton),1.470,1.040
2,4:26,2,14,BUF 44,7,3,Fred Jackson left tackle for 6 yards (tackle by Brandon Meriweather and Adalius Thomas),1.040,1.160
2,3:37,3,8,,7,3,Ryan Fitzpatrick pass incomplete short right intended for Josh Reed is intercepted by Jonathan Wilhite at NWE-36,1.160,-1.330
2,3:30,1,10,NWE 36,7,3,Tom Brady pass complete short middle to Wes Welker for 14 yards (tackle by Reggie Corner and Bryan Scott),1.330,2.260
2,2:50,1,10,,7,3,Matt Slater right end for 6 yards (tackle by Bryan Scott and Terrence McGee),2.260,2.520
2,2:18,2,4,BUF 44,7,3,Laurence Maroney left tackle for 6 yards (tackle by Drayton Florence),2.520,3.050
2,2:00,1,10,BUF 38,7,3,Tom Brady pass complete short middle to Randy Moss for 16 yards (tackle by Terrence McGee),3.050,4.110
2,1:53,1,10,BUF 22,7,3,Tom Brady pass incomplete short right intended for Wes Welker (defended by Reggie Corner),4.110,3.560
2,1:48,2,10,BUF 22,7,3,"Tom Brady pass incomplete deep left intended for Wes Welker. Penalty on Reggie Corner: Defensive Pass Interfere, 21 yards (no play)",3.560,6.970
2,1:43,,,,7,3,Timeout #1 by New England Patriots,0.000,6.970
2,1:43,1,1,BUF 1,7,3,Tom Brady middle for no gain (tackle by Kyle Williams and Marcus Stroud),6.970,5.910
2,1:05,2,1,BUF 1,7,3,Laurence Maroney left guard for no gain (tackle by John McCargo and Chris Draft),5.910,5.170
2,0:28,3,1,BUF 1,13,3,"Laurence Maroney right guard for 1 yard, touchdown",5.170,7.000
2,,,,BUF 2,14,3,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,14,3,"Stephen Gostkowski kicks off 66 yards, returned by Fred Jackson for 41 yards (tackle by Stephen Gostkowski)",0.000,1.930
2,0:13,1,10,BUF 45,14,3,Ryan Fitzpatrick pass complete short left to Josh Reed for 7 yards (tackle by Jonathan Wilhite),1.930,2.330
2,0:07,,,,14,3,Timeout #2 by New England Patriots,0.000,2.330
2,0:07,2,3,NWE 48,14,3,Ryan Fitzpatrick pass complete short middle to Josh Reed for 10 yards (tackle by Jerod Mayo),2.330,3.050
2,0:03,,,,14,3,Timeout #2 by Buffalo Bills,0.000,3.050
2,0:03,1,10,NWE 38,14,3,Rian Lindell 56 yard field goal no good,3.050,1.930
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,14,3,"Rian Lindell kicks off 60 yards, returned by Laurence Maroney for 20 yards (tackle by Reggie Corner). Penalty on Patrick Chung: Offensive Holding, 10 yards",0.000,0.280
3,14:53,1,10,NWE 20,14,3,Tom Brady pass complete short left to Wes Welker for 5 yards (tackle by Reggie Corner),0.280,0.410
3,14:11,2,5,NWE 25,14,3,Tom Brady pass incomplete deep right intended for Sam Aiken (defended by Terrence McGee),0.410,-0.300
3,14:04,3,5,NWE 25,14,3,Tom Brady pass incomplete short left intended for Wes Welker,-0.300,-1.700
3,14:00,4,5,NWE 25,14,3,"Chris Hanson punts 38 yards, muffed catch by Josh Reed, recovered by Josh Reed and returned for no gain",-1.700,-1.400
3,13:51,1,10,BUF 37,14,3,Fred Jackson middle for 3 yards (tackle by Ron Brace and Jarvis Green),1.400,1.260
3,13:13,2,7,BUF 40,14,3,Fred Jackson right tackle for 1 yard (tackle by Mike Wright and Jerod Mayo),1.260,0.700
3,12:29,3,6,BUF 41,14,3,Ryan Fitzpatrick pass complete short left to Fred Jackson for 1 yard (tackle by Derrick Burgess and Tully Banta-Cain),0.700,-0.590
3,11:57,4,5,BUF 42,14,3,Brian Moorman punts 34 yards,-0.590,-0.540
3,11:47,1,10,NWE 24,14,3,Laurence Maroney right tackle for 4 yards (tackle by George Wilson),0.540,0.540
3,11:08,2,6,NWE 28,14,3,Tom Brady pass complete deep right to Randy Moss for 16 yards (tackle by Terrence McGee),0.540,1.860
3,10:44,1,10,NWE 44,14,3,Tom Brady pass complete short right to Sammy Morris for 2 yards (tackle by Donte Whitner),1.860,1.590
3,10:10,2,8,NWE 46,14,3,Sammy Morris left guard for 7 yards (tackle by Paul Posluszny and Chris Draft),1.590,1.820
3,9:39,3,1,BUF 47,14,3,Laurence Maroney left tackle for 11 yards (tackle by George Wilson),1.820,3.180
3,9:18,1,10,BUF 36,14,3,Laurence Maroney right tackle for 4 yards (tackle by Paul Posluszny and Aaron Schobel),3.180,3.180
3,8:40,2,6,BUF 32,14,3,Sammy Morris middle for 5 yards (tackle by Chris Kelsay and Paul Posluszny),3.180,3.140
3,8:05,3,1,BUF 27,14,3,Laurence Maroney left guard for 4 yards (tackle by Spencer Johnson and Chris Draft),3.140,4.040
3,7:31,1,10,BUF 23,14,3,Sammy Morris middle for -3 yards (tackle by Spencer Johnson and George Wilson),4.040,3.090
3,6:48,2,13,BUF 26,14,3,Tom Brady pass complete short right to Wes Welker for 13 yards (tackle by Paul Posluszny and Bryan Scott),3.090,4.710
3,5:58,1,10,BUF 13,14,3,Laurence Maroney left tackle for 3 yards (tackle by Paul Posluszny and Bryan Scott),4.710,4.580
3,5:19,2,7,BUF 10,14,3,Laurence Maroney left tackle for -2 yards (tackle by Drayton Florence),4.580,3.280
3,4:51,3,9,BUF 12,14,3,Tom Brady pass incomplete short right intended for Wes Welker,3.280,2.630
3,4:47,4,9,BUF 12,17,3,Stephen Gostkowski 30 yard field goal good,2.630,3.000
3,,,,NWE 30,17,3,"Stephen Gostkowski kicks off 64 yards, returned by Fred Jackson for 28 yards (tackle by Matt Slater)",0.000,1.200
3,4:35,1,10,BUF 34,17,3,Ryan Fitzpatrick pass complete short middle to Shawn Nelson for 7 yards (tackle by Jerod Mayo),1.200,1.600
3,4:02,2,3,BUF 41,17,3,Marshawn Lynch middle for 4 yards (tackle by Ron Brace and Jarvis Green),1.600,1.930
3,3:25,1,10,BUF 45,17,3,"Penalty on Terrell Owens: False Start, 5 yards (no play)",1.930,1.600
3,2:58,1,15,BUF 40,17,3,Marshawn Lynch middle for 3 yards (tackle by Pierre Woods),1.600,1.110
3,2:17,2,12,BUF 43,17,3,Ryan Fitzpatrick pass complete short left to Lee Evans for 8 yards (tackle by Leigh Bodden),1.110,1.490
3,1:48,3,4,NWE 49,17,3,"Ryan Fitzpatrick pass incomplete deep right intended for Lee Evans (defended by Brandon Meriweather). Penalty on Derrick Burgess: Defensive Offside, 5 yards (no play)",1.490,2.650
3,1:42,1,10,NWE 44,17,3,Ryan Fitzpatrick pass complete short left to Fred Jackson for 13 yards (tackle by Jerod Mayo and Junior Seau),2.650,3.510
3,0:58,1,10,NWE 31,17,3,Fred Jackson middle for 3 yards (tackle by Junior Seau and Mike Wright),3.510,3.370
3,0:18,2,7,NWE 28,17,3,"Terrell Owens right end for no gain (tackle by Shawn Springs). Penalty on Richie Incognito: Illegal Block Above the , 10 yards (no play)",3.370,2.020
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,17,NWE 38,17,3,Ryan Fitzpatrick pass incomplete short middle intended for Shawn Nelson,2.020,1.360
4,14:54,3,17,NWE 38,17,3,Ryan Fitzpatrick pass incomplete short right intended for Fred Jackson,1.360,0.720
4,14:51,4,17,NWE 38,17,3,Brian Moorman punts 29 yards,0.720,0.380
4,14:41,1,10,NWE 9,17,3,Tom Brady pass complete short right to Kevin Faulk for 3 yards (tackle by Chris Draft),-0.380,-0.560
4,14:18,2,7,NWE 12,17,3,Laurence Maroney left tackle for 3 yards (tackle by Reggie Corner and Chris Kelsay),-0.560,-0.720
4,13:34,,,,17,3,Timeout #1 by Buffalo Bills,0.000,-0.720
4,13:34,3,4,NWE 15,17,3,Tom Brady pass incomplete deep left intended for Randy Moss (defended by Drayton Florence),-0.720,-2.440
4,13:24,4,4,NWE 15,17,3,Chris Hanson punts 45 yards,-2.440,-1.600
4,13:14,1,10,BUF 40,17,3,"Trent Edwards sacked by Gary Guyton for -10 yards. Penalty on Ron Brace: Face Mask (15 Yards), 15 yards",1.600,1.930
4,12:47,1,10,BUF 45,17,3,Trent Edwards pass complete short left to Shawn Nelson for -1 yards (tackle by Brandon McGowan),1.930,1.250
4,12:10,2,11,BUF 44,17,3,Trent Edwards pass incomplete short right intended for Josh Reed,1.250,0.560
4,12:06,3,11,BUF 44,17,3,Trent Edwards sacked by Tully Banta-Cain for -9 yards,0.560,-1.040
4,11:40,4,20,BUF 35,17,3,"Brian Moorman punts 42 yards, returned by Wes Welker for 6 yards (tackle by Ashlee Palmer)",-1.040,-0.870
4,11:31,1,10,NWE 29,17,3,Laurence Maroney middle for 2 yards (tackle by Ryan Denney and Marcus Stroud),0.870,0.600
4,10:52,2,8,NWE 31,17,3,Laurence Maroney right guard for 2 yards (tackle by Donte Whitner and Drayton Florence),0.600,0.170
4,10:05,3,6,NWE 33,17,3,Tom Brady pass incomplete short middle intended for Wes Welker,0.170,-1.180
4,10:01,4,6,NWE 33,17,3,"Chris Hanson punts 26 yards, muffed catch by Josh Reed, recovered by Shawn Nelson and returned for no gain",-1.180,-1.990
4,9:51,1,10,BUF 46,17,3,Ryan Fitzpatrick sacked by Tully Banta-Cain for -6 yards,1.990,0.640
4,9:15,2,16,BUF 40,17,3,Fred Jackson middle for 4 yards (tackle by Derrick Burgess and Rob Ninkovich),0.640,0.500
4,8:31,3,12,BUF 44,17,3,Ryan Fitzpatrick pass complete short left to Terrell Owens for 11 yards (tackle by Jonathan Wilhite),0.500,0.270
4,7:53,4,1,NWE 45,17,3,Marshawn Lynch left guard for 2 yards (tackle by Jerod Mayo and Tully Banta-Cain),0.270,2.720
4,7:16,1,10,NWE 43,17,3,Ryan Fitzpatrick sacked by Tully Banta-Cain for -7 yards,2.720,1.230
4,6:36,2,17,,17,3,Ryan Fitzpatrick pass complete short left to Fred Jackson for 9 yards (tackle by James Sanders and Jerod Mayo),1.230,1.750
4,5:54,3,8,NWE 41,17,3,Ryan Fitzpatrick pass incomplete deep left intended for Lee Evans (defended by Leigh Bodden),1.750,0.530
4,5:48,4,8,NWE 41,17,3,Ryan Fitzpatrick pass complete short middle to Josh Reed for 29 yards (tackle by Mike Wright),0.530,4.780
4,5:12,1,10,NWE 12,17,3,Ryan Fitzpatrick pass incomplete short right intended for Lee Evans,4.780,4.100
4,5:08,2,10,NWE 12,17,3,Marshawn Lynch middle for 1 yard (tackle by Jerod Mayo and Tully Banta-Cain),4.100,3.290
4,4:29,3,9,NWE 11,17,3,Ryan Fitzpatrick pass incomplete short left intended for Lee Evans (defended by Leigh Bodden),3.290,2.700
4,4:24,4,9,NWE 11,17,3,Ryan Fitzpatrick pass incomplete short left intended for Josh Reed,2.700,0.370
4,4:20,1,10,NWE 11,17,3,"Laurence Maroney right tackle for 4 yards (tackle by Reggie Corner and Bryan Scott). Penalty on Sam Aiken: Offensive Holding, 7 yards",-0.370,-0.490
4,4:09,1,13,NWE 8,17,3,Laurence Maroney left tackle for 2 yards (tackle by Kyle Williams and Chris Draft),-0.490,-0.850
4,4:02,,,,17,3,Timeout #2 by Buffalo Bills,0.000,-0.850
4,4:02,2,11,NWE 10,17,3,Tom Brady pass incomplete short right intended for Wes Welker. Penalty on Chris Baker: Tripping (Declined),-0.850,-1.540
4,3:56,3,11,NWE 10,17,3,Tom Brady pass incomplete deep right intended for Sam Aiken,-1.540,-2.490
4,3:48,4,11,NWE 10,17,3,"Chris Hanson punts 38 yards, returned by Roscoe Parrish for 20 yards (tackle by Sam Aiken)",-2.490,-3.710
4,3:37,1,10,NWE 28,17,3,Ryan Fitzpatrick pass complete deep right to Josh Reed for 17 yards (tackle by Brandon Meriweather),3.710,4.840
4,3:07,1,10,NWE 11,17,9,"Ryan Fitzpatrick pass complete short left to Lee Evans for 11 yards, touchdown",4.840,7.000
4,,,,NWE 2,17,10,Rian Lindell kicks extra point good,0.000,0.000
4,,,,,17,10,"Rian Lindell kicks onside 11 yards. Penalty on Aaron Maybin: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,,,,BUF 25,17,10,"Rian Lindell kicks off 65 yards, returned by Wes Welker for 18 yards (tackle by Jonathan Stupar)",0.000,0.810
4,2:55,1,10,NWE 28,17,10,Laurence Maroney left tackle for no gain (tackle by George Wilson and Chris Kelsay),0.810,0.260
4,2:50,,,,17,10,Timeout #3 by Buffalo Bills,0.000,0.260
4,2:50,2,10,NWE 28,17,10,Laurence Maroney left tackle for 4 yards (tackle by Paul Posluszny and Chris Draft),0.260,0.100
4,2:08,3,6,NWE 32,17,10,Tom Brady pass complete short left to Wes Welker for 8 yards (tackle by Nate Harris),0.100,1.600
4,2:00,1,10,NWE 40,17,10,Tom Brady kneels for -1 yards,1.600,0.920
4,1:18,2,11,NWE 39,17,10,Tom Brady kneels for -1 yards,0.920,0.100
4,0:36,3,12,NWE 38,17,10,Tom Brady kneels for -1 yards,0.100,-0.910
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
