Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
D.J. Humphries,T,68,100%,0,0%,6,16%
Jared Veldheer,T,68,100%,0,0%,6,16%
A.Q. Shipley,C,68,100%,0,0%,0,0%
Drew Stanton,QB,68,100%,0,0%,0,0%
John Brown,WR,64,94%,0,0%,7,19%
Larry Fitzgerald,WR,62,91%,0,0%,2,5%
Jermaine Gresham,TE,57,84%,0,0%,0,0%
David Johnson,RB,53,78%,0,0%,0,0%
Mike Iupati,G,39,57%,0,0%,3,8%
Earl Watford,G,35,51%,0,0%,8,22%
Evan Mathis,G,33,49%,0,0%,0,0%
Jaron Brown,WR,31,46%,0,0%,18,49%
John Wetzel,T,29,43%,0,0%,6,16%
Hakeem Valles,TE,26,38%,0,0%,1,3%
Michael Floyd,WR,23,34%,0,0%,2,5%
Andre Ellington,RB,14,21%,0,0%,2,5%
Stepfan Taylor,RB,5,7%,0,0%,26,70%
JJ Nelson,WR,3,4%,0,0%,3,8%
Ifeanyi Momah,TE,2,3%,0,0%,18,49%
Tony Jefferson,SS,0,0%,78,100%,15,41%
Tyrann Mathieu,FS,0,0%,78,100%,10,27%
Marcus Cooper,CB,0,0%,78,100%,9,24%
Deone Bucannon,LB,0,0%,78,100%,9,24%
D.J. Swearinger,FS,0,0%,78,100%,7,19%
Patrick Peterson,CB,0,0%,78,100%,7,19%
Chandler Jones,LB,0,0%,78,100%,4,11%
Kevin Minter,LB,0,0%,69,88%,0,0%
Markus Golden,LB,0,0%,63,81%,0,0%
Calais Campbell,DT,0,0%,49,63%,10,27%
Alex Okafor,LB,0,0%,26,33%,22,59%
Xavier Williams,NT,0,0%,25,32%,4,11%
Corey Peters,NT,0,0%,24,31%,10,27%
Frostee Rucker,DT,0,0%,24,31%,0,0%
Rodney Gunter,DT,0,0%,15,19%,4,11%
Gabe Martin,LB,0,0%,9,12%,31,84%
Kareem Martin,LB,0,0%,8,10%,30,81%
Justin Bethel,CB,0,0%,0,0%,29,78%
Brittan Golden,WR,0,0%,0,0%,27,73%
Joplo Bartu,LB,0,0%,0,0%,16,43%
Ryan Quigley,P,0,0%,0,0%,15,41%
Aaron Brewer,LS,0,0%,0,0%,15,41%
Chandler Catanzaro,K,0,0%,0,0%,12,32%
Evan Boehm,C,0,0%,0,0%,6,16%
Tharold Simon,CB,0,0%,0,0%,5,14%
Brandon Williams,CB,0,0%,0,0%,2,5%
