Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
1,0:40,1,10,ARI 24,0,0,Drew Stanton pass incomplete deep right intended for JJ Nelson (defended by Tramaine Brock),0.540,0.000
1,0:31,2,10,ARI 24,0,0,Drew Stanton pass complete short right to John Brown for 11 yards (tackle by Rashard Robinson),0.000,1.270
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ARI 35,0,0,Drew Stanton sacked by Michael Wilhoite and Nick Bellore for -8 yards. Penalty on David Johnson: Offensive Holding (Declined),1.270,-0.360
2,14:32,2,18,ARI 27,0,0,Drew Stanton pass incomplete short right intended for John Brown (defended by Rashard Robinson),-0.360,-1.020
2,14:28,3,18,ARI 27,0,0,Drew Stanton pass complete short middle to David Johnson for 3 yards (tackle by Nick Bellore),-1.020,-1.370
2,13:52,4,15,ARI 30,0,0,"Ryan Quigley punts 45 yards, returned by Jeremy Kerley for -3 yards (tackle by Tony Jefferson)",-1.370,-0.410
2,13:41,1,10,SFO 22,0,0,Blaine Gabbert pass complete short right to Jeremy Kerley for 12 yards (tackle by Marcus Cooper),0.410,1.200
2,13:08,1,10,SFO 34,0,0,Carlos Hyde left guard for -1 yards (tackle by Deone Bucannon and Kevin Minter),1.200,0.520
2,12:38,2,11,SFO 33,0,0,Blaine Gabbert pass incomplete short middle intended for Jeremy Kerley. Penalty on Andrew Tiller: Illegal Use of Hands (Declined),0.520,-0.160
2,12:33,3,11,SFO 33,0,0,Blaine Gabbert sacked by Calais Campbell for -4 yards,-0.160,-1.440
2,12:01,4,15,SFO 29,0,0,"Bradley Pinion punts 51 yards, returned by John Brown for 7 yards (tackle by Nick Bellore). John Brown fumbles (forced by Nick Bellore), recovered by Brittan Golden at ARI-27 (tackle by Michael Wilhoite)",-1.440,-0.740
2,11:48,1,10,ARI 27,0,0,David Johnson right guard for 1 yard (tackle by Mike Purcell),0.740,0.330
2,11:15,2,9,ARI 28,0,0,Drew Stanton pass complete short left to Larry Fitzgerald for 10 yards (tackle by Eric Reid),0.330,1.470
2,10:35,1,10,ARI 38,0,0,David Johnson left tackle for 4 yards (tackle by Gerald Hodges and Nick Bellore),1.470,1.460
2,9:55,2,6,ARI 42,0,0,David Johnson right guard for 2 yards (tackle by Mike Purcell),1.460,1.020
2,9:15,3,4,ARI 44,0,0,Drew Stanton pass incomplete short left intended for Larry Fitzgerald,1.020,-0.460
2,9:12,4,4,ARI 44,0,0,"Ryan Quigley punts 47 yards, returned by Jeremy Kerley for 3 yards (tackle by Kareem Martin). Jeremy Kerley fumbles (forced by Kareem Martin), recovered by Marcus Cromartie at SFO-13 (tackle by Alex Okafor)",-0.460,0.320
2,8:58,1,10,SFO 13,0,0,Blaine Gabbert pass complete short middle to Jeremy Kerley for 13 yards (tackle by D.J. Swearinger),-0.320,0.670
2,8:26,1,10,SFO 26,0,0,Carlos Hyde middle for 1 yard (tackle by Chandler Jones),0.670,0.270
2,7:59,2,9,SFO 27,0,0,Blaine Gabbert pass complete short right to Jeremy Kerley for 17 yards (tackle by D.J. Swearinger),0.270,1.860
2,7:45,1,10,SFO 44,0,0,Blaine Gabbert for 4 yards (tackle by Markus Golden),1.860,1.860
2,7:06,2,6,SFO 48,0,0,Carlos Hyde middle for 5 yards (tackle by Deone Bucannon and Chandler Jones),1.860,1.820
2,6:34,3,1,ARI 47,0,0,Blaine Gabbert for 9 yards (tackle by Tyrann Mathieu),1.820,3.050
2,6:10,1,10,ARI 38,0,0,Blaine Gabbert pass complete deep middle to Jeremy Kerley for 24 yards (tackle by Tyrann Mathieu),3.050,4.650
2,5:30,1,10,ARI 14,0,0,Carlos Hyde left guard for 2 yards (tackle by Kevin Minter and Markus Golden),4.650,4.330
2,4:54,2,8,ARI 12,0,0,Carlos Hyde middle for 3 yards (tackle by Tony Jefferson),4.330,4.050
2,4:17,3,5,ARI 9,0,6,"Blaine Gabbert pass complete short left to Jeremy Kerley for 9 yards, touchdown",4.050,7.000
2,4:17,,,ARI 9,0,7,Phil Dawson kicks extra point good,0.000,0.000
2,4:17,,,SFO 35,0,7,"Phil Dawson kicks off 55 yards, returned by JJ Nelson for 14 yards (tackle by Je'Ron Hamm)",0.000,-0.540
2,4:08,1,10,ARI 24,0,7,Drew Stanton pass complete short right to David Johnson for 4 yards (tackle by Nick Bellore),0.540,0.540
2,3:29,2,6,ARI 28,0,7,Drew Stanton pass incomplete deep left intended for John Brown,0.540,0.540
2,3:22,2,6,ARI 28,0,7,Timeout #1 by San Francisco 49ers,0.540,-0.160
2,3:22,3,6,ARI 28,0,7,Drew Stanton pass incomplete short left intended for Michael Floyd,-0.160,-1.500
2,3:15,4,6,ARI 28,0,7,"Ryan Quigley punts 46 yards, fair catch by Jeremy Kerley",-1.500,-0.670
2,3:07,1,10,SFO 26,0,7,Carlos Hyde left guard for 6 yards (tackle by Deone Bucannon and Calais Campbell),0.670,0.940
2,2:40,2,4,SFO 32,0,7,"Blaine Gabbert pass complete short left to Carlos Hyde for 7 yards (tackle by Marcus Cooper). Penalty on Carlos Hyde: Taunting, 15 yards",0.940,0.540
2,2:07,1,10,SFO 24,0,7,Blaine Gabbert pass incomplete deep right intended for Torrey Smith,0.540,0.000
2,2:01,2,10,SFO 24,0,7,Shaun Draughn left guard for no gain (tackle by Kevin Minter),0.000,-0.690
2,1:55,3,10,SFO 24,0,7,Blaine Gabbert pass incomplete short middle intended for Jeremy Kerley is intercepted by Calais Campbell at SFO-22 and returned for 1 yard,-0.690,-4.170
2,1:46,1,10,SFO 21,6,7,"Drew Stanton pass complete deep right to Larry Fitzgerald for 21 yards, touchdown",4.170,7.000
2,1:46,,,SFO 21,7,7,Chandler Catanzaro kicks extra point good,0.000,0.000
2,1:46,,,ARI 35,7,7,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
2,1:40,1,10,SFO 25,7,7,Blaine Gabbert left end for 1 yard (tackle by Kevin Minter),0.610,0.200
2,1:34,2,9,SFO 26,7,7,Blaine Gabbert left end for 2 yards (tackle by Calais Campbell),0.200,0.200
2,1:24,2,9,SFO 26,7,7,Timeout #1 by Arizona Cardinals,0.200,-0.230
2,1:24,3,7,SFO 28,7,7,Blaine Gabbert sacked by Markus Golden and Alex Okafor for -9 yards,-0.230,-0.230
2,1:17,3,7,SFO 28,7,7,Timeout #2 by Arizona Cardinals,-0.230,-2.140
2,1:17,4,16,SFO 19,7,7,"Bradley Pinion punts 46 yards, returned by John Brown for 8 yards (tackle by Nick Bellore)",-2.140,-1.800
2,1:07,1,10,ARI 43,7,7,Drew Stanton pass incomplete,1.800,1.250
2,0:58,2,10,ARI 43,7,7,Drew Stanton pass incomplete deep right intended for John Brown,1.250,0.560
2,0:54,3,10,ARI 43,7,7,Drew Stanton pass incomplete short middle intended for John Brown (defended by Michael Wilhoite),0.560,-0.520
2,0:46,4,10,ARI 43,7,7,"Ryan Quigley punts 42 yards, fair catch by Jeremy Kerley",-0.520,0.220
2,0:39,1,10,SFO 15,7,7,Blaine Gabbert pass incomplete short right intended for Jeremy Kerley,-0.220,-0.710
2,0:32,2,10,SFO 15,7,7,Carlos Hyde middle for 8 yards (tackle by Deone Bucannon),-0.710,-0.390
2,0:11,3,2,SFO 23,7,7,Carlos Hyde middle for 3 yards (tackle by Markus Golden),-0.390,0.670
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,7,7,"Chandler Catanzaro kicks off 62 yards, returned by Chris Davis for 11 yards (tackle by Ifeanyi Momah). Chris Davis fumbles (forced by Ifeanyi Momah), recovered by Ifeanyi Momah at SFO-14 (tackle by Chris Davis)",0.000,-4.650
3,14:55,1,10,SFO 14,7,7,David Johnson right guard for -2 yards (tackle by Nick Bellore),4.650,3.720
3,14:19,2,12,SFO 16,7,7,"David Johnson middle for 1 yard (tackle by Eric Reid). David Johnson fumbles (forced by Eric Reid), recovered by David Johnson at SFO-15",3.720,3.060
3,13:36,3,11,SFO 15,7,7,David Johnson left tackle for 7 yards (tackle by Antoine Bethea and Jaquiski Tartt),3.060,2.980
3,12:53,4,4,SFO 8,7,7,"Chandler Catanzaro 26 yard field goal good. Penalty on Rashard Robinson: Running Into the Kicker, 4 yards (no play)",2.980,6.280
3,12:50,1,4,SFO 4,13,7,"David Johnson right end for 4 yards, touchdown",6.280,7.000
3,12:50,,,SFO 4,14,7,Chandler Catanzaro kicks extra point good,0.000,0.000
3,12:50,,,ARI 35,14,7,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
3,12:45,1,10,SFO 25,14,7,Blaine Gabbert left tackle for 4 yards,0.610,0.600
3,12:09,2,6,SFO 29,14,7,Carlos Hyde right guard for -1 yards (tackle by Kevin Minter and Deone Bucannon),0.600,-0.230
3,11:37,3,7,SFO 28,14,7,Blaine Gabbert pass complete short right to Carlos Hyde for 1 yard (tackle by Alex Okafor),-0.230,-1.440
3,11:06,4,6,SFO 29,14,7,"Bradley Pinion punts 52 yards, returned by John Brown for 10 yards (tackle by Shayne Skov)",-1.440,-0.870
3,10:54,1,10,ARI 29,14,7,David Johnson left guard for 5 yards (tackle by Eric Reid),0.870,1.000
3,10:18,2,5,ARI 34,14,7,David Johnson right tackle for 23 yards (tackle by Jaquiski Tartt),1.000,2.720
3,9:41,1,10,SFO 43,14,7,Drew Stanton pass complete short right to Larry Fitzgerald for 9 yards (tackle by Rashard Robinson),2.720,3.390
3,9:03,2,1,SFO 34,14,7,Andre Ellington middle for no gain (tackle by Antoine Bethea),3.390,2.680
3,8:19,3,1,SFO 34,14,7,Andre Ellington left guard for 5 yards (tackle by Mike Purcell),2.680,3.640
3,7:43,1,10,SFO 29,20,7,"Drew Stanton pass complete deep right to Larry Fitzgerald for 29 yards, touchdown",3.640,7.000
3,7:43,,,SFO 29,21,7,Chandler Catanzaro kicks extra point good,0.000,0.000
3,7:43,,,ARI 35,21,7,"Chandler Catanzaro kicks off 67 yards, returned by Chris Davis for 20 yards (tackle by Kareem Martin)",0.000,-0.040
3,7:29,1,10,SFO 18,21,7,Carlos Hyde right guard for 6 yards (tackle by Deone Bucannon),0.040,0.410
3,7:05,2,4,SFO 24,21,7,Blaine Gabbert pass complete short left to Jeremy Kerley for 9 yards (tackle by Deone Bucannon),0.410,1.140
3,6:38,1,10,SFO 33,21,7,Blaine Gabbert for 11 yards,1.140,1.860
3,6:15,1,10,SFO 44,21,7,Carlos Hyde middle for 7 yards (tackle by Chandler Jones),1.860,2.260
3,5:47,2,3,ARI 49,21,7,Carlos Hyde middle for 2 yards (tackle by Chandler Jones),2.260,1.820
3,5:13,3,1,ARI 47,21,7,Mike Davis left guard for 2 yards (tackle by Deone Bucannon and D.J. Swearinger),1.820,2.590
3,4:39,1,10,ARI 45,21,7,"Mike Davis middle for 3 yards (tackle by Markus Golden and Xavier Williams). Penalty on Markus Golden: Defensive Offside, 5 yards (no play)",2.590,3.320
3,4:15,1,5,ARI 40,21,7,Mike Davis left guard for 2 yards (tackle by Markus Golden and Xavier Williams),3.320,2.990
3,3:40,2,3,ARI 38,21,7,Blaine Gabbert right guard for 24 yards (tackle by Deone Bucannon),2.990,4.650
3,2:57,1,10,ARI 14,21,7,Carlos Hyde right guard for 4 yards (tackle by Tony Jefferson and Patrick Peterson),4.650,4.710
3,2:23,2,6,ARI 10,21,7,Blaine Gabbert pass complete short right to Quinton Patton for 9 yards (tackle by Kevin Minter),4.710,6.970
3,1:59,1,1,ARI 1,21,13,"Carlos Hyde middle for 1 yard, touchdown",6.970,7.000
3,1:59,,,ARI 1,21,13,"Phil Dawson kicks extra point good. Penalty on Garrett Celek: Offensive Holding, 10 yards (no play)",0.000,-1.000
3,1:59,,,ARI 1,21,14,Phil Dawson kicks extra point good,0.000,0.000
3,1:59,,,SFO 35,21,14,"Phil Dawson kicks off 65 yards, touchback",0.000,-0.610
3,1:54,1,10,ARI 25,21,14,Drew Stanton pass incomplete short middle intended for Hakeem Valles,0.610,0.060
3,1:50,2,10,ARI 25,21,14,"Drew Stanton pass complete short middle to Larry Fitzgerald for 16 yards (tackle by Tramaine Brock). Penalty on Hakeem Valles: Offensive Pass Interference, 10 yards (no play)",0.060,-1.430
3,1:24,2,20,ARI 15,21,14,David Johnson left end for 11 yards (tackle by Antoine Bethea),-1.430,-0.490
3,0:50,3,9,ARI 26,21,14,"Drew Stanton pass incomplete deep right intended for Jaron Brown. Penalty on Ronald Blair: Defensive Offside, 5 yards (no play)",-0.490,0.170
3,0:45,3,4,ARI 31,21,14,Drew Stanton pass incomplete short left intended for Jaron Brown,0.170,-1.310
3,0:41,4,4,ARI 31,21,14,"Ryan Quigley punts 55 yards, returned by Jeremy Kerley for 5 yards (tackle by Ifeanyi Momah). Penalty on Quinton Patton: Offensive Holding (Offsetting), Penalty on Brittan Golden: Unnecessary Roughness (Offsetting)",-1.310,0.280
3,0:30,1,10,SFO 14,21,14,Carlos Hyde left end for 9 yards (tackle by Marcus Cooper),-0.280,0.550
3,0:08,2,1,SFO 23,21,14,Carlos Hyde right end for 2 yards (tackle by Markus Golden),0.550,0.610
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SFO 25,21,14,Blaine Gabbert pass incomplete short left intended for Jeremy Kerley is intercepted by Marcus Cooper at SFO-36 and returned for 12 yards,0.610,-3.970
4,14:55,1,10,SFO 24,21,14,Drew Stanton pass complete short right to Jermaine Gresham for 4 yards (tackle by Michael Wilhoite),3.970,3.970
4,14:31,2,6,SFO 20,21,14,David Johnson middle for 2 yards (tackle by Nick Bellore),3.970,3.570
4,13:48,3,4,SFO 18,21,14,Drew Stanton pass incomplete short left intended for David Johnson,3.570,2.320
4,13:44,4,4,SFO 18,24,14,Chandler Catanzaro 36 yard field goal good,2.320,3.000
4,13:44,,,ARI 35,24,14,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
4,13:39,1,10,SFO 25,24,14,Carlos Hyde middle for 6 yards (tackle by Deone Bucannon),0.610,0.870
4,13:10,2,4,SFO 31,24,14,Carlos Hyde left tackle for no gain (tackle by Rodney Gunter),0.870,0.170
4,12:41,3,4,SFO 31,24,14,Blaine Gabbert sacked by Markus Golden for -3 yards,0.170,-1.500
4,12:04,4,7,SFO 28,24,14,"Bradley Pinion punts 48 yards, fair catch by John Brown",-1.500,-0.540
4,11:56,1,10,ARI 24,24,14,David Johnson right tackle for 18 yards (tackle by Tramaine Brock),0.540,1.730
4,11:11,1,10,ARI 42,24,14,David Johnson left tackle for 5 yards (tackle by Quinton Dial),1.730,1.860
4,10:32,2,5,ARI 47,24,14,David Johnson middle for -2 yards (tackle by Aaron Lynch),1.860,0.890
4,9:50,3,7,ARI 45,24,14,Drew Stanton pass complete short left to David Johnson for 21 yards (tackle by Eric Reid),0.890,3.310
4,9:24,1,10,SFO 34,24,14,Andre Ellington right guard for 2 yards (tackle by Taylor Hart),3.310,3.040
4,8:46,2,8,SFO 32,24,14,Andre Ellington left tackle for 5 yards (tackle by Michael Wilhoite),3.040,3.010
4,8:00,3,3,SFO 27,24,14,Andre Ellington right tackle for 4 yards (tackle by Arik Armstead),3.010,4.040
4,7:19,1,10,SFO 23,24,14,Andre Ellington left guard for 3 yards (tackle by Mike Purcell),4.040,3.900
4,6:38,2,7,SFO 20,24,14,David Johnson right tackle for 9 yards (tackle by Tony Jerod-Eddie),3.900,4.840
4,5:56,1,10,SFO 11,24,14,David Johnson left guard for 6 yards (tackle by Eric Reid),4.840,5.280
4,5:14,2,4,SFO 5,24,14,David Johnson left guard for 3 yards (tackle by Jaquiski Tartt and Quinton Dial),5.280,5.120
4,4:46,3,1,SFO 2,30,14,"David Johnson right guard for 2 yards, touchdown",5.120,7.000
4,4:46,,,SFO 2,31,14,Chandler Catanzaro kicks extra point good,0.000,0.000
4,4:46,,,ARI 35,31,14,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
4,4:44,1,10,SFO 25,31,14,Blaine Gabbert pass complete short left to Carlos Hyde for 6 yards (tackle by Deone Bucannon),0.610,0.870
4,4:21,2,4,SFO 31,31,14,Blaine Gabbert sacked by D.J. Swearinger for 0 yards,0.870,0.170
4,4:14,3,4,SFO 31,31,14,Blaine Gabbert sacked by Kevin Minter for 0 yards,0.170,-1.310
4,4:07,4,4,SFO 31,31,14,Blaine Gabbert pass complete short middle to Quinton Patton for 7 yards (tackle by Gabe Martin),-1.310,1.470
4,3:43,1,10,SFO 38,31,14,Blaine Gabbert pass complete short right to Carlos Hyde for 8 yards (tackle by Deone Bucannon),1.470,2.000
4,3:21,2,2,SFO 46,31,14,Blaine Gabbert pass incomplete short middle intended for Garrett Celek,2.000,1.290
4,3:15,3,2,SFO 46,31,14,"Blaine Gabbert sacked by Chandler Jones for -1 yards. Penalty on Tyrann Mathieu: Defensive Holding, 5 yards (no play)",1.290,2.320
4,3:08,1,10,ARI 49,31,14,"Blaine Gabbert sacked by Chandler Jones for -11 yards. Penalty on Chandler Jones: Face Mask (15 Yards), 15 yards (no play)",2.320,3.310
4,3:01,1,10,ARI 34,31,14,Blaine Gabbert pass complete short left to Jeremy Kerley for 11 yards,3.310,4.040
4,2:57,1,10,ARI 23,31,14,Blaine Gabbert pass complete short left to Garrett Celek for 4 yards (tackle by Tony Jefferson),4.040,4.050
4,2:30,2,6,ARI 19,31,14,Blaine Gabbert pass complete short right to Jeremy Kerley for 7 yards (tackle by Tyrann Mathieu),4.050,4.780
4,2:24,1,10,ARI 12,31,14,Blaine Gabbert pass incomplete short left intended for Jeremy Kerley,4.780,4.100
4,2:21,2,10,ARI 12,31,14,Blaine Gabbert pass incomplete short middle intended for Blake Bell (defended by D.J. Swearinger),4.100,3.120
4,2:17,3,10,ARI 12,31,14,Blaine Gabbert pass complete short left to Blake Bell for 4 yards (tackle by Deone Bucannon),3.120,2.960
4,2:00,4,6,ARI 8,31,14,"Blaine Gabbert pass incomplete short right intended for Jeremy Kerley. Penalty on Tyrann Mathieu: Defensive Pass Interference, 7 yards (no play)",2.960,6.970
4,1:56,1,1,ARI 1,31,20,"Blaine Gabbert right end for 1 yard, touchdown",6.970,7.000
4,1:56,,,ARI 1,31,21,Phil Dawson kicks extra point good,0.000,0.000
4,1:56,,,SFO 35,31,21,"Phil Dawson kicks onside 8 yards, recovered by Brittan Golden",0.000,-2.720
4,1:51,1,10,SFO 43,31,21,Stepfan Taylor right guard for 4 yards (tackle by Aaron Lynch),2.720,2.720
4,1:46,1,10,SFO 43,31,21,Timeout #1 by San Francisco 49ers,2.720,2.720
4,1:46,2,6,SFO 39,31,21,Stepfan Taylor left guard for -6 yards (tackle by Eli Harold and Nick Bellore),2.720,2.720
4,1:42,2,6,SFO 39,31,21,Timeout #2 by San Francisco 49ers,2.720,1.220
4,1:42,3,12,SFO 45,31,21,Drew Stanton pass incomplete deep right intended for Michael Floyd (defended by Tramaine Brock),1.220,0.270
4,1:36,4,12,SFO 45,31,21,Ryan Quigley punts 44 yards,0.270,0.380
4,1:26,1,10,SFO 1,31,21,Blaine Gabbert pass incomplete short middle intended for Garrett Celek,-0.380,-0.780
4,1:22,2,10,SFO 1,33,21,"Blaine Gabbert sacked by Calais Campbell for -1 yards, safety",-0.780,-2.000
4,1:22,,,SFO 20,33,21,"Bradley Pinion kicks off 63 yards, fair catch by Patrick Peterson",0.000,0.060
4,1:17,1,10,ARI 17,33,21,Drew Stanton kneels for -1 yards,-0.060,-0.730
4,0:38,2,11,ARI 16,33,21,Drew Stanton kneels for -1 yards,-0.730,-1.570
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
