#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,MIA 17,6,3:11,16,Punt
2,1,6:48,MIA 10,6,3:01,84,Interception
3,1,3:47,NOR 29,7,3:14,10,Field Goal
4,2,12:52,MIA 20,14,5:34,62,Field Goal
5,2,5:17,MIA 34,3,2:03,7,Punt
6,2,1:43,MIA 40,8,1:43,37,Field Goal
7,3,12:13,NOR 41,4,0:52,2,Punt
8,3,8:58,MIA 7,8,4:16,22,Fumble
9,3,3:37,MIA 26,3,1:00,5,Punt
10,3,1:52,MIA 49,5,2:43,51,Touchdown
11,4,13:14,MIA 40,8,3:46,33,Field Goal
12,4,6:51,NOR 44,5,2:25,26,Missed FG
13,4,2:35,MIA 21,6,2:35,6,End of Game
