Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
2,11:31,2,10,TAM 8,0,10,LeGarrette Blount up the middle for 4 yards (tackle by Greg Hardy),-0.780,-0.950
2,10:48,3,6,TAM 12,0,10,"Josh Freeman pass complete short left to Mike Williams for 8 yards (tackle by Chris Gamble). Penalty on Chris Gamble: Defensive Pass Interference, 8 yards (no play)",-0.950,0.280
2,10:23,1,10,TAM 20,0,10,LeGarrette Blount left guard for 3 yards (tackle by Luke Kuechly and Dwan Edwards),0.280,0.140
2,9:41,2,7,TAM 23,0,10,"Josh Freeman pass incomplete deep left intended for Vincent Jackson. Penalty on Josh Norman: Defensive Pass Interference, 22 yards (no play)",0.140,1.930
2,9:33,1,10,TAM 45,0,10,Josh Freeman pass complete short right to LeGarrette Blount for 2 yards (tackle by James Anderson),1.930,1.650
2,8:49,2,8,TAM 47,0,10,LeGarrette Blount left tackle for 1 yard (tackle by Dwan Edwards),1.650,1.090
2,8:11,3,7,TAM 48,0,10,Josh Freeman pass complete deep middle to Vincent Jackson for 21 yards (tackle by Haruki Nakamura),1.090,3.510
2,7:23,1,10,CAR 31,0,10,Josh Freeman left end for 12 yards (tackle by Frank Kearse and Luke Kuechly),3.510,4.310
2,6:33,1,10,CAR 19,0,10,Doug Martin left tackle for no gain (tackle by Charles Godfrey and Greg Hardy),4.310,3.750
2,6:00,2,10,CAR 19,0,10,Josh Freeman pass complete short left to Vincent Jackson for 15 yards (tackle by Josh Norman and Haruki Nakamura),3.750,6.280
2,5:09,1,4,CAR 4,0,10,Doug Martin right guard for 3 yards (tackle by Jon Beason),6.280,5.910
2,4:26,2,1,CAR 1,0,10,Doug Martin left guard for no gain (tackle by Jon Beason and Thomas Davis),5.910,5.170
2,3:43,3,1,CAR 1,0,10,Josh Freeman pass complete short right to Erik Lorig for -1 yards (tackle by Thomas Davis),5.170,3.250
2,2:59,4,2,CAR 2,0,13,Connor Barth 20 yard field goal good,3.250,3.000
2,2:55,,,TAM 35,0,13,"Michael Koenen kicks off 65 yards, touchback",0.000,0.280
2,2:55,1,10,CAR 20,0,13,Cam Newton pass complete short left to Steve Smith for 11 yards (tackle by Eric Wright),0.280,1.000
2,2:34,1,10,CAR 31,0,13,Cam Newton pass complete deep left to Steve Smith for 16 yards,1.000,2.060
,,,,,,,"TAM challenged the pass completion ruling, and the play was upheld.",,
2,2:14,1,10,CAR 47,0,13,Cam Newton pass complete short left to Mike Tolbert for -6 yards (tackle by Mason Foster and Adrian Clayborn),2.060,0.710
2,2:00,2,16,CAR 41,0,13,"Penalty on Amini Silatolu: False Start, 5 yards (no play)",0.710,0.030
2,2:00,2,21,CAR 36,0,13,Cam Newton right end for 4 yards (tackle by Mason Foster),0.030,-0.100
2,1:16,3,17,CAR 40,0,13,Cam Newton pass complete deep middle to Brandon LaFell for 19 yards (tackle by Ronde Barber and Lavonte David),-0.100,2.850
2,0:50,1,10,TAM 41,0,13,Cam Newton pass complete short right to Greg Olsen for 6 yards (tackle by Mark Barron),2.850,3.120
2,0:46,2,4,TAM 35,0,13,Cam Newton sacked by Ronde Barber for -2 yards,3.120,0.000
2,0:36,,,,0,13,Timeout #1 by Carolina Panthers,0.000,2.150
2,0:36,3,6,TAM 37,0,13,"Penalty on Geoff Hangartner: False Start, 5 yards (no play)",2.150,1.490
2,0:36,3,11,TAM 42,0,13,Cam Newton pass incomplete deep left intended for Steve Smith,1.490,0.460
2,0:29,4,11,TAM 42,0,13,Brad Nortman punts 36 yards,0.460,0.380
2,0:15,1,10,TAM 6,0,13,Josh Freeman kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,0,13,"Justin Medlock kicks off 70 yards, returned by Michael Smith for 15 yards (tackle by Sherrod Martin)",0.000,-0.380
3,14:56,1,10,TAM 10,0,13,Doug Martin left guard for 5 yards (tackle by Ron Edwards),-0.380,-0.350
3,14:16,2,5,TAM 15,0,13,Josh Freeman left tackle for 7 yards (tackle by Charles Johnson),-0.350,0.410
3,13:29,1,10,TAM 22,0,13,Doug Martin left tackle for 2 yards (tackle by Dwan Edwards),0.410,0.140
3,12:45,2,8,TAM 24,0,13,"Penalty on Ted Larsen: False Start, 5 yards (no play)",0.140,-0.600
3,12:19,2,13,TAM 19,0,13,Josh Freeman pass incomplete short left intended for Vincent Jackson (defended by Charles Johnson),-0.600,-1.290
3,12:12,3,13,TAM 19,0,13,DJ Ware up the middle for 6 yards (tackle by Charles Godfrey),-1.290,-1.700
3,11:35,4,7,TAM 25,0,13,"Michael Koenen punts 52 yards, returned by Joe Adams for 7 yards (tackle by Erik Lorig)",-1.700,-0.940
3,11:21,1,10,CAR 30,0,13,DeAngelo Williams up the middle for no gain (tackle by Lavonte David),0.940,0.390
3,10:46,2,10,CAR 30,0,13,Cam Newton pass complete short left to Steve Smith for 5 yards (tackle by Roy Miller),0.390,0.370
3,10:02,3,5,CAR 35,0,13,Cam Newton pass complete short right to Greg Olsen for 11 yards,0.370,1.990
3,9:37,1,10,CAR 46,0,13,Cam Newton pass complete short middle to Steve Smith for 32 yards (tackle by Mark Barron),1.990,4.110
3,9:03,1,10,TAM 22,6,13,"Cam Newton pass complete deep middle to Brandon LaFell for 22 yards, touchdown",4.110,7.000
3,9:03,,,TAM 2,7,13,Justin Medlock kicks extra point good,0.000,0.000
3,8:55,,,CAR 35,7,13,"Justin Medlock kicks off 64 yards, returned by Michael Smith for 17 yards (tackle by Jason Phillips)",0.000,0.040
3,8:49,1,10,TAM 18,7,13,Doug Martin left tackle for 5 yards (tackle by Greg Hardy),0.040,0.280
3,8:12,2,5,TAM 23,7,13,"Josh Freeman pass complete deep middle to Vincent Jackson for 31 yards (tackle by Josh Norman). Penalty on Ted Larsen: Offensive Holding, 10 yards (no play)",0.280,-1.140
3,7:41,2,15,TAM 13,7,13,Josh Freeman pass complete short right to Doug Martin for 8 yards (tackle by Frank Alexander),-1.140,-0.790
3,6:54,3,7,TAM 21,7,13,Josh Freeman sacked by Dwan Edwards for -7 yards,-0.790,-2.470
3,6:18,4,14,TAM 14,7,13,"Michael Koenen punts 48 yards, returned by Joe Adams for 21 yards (tackle by Cody Grimm)",-2.470,-2.850
3,6:03,1,10,TAM 41,7,13,Cam Newton pass incomplete short right intended for Brandon LaFell is intercepted by Ronde Barber at TAM-26 and returned for 24 yards (tackle by Jordan Gross),2.850,-2.260
3,5:49,1,10,,7,13,Doug Martin right guard for 5 yards (tackle by Dwan Edwards),2.260,2.390
3,5:11,2,5,CAR 45,7,13,Doug Martin left guard for 7 yards (tackle by Jon Beason),2.390,3.050
3,4:29,1,10,CAR 38,7,13,Doug Martin left guard for -2 yards (tackle by Greg Hardy),3.050,2.240
3,3:48,2,12,CAR 40,7,13,Doug Martin left tackle for no gain (tackle by Greg Hardy),2.240,1.550
3,3:04,3,12,CAR 40,7,13,Josh Freeman sacked by Greg Hardy for -3 yards,1.550,0.400
3,2:35,4,15,CAR 43,7,13,"Michael Koenen punts 43 yards, touchback",0.400,-0.280
3,2:23,1,10,CAR 20,7,13,DeAngelo Williams right end for 1 yard (tackle by Roy Miller),0.280,-0.130
3,1:37,2,9,CAR 21,7,13,Cam Newton pass complete short right to Greg Olsen for 12 yards (tackle by Quincy Black),-0.130,1.140
3,1:25,1,10,CAR 33,7,13,DeAngelo Williams up the middle for 7 yards (tackle by Lavonte David),1.140,1.540
3,1:05,2,3,CAR 40,7,13,Cam Newton right end for 1 yard (tackle by Quincy Black),1.540,0.960
3,0:34,3,2,CAR 41,7,13,"Cam Newton up the middle for 14 yards (tackle by Aqib Talib). Penalty on Amini Silatolu: Offensive Holding, 10 yards (no play)",0.960,-0.360
3,0:07,3,12,CAR 31,7,13,Cam Newton pass incomplete deep left intended for Steve Smith is intercepted by Ahmad Black at TAM-40,-0.360,-1.600
Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 40,7,13,Josh Freeman pass incomplete short right intended for Vincent Jackson (defended by Chris Gamble),1.600,1.050
4,14:56,2,10,TAM 40,7,13,Doug Martin right tackle for 3 yards (tackle by James Anderson),1.050,0.760
4,14:12,3,7,TAM 43,7,13,Josh Freeman pass complete short left to Doug Martin for 2 yards (tackle by Antwan Applewhite and Greg Hardy),0.760,-0.390
4,13:34,4,5,TAM 45,7,13,"Michael Koenen punts 43 yards, muffed catch by Joe Adams, recovered by Joe Adams and returned for no gain",-0.390,0.350
4,13:21,1,10,CAR 12,7,13,"Cam Newton pass complete deep left to Brandon LaFell for 24 yards. Penalty on Michael Bennett: Roughing the Passer, 15 yards",-0.350,2.320
4,12:54,1,10,TAM 49,7,13,DeAngelo Williams left tackle for -2 yards (tackle by Mason Foster),2.320,1.510
4,12:13,2,12,CAR 49,7,13,Cam Newton pass complete short right to Greg Olsen for 3 yards (tackle by Dekoda Watson),1.510,1.220
4,11:28,3,9,TAM 48,7,13,Cam Newton pass incomplete deep right intended for Louis Murphy (defended by Mark Barron),1.220,0.070
4,11:19,4,9,TAM 48,7,13,"Brad Nortman punts, blocked by Aqib Talib, recovered by Adrian Clayborn",0.070,-2.790
4,11:10,1,10,CAR 42,7,13,"Penalty on Luke Stocker: False Start, 5 yards (no play)",2.790,2.460
4,11:10,1,15,CAR 47,7,13,Doug Martin right end for 12 yards (tackle by Jon Beason),2.460,3.190
4,10:23,2,3,CAR 35,7,13,Josh Freeman pass incomplete short right intended for Vincent Jackson,3.190,2.480
4,10:18,3,3,CAR 35,7,13,DJ Ware right end for 8 yards (tackle by Josh Norman),2.480,3.780
4,9:31,1,10,CAR 27,7,13,Doug Martin right guard for 3 yards (tackle by Dwan Edwards),3.780,3.640
4,8:52,2,7,CAR 24,7,13,Josh Freeman pass complete short left to Erik Lorig for 2 yards (tackle by James Anderson),3.640,3.200
4,8:08,3,5,CAR 22,7,13,Josh Freeman pass incomplete short middle intended for Preston Parker (defended by Captain Munnerlyn),3.200,2.040
4,8:03,4,5,CAR 22,7,16,Connor Barth 40 yard field goal good,2.040,3.000
4,7:58,,,TAM 35,7,16,"Michael Koenen kicks off 74 yards, returned by Joe Adams for 31 yards (tackle by Keith Tandy)",0.000,0.410
4,7:52,1,10,CAR 22,7,16,Cam Newton sacked by Gerald McCoy for -8 yards,0.410,-1.330
4,7:09,2,18,CAR 14,7,16,Cam Newton pass incomplete short right intended for Brandon LaFell,-1.330,-2.240
4,7:03,3,18,CAR 14,7,16,"Cam Newton sacked by Michael Bennett for -2 yards. Cam Newton fumbles (forced by Michael Bennett), recovered by Cam Newton at CAR-12",-2.240,-2.490
4,6:21,4,20,CAR 12,7,16,"Brad Nortman punts 47 yards, fair catch by Sammie Stroughter",-2.490,-1.660
4,6:14,1,10,TAM 41,7,16,Doug Martin left guard for 4 yards (tackle by Charles Johnson),1.660,1.660
4,5:32,2,6,TAM 45,7,16,Josh Freeman pass incomplete short right intended for Mike Williams,1.660,0.960
4,5:25,3,6,TAM 45,7,16,Josh Freeman pass incomplete short right intended for Vincent Jackson (defended by Captain Munnerlyn),0.960,-0.390
4,5:17,4,6,TAM 45,7,16,"Michael Koenen punts 44 yards, out of bounds",-0.390,0.370
4,5:06,1,10,CAR 11,7,16,Cam Newton pass complete short right to Mike Tolbert for 20 yards,-0.370,1.000
4,4:58,1,10,CAR 31,7,16,Cam Newton pass complete deep right to Louis Murphy for 51 yards (tackle by Aqib Talib),1.000,4.370
4,4:48,1,10,TAM 18,7,16,Cam Newton pass complete short right to Steve Smith for 7 yards (tackle by Eric Wright),4.370,5.010
4,4:40,2,3,TAM 11,7,16,Cam Newton pass complete short right to Steve Smith for 4 yards (tackle by Eric Wright),5.010,5.600
4,4:02,1,7,TAM 7,7,16,Cam Newton right tackle for 4 yards (tackle by Mason Foster),5.600,5.530
4,3:34,2,3,TAM 3,7,16,Cam Newton pass incomplete short left intended for Louis Murphy (defended by Aqib Talib),5.530,4.720
4,3:28,3,3,TAM 3,7,16,Cam Newton up the middle for no gain (tackle by Lavonte David and Ronde Barber),4.720,3.040
4,2:50,4,3,TAM 3,10,16,Justin Medlock 21 yard field goal good,3.040,3.000
4,2:46,,,CAR 35,10,16,"Justin Medlock kicks off 70 yards, returned by Michael Smith for 23 yards (tackle by Kenny Onatolu)",0.000,0.040
4,2:41,1,10,TAM 18,10,16,Doug Martin left tackle for 4 yards (tackle by Jon Beason),0.040,0.000
4,2:33,,,,10,16,Timeout #1 by Carolina Panthers,0.000,0.140
4,2:33,2,6,TAM 22,10,16,Doug Martin up the middle for 4 yards (tackle by Frank Kearse),0.140,0.000
4,2:28,,,,10,16,Timeout #2 by Carolina Panthers,0.000,-0.140
4,2:28,3,2,TAM 26,10,16,Josh Freeman pass complete short middle to Vincent Jackson for 4 yards (tackle by Jon Beason),-0.140,0.000
4,2:22,,,,10,16,Timeout #3 by Carolina Panthers,0.000,0.940
4,2:22,1,10,TAM 30,10,16,Doug Martin up the middle for 15 yards (tackle by Charles Godfrey),0.940,1.930
4,2:00,1,10,TAM 45,10,16,Josh Freeman kneels for -2 yards,1.930,1.110
4,1:14,2,12,TAM 43,10,16,Josh Freeman kneels for -3 yards,1.110,0.040
4,0:35,3,15,TAM 40,10,16,Josh Freeman kneels for -2 yards,0.040,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
