Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
3,15:00,,,CLE 35,7,9,"Phil Dawson kicks off 73 yards, returned by Deonte Thompson for 19 yards (tackle by Tank Carder)",0.000,-0.370
3,14:56,1,10,BAL 11,7,9,Joe Flacco pass incomplete short left intended for Ray Rice,-0.370,-0.780
3,14:50,2,10,BAL 11,7,9,Joe Flacco pass complete short right to Torrey Smith for 8 yards (tackle by T.J. Ward and Scott Fujita),-0.780,-0.480
3,14:17,3,2,BAL 19,7,9,Ray Rice right tackle for 8 yards (tackle by Tashaun Gipson),-0.480,0.740
3,14:17,1,10,BAL 27,7,9,"Penalty on Billy Winn: Neutral Zone Infraction, 5 yards (no play)",0.740,1.470
3,13:36,1,5,BAL 32,7,9,Joe Flacco pass incomplete short left intended for Jacoby Jones,1.470,0.870
3,13:32,2,5,BAL 32,7,9,Joe Flacco pass complete short right to Anquan Boldin for 18 yards,0.870,2.260
3,13:14,1,10,BAL 50,7,9,Ray Rice left guard for 3 yards (tackle by Juqua Parker and Scott Fujita),2.260,2.120
3,12:53,2,7,CLE 47,7,9,Joe Flacco pass incomplete short right intended for Ray Rice,2.120,1.420
3,12:49,3,7,CLE 47,7,9,Joe Flacco pass complete deep right to Anquan Boldin for 21 yards (tackle by Dimitri Patterson),1.420,3.840
3,12:19,1,10,CLE 26,7,9,Ray Rice left end for 3 yards (tackle by D'Qwell Jackson and Jabaal Sheard),3.840,3.700
3,11:50,2,7,CLE 23,7,9,Joe Flacco pass complete short right to Anquan Boldin for 21 yards (tackle by Scott Fujita and Usama Young),3.700,6.740
3,11:09,1,2,CLE 2,7,9,Ray Rice left guard for no gain (tackle by John Hughes and Jabaal Sheard),6.740,5.720
3,10:31,2,2,CLE 2,7,9,Ray Rice left guard for 1 yard (tackle by T.J. Ward and L.J. Fort),5.720,5.170
3,10:00,3,1,CLE 1,7,15,"Joe Flacco right end for 1 yard, touchdown",5.170,7.000
3,10:00,,,CLE 2,7,16,Justin Tucker kicks extra point good,0.000,0.000
3,9:53,,,BAL 35,7,16,"Justin Tucker kicks off 74 yards, returned by Travis Benjamin for 23 yards (tackle by Corey Graham)",0.000,-0.280
3,9:49,1,10,CLE 14,7,16,Trent Richardson left tackle for 3 yards (tackle by Pernell McPhee and Ray Lewis),-0.280,-0.370
3,9:08,2,7,CLE 17,7,16,Brandon Weeden pass complete short left to Greg Little for 5 yards (tackle by Paul Kruger),-0.370,-0.440
3,8:37,3,2,CLE 22,7,16,Brandon Weeden pass complete short right to Trent Richardson for 15 yards (tackle by Jameel McClain),-0.440,1.400
3,8:07,1,10,CLE 37,7,16,"Brandon Weeden pass complete short middle to Ben Watson for 13 yards (tackle by Bernard Pollard). Penalty on Bernard Pollard: Unnecessary Roughness, 15 yards",1.400,3.250
3,7:05,1,10,BAL 35,7,16,Trent Richardson left guard for 2 yards (tackle by Albert McClellan and Haloti Ngata),3.250,2.970
3,7:05,2,8,BAL 33,7,16,Brandon Weeden pass incomplete deep middle intended for Jordan Norwood (defended by Lardarius Webb),2.970,2.280
3,7:02,3,8,BAL 33,7,16,Brandon Weeden pass incomplete short middle intended for Jordan Norwood,2.280,1.150
3,7:02,4,8,BAL 33,10,16,Phil Dawson 51 yard field goal good,1.150,3.000
3,6:52,,,CLE 35,10,16,"Phil Dawson kicks off 74 yards, touchback",0.000,0.280
3,6:52,1,10,BAL 20,10,16,Joe Flacco pass complete short right to Vonta Leach for 17 yards (tackle by Dimitri Patterson),0.280,1.400
3,6:14,1,10,BAL 37,10,16,Joe Flacco pass complete short right to Anquan Boldin for 7 yards (tackle by Dimitri Patterson),1.400,1.800
3,5:47,2,3,BAL 44,10,16,Bernard Pierce up the middle for 21 yards (tackle by Usama Young),1.800,3.250
3,5:14,1,10,CLE 35,10,16,Joe Flacco pass incomplete short left intended for Anquan Boldin,3.250,2.700
3,5:06,2,10,CLE 35,10,16,Joe Flacco pass complete short middle to Anquan Boldin for 7 yards (tackle by D'Qwell Jackson),2.700,2.940
3,4:32,3,3,CLE 28,10,16,Joe Flacco pass complete short right to Torrey Smith for 10 yards (tackle by Buster Skrine),2.940,4.370
3,4:00,1,10,CLE 18,10,16,Joe Flacco sacked by Usama Young for -6 yards,4.370,3.020
3,3:24,2,16,CLE 24,10,16,"Penalty on Dennis Pitta: False Start, 5 yards (no play)",3.020,2.340
3,3:09,2,21,CLE 29,10,16,Joe Flacco pass incomplete short right intended for Ray Rice,2.340,1.680
3,3:01,3,21,CLE 29,10,16,"Joe Flacco pass incomplete short left intended for Torrey Smith. Penalty on Kelechi Osemele: Illegal Use of Hands, 10 yards (no play)",1.680,0.360
3,2:55,3,31,CLE 39,10,16,Joe Flacco pass complete short middle to Anquan Boldin for 10 yards (tackle by Dimitri Patterson and D'Qwell Jackson),0.360,1.500
3,2:13,4,21,CLE 29,10,16,Justin Tucker 47 yard field goal no good,1.500,-1.400
3,2:07,1,10,CLE 37,10,16,Brandon Weeden pass incomplete deep right intended for Travis Benjamin,1.400,0.860
3,2:01,2,10,CLE 37,10,16,Brandon Weeden pass complete short right to Jordan Cameron for 15 yards (tackle by Dannell Ellerbe and Ed Reed),0.860,2.390
3,1:34,1,10,BAL 48,10,16,Trent Richardson right guard for 5 yards (tackle by Arthur Jones and Terrence Cody),2.390,2.520
3,0:56,2,5,BAL 43,10,16,Travis Benjamin right end for no gain (tackle by Lardarius Webb),2.520,1.820
3,0:27,3,5,BAL 43,10,22,"Brandon Weeden pass incomplete short left intended for Travis Benjamin is intercepted by Cary Williams at BAL-37 and returned for 63 yards, touchdown",1.820,-7.000
3,,,,CLE 2,10,23,Justin Tucker kicks extra point good,0.000,0.000
3,0:15,,,BAL 35,10,23,"Justin Tucker kicks off 74 yards, touchback",0.000,0.280
3,0:15,1,10,CLE 20,10,23,Brandon Weeden pass complete short left to Ben Watson for 3 yards (tackle by Jameel McClain),0.280,0.140
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,CLE 23,10,23,Brandon Weeden pass complete short right to Trent Richardson for 20 yards (tackle by Jameel McClain),0.140,1.800
4,14:19,1,10,CLE 43,10,23,Brandon Weeden pass complete short middle to Trent Richardson for 4 yards (tackle by Jameel McClain),1.800,1.790
4,13:38,2,6,CLE 47,10,23,Brandon Weeden pass complete deep left to Greg Little for 22 yards (tackle by Cary Williams),1.790,3.510
4,13:11,1,10,BAL 31,10,23,Brandon Weeden pass incomplete short right intended for Jordan Cameron,3.510,2.970
4,13:04,2,10,BAL 31,10,23,Trent Richardson left tackle for -1 yards (tackle by Albert McClellan),2.970,2.150
4,12:20,3,11,BAL 32,10,23,Brandon Weeden pass incomplete short left intended for Trent Richardson,2.150,1.240
4,12:16,4,11,BAL 32,13,23,Phil Dawson 50 yard field goal good,1.240,3.000
4,12:11,,,CLE 35,13,23,"Phil Dawson kicks off 66 yards, returned by Deonte Thompson for 24 yards (tackle by Owen Marecic)",0.000,0.480
4,12:05,1,10,BAL 23,13,23,Ray Rice left guard for 5 yards (tackle by Frostee Rucker and Craig Robertson),0.480,0.610
4,11:31,2,5,BAL 28,13,23,Joe Flacco pass complete short middle to Anquan Boldin for 13 yards (tackle by Dimitri Patterson),0.610,1.660
4,10:59,1,10,BAL 41,13,23,Joe Flacco pass incomplete short right intended for Dennis Pitta (defended by Dimitri Patterson),1.660,1.120
4,10:52,2,10,BAL 41,13,23,Ray Rice left guard for 7 yards (tackle by Ahtyba Rubin and D'Qwell Jackson),1.120,1.360
4,10:15,3,3,BAL 48,13,23,Joe Flacco pass incomplete short left intended for Anquan Boldin,1.360,-0.190
4,10:09,4,3,BAL 48,13,23,"Sam Koch punts 36 yards, fair catch by Travis Benjamin. Penalty on Anthony Allen: Fair Catch Interference, 15 yards",-0.190,-1.000
4,10:01,1,10,CLE 31,13,23,Brandon Weeden pass incomplete short left intended for Jordan Norwood,1.000,0.460
4,9:55,2,10,CLE 31,13,23,Brandon Weeden pass incomplete short right intended for Trent Richardson,0.460,-0.230
4,9:51,3,10,CLE 31,13,23,Brandon Weeden pass complete short left to Jordan Norwood for 5 yards (tackle by Ed Reed),-0.230,-0.980
4,9:18,4,5,CLE 36,13,23,"Reggie Hodges punts 48 yards, fair catch by Lardarius Webb",-0.980,0.140
4,9:10,1,10,BAL 16,13,23,Bernard Pierce left end for 4 yards (tackle by Scott Fujita),-0.140,0.010
4,8:24,2,6,BAL 20,13,23,Joe Flacco pass complete short right to Jacoby Jones for 10 yards (tackle by Dimitri Patterson),0.010,0.940
4,7:47,1,10,BAL 30,13,23,Ray Rice right tackle for 1 yard (tackle by Jabaal Sheard and D'Qwell Jackson),0.940,0.530
4,7:12,2,9,BAL 31,13,23,Joe Flacco sacked by Scott Fujita for 0 yards,0.530,-0.160
4,6:31,3,9,BAL 31,13,23,Joe Flacco pass incomplete deep middle intended for Tandon Doss (defended by Buster Skrine),-0.160,-1.310
4,6:25,4,9,BAL 31,13,23,"Sam Koch punts 55 yards, returned by Travis Benjamin for 40 yards (tackle by Sam Koch)",-1.310,-2.520
4,6:08,1,10,BAL 46,13,23,Brandon Weeden pass complete short right to Josh Gordon for 16 yards (tackle by Lardarius Webb),2.520,3.580
4,5:32,1,10,BAL 30,13,23,"Brandon Weeden pass incomplete. Penalty on Brandon Weeden: Intentional Grounding, 11 yards, Penalty on CLE: Unsportsmanlike Conduct, 15 yards",3.580,-0.480
4,5:27,2,36,CLE 44,13,23,Brandon Weeden pass complete deep middle to Jordan Norwood for 22 yards (tackle by Lardarius Webb),-0.480,1.820
4,4:45,3,14,BAL 34,13,23,Brandon Weeden pass incomplete deep middle intended for Greg Little,1.820,1.060
4,4:38,4,14,BAL 34,16,23,Phil Dawson 52 yard field goal good,1.060,3.000
4,4:33,,,CLE 35,16,23,"Phil Dawson kicks off 73 yards, touchback",0.000,0.280
4,4:33,1,10,BAL 20,16,23,Ray Rice right guard for -2 yards (tackle by Jabaal Sheard),0.280,-0.630
4,3:56,2,12,BAL 18,16,23,Joe Flacco pass complete deep right to Anquan Boldin for 28 yards (tackle by Dimitri Patterson),-0.630,0.000
4,3:46,,,,16,23,Timeout #1 by Cleveland Browns,0.000,1.990
4,3:46,1,10,BAL 46,16,23,Ray Rice left end for 1 yard (tackle by Sheldon Brown),1.990,0.000
4,3:41,,,,16,23,Timeout #2 by Cleveland Browns,0.000,1.590
4,3:41,2,9,BAL 47,16,23,"Ray Rice left end for 21 yards (tackle by T.J. Ward). Penalty on Michael Oher: Offensive Holding, 10 yards (no play)",1.590,0.240
4,3:33,2,19,BAL 37,16,23,Bernard Pierce left guard for 16 yards (tackle by T.J. Ward),0.240,0.000
4,3:27,,,,16,23,Timeout #3 by Cleveland Browns,0.000,1.690
4,3:27,3,3,CLE 47,16,23,"Joe Flacco pass incomplete deep left intended for Jacoby Jones. Penalty on Buster Skrine: Defensive Holding, 5 yards (no play)",1.690,2.790
4,3:21,1,10,CLE 42,16,23,Ray Rice up the middle for 2 yards (tackle by Ahtyba Rubin and Kaluka Maiava),2.790,2.510
4,2:38,2,8,CLE 40,16,23,Ray Rice right guard for 1 yard (tackle by Kaluka Maiava and D'Qwell Jackson),2.510,1.950
4,2:00,3,7,CLE 39,16,23,Joe Flacco right end for 3 yards (tackle by Jabaal Sheard),1.950,0.000
4,1:13,,,,16,23,Timeout #1 by Baltimore Ravens,0.000,0.890
4,1:13,4,4,CLE 36,16,23,"Sam Koch punts 26 yards, out of bounds",0.890,0.380
4,1:05,1,10,CLE 10,16,23,Brandon Weeden pass complete short middle to Ben Watson for 13 yards,-0.380,0.480
4,0:56,1,10,CLE 23,16,23,Brandon Weeden pass incomplete short right intended for Jordan Norwood (defended by Lardarius Webb),0.480,-0.070
4,0:53,2,10,CLE 23,16,23,Brandon Weeden pass complete short right to Jordan Norwood for 27 yards (tackle by Bernard Pollard),-0.070,2.260
4,0:45,1,10,CLE 50,16,23,Brandon Weeden pass complete short right to Ben Watson for 17 yards (tackle by Haloti Ngata),2.260,3.380
4,0:23,1,10,BAL 33,16,23,Brandon Weeden spiked the ball,3.380,2.840
4,0:23,2,10,BAL 33,16,23,Brandon Weeden pass incomplete deep middle intended for Jordan Norwood (defended by Ed Reed),2.840,2.150
4,0:15,3,10,BAL 33,16,23,Brandon Weeden pass incomplete deep right intended for Greg Little (defended by Jimmy Smith),2.150,0.000
4,0:10,,,,16,23,Timeout #2 by Baltimore Ravens,0.000,1.150
4,0:10,4,10,BAL 33,16,23,"Brandon Weeden pass incomplete deep left intended for Jordan Cameron (defended by Ed Reed). Penalty on Paul Kruger: Unnecessary Roughness, 15 yards",1.150,0.000
4,0:02,,,,16,23,Timeout #3 by Baltimore Ravens,0.000,4.370
4,0:02,1,10,BAL 18,16,23,Brandon Weeden pass incomplete deep left intended for Greg Little,4.370,3.800
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
