Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Steven Nelson,HOU,0,7,6,85.7%,57,9.5,8.1,0,100.6,5.4,43,14,0,0,0,0.0,0,6,1,14.3%
Jimmie Ward,HOU,0,6,5,83.3%,60,12.0,10.0,0,108.3,3.8,22,38,2,0,0,0.0,0,6,1,14.3%
Henry To'oTo'o,HOU,0,7,5,71.4%,58,11.6,8.3,1,135.7,10.0,47,11,0,0,0,0.0,0,12,2,14.3%
Jalen Pitre,HOU,0,5,4,80.0%,77,19.3,15.4,0,118.7,19.8,70,7,2,0,0,0.0,0,13,1,7.1%
Blake Cashman,HOU,0,3,2,66.7%,8,4.0,2.7,0,70.1,6.0,1,7,2,0,1,0.0,1,9,1,10.0%
Ka'dar Hollman,HOU,0,4,2,50.0%,19,9.5,4.8,0,63.5,8.8,12,7,0,0,0,0.0,0,4,0,0.0%
Will Anderson,HOU,0,1,1,100.0%,7,7.0,7.0,0,95.8,-3.0,-3,10,1,1,1,0.0,2,6,3,33.3%
Grayland Arnold,HOU,0,1,1,100.0%,10,10.0,10.0,0,108.3,8.0,8,2,0,0,0,0.0,0,4,0,0.0%
Denzel Perryman,HOU,0,1,1,100.0%,22,22.0,22.0,0,118.7,0.0,0,22,0,0,0,0.0,0,3,2,40.0%
Jake Hansen,HOU,0,1,1,100.0%,11,11.0,11.0,0,112.5,6.0,6,5,0,0,0,0.0,0,1,0,0.0%
Eric Murray,HOU,0,2,1,50.0%,22,22.0,11.0,0,89.6,11.5,12,10,0,0,0,0.0,0,1,0,0.0%
Maliek Collins,HOU,0,0,0,,,,,,,,,,0,3,2,0.0,5,2,0,0.0%
Khalil Davis,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Jonathan Greenard,HOU,0,0,0,,,,,,,,,,1,1,0,0.0,1,3,1,25.0%
Sheldon Rankins,HOU,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
DeAundre Alford,ATL,0,12,6,50.0%,57,9.5,4.8,0,63.5,7.6,31,26,0,0,0,0.0,0,6,0,0.0%
Jeff Okudah,ATL,0,3,3,100.0%,51,17.0,17.0,0,118.7,12.7,38,13,0,0,0,0.0,0,6,0,0.0%
Kaden Elliss,ATL,0,4,3,75.0%,27,9.0,6.8,0,92.7,1.5,11,16,2,0,0,0.0,0,6,0,0.0%
Nathan Landman,ATL,0,2,2,100.0%,26,13.0,13.0,0,118.7,9.0,18,8,0,1,1,0.0,2,8,0,0.0%
Jessie Bates III,ATL,0,3,2,66.7%,30,15.0,10.0,1,138.9,15.0,29,1,0,0,0,0.0,0,2,1,33.3%
AJ Terrell,ATL,0,4,2,50.0%,26,13.0,6.5,0,70.8,8.8,21,5,0,0,0,0.0,0,2,0,0.0%
Arnold Ebiketie,ATL,0,2,1,50.0%,25,25.0,12.5,0,95.8,16.0,15,10,1,2,0,0.0,2,3,0,0.0%
Richie Grant,ATL,0,2,1,50.0%,7,7.0,3.5,0,58.3,6.5,3,4,1,0,0,0.0,0,3,0,0.0%
Calais Campbell,ATL,0,0,0,,,,,,,,,,0,2,0,0.0,2,3,1,25.0%
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
Lorenzo Carter,ATL,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Bud Dupree,ATL,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
