#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 20,3,0:45,7,Punt
2,1,11:12,PIT 16,12,5:40,58,Field Goal
3,1,3:25,PIT 8,9,3:40,65,Interception
4,2,12:18,SEA 49,7,3:39,49,Touchdown
5,2,2:10,PIT 20,8,1:14,80,Touchdown
6,2,0:03,PIT 22,1,0:03,-1,End of Half
7,3,12:49,PIT 15,11,6:58,78,Field Goal
8,3,4:20,PIT 25,2,0:44,7,Interception
9,3,3:00,PIT 27,4,2:51,20,Punt
10,4,14:18,PIT 20,1,0:13,0,Interception
11,4,12:17,PIT 20,3,0:37,80,Touchdown
12,4,8:12,PIT 26,14,5:12,71,Field Goal
13,4,2:01,PIT 18,3,0:24,34,Interception
