Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,STL 20,0,7,Steven Jackson for 2 yards (tackle by Calvin Pace),0.280,0.000
2,14:32,2,8,STL 22,0,7,Marc Bulger pass complete deep right to Torry Holt for 23 yards (tackle by Antrel Rolle),0.000,1.930
2,14:08,1,10,STL 45,0,7,Steven Jackson left tackle for 6 yards (tackle by Gerald Hayes),1.930,2.190
2,13:28,2,4,ARI 49,0,7,Marc Bulger pass incomplete deep right intended for Isaac Bruce,2.190,1.490
2,13:23,3,4,ARI 49,0,7,Marc Bulger pass complete short left to Isaac Bruce for 6 yards (tackle by Matt Ware),1.490,2.720
,,,,,,,"ARI challenged the ruling, and the play was upheld.",,
2,13:03,,,,0,7,Timeout #2 by Arizona Cardinals,0.000,2.720
2,13:01,1,10,ARI 43,0,7,Steven Jackson middle for 5 yards (tackle by Kendrick Clancy and Bertrand Berry),2.720,2.850
2,12:30,2,5,ARI 38,0,7,Marc Bulger pass incomplete short right intended for Isaac Bruce,2.850,2.150
2,12:25,3,5,ARI 38,0,7,"Marc Bulger pass incomplete deep right intended for Torry Holt. Penalty on Antrel Rolle: Defensive Pass Interfere, 32 yards (no play)",2.150,5.830
2,12:20,1,6,ARI 6,0,7,Steven Jackson right tackle for -2 yards (tackle by Adrian Wilson and Chike Okeafor),5.830,4.570
2,11:39,2,8,ARI 8,0,7,Marc Bulger pass incomplete short middle intended for Torry Holt (defended by Matt Ware),4.570,3.580
2,11:33,3,8,ARI 8,0,7,Marc Bulger pass incomplete short middle intended for Isaac Bruce (defended by Adrian Wilson),3.580,2.950
2,11:28,4,8,ARI 8,3,7,Jeff Wilkins 26 yard field goal good,2.950,3.000
2,,,,STL 30,3,7,"Jeff Wilkins kicks off 68 yards, returned by J.J. Arrington for 14 yards (tackle by Jerome Carter)",0.000,-0.140
2,11:18,1,10,ARI 16,3,7,Kurt Warner pass complete deep middle to Anquan Boldin for 18 yards (tackle by Travis Fisher),-0.140,1.200
2,10:46,1,10,ARI 34,3,7,Edgerrin James left tackle for 6 yards (tackle by Leonard Little),1.200,1.470
2,10:10,2,4,ARI 40,3,7,Kurt Warner pass complete short right to Anquan Boldin for 2 yards (tackle by Travis Fisher),1.470,1.030
2,9:24,3,2,ARI 42,3,7,Edgerrin James left end for 3 yards (tackle by Will Witherspoon),1.030,1.930
2,8:31,1,10,ARI 45,3,7,"Kurt Warner pass incomplete deep left intended for Larry Fitzgerald (defended by Fakhir Brown). Penalty on Will Witherspoon: Roughing the Passer (Offsetting), Penalty on Larry Fitzgerald: Offensive Pass Interfere (Offsetting) (no play)",1.930,1.930
2,8:05,1,10,ARI 45,3,7,Kurt Warner pass complete short right to Anquan Boldin for 34 yards (tackle by Victor Adeyanju),1.930,4.170
2,7:44,1,10,STL 21,3,7,Edgerrin James middle for 6 yards (tackle by Brandon Chillar),4.170,4.550
2,7:02,2,4,STL 15,3,7,Edgerrin James left tackle for 2 yards (tackle by Pisa Tinoisamoa),4.550,4.240
2,6:25,3,2,STL 13,3,7,Kurt Warner pass incomplete short middle intended for Larry Fitzgerald is intercepted by O.J. Atogwe at STL-6,4.240,0.380
2,6:14,1,10,STL 6,3,7,Steven Jackson left tackle for -2 yards (tackle by Darnell Dockett),-0.380,-0.930
2,5:34,2,12,STL 4,3,7,Marc Bulger pass complete short left to Torry Holt for 42 yards (tackle by Adrian Wilson),-0.930,1.990
2,4:48,1,10,STL 46,3,7,Marc Bulger pass complete short left to Steven Jackson for 26 yards (tackle by Robert Griffith),1.990,3.710
2,4:48,1,10,ARI 28,3,7,"Penalty on Langston Moore: Encroachment, 5 yards (no play)",3.710,4.440
2,3:51,1,5,ARI 23,3,7,Marc Bulger pass complete short left to Torry Holt for 14 yards,4.440,5.140
2,3:25,1,9,ARI 9,9,7,"Marc Bulger pass complete short left to Torry Holt for 9 yards, touchdown",5.140,7.000
2,,,,ARI 2,10,7,Jeff Wilkins kicks extra point good,0.000,0.000
2,,,,STL 30,10,7,"Jeff Wilkins kicks off 72 yards, returned by J.J. Arrington for 30 yards (tackle by J.R. Reed)",0.000,0.810
2,3:14,1,10,ARI 28,10,7,Kurt Warner pass incomplete deep middle intended for Anquan Boldin is intercepted by Fakhir Brown at ARI-45,0.810,-2.590
2,3:05,1,10,ARI 45,10,7,Steven Jackson middle for 12 yards (tackle by Darnell Dockett),2.590,3.380
2,2:24,1,10,ARI 33,10,7,Marc Bulger pass complete short middle to Stephen Davis for 4 yards (tackle by Calvin Pace),3.380,3.380
2,2:00,2,6,ARI 29,10,7,Steven Jackson left tackle for 1 yard (tackle by Gerald Hayes),3.380,2.810
2,1:21,3,5,ARI 28,10,7,Marc Bulger pass complete short middle to Tony Fisher for 6 yards (tackle by Robert Tate),2.810,4.110
2,1:01,,,,10,7,Timeout #1 by St. Louis Rams,0.000,4.110
2,1:01,1,10,ARI 22,10,7,"Marc Bulger for no gain. Marc Bulger fumbles, recovered by Steven Jackson at ARI-38",4.110,1.400
2,0:51,2,26,ARI 38,10,7,Marc Bulger pass complete short right to Kevin Curtis for 7 yards (tackle by Robert Tate and Darnell Dockett),1.400,1.690
2,0:16,3,19,ARI 31,10,7,Tony Fisher middle for 2 yards (tackle by Gerald Hayes),1.690,1.500
2,0:03,,,,10,7,Timeout #2 by St. Louis Rams,0.000,1.500
2,0:02,4,17,ARI 29,13,7,Jeff Wilkins 47 yard field goal good,1.500,3.000
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,13,7,"Neil Rackers kicks off 70 yards, returned by J.R. Reed for 20 yards (tackle by Marcel Shipp)",0.000,0.280
3,14:56,1,10,STL 20,13,7,Marc Bulger pass complete short right to Aaron Walker for 16 yards (tackle by Gerald Hayes),0.280,1.330
3,14:36,,,,13,7,Timeout #1 by Arizona Cardinals,0.000,1.330
3,14:36,1,10,STL 36,13,7,Steven Jackson right tackle for 2 yards (tackle by Chike Okeafor),1.330,1.060
3,13:56,2,8,STL 38,13,7,"Penalty on Adam Timmerman: False Start, 5 yards (no play)",1.060,0.390
3,13:37,2,13,STL 33,13,7,Marc Bulger pass complete short right to Torry Holt for 5 yards (tackle by David Macklin),0.390,0.370
3,12:59,3,8,STL 38,13,7,Marc Bulger pass complete deep right to Isaac Bruce for 28 yards (tackle by Robert Griffith),0.370,3.310
3,12:20,1,10,ARI 34,13,7,Steven Jackson right tackle for 1 yard (tackle by Darnell Dockett),3.310,2.910
3,11:40,2,9,ARI 33,13,7,Marc Bulger pass complete short left to Torry Holt for 8 yards (tackle by Robert Tate),2.910,3.270
3,11:01,3,1,ARI 25,13,7,Steven Jackson left end for 4 yards (tackle by Bertrand Berry),3.270,4.170
3,10:29,1,10,ARI 21,13,7,Marc Bulger pass incomplete short left intended for Torry Holt,4.170,3.630
3,10:23,2,10,ARI 21,13,7,Steven Jackson middle for 15 yards (tackle by Langston Moore and Matt Ware),3.630,5.830
3,9:43,1,6,ARI 6,13,7,Steven Jackson right end for -4 yards (tackle by Gerald Hayes),5.830,4.190
3,9:01,2,10,ARI 10,13,7,Marc Bulger pass complete short middle to Shaun McDonald for 7 yards (tackle by Gerald Hayes),4.190,4.720
3,8:20,3,3,ARI 3,13,7,"Marc Bulger pass incomplete short right intended for Torry Holt (defended by Robert Griffith). Penalty on Robert Griffith: Taunting (Offsetting), Penalty on Torry Holt: Unnecessary Roughness (Offsetting), Penalty on Torry Holt: Taunting (Offsetting)",4.720,3.040
3,8:10,4,3,ARI 3,16,7,Jeff Wilkins 21 yard field goal good,3.040,3.000
3,,,,STL 30,16,7,"Jeff Wilkins kicks off 73 yards, returned by J.J. Arrington for 21 yards (tackle by J.R. Reed)",0.000,0.040
3,8:04,1,10,ARI 18,16,7,Edgerrin James left tackle for 6 yards (tackle by Corey Chavous),0.040,0.410
3,7:25,2,4,ARI 24,16,7,Kurt Warner pass complete short right to Bryant Johnson for 54 yards (tackle by Travis Fisher),0.410,4.110
3,6:37,1,10,STL 22,16,7,Edgerrin James left tackle for 3 yards (tackle by Victor Adeyanju),4.110,3.970
3,6:00,2,7,STL 19,16,7,Kurt Warner pass complete short left to Anquan Boldin for 17 yards (tackle by Fakhir Brown),3.970,6.740
3,5:19,1,2,STL 2,16,7,Edgerrin James left tackle for no gain (tackle by Raonall Smith),6.740,5.720
3,4:30,2,2,STL 2,16,7,Edgerrin James middle for 1 yard (tackle by Jimmy Kennedy and Will Witherspoon),5.720,5.170
3,4:02,3,1,STL 1,16,7,Kurt Warner pass incomplete short middle intended for Leonard Pope is intercepted by Dexter Coakley,5.170,-0.280
3,3:57,1,10,STL 20,16,7,Marc Bulger pass complete deep right to Isaac Bruce for 45 yards (tackle by Antrel Rolle),0.280,3.250
3,3:27,1,10,ARI 35,16,7,"Marc Bulger pass complete short left to Shaun McDonald for 9 yards (tackle by Matt Ware). Shaun McDonald fumbles (forced by Matt Ware), recovered by Gerald Hayes at ARI-23 (tackle by Joe Klopfenstein)",3.250,-0.480
,,,,,,,"STL challenged the ruling, and the play was upheld.",,
3,3:18,1,10,ARI 23,16,7,Kurt Warner pass complete short left to Larry Fitzgerald for 12 yards (tackle by O.J. Atogwe),0.480,1.270
3,2:38,1,10,ARI 35,16,7,Edgerrin James left end for -3 yards (tackle by Victor Adeyanju),1.270,0.320
3,1:58,2,13,ARI 32,16,7,Kurt Warner left end for 1 yard (tackle by Leonard Little),0.320,-0.230
3,1:18,3,12,ARI 33,16,7,Kurt Warner sacked by Brandon Green and Raonall Smith for -10 yards,-0.230,-1.830
3,0:53,4,22,ARI 23,16,7,"Scott Player punts 54 yards, returned by Shaun McDonald for 14 yards (tackle by Aaron Francisco)",-1.830,-1.400
3,0:43,1,10,STL 37,16,7,Steven Jackson middle for 8 yards (tackle by Orlando Huff and Gerald Hayes),1.400,1.940
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,STL 45,16,7,Steven Jackson right tackle for 1 yard (tackle by Robert Griffith),1.940,1.360
4,14:15,3,1,STL 46,16,7,Steven Jackson left tackle for 1 yard (tackle by Kendrick Clancy and Gerald Hayes),1.360,2.060
4,13:37,1,10,STL 47,16,7,Marc Bulger pass incomplete short right intended for Paul Smith,2.060,1.520
4,13:33,2,10,STL 47,16,7,Steven Jackson right tackle for 1 yard (tackle by Bertrand Berry),1.520,0.960
4,12:49,3,9,STL 48,16,7,Marc Bulger pass incomplete short left intended for Tony Fisher,0.960,-0.190
4,12:43,4,9,STL 48,16,7,"Matt Turk punts 39 yards, fair catch by Troy Walters",-0.190,0.320
4,12:37,1,10,ARI 13,16,7,Kurt Warner pass incomplete deep left intended for Larry Fitzgerald (defended by Corey Chavous),-0.320,-0.770
4,12:32,2,10,ARI 13,16,7,"Penalty on Alex Stepanovich: False Start, 5 yards (no play)",-0.770,-1.150
4,12:32,2,15,ARI 8,16,7,Kurt Warner pass complete short left to Anquan Boldin for 8 yards (tackle by Jerome Carter),-1.150,-1.060
4,11:49,3,7,ARI 16,16,7,"Kurt Warner for 9 yards. Penalty on Tye Hill: Defensive Holding, 5 yards",-1.060,0.940
4,11:24,1,10,ARI 30,16,7,Kurt Warner pass complete short middle to Larry Fitzgerald for 14 yards (tackle by Jerome Carter),0.940,1.860
4,10:46,1,10,ARI 44,16,7,Bryant Johnson left tackle for -3 yards (tackle by Will Witherspoon and Brandon Green),1.860,0.910
4,10:07,2,13,ARI 41,16,7,Kurt Warner pass complete short left to Anquan Boldin for 12 yards (tackle by Travis Fisher),0.910,1.820
4,9:25,3,1,STL 47,16,7,Kurt Warner pass complete short right to Larry Fitzgerald for 4 yards (tackle by Corey Chavous),1.820,2.720
4,8:43,1,10,STL 43,16,7,Kurt Warner pass incomplete deep right intended for Bryant Johnson,2.720,2.180
4,8:38,2,10,STL 43,16,7,Edgerrin James middle for -1 yards (tackle by Pisa Tinoisamoa),2.180,1.360
4,8:02,3,11,STL 44,16,7,Kurt Warner pass complete short left to Anquan Boldin for 6 yards (tackle by Corey Chavous),1.360,0.720
4,7:21,4,5,STL 38,16,7,Kurt Warner pass complete short left to Larry Fitzgerald for 7 yards (tackle by Fakhir Brown),0.720,3.510
4,6:49,1,10,STL 31,16,7,Edgerrin James middle for 6 yards (tackle by O.J. Atogwe),3.510,3.780
4,6:15,2,4,STL 25,16,7,Edgerrin James middle for 6 yards (tackle by Jerome Carter),3.780,4.310
4,5:36,1,10,STL 19,16,7,Kurt Warner pass complete short right to Edgerrin James for 5 yards (tackle by Victor Adeyanju and Will Witherspoon),4.310,4.530
4,5:03,2,5,STL 14,16,7,Edgerrin James left tackle for 8 yards (tackle by Jerome Carter),4.530,5.830
4,4:19,1,6,STL 6,16,13,"Edgerrin James right tackle for 6 yards, touchdown",5.830,7.000
4,,,,STL 2,16,14,Neil Rackers kicks extra point good,0.000,0.000
4,,,,ARI 30,16,14,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
4,4:13,1,10,STL 20,16,14,Steven Jackson left end for -2 yards (tackle by Chike Okeafor),0.280,-0.630
4,3:34,2,12,STL 18,16,14,Marc Bulger pass complete short middle to Steven Jackson for 10 yards (tackle by Gerald Hayes),-0.630,0.100
4,2:45,3,2,STL 28,16,14,Marc Bulger pass complete short left to Torry Holt for 6 yards (tackle by Matt Ware),0.100,1.200
,,,,,,,"ARI challenged the ruling, and the play was upheld.",,
4,2:03,1,10,STL 34,16,14,"Marc Bulger for no gain. Marc Bulger fumbles, recovered by Antonio Smith at STL-30 (tackle by Marc Bulger)",1.200,-3.580
4,1:58,1,10,STL 30,16,14,Edgerrin James left tackle for 4 yards (tackle by Corey Chavous),3.580,3.570
4,1:54,,,,16,14,Timeout #2 by St. Louis Rams,0.000,3.570
4,1:54,2,6,STL 26,16,14,Edgerrin James left end for 8 yards (tackle by Jimmy Kennedy),3.570,4.370
4,1:47,,,,16,14,Timeout #3 by St. Louis Rams,0.000,4.370
4,1:46,1,10,STL 18,16,14,"Kurt Warner for no gain. Kurt Warner fumbles, recovered by Will Witherspoon at STL-18 (tackle by Oliver Ross)",4.370,-0.040
4,1:41,1,10,STL 18,16,14,Steven Jackson left tackle for no gain (tackle by Kendrick Clancy),0.040,-0.490
4,1:36,,,,16,14,Timeout #3 by Arizona Cardinals,0.000,-0.490
4,1:35,2,10,STL 18,16,14,Steven Jackson middle for -1 yards (tackle by Karlos Dansby),-0.490,-1.340
4,0:53,3,11,STL 17,16,14,Steven Jackson middle for 4 yards (tackle by Darnell Dockett),-1.340,-1.960
4,0:05,4,7,STL 21,16,14,"Penalty on Matt Turk: Delay of Game, 5 yards (no play)",-1.960,-2.390
4,0:05,4,12,STL 16,16,14,"Matt Turk punts 51 yards, fair catch by Troy Walters. Penalty on Robert Griffith: Defensive Offside, 5 yards (no play)",-2.390,-1.960
4,0:00,4,7,STL 21,16,14,Marc Bulger kneels for -1 yards,-1.960,0.410
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
