Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
1,0:22,1,10,MIN 13,0,0,Tarvaris Jackson pass incomplete deep right intended for Troy Williamson,-0.320,-0.770
1,0:14,2,10,MIN 13,0,0,Adrian Peterson left tackle for 2 yards (tackle by Gerald Alexander),-0.770,-1.180
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,8,MIN 15,0,0,Tarvaris Jackson pass incomplete deep left intended for Robert Ferguson is intercepted by Keith Smith at DET-49,-1.180,-2.190
,,,,,,,"MIN challenged the runner was down by contact ruling, and the original play was overturned.",,
2,14:48,1,10,DET 49,0,0,Jon Kitna pass complete short left to Calvin Johnson for 14 yards (tackle by Chad Greenway),2.190,3.120
2,14:08,1,10,MIN 37,0,0,Jon Kitna pass complete short middle to Brian Calhoun for 8 yards (tackle by Antoine Winfield),3.120,3.650
2,13:24,2,2,MIN 29,0,0,Roy E. Williams right end for 9 yards (tackle by Marcus McCauley),3.650,4.240
2,12:39,1,10,MIN 20,0,0,Jon Kitna pass complete short middle to Sean McHugh for 12 yards (tackle by E.J. Henderson),4.240,5.370
2,12:03,1,8,MIN 8,0,0,Brian Calhoun up the middle for 4 yards (tackle by Darren Sharper),5.370,5.340
2,11:25,2,4,MIN 4,0,0,"Penalty on Casey Fitzsimmons: False Start, 5 yards (no play)",5.340,4.380
2,11:13,2,9,MIN 9,0,6,"Jon Kitna pass complete short middle to Roy E. Williams for 9 yards, touchdown",4.380,7.000
2,,,,MIN 2,0,7,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 30,0,7,"Jason Hanson kicks off 69 yards, returned by Troy Williamson for 56 yards (tackle by Jason Hanson)",0.000,2.720
2,10:58,1,10,DET 43,0,7,Adrian Peterson left end for 2 yards (tackle by Travis Fisher and Paris Lenon),2.720,2.450
2,10:19,2,8,DET 41,0,7,Tarvaris Jackson pass incomplete deep left intended for Robert Ferguson,2.450,1.750
2,10:13,3,8,DET 41,0,7,Tarvaris Jackson pass complete short left to Robert Ferguson for 10 yards (tackle by Fernando Bryant),1.750,3.510
2,9:52,1,10,DET 31,0,7,Tarvaris Jackson spiked the ball,3.510,2.970
2,9:49,2,10,DET 31,0,7,Tarvaris Jackson up the middle for 6 yards (tackle by Ernie Sims and Paris Lenon),2.970,3.070
2,9:11,3,4,DET 25,0,7,Tarvaris Jackson pass complete short left to Adrian Peterson for 24 yards (tackle by Cory Redding),3.070,6.970
2,8:30,1,1,DET 1,6,7,"Tarvaris Jackson right end for 1 yard, touchdown",6.970,7.000
2,,,,DET 2,7,7,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,MIN 30,7,7,"Ryan Longwell kicks off 68 yards, returned by Brian Calhoun for 17 yards (tackle by Heath Farwell)",0.000,0.150
2,8:19,1,10,DET 19,7,7,J.T. O'Sullivan pass incomplete short right intended for Calvin Johnson,0.150,-0.390
2,8:11,2,10,DET 19,7,7,Tatum Bell up the middle for 1 yard (tackle by Pat Williams),-0.390,-0.940
2,7:32,3,9,DET 20,7,7,J.T. O'Sullivan pass complete short right to Sean McHugh for 9 yards (tackle by Antoine Winfield),-0.940,0.870
2,6:44,1,10,DET 29,7,7,J.T. O'Sullivan pass complete deep right to Shaun McDonald for 16 yards (tackle by Antoine Winfield),0.870,1.930
2,6:06,1,10,DET 45,7,7,J.T. O'Sullivan pass incomplete deep middle intended for Calvin Johnson,1.930,1.380
2,5:59,2,10,DET 45,7,7,J.T. O'Sullivan pass complete short right to Tatum Bell for 5 yards (tackle by Marcus McCauley),1.380,1.360
2,5:22,3,5,,7,7,J.T. O'Sullivan pass incomplete short middle intended for Tatum Bell (defended by Antoine Winfield),1.360,-0.060
2,5:08,4,5,,7,7,"Nick Harris punts 36 yards, fair catch by Bobby Wade",-0.060,0.280
2,5:00,1,10,MIN 14,7,7,Adrian Peterson left end for -4 yards (tackle by Cory Redding),-0.280,-1.070
2,4:25,2,14,MIN 10,7,7,Tarvaris Jackson pass complete short left to Troy Williamson for 12 yards (tackle by Keith Smith),-1.070,-0.440
2,3:45,3,2,MIN 22,7,7,Tarvaris Jackson pass incomplete short left intended for Troy Williamson,-0.440,-1.900
2,3:40,4,2,MIN 22,7,7,"Chris Kluwe punts 56 yards, returned by Troy Walters for 11 yards (tackle by Charles Gordon)",-1.900,-1.140
2,3:30,1,10,DET 33,7,7,J.T. O'Sullivan pass complete deep middle to Roy E. Williams for 42 yards (tackle by Darren Sharper),1.140,3.910
2,2:53,1,10,MIN 25,7,7,J.T. O'Sullivan pass complete short middle to Shaun McDonald for 7 yards (tackle by Chad Greenway),3.910,4.370
2,2:12,2,3,MIN 18,7,7,"J.T. O'Sullivan left end for 2 yards (tackle by Cedric Griffin). J.T. O'Sullivan fumbles (forced by Cedric Griffin), ball out of bounds at MIN-16",4.370,4.060
2,2:00,3,1,MIN 16,7,7,Tatum Bell up the middle for no gain (tackle by Chad Greenway),4.060,2.530
2,1:55,,,,7,7,Timeout #1 by Minnesota Vikings,0.000,2.530
2,1:55,4,1,MIN 16,7,7,"Penalty on Kevin Williams: Encroachment, 5 yards (no play)",2.530,4.840
2,1:55,1,10,MIN 11,7,7,Tatum Bell up the middle for -1 yards (tackle by E.J. Henderson),4.840,3.980
2,1:17,2,11,MIN 12,7,7,J.T. O'Sullivan pass incomplete short right intended for Calvin Johnson (defended by Marcus McCauley),3.980,3.110
2,1:12,3,11,MIN 12,7,7,J.T. O'Sullivan pass incomplete short right intended for Shaun McDonald,3.110,2.630
2,1:09,4,11,MIN 12,7,10,Jason Hanson 30 yard field goal good,2.630,3.000
2,,,,DET 30,7,10,"Jason Hanson kicks off 70 yards, returned by Troy Williamson for 17 yards (tackle by Keith Smith)",0.000,-0.060
2,0:59,1,10,MIN 17,7,10,"Tarvaris Jackson pass complete short right to Mewelde Moore for 5 yards (tackle by Stanley Wilson). Penalty on Matt Birk: Offensive Holding, 10 yards",-0.060,-0.510
2,0:50,1,15,MIN 12,7,10,Mewelde Moore left end for 4 yards (tackle by Paris Lenon),-0.510,-0.730
2,0:40,,,,7,10,Timeout #2 by Detroit Lions,0.000,-0.730
2,0:40,2,11,MIN 16,7,10,Mewelde Moore up the middle for 14 yards (tackle by Travis Fisher),-0.730,0.940
2,0:31,,,,7,10,Timeout #2 by Minnesota Vikings,0.000,0.940
2,0:31,1,10,MIN 30,7,10,Tarvaris Jackson pass incomplete deep left intended for Robert Ferguson,0.940,0.390
2,0:26,2,10,MIN 30,7,10,"Tarvaris Jackson pass complete short right to Visanthe Shiancoe for 10 yards (tackle by Ernie Sims). Penalty on Ryan Cook: Offensive Holding, 10 yards (no play)",0.390,-0.960
2,0:19,2,20,MIN 20,7,10,Mewelde Moore right end for 9 yards (tackle by Fernando Bryant),-0.960,-0.430
2,0:13,3,11,MIN 29,7,10,"Penalty on Bryant McKinnie: False Start, 5 yards (no play)",-0.430,-1.090
2,0:13,3,16,MIN 24,7,10,Mewelde Moore up the middle for 17 yards (tackle by Gerald Alexander),-1.090,1.660
2,0:03,,,,7,10,Timeout #3 by Minnesota Vikings,0.000,1.660
2,0:03,1,10,MIN 41,7,10,Tarvaris Jackson pass incomplete deep right intended for Robert Ferguson,1.660,1.120
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,7,10,"Ryan Longwell kicks off 70 yards, returned by Brian Calhoun for 22 yards (tackle by Vinny Ciurciu)",0.000,0.410
3,14:55,1,10,DET 22,7,10,J.T. O'Sullivan pass incomplete short middle intended for Tatum Bell (defended by Pat Williams),0.410,-0.130
3,14:49,2,10,DET 22,7,10,Tatum Bell up the middle for 1 yard (tackle by Pat Williams),-0.130,-0.690
3,14:10,3,9,DET 23,7,10,"Penalty on George Foster: False Start, 5 yards (no play)",-0.690,-1.490
3,13:52,3,14,DET 18,7,10,J.T. O'Sullivan pass incomplete deep middle intended for Calvin Johnson is intercepted by Darren Sharper at MIN-30,-1.490,-0.940
3,13:42,1,10,MIN 30,7,10,Tarvaris Jackson pass incomplete deep middle intended for Bobby Wade is intercepted by Gerald Alexander at DET-35 and returned for 34 yards (tackle by Adrian Peterson),0.940,-3.510
3,13:29,1,10,MIN 31,7,10,Tatum Bell up the middle for -4 yards (tackle by E.J. Henderson),3.510,2.430
3,12:53,2,14,MIN 35,7,10,J.T. O'Sullivan sacked by Ray Edwards and E.J. Henderson for -8 yards,2.430,0.700
3,12:13,3,22,MIN 43,7,10,"J.T. O'Sullivan pass incomplete deep left intended for Roy E. Williams. Penalty on Spencer Johnson: Roughing the Passer, 15 yards (no play)",0.700,3.710
3,12:06,1,10,MIN 28,7,10,Brian Calhoun up the middle for 2 yards (tackle by Pat Williams),3.710,3.440
3,11:25,2,8,MIN 26,7,10,J.T. O'Sullivan pass incomplete short middle intended for Shaun McDonald,3.440,2.740
3,11:22,3,8,MIN 26,7,10,J.T. O'Sullivan pass complete short left to Tatum Bell for 10 yards (tackle by Antoine Winfield),2.740,4.510
3,10:51,1,10,MIN 16,7,10,J.T. O'Sullivan pass complete short right to Mike Furrey for 9 yards (tackle by Darren Sharper),4.510,5.540
3,10:11,2,1,MIN 7,7,16,"J.T. O'Sullivan pass complete short left to Calvin Johnson for 7 yards, touchdown",5.540,7.000
3,,,,MIN 2,7,17,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 30,7,17,"Jason Hanson kicks off 71 yards, returned by Aundrae Allison for 60 yards (tackle by Keith Smith)",0.000,2.850
3,9:57,1,10,DET 41,7,17,Adrian Peterson right tackle for -2 yards (tackle by Shaun Cody),2.850,2.040
3,9:28,2,12,DET 43,7,17,Tarvaris Jackson right end for 1 yard (tackle by Dewayne White and Cory Redding),2.040,1.490
3,8:49,3,11,DET 42,7,17,Tarvaris Jackson pass complete short left to Robert Ferguson for 12 yards (tackle by Gerald Alexander),1.490,3.580
3,8:16,1,10,DET 30,7,17,"Adrian Peterson right end for 1 yard (tackle by Boss Bailey). Penalty on Boss Bailey: Face Mask (15 Yards), 14 yards",3.580,4.650
3,7:50,1,10,DET 14,7,17,Adrian Peterson left end for 4 yards (tackle by Ernie Sims),4.650,4.710
3,7:20,2,6,DET 10,7,17,Bobby Wade right end for -9 yards (tackle by Cory Redding),4.710,2.730
3,6:37,3,15,DET 19,7,17,Tarvaris Jackson pass complete short right to Mewelde Moore for 5 yards (tackle by Fernando Bryant),2.730,2.510
3,6:00,4,10,DET 14,10,17,Ryan Longwell 32 yard field goal good,2.510,3.000
3,,,,MIN 30,10,17,"Ryan Longwell kicks off 68 yards, returned by Brian Calhoun for 10 yards (tackle by Cedric Griffin)",0.000,-0.350
3,5:52,1,10,DET 12,10,17,Tatum Bell right end for 8 yards (tackle by Darren Sharper),-0.350,0.290
3,5:15,2,2,DET 20,16,17,"J.T. O'Sullivan for -11 yards (tackle by Kevin Williams). J.T. O'Sullivan fumbles (forced by Kevin Williams), recovered by Ray Edwards at DET-9 and returned for 9 yards, touchdown",0.290,-7.000
3,,,,DET 2,17,17,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,MIN 30,17,17,"Ryan Longwell kicks off 70 yards, touchback",0.000,0.280
3,5:08,1,10,DET 20,17,17,J.T. O'Sullivan pass complete short right to Tatum Bell for 8 yards (tackle by E.J. Henderson),0.280,0.810
3,4:32,2,2,DET 28,17,17,Tatum Bell right end for 12 yards (tackle by Dwight Smith),0.810,1.600
3,3:57,1,10,DET 40,17,17,J.T. O'Sullivan pass complete short right to Casey Fitzsimmons for 10 yards (tackle by Antoine Winfield),1.600,2.260
3,3:10,1,10,,17,17,J.T. O'Sullivan pass incomplete short right intended for Sean McHugh,2.260,1.710
3,3:07,2,10,,17,17,J.T. O'Sullivan pass complete short right to Roy E. Williams for 22 yards (tackle by Darren Sharper),1.710,3.710
3,2:33,1,10,MIN 28,17,17,J.T. O'Sullivan pass complete short right to Shaun McDonald for 1 yard (tackle by Marcus McCauley),3.710,3.300
3,2:00,2,9,MIN 27,17,17,J.T. O'Sullivan sacked by Pat Williams for -2 yards,3.300,2.340
3,1:18,3,11,MIN 29,17,17,J.T. O'Sullivan pass incomplete deep right intended for Roy E. Williams is intercepted by Dwight Smith at MIN-3,2.340,0.380
,,,,,,,"DET challenged the runner was in bounds ruling, and the play was upheld.",,
3,1:11,1,10,MIN 3,17,17,Adrian Peterson left end for 7 yards (tackle by Kenoy Kennedy),-0.380,-0.270
3,0:36,2,3,MIN 10,17,17,Adrian Peterson right end for 2 yards (tackle by Paris Lenon),-0.270,-0.370
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,MIN 12,17,17,Adrian Peterson up the middle for 5 yards (tackle by Keith Smith),-0.370,-0.060
4,14:24,1,10,MIN 17,17,17,Tarvaris Jackson pass incomplete deep right intended for Robert Ferguson,-0.060,-0.580
4,14:18,2,10,MIN 17,17,17,Adrian Peterson right end for -2 yards (tackle by Dewayne White),-0.580,-1.570
4,13:35,3,12,MIN 15,17,17,Tarvaris Jackson up the middle for 7 yards (tackle by Cory Redding and Kalimba Edwards),-1.570,-1.900
4,13:02,4,5,MIN 22,17,17,"Chris Kluwe punts 61 yards, returned by Troy Walters for 18 yards (tackle by Heath Farwell)",-1.900,-1.270
4,12:49,1,10,DET 35,17,17,"Penalty on Tatum Bell: False Start, 5 yards (no play)",1.270,0.940
4,12:49,1,15,DET 30,17,17,J.T. O'Sullivan pass complete short middle to Tatum Bell for 2 yards (tackle by Antoine Winfield),0.940,0.320
4,12:11,2,13,DET 32,17,17,J.T. O'Sullivan sacked by Ray Edwards for -8 yards,0.320,-1.420
4,11:30,3,21,DET 24,17,17,J.T. O'Sullivan pass incomplete short left intended for Tatum Bell,-1.420,-1.770
4,11:24,4,21,DET 24,17,17,"Nick Harris punts 49 yards, muffed catch by Bobby Wade, recovered by Ronyell Whitaker and returned for no gain. Penalty on Marcus McCauley: Illegal Block Above the Waist, 10 yards",-1.770,0.140
4,11:15,1,10,MIN 16,17,17,Tarvaris Jackson pass complete short right to Bobby Wade for 8 yards (tackle by Fernando Bryant),-0.140,0.550
4,10:46,2,2,MIN 24,17,17,Adrian Peterson up the middle for 4 yards (tackle by Paris Lenon and Kenoy Kennedy),0.550,0.810
4,10:06,1,10,MIN 28,17,17,Adrian Peterson left tackle for 2 yards (tackle by Kenoy Kennedy),0.810,0.530
4,9:28,2,8,MIN 30,17,17,"Penalty on Ryan Cook: False Start, 5 yards (no play)",0.530,-0.140
4,9:03,2,13,MIN 25,17,17,Tarvaris Jackson pass complete short right to Naufahu Tahi for 7 yards (tackle by Ernie Sims),-0.140,0.100
4,8:30,3,6,MIN 32,17,17,Tarvaris Jackson pass incomplete deep right intended for Robert Ferguson is intercepted by Idrees Bashir at DET-35,0.100,-1.270
4,8:22,1,10,DET 35,17,17,Jon Kitna pass complete short middle to Brian Calhoun for 6 yards (tackle by Chad Greenway),1.270,1.530
4,7:59,2,4,DET 41,17,17,"Jon Kitna pass complete short left to Shaun McDonald for 8 yards (tackle by Cedric Griffin). Penalty on Cedric Griffin: Face Mask (5 Yards), 5 yards",1.530,2.520
4,7:44,1,10,MIN 46,17,17,Jon Kitna pass incomplete deep right intended for Calvin Johnson,2.520,1.980
4,7:38,2,10,MIN 46,17,17,Jon Kitna pass complete short right to Calvin Johnson for 20 yards (tackle by Antoine Winfield),1.980,3.840
4,7:08,1,10,MIN 26,17,17,"Jon Kitna pass complete short middle to Roy E. Williams for 7 yards (tackle by Darren Sharper). Roy E. Williams fumbles (forced by Darren Sharper), recovered by Spencer Johnson at MIN-19 (tackle by Jeff Backus)",3.840,-0.150
4,7:00,1,10,MIN 19,17,17,Tarvaris Jackson sacked by Boss Bailey for 0 yards,0.150,-0.390
4,6:24,2,10,MIN 19,17,17,Tarvaris Jackson pass complete short middle to Adrian Peterson for 7 yards (tackle by Paris Lenon),-0.390,-0.160
4,5:55,3,3,MIN 26,17,17,Tarvaris Jackson pass complete short right to Robert Ferguson for 7 yards (tackle by Fernando Bryant),-0.160,1.140
4,5:22,1,10,MIN 33,17,17,Adrian Peterson right end for -2 yards (tackle by Fernando Bryant),1.140,0.320
4,4:40,2,12,MIN 31,17,17,Adrian Peterson left end for 7 yards (tackle by Travis Fisher),0.320,0.560
4,3:55,3,5,MIN 38,17,17,Tarvaris Jackson right end for 1 yard (tackle by Corey Smith and Dewayne White),0.560,-0.780
4,3:18,4,4,MIN 39,17,17,"Chris Kluwe punts 61 yards, touchback",-0.780,-0.280
4,3:09,1,10,DET 20,17,17,Jon Kitna pass complete short middle to Brian Calhoun for 5 yards (tackle by Antoine Winfield),0.280,0.410
4,2:50,2,5,DET 25,17,17,Jon Kitna pass complete deep right to Calvin Johnson for 20 yards (tackle by E.J. Henderson),0.410,1.930
4,2:23,1,10,DET 45,17,17,Jon Kitna pass complete short left to Roy E. Williams for 11 yards (tackle by Cedric Griffin),1.930,2.650
4,2:00,1,10,MIN 44,17,17,Jon Kitna pass complete short right to Mike Furrey for 8 yards (tackle by Antoine Winfield),2.650,3.190
4,1:26,,,,17,17,Timeout #2 by Detroit Lions,0.000,3.190
4,1:26,2,2,MIN 36,17,17,"Penalty on Calvin Johnson: Illegal Substitution, 5 yards (no play)",3.190,2.520
4,1:26,2,7,MIN 41,17,17,Jon Kitna pass incomplete short right intended for Roy E. Williams (defended by Marcus McCauley),2.520,1.820
4,1:21,3,7,MIN 41,17,17,Calvin Johnson right end for 7 yards (tackle by Marcus McCauley and Chad Greenway),1.820,3.310
,,,,,,,"Replay Assistant challenged the first down ruling, and the play was upheld.",,
4,1:08,,,,17,17,Timeout #1 by Minnesota Vikings,0.000,3.310
4,1:08,1,10,MIN 34,17,17,Jon Kitna pass incomplete short left intended for Roy E. Williams (defended by Ray Edwards),3.310,2.770
4,1:05,2,10,MIN 34,17,17,"Penalty on Damien Woody: False Start, 5 yards (no play)",2.770,2.090
4,1:05,2,15,MIN 39,17,17,Jon Kitna left end for 9 yards (tackle by Kevin Williams),2.090,2.610
4,0:55,,,,17,17,Timeout #2 by Minnesota Vikings,0.000,2.610
4,0:55,3,6,MIN 30,17,17,Brian Calhoun right tackle for no gain (tackle by Ben Leber),2.610,1.430
4,0:50,,,,17,17,Timeout #3 by Minnesota Vikings,0.000,1.430
4,0:50,4,6,MIN 30,17,17,Jason Hanson 48 yard field goal no good,1.430,-1.470
4,0:45,1,10,MIN 38,17,17,Tarvaris Jackson pass incomplete short right intended for Visanthe Shiancoe,1.470,0.920
4,0:41,2,10,MIN 38,17,17,Tarvaris Jackson pass complete short right to Mewelde Moore for 20 yards (tackle by Paris Lenon),0.920,2.790
4,0:24,1,10,DET 42,17,17,Tarvaris Jackson spiked the ball,2.790,2.240
4,0:22,2,10,DET 42,17,17,Tarvaris Jackson pass complete short right to Bobby Wade for 8 yards (tackle by Travis Fisher),2.240,2.610
4,0:09,3,2,DET 34,17,17,Tarvaris Jackson spiked the ball,2.610,1.100
4,0:07,4,2,DET 34,17,17,Ryan Longwell 52 yard field goal no good,1.100,-1.730
4,0:02,1,10,DET 42,17,17,Jon Kitna kneels for -2 yards,1.730,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
,,,,,,,"Vikings won the coin toss, Vikings to receive the overtime kickoff.",,
OT,,,,DET 30,17,17,"Jason Hanson kicks off 75 yards, touchback",0.000,0.280
OT,15:00,1,10,MIN 20,17,17,Tarvaris Jackson pass incomplete short left intended for Adrian Peterson,0.280,-0.270
OT,14:56,2,10,MIN 20,17,17,Brooks Bollinger pass incomplete short left intended for Bobby Wade,-0.270,-0.960
OT,14:52,3,10,MIN 20,17,17,Brooks Bollinger pass complete short right to Jeff Dugan for 11 yards (tackle by Ernie Sims),-0.960,1.000
OT,14:22,1,10,MIN 31,17,17,"Penalty on Steve Hutchinson: False Start, 5 yards (no play)",1.000,0.670
OT,14:06,1,15,MIN 26,17,17,Adrian Peterson right tackle for 11 yards (tackle by Corey Smith),0.670,1.270
OT,13:28,2,4,MIN 37,17,17,Brooks Bollinger pass complete short right to Adrian Peterson for 11 yards (tackle by Ernie Sims),1.270,2.130
OT,12:56,1,10,MIN 48,17,17,Brooks Bollinger sacked by Dewayne White and Boss Bailey for -2 yards,2.130,1.310
OT,12:22,2,12,MIN 46,17,17,Brooks Bollinger pass complete short left to Bobby Wade for 4 yards (tackle by Teddy Lehman),1.310,1.160
OT,11:39,3,8,,17,17,"Brooks Bollinger for no gain. Brooks Bollinger fumbles, recovered by Shaun Rogers at tm_-50 (tackle by Artis Hicks)",1.160,-2.260
OT,11:35,1,10,,17,17,Jon Kitna pass complete short middle to Jon Kitna for 9 yards (tackle by Marcus McCauley),2.260,2.930
OT,10:54,2,1,MIN 41,17,17,Brian Calhoun up the middle for -1 yards (tackle by Brian Robison),2.930,2.080
OT,10:23,3,2,MIN 42,17,17,Jon Kitna right end for 6 yards (tackle by Marcus McCauley),2.080,3.180
OT,9:34,1,10,MIN 36,17,17,Brian Calhoun right end for 17 yards (tackle by Brian Robison),3.180,4.310
OT,9:12,1,10,MIN 19,17,20,Jason Hanson 37 yard field goal good,4.310,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
