#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:22,DET 20,11,2:47,70,Interception
2,1,4:08,DET 16,8,3:46,40,Punt
3,2,14:48,DET 49,6,3:39,51,Touchdown
4,2,8:25,DET 19,7,3:25,31,Punt
5,2,3:30,DET 33,8,2:24,55,Field Goal
6,3,15:00,DET 22,3,1:18,-4,Interception
7,3,13:29,MIN 31,7,3:23,31,Touchdown
8,3,5:57,DET 12,2,0:49,-3,Fumble
9,3,5:08,DET 20,8,3:57,51,Interception
10,4,12:49,DET 35,3,1:34,-11,Punt
11,4,8:22,DET 35,5,1:22,46,Fumble
12,4,3:09,DET 20,10,2:24,50,Missed FG
13,4,0:02,DET 42,1,0:02,-2,End of Half
14,5,11:35,,5,2:40,31,Field Goal
