Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
2,2:52,2,12,SDG 5,,,Timeout #1 by Los Angeles Chargers,-0.930,-1.540
2,2:52,3,11,SDG 6,0,14,Drew Brees right end for 7 yards (tackle by Trevor Pryce),-1.540,-2.490
2,2:38,4,4,SDG 13,0,14,"Darren Bennett punts 54 yards, returned by Deltha O'Neal for 9 yards (tackle by Terrell Fletcher). Penalty on Kelly Herndon: Offensive Holding (Offsetting), Penalty on Carlos Polk: Illegal Use of Hands (Offsetting) (no play)",-2.490,-2.490
2,2:27,4,4,SDG 13,0,16,"Darren Bennett punts, blocked by Sam Brandon, safety. Penalty on Darren Bennett: Illegal Bat (Declined)",-2.490,-2.000
2,2:27,4,4,SDG 13,0,16,--,-2.490,0.000
2,2:27,,,SDG 20,0,16,"Darren Bennett kicks off 73 yards, returned by Deltha O'Neal for 15 yards (tackle by Justin Peelle)",0.000,0.410
2,2:12,1,10,DEN 22,0,16,Clinton Portis right tackle for 8 yards (tackle by Rodney Harrison and Alex Molden),0.410,0.950
2,2:00,2,2,DEN 30,0,16,Brian Griese pass complete to Clinton Portis for 9 yards (tackle by Alex Molden and Ben Leber),0.950,1.530
2,1:36,1,10,DEN 39,0,16,Brian Griese pass complete to Ed McCaffrey for 6 yards (tackle by Zeke Moreno),1.530,1.800
2,1:30,1,10,DEN 39,,,Timeout #2 by Denver Broncos,1.530,1.800
2,1:30,2,4,DEN 45,0,16,Clinton Portis right end for 3 yards (tackle by Donnie Edwards),1.800,1.490
2,1:07,3,1,DEN 48,0,16,Brian Griese left guard for 2 yards (tackle by Jason Fisk),1.490,2.260
2,1:01,3,1,DEN 48,,,Timeout #3 by Denver Broncos,1.490,2.260
2,1:01,1,10,,0,16,Olandis Gary right tackle for 3 yards (tackle by Adrian Dingle),2.260,2.120
2,0:42,2,7,SDG 47,0,16,Brian Griese pass complete to Ashley Lelie for 5 yards,2.120,2.080
2,0:37,3,2,SDG 42,0,16,Brian Griese pass complete to Rod Smith for 17 yards (tackle by Rogers Beckett),2.080,3.910
2,0:19,1,10,SDG 25,0,16,Brian Griese pass incomplete,3.910,3.360
2,0:19,2,10,SDG 25,0,16,Clinton Portis right tackle for 7 yards (tackle by Donnie Edwards),3.360,3.660
2,0:04,3,3,SDG 18,0,16,Brian Griese pass incomplete,3.660,2.350
2,0:04,4,3,SDG 18,0,19,Jason Elam 36 yard field goal good,2.350,3.000
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 30,0,19,"Wade Richey kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,DEN 20,0,19,"Scottie Montgomery left end for 5 yards (tackle by Donnie Edwards). Penalty on Ashley Lelie: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,14:50,1,20,DEN 10,0,19,Clinton Portis right guard for 2 yards (tackle by Adrian Dingle),-0.760,-1.360
3,14:14,2,18,DEN 12,0,19,Brian Griese pass complete to Shannon Sharpe for 8 yards (tackle by Ryan McNeil),-1.360,-0.960
3,13:44,3,10,DEN 20,0,19,Brian Griese pass incomplete intended for Ashley Lelie,-0.960,-2.030
3,13:39,4,10,DEN 20,0,19,"Tom Rouen punts 34 yards, returned by Tamarick Vanover for 4 yards (tackle by John Mobley)",-2.030,-2.260
3,13:29,1,10,,0,19,Drew Brees pass incomplete intended for Fred McCrary,2.260,1.710
3,13:25,2,10,,0,19,Drew Brees pass complete to Stephen Alexander for 8 yards (tackle by Izell Reese),1.710,2.080
3,13:06,3,2,DEN 42,0,19,Drew Brees pass complete to Curtis Conway for 12 yards (tackle by Deltha O'Neal),2.080,3.580
3,12:29,1,10,DEN 30,0,19,Drew Brees pass complete to Curtis Conway for 15 yards (tackle by Denard Walker),3.580,4.580
3,11:59,1,10,DEN 15,0,19,Drew Brees pass complete to LaDainian Tomlinson for 6 yards (tackle by Ian Gold),4.580,5.030
3,11:27,2,4,DEN 9,0,19,Drew Brees pass incomplete intended for LaDainian Tomlinson,5.030,4.220
3,11:23,3,4,DEN 9,0,19,Drew Brees pass complete to Curtis Conway for 3 yards (tackle by Deltha O'Neal),4.220,3.020
3,10:43,4,1,DEN 6,3,19,Steve Christie 24 yard field goal good,3.020,3.000
3,10:43,,,SDG 30,3,19,"Wade Richey kicks off 70 yards, touchback",0.000,0.280
3,10:40,1,10,DEN 20,3,19,Clinton Portis left tackle for 6 yards (tackle by Ryan McNeil),0.280,0.540
3,10:13,2,4,DEN 26,3,19,Brian Griese pass incomplete intended for Ed McCaffrey,0.540,-0.160
3,10:08,3,4,DEN 26,3,19,Brian Griese pass complete to Rod Smith for 34 yards (tackle by Rogers Beckett),-0.160,2.920
3,9:20,1,10,SDG 40,3,19,Clinton Portis right guard for 6 yards (tackle by Raylee Johnson),2.920,3.180
3,8:55,2,4,SDG 34,3,19,Brian Griese pass complete to Reuben Droughns for 2 yards (tackle by Ryan McNeil),3.180,2.740
3,8:10,3,2,SDG 32,3,19,Olandis Gary right tackle for 2 yards (tackle by Donnie Edwards),2.740,3.580
3,7:29,1,10,SDG 30,3,19,Scottie Montgomery left end for 4 yards (tackle by Ben Leber),3.580,3.570
3,6:46,2,6,SDG 26,3,19,Brian Griese sacked by Raylee Johnson for -9 yards,3.570,1.680
3,6:23,3,15,SDG 35,3,19,Brian Griese pass complete to Ed McCaffrey for 10 yards (tackle by Donnie Edwards),1.680,1.850
3,5:49,4,5,SDG 25,3,19,"Jason Elam 43 yard field goal no good, blocked by Ed Ellis",1.850,-1.140
3,5:43,1,10,SDG 33,3,19,Drew Brees pass complete to Curtis Conway for 17 yards (tackle by Izell Reese),1.140,2.260
3,5:03,1,10,,3,19,Drew Brees pass incomplete intended for Josh Norman,2.260,1.710
3,5:00,2,10,SDG 50,3,19,Drew Brees pass complete to LaDainian Tomlinson for 5 yards (tackle by John Mobley and Al Wilson),1.710,1.690
3,4:17,3,5,DEN 45,3,19,Drew Brees pass incomplete intended for Justin Peelle (defended by Ian Gold),1.690,0.270
3,4:10,4,5,DEN 45,3,19,"Darren Bennett punts 34 yards, fair catch by Deltha O'Neal",0.270,0.350
3,4:02,1,10,DEN 12,3,19,Brian Griese middle for 3 yards (tackle by Zeke Moreno),-0.350,-0.500
3,3:35,2,7,DEN 15,3,19,Brian Griese pass complete to Rod Smith for 10 yards (tackle by Zeke Moreno),-0.500,0.610
3,3:04,1,10,DEN 25,3,19,Reuben Droughns left tackle for 1 yard (tackle by Raylee Johnson),0.610,0.200
3,2:31,2,9,DEN 26,3,19,Clinton Portis for -1 yards (tackle by Ryan McNeil),0.200,-0.620
3,2:04,3,10,DEN 25,3,19,Brian Griese pass complete to Olandis Gary for 15 yards (tackle by Donnie Edwards),-0.620,1.600
3,1:26,1,10,DEN 40,3,19,Olandis Gary left guard for 2 yards (tackle by Raylee Johnson),1.600,1.320
3,0:48,2,8,DEN 42,3,19,Brian Griese pass complete to Olandis Gary for 4 yards (tackle by Rodney Harrison),1.320,1.160
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,DEN 46,3,19,Brian Griese sacked by Jason Fisk for -7 yards,1.160,-0.780
4,14:41,4,11,DEN 39,3,19,"Tom Rouen punts 44 yards, returned by Tamarick Vanover for no gain. Tamarick Vanover fumbles, recovered by Keith Lyle at SDG-20 (tackle by Kenoy Kennedy)",-0.780,-0.280
4,14:31,1,10,SDG 20,3,19,Drew Brees pass complete to Tim Dwight for 6 yards (tackle by John Mobley),0.280,0.540
4,13:55,2,4,SDG 26,3,19,Drew Brees pass complete to LaDainian Tomlinson for 5 yards (tackle by Deltha O'Neal),0.540,1.000
4,13:26,1,10,SDG 31,3,19,"Drew Brees pass complete to LaDainian Tomlinson for 9 yards (tackle by Izell Reese). LaDainian Tomlinson fumbles (forced by Izell Reese), recovered by Al Wilson at SDG-42 (tackle by Bob Hallen)",1.000,-2.790
4,13:15,1,10,SDG 42,3,19,"Brian Griese pass complete to Rod Smith for 7 yards (tackle by Zeke Moreno). Penalty on Dan Neil: Illegal Use of Hands, 10 yards (no play)",2.790,2.130
4,12:56,1,20,DEN 48,3,19,Brian Griese pass complete to Shannon Sharpe for 7 yards (tackle by Zeke Moreno),2.130,1.840
4,12:25,2,13,SDG 45,3,19,Brian Griese pass incomplete intended for Clinton Portis,1.840,1.160
4,12:21,2,13,SDG 45,,,Timeout #1 by Denver Broncos,1.840,1.160
4,12:21,3,13,SDG 45,3,19,Brian Griese pass incomplete intended for Rod Smith (defended by Alex Molden),1.160,0.270
4,12:16,4,13,SDG 45,3,19,"Tom Rouen punts 45 yards, touchback",0.270,-0.280
4,12:07,1,10,SDG 20,3,19,Drew Brees pass complete to Tim Dwight for 5 yards (tackle by Ian Gold),0.280,0.410
4,11:32,2,5,SDG 25,3,19,Drew Brees pass complete to Fred McCrary for 3 yards (tackle by Tyrone Poole),0.410,0.100
4,11:06,3,2,SDG 28,3,19,LaDainian Tomlinson right guard for 10 yards (tackle by Kenoy Kennedy),0.100,1.470
4,10:29,1,10,SDG 38,3,19,"Drew Brees pass complete to Tim Dwight for 32 yards (tackle by Denard Walker). Penalty on Damion McIntosh: Personal Foul, 15 yards (no play)",1.470,0.480
4,10:10,1,25,SDG 23,3,19,Drew Brees pass complete to Fred McCrary for 9 yards (tackle by John Mobley),0.480,0.110
4,9:26,2,16,SDG 32,3,19,Drew Brees pass complete to Josh Norman for 7 yards (tackle by Denard Walker),0.110,0.370
4,8:40,3,9,SDG 39,3,19,Drew Brees pass complete to Reche Caldwell for 3 yards (tackle by John Mobley),0.370,-0.590
4,8:00,4,6,SDG 42,3,19,"Darren Bennett punts 38 yards, out of bounds",-0.590,-0.280
4,7:44,1,10,DEN 20,3,19,Clinton Portis middle for 9 yards (tackle by Zeke Moreno),0.280,0.950
4,7:08,2,1,DEN 29,3,19,Clinton Portis middle for 3 yards (tackle by Adrian Dingle),0.950,1.070
4,6:21,1,10,DEN 32,3,19,Clinton Portis left tackle for 5 yards (tackle by Zeke Moreno),1.070,1.200
4,5:38,2,5,DEN 37,3,19,Clinton Portis left tackle for 9 yards (tackle by Zeke Moreno),1.200,1.990
4,4:53,1,10,DEN 46,3,19,Clinton Portis right end for 2 yards (tackle by Adrian Dingle),1.990,1.720
4,4:09,2,8,DEN 48,3,19,Olandis Gary middle for 1 yard (tackle by Zeke Moreno),1.720,1.160
4,3:27,3,7,DEN 49,3,19,Brian Griese pass incomplete intended for Rod Smith,1.160,-0.130
4,3:22,4,7,DEN 49,3,19,"Tom Rouen punts 51 yards, touchback",-0.130,-0.280
4,3:14,1,10,SDG 20,3,19,Drew Brees pass incomplete intended for Curtis Conway (defended by Denard Walker),0.280,-0.270
4,3:08,2,10,SDG 20,3,19,Drew Brees pass complete to Josh Norman for 8 yards (tackle by Tyrone Poole),-0.270,0.100
4,3:02,3,2,SDG 28,3,25,"Drew Brees pass incomplete intended for Tim Dwight is intercepted by Deltha O'Neal at SDG-28 and returned for 28 yards, touchdown",0.100,-7.000
4,2:54,,,SDG 28,3,26,Jason Elam kicks extra point good,0.000,0.000
4,2:54,,,DEN 30,3,26,"Jason Elam kicks off 69 yards, returned by Ronney Jenkins for 21 yards (tackle by Lenny Walls)",0.000,0.410
4,2:49,1,10,SDG 22,3,26,Drew Brees pass complete to LaDainian Tomlinson for 8 yards,0.410,0.950
4,2:41,2,2,SDG 30,3,26,Drew Brees pass incomplete intended for LaDainian Tomlinson,0.950,0.230
4,2:38,3,2,SDG 30,3,26,Drew Brees pass complete to Tim Dwight for 30 yards (tackle by Izell Reese),0.230,2.920
4,2:22,3,2,SDG 30,,,Timeout #1 by Los Angeles Chargers,0.230,2.920
4,2:22,1,10,DEN 40,3,26,Drew Brees pass complete to Josh Norman for 8 yards (tackle by Tyrone Poole),2.920,3.450
4,2:16,2,2,DEN 32,3,26,Drew Brees pass complete to Josh Norman for 4 yards (tackle by Tyrone Poole),3.450,3.710
4,2:10,1,10,DEN 28,3,26,Drew Brees pass incomplete intended for Tim Dwight,3.710,3.170
4,2:06,2,10,DEN 28,3,26,Drew Brees pass incomplete intended for Tim Dwight (defended by Denard Walker),3.170,2.480
4,2:00,3,10,DEN 28,3,26,Drew Brees pass complete to Tim Dwight for 20 yards (tackle by Denard Walker),2.480,5.370
4,1:45,3,10,DEN 28,,,Timeout #2 by Los Angeles Chargers,2.480,5.370
4,1:45,1,8,DEN 8,3,26,Drew Brees pass incomplete intended for Josh Norman,5.370,4.570
4,1:41,2,8,DEN 8,3,26,Drew Brees pass incomplete intended for Fred McCrary (defended by Kenoy Kennedy),4.570,3.580
4,1:35,2,8,DEN 8,,,Timeout #3 by Los Angeles Chargers,4.570,3.580
4,1:35,3,8,DEN 8,9,26,"Drew Brees pass complete to Curtis Conway for 8 yards, touchdown",3.580,7.000
4,1:35,3,,DEN 8,9,26,"Two Point Attempt: Drew Brees pass incomplete intended for Curtis Conway, conversion fails",1.000,-1.000
4,1:35,,,SDG 30,9,26,"Steve Christie kicks onside no gain. Penalty on Steve Christie: Kickoff Out of Bounds, 5 yards (no play)",0.000,0.000
4,1:35,,,SDG 25,9,26,Steve Christie kicks onside 10 yards,0.000,-3.250
4,1:30,1,10,SDG 35,9,26,Brian Griese kneels for -1 yards,3.250,2.570
4,0:52,2,11,SDG 36,9,26,Brian Griese kneels for -1 yards,2.570,1.750
4,0:34,3,12,SDG 37,9,26,Brian Griese kneels for -1 yards,1.750,0.720
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
