Player,Pos
Roy Williams,
Quincy Carter,QB
Emmitt Smith,RB
Michael Wiley,RB
Antonio Bryant,WR
Joey Galloway,WR
Tony McGee,TE
Flozell Adams,LT
Larry Allen,LG
Andre Gurode,C
Kelvin Garmon,RG
Solomon Page,RT
Greg Ellis,LDE
La'Roi Glover,DT
Brandon Noble,NT
Ebenezer Ekuban,RDE
Kevin Hardy,SLB
Keith Adams,MLB
Dexter Coakley,WLB
Duane Hawthorne,LCB
Mario Edwards,RCB
Darren Woodson,SS
