0,1
Game Info,Game Info
Won Toss,Steelers
Roof,outdoors
Surface,grass
Duration,3:04
Attendance,67679
Weather,"72 degrees, relative humidity 83%, wind 3 mph"
Vegas Line,San Francisco 49ers -2.5
Over/Under,40.5 (under)
