Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Steven Nelson,KAN,1,12,7,58.3%,81,11.6,6.8,0,44.1,11.8,58,23,0,0,0,0.0,0,8,0,0.0%
Ron Parker,KAN,0,4,4,100.0%,47,11.8,11.8,1,155.2,8.0,32,15,1,0,0,0.0,0,5,0,0.0%
Kendall Fuller,KAN,0,7,4,57.1%,34,8.5,4.9,0,69.9,10.4,15,19,2,0,0,0.0,0,2,0,0.0%
Breeland Speaks,KAN,0,3,3,100.0%,32,10.7,10.7,0,111.1,-1.7,-5,37,7,0,0,0.0,0,4,2,33.3%
Orlando Scandrick,KAN,0,5,3,60.0%,18,6.0,3.6,0,67.1,8.8,6,12,0,0,0,0.0,0,2,0,0.0%
Anthony Hitchens,KAN,0,4,3,75.0%,21,7.0,5.3,0,86.5,4.5,4,17,1,0,0,0.0,0,9,0,0.0%
Dorian O'Daniel,KAN,0,3,2,66.7%,29,14.5,9.7,0,97.9,0.3,-3,32,2,0,0,0.0,0,3,1,25.0%
Eric Murray,KAN,0,5,2,40.0%,20,10.0,4.0,0,52.1,22.8,16,4,0,0,0,0.0,0,7,0,0.0%
Jordan Lucas,KAN,0,1,1,100.0%,19,19.0,19.0,1,158.3,2.0,2,17,2,1,0,1.0,2,1,0,0.0%
Reggie Ragland,KAN,0,1,1,100.0%,7,7.0,7.0,0,95.8,-3.0,-3,10,1,0,0,0.0,0,6,1,14.3%
Chris Jones,KAN,0,0,0,,,,,,,,,,0,2,0,1.0,3,3,1,25.0%
Dee Ford,KAN,0,0,0,,,,,,,,,,7,2,0,0.0,2,1,0,0.0%
Allen Bailey,KAN,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,1,20.0%
Xavier Williams,KAN,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jamie Collins,CLE,0,6,6,100.0%,73,12.2,12.2,1,156.9,9.7,58,15,1,0,0,0.0,0,7,2,22.2%
Briean Boddy-Calhoun,CLE,0,6,4,66.7%,50,12.5,8.3,0,92.4,11.8,33,17,1,0,1,0.0,1,1,1,50.0%
Jabrill Peppers,CLE,0,3,3,100.0%,76,25.3,25.3,1,158.3,19.7,59,17,2,0,1,0.0,1,6,2,25.0%
T.J. Carrie,CLE,0,4,3,75.0%,56,18.7,14.0,0,116.7,10.8,36,20,1,0,0,0.0,0,4,0,0.0%
Christian Kirksey,CLE,0,2,2,100.0%,36,18.0,18.0,1,158.3,2.0,4,32,1,0,0,0.0,0,3,0,0.0%
Denzel Rice,CLE,1,3,2,66.7%,31,15.5,10.3,0,61.1,17.0,22,9,0,0,0,0.0,0,0,0,
Tavierre Thomas,CLE,0,3,2,66.7%,25,12.5,8.3,0,92.4,3.3,10,15,0,0,0,0.0,0,2,1,33.3%
Genard Avery,CLE,0,3,1,33.3%,14,14.0,4.7,0,49.3,1.7,-5,19,2,0,0,1.0,1,3,0,0.0%
Denzel Ward,CLE,0,1,1,100.0%,8,8.0,8.0,0,100.0,-1.0,-1,9,0,0,0,0.0,0,1,0,0.0%
Derrick Kindred,CLE,0,2,1,50.0%,19,19.0,9.5,0,83.3,6.5,13,6,0,0,0,0.0,0,5,0,0.0%
Myles Garrett,CLE,0,0,0,,,,,,,,,,1,1,2,1.0,4,2,0,0.0%
Emmanuel Ogbah,CLE,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
Larry Ogunjobi,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Trevon Coley,CLE,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,1,25.0%
E.J. Gaines,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Tanner Vallejo,CLE,0,1,0,0.0%,,,0.0,,39.6,0.0,,,1,0,0,0.0,0,7,3,30.0%
