Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Travis Kelce,KAN,9,7,99,2,6,65,9.3,34,4.9,9.0,1,7.0,0,0.0,0,152.1
Sammy Watkins,KAN,5,5,62,0,2,52,10.4,10,2.0,10.4,0,,0,0.0,0,118.3
Spencer Ware,KAN,5,4,69,0,3,-12,-3.0,81,20.3,-2.4,1,4.0,1,20.0,0,118.7
Tyreek Hill,KAN,5,4,69,0,2,41,10.3,28,7.0,14.0,0,,0,0.0,1,79.2
Chris Conley,KAN,2,1,23,0,1,13,13.0,10,10.0,11.0,0,,1,50.0,0,91.7
Demarcus Robinson,KAN,2,1,3,0,,4,4.0,-1,-1.0,2.0,0,,0,0.0,0,56.2
Kareem Hunt,KAN,2,1,50,1,1,-2,-2.0,52,52.0,-0.5,1,1.0,1,50.0,0,135.4
Demetrius Harris,KAN,1,0,0,0,,0,,0,,0.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Duke Johnson,CLE,9,9,78,2,6,-9,-1.0,87,9.7,-1.0,1,9.0,0,0.0,0,142.4
Jarvis Landry,CLE,7,6,50,0,2,40,6.7,10,1.7,10.3,0,,0,0.0,0,96.4
David Njoku,CLE,5,4,53,0,2,28,7.0,25,6.3,9.6,1,4.0,0,0.0,0,110.8
Antonio Callaway,CLE,5,3,51,0,3,37,12.3,14,4.7,15.2,0,,1,20.0,0,94.6
Rashard Higgins,CLE,4,3,19,0,1,11,3.7,8,2.7,7.3,0,,0,0.0,0,84.4
Breshad Perriman,CLE,6,2,36,0,2,18,9.0,18,9.0,20.3,0,,0,0.0,0,54.9
Damion Ratley,CLE,4,2,16,0,1,-5,-2.5,21,10.5,3.3,0,,1,25.0,0,60.4
Nick Chubb,CLE,1,1,5,0,0,2,2.0,3,3.0,2.0,0,,0,0.0,0,87.5
Dontrell Hilliard,CLE,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
Seth Devalve,CLE,1,0,0,0,,0,,0,,14.0,0,,0,0.0,1,0.0
