#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ARI 22,5,3:00,41,Interception
2,1,9:59,ARI 19,5,1:41,27,Punt
3,1,2:04,ARI 20,3,1:00,1,Punt
4,2,14:53,ARI 25,6,3:28,18,Fumble
5,2,10:20,ARI 9,1,0:08,-4,Interception
6,2,10:12,ARI 17,3,1:32,3,Punt
7,2,6:31,ARI 18,5,2:36,9,Punt
8,2,3:42,SEA 49,3,1:09,4,Interception
9,2,0:06,,0,0:06,0,End of Half
10,3,11:08,ARI 10,2,0:49,5,Interception
11,3,7:43,ARI 26,6,2:54,14,Fumble
12,3,2:06,ARI 38,6,2:58,23,Punt
13,4,7:13,ARI 33,3,1:50,-3,Punt
14,4,2:32,ARI 20,10,2:22,11,Downs
