Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
2,14:48,1,10,ARI 25,0,17,William Powell left end for 9 yards (tackle by Kam Chancellor),0.610,1.280
2,14:11,2,1,ARI 34,0,17,John Skelton left guard for 2 yards (tackle by Alan Branch),1.280,1.330
2,13:44,1,10,ARI 36,0,17,William Powell left end for 2 yards (tackle by Alan Branch),1.330,1.060
2,13:09,2,8,ARI 38,0,17,John Skelton pass complete short right to Rob Housler for 3 yards (tackle by Bobby Wagner),1.060,0.760
2,12:30,3,5,ARI 41,0,17,"Penalty on Brandon Mebane: Neutral Zone Infraction, 5 yards (no play)",0.760,0.000
2,12:02,,,,0,17,Timeout #2 by Arizona Cardinals,0.000,1.990
2,12:02,1,10,ARI 46,0,17,John Skelton pass complete short right to Rob Housler for 6 yards (tackle by Malcolm Smith),1.990,2.260
2,11:34,2,4,SEA 48,0,17,"John Skelton sacked by Chris Clemons for -9 yards. John Skelton fumbles (forced by Chris Clemons), recovered by Chris Clemons at ARI-43 (tackle by John Skelton)",2.260,-2.720
2,11:25,1,10,ARI 43,0,17,Russell Wilson pass incomplete deep middle intended for Zach Miller (defended by Kerry Rhodes),2.720,2.180
2,11:20,2,10,ARI 43,0,17,Robert Turbin left end for 5 yards (tackle by Daryl Washington and Kerry Rhodes),2.180,2.150
2,10:35,3,5,ARI 38,0,17,Russell Wilson pass incomplete deep right intended for Sidney Rice,2.150,0.720
2,10:28,4,5,ARI 38,0,17,"Jon Ryan punts 29 yards, fair catch by Patrick Peterson",0.720,0.380
2,10:20,1,10,ARI 9,0,17,"Penalty on Daryn Colledge: False Start, 4 yards (no play)",-0.380,-0.530
2,10:20,1,14,ARI 5,0,23,"John Skelton pass incomplete short right intended for Larry Fitzgerald is intercepted by Richard Sherman at ARI-19 and returned for 19 yards, touchdown",-0.530,-7.000
2,,,,ARI 2,0,24,Steven Hauschka kicks extra point good,0.000,0.000
2,10:12,,,SEA 35,0,24,"Steven Hauschka kicks off 65 yards, returned by LaRod Stephens-Howling for 17 yards (tackle by Robert Turbin)",0.000,-0.060
2,10:07,1,10,ARI 17,0,24,LaRod Stephens-Howling middle for 4 yards (tackle by Bobby Wagner),-0.060,0.080
2,9:38,2,6,ARI 21,0,24,"John Skelton for no gain. John Skelton fumbles, recovered by John Skelton at ARI-21",0.080,-0.870
2,8:55,3,7,ARI 20,0,24,John Skelton pass incomplete short right intended for Rob Housler,-0.870,-2.030
2,8:50,4,7,ARI 20,0,24,"Dave Zastudil punts 39 yards, returned by Leon Washington for 15 yards (tackle by Michael Adams). Penalty on Byron Maxwell: Illegal Block Above the , 10 yards, Penalty on Michael Robinson: Illegal Blindside Block (Declined)",-2.030,-1.200
2,8:40,1,10,SEA 34,0,24,Robert Turbin middle for 4 yards (tackle by Sam Acho),1.200,1.200
2,8:03,2,6,SEA 38,0,24,Robert Turbin right guard for 3 yards (tackle by Darnell Dockett and Daryl Washington),1.200,0.890
2,7:24,3,3,SEA 41,0,24,Russell Wilson pass complete short left to Doug Baldwin for 2 yards (tackle by Rashad Johnson and Sam Acho),0.890,-0.520
2,6:43,4,1,SEA 43,0,30,"Jon Ryan punts 45 yards, muffed catch by Patrick Peterson, recovered by Malcolm Smith and returned for no gain, touchdown",-0.520,7.000
2,,,,ARI 2,0,31,Steven Hauschka kicks extra point good,0.000,0.000
2,6:31,,,SEA 35,0,31,"Steven Hauschka kicks off 69 yards, returned by LaRod Stephens-Howling for 22 yards (tackle by Heath Farwell)",0.000,0.040
2,6:25,1,10,ARI 18,0,31,John Skelton pass complete short left to Rob Housler for 4 yards (tackle by Walter Thurmond),0.040,0.140
2,5:57,2,6,ARI 22,0,31,John Skelton pass complete short middle to Early Doucet for 6 yards (tackle by Jason Jones and Earl Thomas),0.140,0.810
2,5:24,1,10,ARI 28,0,31,"Penalty on Daryn Colledge: False Start, 5 yards (no play)",0.810,0.480
2,5:06,1,15,ARI 23,0,31,John Skelton pass incomplete short right intended for Larry Fitzgerald,0.480,-0.410
2,5:00,2,15,ARI 23,0,31,John Skelton pass incomplete short left intended for Andre Roberts (defended by Richard Sherman),-0.410,-1.090
2,4:56,3,15,ARI 23,0,31,John Skelton pass complete short middle to Rob Housler for 9 yards (tackle by Earl Thomas and Jeremy Lane),-1.090,-1.240
2,4:21,4,6,ARI 32,0,31,"Penalty on Reggie Walker: False Start, 5 yards (no play)",-1.240,-1.570
2,4:07,4,11,ARI 27,0,31,"Dave Zastudil punts 59 yards, returned by Leon Washington for 7 yards (tackle by Anthony Sherman)",-1.570,-0.340
2,3:55,1,10,SEA 21,0,31,Russell Wilson pass incomplete deep right intended for Golden Tate is intercepted by Patrick Peterson at SEA-49,0.340,-2.320
2,3:42,1,10,SEA 49,0,31,John Skelton pass complete short right to Early Doucet for 1 yard (tackle by Kam Chancellor),2.320,1.920
2,3:11,2,9,SEA 48,0,31,John Skelton pass complete short left to Andre Roberts for 3 yards (tackle by Bobby Wagner),1.920,0.000
2,2:40,,,,0,31,Timeout #1 by Seattle Seahawks,0.000,1.620
2,2:40,3,6,SEA 45,0,31,"John Skelton pass incomplete deep right intended for Larry Fitzgerald is intercepted by Richard Sherman at SEA-11. Penalty on SEA: Unsportsmanlike Conduct, 5 yards",1.620,0.380
2,2:33,1,10,SEA 6,0,31,Marshawn Lynch right end for 15 yards (tackle by Quentin Groves and Kerry Rhodes),-0.380,0.340
2,2:00,1,10,SEA 21,0,31,Robert Turbin right guard for 3 yards (tackle by Calais Campbell),0.340,0.000
2,1:50,,,,0,31,Timeout #3 by Arizona Cardinals,0.000,0.210
2,1:50,2,7,SEA 24,0,31,Robert Turbin left tackle for 6 yards (tackle by Paris Lenon),0.210,0.300
2,1:18,3,1,SEA 30,0,31,Robert Turbin left guard for no gain (tackle by Quentin Groves),0.300,-1.370
2,0:36,4,1,SEA 30,0,31,"Jon Ryan punts 46 yards, returned by Patrick Peterson for 11 yards (tackle by Byron Maxwell). Patrick Peterson fumbles (forced by Byron Maxwell), recovered by Byron Maxwell at ARI-35 and returned for 11 yards",-1.370,3.970
2,0:19,1,10,ARI 24,0,31,Russell Wilson pass incomplete deep right intended for Sidney Rice (defended by Greg Toler),3.970,3.430
2,0:11,2,10,ARI 24,0,37,"Russell Wilson pass complete deep middle to Zach Miller for 24 yards, touchdown",3.430,7.000
2,0:11,,,ARI 2,0,38,Steven Hauschka kicks extra point good,0.000,0.000
2,0:06,,,SEA 35,0,38,"Steven Hauschka kicks off 67 yards, returned by LaRod Stephens-Howling for 19 yards (tackle by Heath Farwell)",0.000,1.270
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,0,38,"Jay Feely kicks off 69 yards, returned by Leon Washington for 18 yards (tackle by Reggie Walker)",0.000,-0.280
3,14:54,1,10,SEA 14,0,38,Russell Wilson pass complete short right to Zach Miller for 5 yards (tackle by Quentin Groves),-0.280,-0.040
3,14:24,2,5,SEA 19,0,38,Marshawn Lynch right tackle for 18 yards (tackle by Patrick Peterson),-0.040,1.400
3,13:56,1,10,SEA 37,0,38,Marshawn Lynch left tackle for 8 yards (tackle by Adrian Wilson and Kerry Rhodes),1.400,1.940
3,13:16,2,2,SEA 45,0,38,Robert Turbin left tackle for 16 yards (tackle by Paris Lenon),1.940,2.980
3,12:34,1,10,ARI 39,0,38,Robert Turbin right tackle for 5 yards (tackle by Calais Campbell),2.980,3.120
3,11:56,2,5,ARI 34,0,38,Robert Turbin right tackle for 1 yard (tackle by Paris Lenon),3.120,2.540
3,11:17,3,4,ARI 33,0,44,"Marshawn Lynch left tackle for 33 yards, touchdown",2.540,7.000
3,11:17,,,ARI 2,0,45,Steven Hauschka kicks extra point good,0.000,0.000
3,11:08,,,SEA 35,0,45,"Steven Hauschka kicks off 62 yards, returned by LaRod Stephens-Howling for 17 yards (tackle by Byron Maxwell). Penalty on Reggie Walker: Offensive Holding, 10 yards",0.000,-0.380
3,11:02,1,10,ARI 10,0,45,Beanie Wells left tackle for 5 yards (tackle by Earl Thomas),-0.380,-0.350
3,10:28,2,5,ARI 15,0,45,John Skelton pass incomplete short middle intended for Andre Roberts is intercepted by Bobby Wagner at ARI-25,-0.350,-3.910
3,10:19,1,10,ARI 25,0,45,Robert Turbin right tackle for 5 yards (tackle by Calais Campbell),3.910,4.040
3,9:44,2,5,ARI 20,0,45,Robert Turbin left tackle for 10 yards (tackle by Quentin Groves),4.040,4.910
3,9:01,1,10,ARI 10,0,45,Robert Turbin middle for no gain (tackle by Sam Acho),4.910,4.190
3,8:21,2,10,ARI 10,0,45,Matt Flynn pass incomplete short middle intended for Sidney Rice (defended by Reggie Walker),4.190,3.130
3,8:15,3,10,ARI 10,0,45,Matt Flynn pass complete short left to Golden Tate for no gain,3.130,2.760
3,7:47,4,10,ARI 10,0,48,Steven Hauschka 28 yard field goal good,2.760,3.000
3,7:43,,,SEA 35,0,48,"Steven Hauschka kicks off 64 yards, returned by LaRod Stephens-Howling for 25 yards (tackle by Michael Robinson)",0.000,0.670
3,7:35,1,10,ARI 26,0,48,Beanie Wells right tackle for 2 yards (tackle by K.J. Wright and Earl Thomas),0.670,0.400
3,7:03,2,8,ARI 28,0,48,Ryan Lindley left tackle for -2 yards (tackle by Clinton McDonald),0.400,-0.560
3,6:29,3,10,ARI 26,0,48,Ryan Lindley pass complete short right to Rob Housler for 12 yards (tackle by K.J. Wright and Richard Sherman),-0.560,1.470
3,5:44,1,10,ARI 38,0,48,Ryan Lindley pass incomplete short left intended for Larry Fitzgerald,1.470,0.920
3,5:39,2,10,ARI 38,0,48,William Powell right tackle for 4 yards (tackle by Bobby Wagner and Malcolm Smith),0.920,0.760
3,5:00,3,6,ARI 42,0,48,"Ryan Lindley sacked by Jeron Johnson for -6 yards. Ryan Lindley fumbles (forced by Jeron Johnson), recovered by Richard Sherman at ARI-40 (tackle by Rich Ohrnberger)",0.760,-2.920
3,4:49,1,10,ARI 40,0,48,Leon Washington right tackle for 9 yards (tackle by David Carter and James Sanders),2.920,3.590
3,4:14,2,1,ARI 31,0,48,Leon Washington right tackle for 13 yards (tackle by Kerry Rhodes),3.590,4.370
3,3:33,1,10,ARI 18,0,48,Leon Washington middle for 1 yard (tackle by Calais Campbell),4.370,3.940
3,2:57,2,9,ARI 17,0,48,Robert Turbin right tackle for 3 yards (tackle by David Carter and Calais Campbell),3.940,3.630
3,2:15,3,6,ARI 14,0,48,Matt Flynn pass incomplete short left intended for Doug Baldwin,3.630,2.530
3,2:10,4,6,ARI 14,0,51,Steven Hauschka 32 yard field goal good,2.530,3.000
3,2:06,,,SEA 35,0,51,"Steven Hauschka kicks off 65 yards, returned by LaRod Stephens-Howling for 38 yards (tackle by Jeron Johnson)",0.000,1.470
3,1:57,1,10,ARI 38,0,51,"Ryan Lindley pass incomplete short left intended for Larry Fitzgerald. Penalty on SEA: Taunting (Offsetting), Penalty on Daryn Colledge: Unnecessary Roughness (Offsetting)",1.470,0.920
3,1:54,2,10,ARI 38,0,51,William Powell middle for 1 yard (tackle by Bruce Irvin and Bobby Wagner),0.920,0.370
3,1:15,3,9,ARI 39,0,51,Ryan Lindley pass complete short left to Michael Floyd for 18 yards (tackle by Byron Maxwell),0.370,2.720
3,0:45,1,10,SEA 43,0,51,Beanie Wells right end for 2 yards (tackle by Richard Sherman),2.720,2.450
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,SEA 41,0,51,Beanie Wells left tackle for 2 yards (tackle by Bobby Wagner),2.450,2.010
4,14:21,3,6,SEA 39,0,51,Ryan Lindley pass incomplete deep left intended for Michael Floyd,2.010,0.660
4,14:16,4,6,SEA 39,0,51,"Dave Zastudil punts 30 yards, fair catch by Leon Washington",0.660,0.380
4,14:08,1,10,SEA 9,0,51,Leon Washington left end for 14 yards (tackle by Paris Lenon),-0.380,0.480
4,13:38,1,10,SEA 23,0,51,Matt Flynn pass complete short right to Anthony McCoy for 17 yards (tackle by David Carter and Daryl Washington),0.480,1.600
4,12:52,1,10,SEA 40,0,51,"Leon Washington right tackle for -1 yards (tackle by Vonnie Holliday). Penalty on J.R. Sweezy: Unnecessary Roughness, 15 yards",1.600,-1.110
4,12:21,2,26,SEA 24,0,51,Matt Flynn pass complete short left to Golden Tate for 6 yards (tackle by Greg Toler),-1.110,-0.960
4,11:35,3,20,SEA 30,0,51,"Matt Flynn pass complete deep middle to Sidney Rice for 18 yards (tackle by Rashad Johnson). Penalty on Rashad Johnson: Unnecessary Roughness, 15 yards",-0.960,3.120
4,11:07,1,10,ARI 37,0,51,Robert Turbin left tackle for 2 yards (tackle by Daryn Colledge),3.120,2.840
4,10:06,2,8,ARI 35,0,51,"Matt Flynn pass incomplete short right intended for Doug Baldwin. Penalty on Daryl Washington: Unsportsmanlike Conduct, 15 yards",2.840,4.240
4,10:00,1,10,ARI 20,0,51,Leon Washington right tackle for -1 yards (tackle by David Carter and Paris Lenon),4.240,3.560
4,9:23,2,11,ARI 21,0,51,"Leon Washington left tackle for 10 yards (tackle by Kerry Rhodes). Penalty on John Moffitt: Offensive Holding, 10 yards (no play)",3.560,2.210
4,8:56,2,21,ARI 31,0,51,"Matt Flynn pass incomplete deep right intended for Evan Moore. Penalty on Evan Moore: Offensive Pass Interfere, 10 yards (no play)",2.210,0.860
4,8:49,2,31,ARI 41,0,51,Robert Turbin right guard for 3 yards (tackle by Paris Lenon and Adrian Wilson),0.860,0.630
4,8:07,3,28,ARI 38,0,51,Robert Turbin right tackle for 5 yards (tackle by Vonnie Holliday and Darnell Dockett),0.630,1.150
4,7:21,4,23,ARI 33,0,51,Matt Flynn pass incomplete deep left intended for Jermaine Kearse,1.150,-1.140
4,7:13,1,10,ARI 33,0,51,Ryan Lindley pass complete short left to Larry Fitzgerald for 2 yards,1.140,0.860
4,6:51,2,8,ARI 35,0,51,"Beanie Wells left guard for 14 yards (tackle by Jeron Johnson). Penalty on Jeff King: Offensive Holding, 10 yards (no play)",0.860,-0.490
4,6:26,2,18,ARI 25,0,51,Ryan Lindley pass incomplete short right intended for Anthony Sherman,-0.490,-1.150
4,6:20,3,18,ARI 25,0,51,Ryan Lindley pass complete short left to William Powell for 5 yards (tackle by Heath Farwell),-1.150,-1.370
4,5:43,4,13,ARI 30,0,51,"Dave Zastudil punts 58 yards, returned by Leon Washington for 26 yards (tackle by Sam Acho)",-1.370,-1.470
4,5:23,1,10,SEA 38,0,51,Robert Turbin right tackle for 7 yards (tackle by David Carter),1.470,0.000
4,4:54,,,,0,51,Timeout #1 by Arizona Cardinals,0.000,1.870
4,4:54,2,3,SEA 45,0,51,"Penalty on Evan Moore: False Start, 5 yards (no play)",1.870,1.190
4,4:54,2,8,SEA 40,0,51,Robert Turbin middle for 26 yards (tackle by Justin Bethel),1.190,3.310
4,4:12,1,10,ARI 34,0,51,Robert Turbin left end for 1 yard (tackle by Paris Lenon),3.310,2.910
4,3:30,2,9,ARI 33,0,51,Robert Turbin left tackle for 3 yards (tackle by Paris Lenon and Calais Campbell),2.910,2.610
4,2:46,3,6,ARI 30,0,51,Matt Flynn pass complete short left to Doug Baldwin for 27 yards (tackle by Adrian Wilson),2.610,6.510
4,2:37,1,3,ARI 3,0,57,"Leon Washington left tackle for 3 yards, touchdown",6.510,7.000
4,2:32,,,,0,57,Timeout #1 by Seattle Seahawks,0.000,0.000
4,2:37,,,ARI 2,0,58,Steven Hauschka kicks extra point good,0.000,0.000
4,2:32,,,SEA 35,0,58,"Steven Hauschka kicks off 65 yards, touchback",0.000,0.280
4,2:32,1,10,ARI 20,0,58,Ryan Lindley pass incomplete short left intended for Rob Housler (defended by Jason Jones),0.280,-0.270
4,2:27,2,10,ARI 20,0,58,Ryan Lindley pass complete short right to Rob Housler for -1 yards (tackle by Walter Thurmond),-0.270,-1.140
4,2:00,3,11,ARI 19,0,58,Ryan Lindley pass complete short right to Michael Floyd for 12 yards,-1.140,1.000
4,1:55,1,10,ARI 31,0,58,Ryan Lindley pass incomplete short left intended for Larry Fitzgerald (defended by Byron Maxwell),1.000,0.460
4,1:51,2,10,ARI 31,0,58,Ryan Lindley pass complete short middle to William Powell for 8 yards (tackle by Mike Morgan and Heath Farwell),0.460,0.830
4,1:30,3,2,ARI 39,0,58,Ryan Lindley pass complete short middle to Rob Housler for 3 yards (tackle by Walter Thurmond),0.830,1.730
4,1:06,1,10,ARI 42,0,58,Ryan Lindley pass incomplete deep left intended for Larry Fitzgerald,1.730,1.190
4,1:00,2,10,ARI 42,0,58,Ryan Lindley pass incomplete short right intended for Michael Floyd (defended by Kam Chancellor),1.190,0.500
4,0:56,3,10,ARI 42,0,58,Ryan Lindley sacked by Bruce Irvin for -11 yards,0.500,-1.310
4,0:15,4,21,ARI 31,0,58,Ryan Lindley pass incomplete short middle intended for William Powell,-1.310,-3.580
4,0:10,1,10,ARI 30,0,58,Matt Flynn kneels for -2 yards,3.580,2.760
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
