Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
1,7:05,1,10,BAL 20,0,6,"Ben Roethlisberger pass complete short left to Le'Veon Bell for 20 yards, touchdown",4.240,7.000
1,6:59,,,BAL 15,0,7,Chris Boswell kicks extra point good,0.000,0.000
1,6:59,,,PIT 35,0,7,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
1,6:59,1,10,BAL 25,0,7,Joe Flacco pass incomplete short right intended for Jeremy Maclin,0.610,0.060
1,6:56,2,10,BAL 25,0,7,Joe Flacco pass complete short right to Chris Moore for 11 yards (tackle by Coty Sensabaugh),0.060,1.330
1,6:24,1,10,BAL 36,0,7,Danny Woodhead middle for 7 yards (tackle by Arthur Moats),1.330,1.740
1,6:03,2,3,BAL 43,0,7,Joe Flacco pass complete short right to Danny Woodhead for 1 yard (tackle by Vince Williams),1.740,1.160
1,5:32,3,2,BAL 44,0,7,Joe Flacco pass complete short left to Michael Campanaro for 8 yards (tackle by Artie Burns),1.160,2.390
1,5:12,1,10,PIT 48,0,7,Joe Flacco pass complete short left to Chris Moore for 7 yards (tackle by Artie Burns),2.390,2.790
1,5:02,2,3,PIT 41,0,7,Danny Woodhead middle for no gain (tackle by Tyson Alualu),2.790,2.080
1,4:33,3,3,PIT 41,0,7,Joe Flacco pass incomplete short right intended for Jeremy Maclin,2.080,0.530
1,4:28,4,3,PIT 41,0,7,"Sam Koch punts 31 yards, fair catch by Eli Rogers",0.530,0.380
1,4:21,1,10,PIT 10,0,7,Ben Roethlisberger pass complete short middle to Le'Veon Bell for 7 yards (tackle by Tony Jefferson and Terrell Suggs),-0.380,-0.090
1,3:47,2,3,PIT 17,0,7,Le'Veon Bell right tackle for 10 yards (tackle by Eric Weddle),-0.090,0.740
1,3:08,1,10,PIT 27,0,7,James Conner left guard for no gain (tackle by Patrick Onwuasor),0.740,0.200
1,2:26,2,10,PIT 27,0,7,Ben Roethlisberger pass complete short left to Vance McDonald for 19 yards (tackle by Eric Weddle),0.200,1.990
1,1:46,1,10,PIT 46,0,7,Ben Roethlisberger pass complete short middle to Vance McDonald for 6 yards (tackle by Matt Judon),1.990,2.260
1,1:11,2,4,BAL 48,0,7,Ben Roethlisberger pass complete short left to Antonio Brown for 2 yards (tackle by Patrick Onwuasor),2.260,1.820
1,0:26,3,2,BAL 46,0,7,Ben Roethlisberger middle for 5 yards (tackle by Terrell Suggs),1.820,2.850
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BAL 41,0,7,James Conner left end for 6 yards (tackle by Marlon Humphrey),2.850,3.120
2,14:24,2,4,BAL 35,0,7,"Ben Roethlisberger pass complete short right to Antonio Brown for 1 yard (tackle by Matt Judon). Antonio Brown fumbles (forced by Matt Judon), ball out of bounds at BAL-34",3.120,2.540
2,14:00,3,3,BAL 34,0,7,Ben Roethlisberger pass complete deep right to Antonio Brown for 28 yards (tackle by Brandon Carr),2.540,5.830
2,13:24,1,6,BAL 6,0,7,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown,5.830,4.950
2,13:21,2,6,BAL 6,0,7,"Penalty on David DeCastro: False Start, 5 yards (no play)",4.950,4.020
2,13:21,2,11,BAL 11,0,7,"Ben Roethlisberger pass incomplete short left intended for Martavis Bryant. Penalty on Maurice Canady: Defensive Pass Interference, 10 yards (no play)",4.020,6.970
2,13:16,1,1,BAL 1,0,13,"Le'Veon Bell right guard for 1 yard, touchdown",6.970,7.000
2,13:11,,,BAL 15,0,14,Chris Boswell kicks extra point good,0.000,0.000
2,13:11,,,PIT 35,0,14,"Chris Boswell kicks off 62 yards, returned by Chris Moore for 19 yards (tackle by Darrius Heyward-Bey)",0.000,-0.410
2,13:07,1,10,BAL 22,0,14,Alex Collins right guard for 5 yards (tackle by Vince Williams and Sean Davis),0.410,0.540
2,12:33,2,5,BAL 27,0,14,Alex Collins middle for 3 yards (tackle by Javon Hargrave and Sean Davis),0.540,0.230
2,11:55,3,2,BAL 30,0,14,Alex Collins right guard for 9 yards (tackle by Mike Mitchell and Sean Spence),0.230,1.530
2,11:09,1,10,BAL 39,0,14,Joe Flacco pass incomplete deep right intended for Mike Wallace,1.530,0.990
2,11:04,2,10,BAL 39,0,14,Joe Flacco pass complete short right to Javorius Allen for 20 yards (tackle by Vince Williams),0.990,2.850
2,10:30,1,10,PIT 41,0,14,Alex Collins right tackle for 7 yards (tackle by Leterrius Walton),2.850,3.250
2,9:56,2,3,PIT 34,0,14,Alex Collins right guard for 4 yards (tackle by Sean Davis),3.250,3.580
2,9:19,1,10,PIT 30,0,14,Joe Flacco pass incomplete short right intended for Michael Campanaro,3.580,3.030
2,9:14,2,10,PIT 30,6,14,"Joe Flacco pass complete deep right to Chris Moore for 30 yards, touchdown",3.030,7.000
2,9:07,,,PIT 15,7,14,Justin Tucker kicks extra point good,0.000,0.000
2,9:07,,,BAL 35,7,14,"Justin Tucker kicks off 62 yards, returned by Martavis Bryant for 9 yards (tackle by Javorius Allen)",0.000,0.350
2,9:03,1,10,PIT 12,7,14,Le'Veon Bell middle for 2 yards (tackle by Tony Jefferson and C.J. Mosley),-0.350,-0.610
2,8:21,2,8,PIT 14,7,14,Le'Veon Bell right end for 4 yards (tackle by Tony Jefferson),-0.610,-0.720
2,7:35,3,4,PIT 18,7,14,Ben Roethlisberger pass complete short right to Eli Rogers for 8 yards (tackle by Maurice Canady),-0.720,0.670
2,6:54,1,10,PIT 26,7,14,Ben Roethlisberger pass complete short left to Jesse James for 4 yards (tackle by Marlon Humphrey),0.670,0.670
2,6:20,2,6,PIT 30,7,14,Ben Roethlisberger pass complete deep right to Antonio Brown for 43 yards (tackle by Brandon Carr),0.670,3.780
2,5:55,1,10,BAL 27,7,14,Ben Roethlisberger sacked by Tyus Bowser for -6 yards,3.780,2.420
2,5:11,2,16,BAL 33,7,14,Ben Roethlisberger pass complete short left to Martavis Bryant for -1 yards (tackle by Tony Jefferson),2.420,1.620
2,4:24,3,17,BAL 34,7,14,Ben Roethlisberger pass incomplete short middle intended for Vance McDonald (defended by Terrell Suggs),1.620,1.060
2,4:18,4,17,BAL 34,7,17,Chris Boswell 52 yard field goal good,1.060,3.000
2,4:14,,,PIT 35,7,17,"Chris Boswell kicks off 55 yards, returned by Chris Moore for 15 yards (tackle by Coty Sensabaugh). Penalty on Maurice Canady: Offensive Holding, 10 yards",0.000,0.220
2,4:14,1,10,BAL 15,7,17,Joe Flacco pass complete deep middle to Mike Wallace for 18 yards (tackle by Cameron Sutton),-0.220,1.140
2,3:31,1,10,BAL 33,7,17,Joe Flacco pass complete short right to Alex Collins for 37 yards (tackle by Mike Mitchell),1.140,3.580
2,2:55,1,10,PIT 30,7,17,Javorius Allen right end for 8 yards (tackle by Mike Mitchell),3.580,4.110
2,2:17,2,2,PIT 22,7,17,Javorius Allen middle for 4 yards (tackle by T.J. Watt and Arthur Moats),4.110,4.370
2,2:00,1,10,PIT 18,13,17,"Alex Collins right guard for 18 yards, touchdown",4.370,7.000
2,1:53,,,PIT 15,14,17,Justin Tucker kicks extra point good,0.000,0.000
2,1:53,,,BAL 35,14,17,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
2,1:53,1,10,PIT 25,14,17,Ben Roethlisberger pass complete short right to Jesse James for 11 yards (tackle by C.J. Mosley),0.610,1.330
2,1:26,1,10,PIT 36,14,17,Ben Roethlisberger pass complete short right to Martavis Bryant for 7 yards (tackle by Brandon Carr),1.330,1.740
2,1:20,2,3,PIT 43,14,17,Ben Roethlisberger pass complete short middle to Martavis Bryant for 3 yards (tackle by C.J. Mosley),1.740,1.990
2,0:57,1,10,PIT 46,14,17,Ben Roethlisberger sacked by Anthony Levine for -5 yards,1.990,0.000
2,0:51,,,,,,Timeout #2 by Pittsburgh Steelers,0.000,-0.780
2,0:51,2,15,PIT 41,14,17,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,0.780,0.100
2,0:46,3,15,PIT 41,14,17,Ben Roethlisberger pass complete deep left to Eli Rogers for 16 yards (tackle by Tony Jefferson),0.100,2.720
2,0:27,1,10,BAL 43,14,17,Ben Roethlisberger spiked the ball,2.720,2.180
2,0:27,2,10,BAL 43,14,17,Ben Roethlisberger pass complete deep middle to Vance McDonald for 18 yards (tackle by C.J. Mosley),2.180,3.910
2,0:12,1,10,BAL 25,14,17,Ben Roethlisberger spiked the ball,3.910,3.360
2,0:12,2,10,BAL 25,14,17,Ben Roethlisberger pass incomplete deep left intended for Martavis Bryant,3.360,2.680
2,0:06,3,10,BAL 25,14,20,Chris Boswell 43 yard field goal good. Penalty on Anthony Levine: Defensive Offside (Declined),2.680,3.000
2,0:01,,,PIT 35,14,20,"Chris Boswell kicks off 41 yards, returned by Chris Moore for 20 yards (tackle by Anthony Chickillo)",0.000,1.270
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,14,20,"Justin Tucker kicks off 68 yards, returned by Martavis Bryant for 21 yards (tackle by Maurice Canady)",0.000,-0.040
3,14:52,1,10,PIT 18,14,20,Le'Veon Bell left guard for 2 yards (tackle by Michael Pierce and Brandon Williams),0.040,-0.130
3,14:18,2,8,PIT 20,14,20,Ben Roethlisberger pass complete short middle to Vance McDonald for 9 yards (tackle by C.J. Mosley and Patrick Onwuasor),-0.130,0.870
3,13:41,1,10,PIT 29,14,20,Ben Roethlisberger pass complete short left to Le'Veon Bell for 6 yards (tackle by Marlon Humphrey),0.870,1.140
3,13:05,2,4,PIT 35,14,20,Ben Roethlisberger pass incomplete short middle intended for Vance McDonald,1.140,0.430
3,13:01,3,4,PIT 35,14,20,Ben Roethlisberger pass complete short right to Antonio Brown for -5 yards (tackle by Marlon Humphrey),0.430,-1.370
3,12:20,4,9,PIT 30,14,20,"Jordan Berry punts 45 yards, fair catch by Michael Campanaro",-1.370,-0.610
3,12:13,1,10,BAL 25,14,20,Alex Collins right tackle for 2 yards (tackle by Coty Sensabaugh),0.610,0.330
3,11:36,2,8,BAL 27,14,20,Joe Flacco pass complete deep right to Mike Wallace for 40 yards (tackle by Sean Davis),0.330,3.380
3,10:57,1,10,PIT 33,14,20,Joe Flacco pass incomplete short middle intended for Danny Woodhead (defended by Cameron Heyward),3.380,2.840
3,10:53,2,10,PIT 33,14,20,Alex Collins middle for 4 yards (tackle by Sean Davis),2.840,2.680
3,10:14,3,6,PIT 29,14,20,Joe Flacco pass incomplete short middle intended for Jeremy Maclin,2.680,1.520
3,10:10,4,6,PIT 29,17,20,Justin Tucker 47 yard field goal good. Penalty on Artie Burns: Defensive Offside (Declined),1.520,3.000
3,10:06,,,BAL 35,17,20,"Justin Tucker kicks off 64 yards, returned by Martavis Bryant for 8 yards (tackle by Justin Tucker)",0.000,0.380
3,9:58,1,10,PIT 9,17,20,Le'Veon Bell left tackle for 2 yards (tackle by Patrick Onwuasor),-0.380,-0.630
3,9:22,2,8,PIT 11,17,20,Le'Veon Bell right guard for 1 yard (tackle by Michael Pierce),-0.630,-1.070
3,8:38,3,7,PIT 12,17,20,Ben Roethlisberger pass incomplete short right intended for Jesse James,-1.070,-2.490
3,8:35,4,7,PIT 12,17,20,"Jordan Berry punts 48 yards, returned by Michael Campanaro for no gain",-2.490,-1.600
3,8:26,1,10,BAL 40,17,20,Alex Collins left end for 9 yards (tackle by Vince Williams),1.600,2.270
3,8:05,2,1,BAL 49,17,20,Joe Flacco pass complete deep right to Jeremy Maclin for 19 yards (tackle by Coty Sensabaugh),2.270,3.450
3,7:26,1,10,PIT 32,17,20,Javorius Allen right tackle for 2 yards (tackle by Stephon Tuitt),3.450,3.170
3,6:47,2,8,PIT 30,17,20,Joe Flacco pass complete short right to Javorius Allen for 12 yards (tackle by Arthur Moats),3.170,4.370
3,6:14,1,10,PIT 18,17,20,Joe Flacco pass incomplete deep left intended for Mike Wallace (defended by Artie Burns),4.370,3.800
3,6:08,2,10,PIT 18,17,20,Alex Collins left guard for 17 yards (tackle by Sean Davis),3.800,6.970
3,5:23,1,1,PIT 1,23,20,"Javorius Allen middle for 1 yard, touchdown",6.970,7.000
3,5:20,,,PIT 15,24,20,Justin Tucker kicks extra point good,0.000,0.000
3,5:20,,,BAL 35,24,20,"Justin Tucker kicks off 56 yards, returned by Martavis Bryant for 11 yards (tackle by Javorius Allen)",0.000,-0.280
3,5:15,1,10,PIT 20,24,20,Le'Veon Bell left guard for 2 yards (tackle by Matt Judon and Eric Weddle),0.280,0.000
3,4:40,2,8,PIT 22,24,20,Ben Roethlisberger pass complete short left to Le'Veon Bell for 4 yards (tackle by Matt Judon),0.000,-0.160
3,4:09,3,4,PIT 26,24,20,Ben Roethlisberger pass incomplete short right intended for Antonio Brown (defended by Brandon Carr),-0.160,-1.630
3,4:03,4,4,PIT 26,24,20,"Jordan Berry punts 48 yards, fair catch by Michael Campanaro",-1.630,-0.670
3,3:56,1,10,BAL 26,24,20,"Alex Collins right end for 21 yards (tackle by Sean Davis). Penalty on Sean Davis: Unnecessary Roughness, 15 yards",0.670,3.050
3,3:36,1,10,PIT 38,24,20,Javorius Allen middle for 1 yard (tackle by Vince Williams and Cameron Heyward),3.050,2.640
3,2:57,2,9,PIT 37,24,20,"Joe Flacco pass incomplete deep left intended for Mike Wallace (defended by Mike Mitchell). Penalty on Artie Burns: Defensive Pass Interference, 31 yards (no play)",2.640,5.830
3,2:48,1,6,PIT 6,30,20,"Joe Flacco pass complete short right to Patrick Ricard for 6 yards, touchdown",5.830,7.000
3,2:43,,,PIT 15,31,20,Justin Tucker kicks extra point good,0.000,0.000
3,2:43,,,BAL 35,31,20,"Justin Tucker kicks off 57 yards, returned by Martavis Bryant for 6 yards (tackle by Javorius Allen)",0.000,0.280
3,2:40,1,10,PIT 14,31,20,Ben Roethlisberger pass complete short middle to Antonio Brown for 8 yards (tackle by C.J. Mosley),-0.280,0.420
3,2:06,2,2,PIT 22,31,20,Ben Roethlisberger pass incomplete short right intended for Xavier Grimble (defended by C.J. Mosley),0.420,-0.440
3,2:02,3,2,PIT 22,31,20,Ben Roethlisberger pass complete short left to Le'Veon Bell for 12 yards (tackle by Tony Jefferson),-0.440,1.200
3,1:26,1,10,PIT 34,31,20,Ben Roethlisberger pass complete short right to Martavis Bryant for 9 yards (tackle by Brandon Carr),1.200,1.870
3,0:49,2,1,PIT 43,31,20,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,1.870,1.160
3,0:44,3,1,PIT 43,31,20,Ben Roethlisberger pass complete short left to Martavis Bryant for 7 yards,1.160,2.260
3,0:14,1,10,,31,20,Ben Roethlisberger pass complete short right to Le'Veon Bell for 8 yards (tackle by Patrick Onwuasor),2.260,2.790
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,BAL 42,31,20,"Ben Roethlisberger pass complete short left to Jesse James for 18 yards (tackle by C.J. Mosley). Penalty on Antonio Brown: Unnecessary Roughness, 15 yards",2.790,2.980
4,14:33,1,10,BAL 39,31,20,Ben Roethlisberger pass complete short left to Jesse James for 6 yards (tackle by Marlon Humphrey),2.980,3.250
4,14:02,2,4,BAL 33,31,20,Ben Roethlisberger pass complete short middle to Antonio Brown for 12 yards (tackle by C.J. Mosley),3.250,4.170
4,13:22,1,10,BAL 21,31,20,Ben Roethlisberger pass complete short middle to Jesse James for 10 yards (tackle by Eric Weddle). Penalty on C.J. Mosley: Defensive Holding (Declined),4.170,4.840
4,12:57,1,10,BAL 11,31,20,Ben Roethlisberger pass complete short left to Le'Veon Bell for 5 yards (tackle by Eric Weddle and Patrick Onwuasor),4.840,0.000
4,12:29,,,,,,Timeout #1 by Baltimore Ravens,0.000,-5.080
4,12:29,2,5,BAL 6,31,20,Ben Roethlisberger pass incomplete short middle intended for Eli Rogers,5.080,4.210
4,12:26,3,5,BAL 6,31,20,Ben Roethlisberger pass incomplete short left intended for Le'Veon Bell,4.210,2.990
4,12:17,4,5,BAL 6,31,23,Chris Boswell 24 yard field goal good,2.990,3.000
4,12:16,,,PIT 35,31,23,"Chris Boswell kicks off 59 yards, returned by Chris Moore for 16 yards (tackle by L.J. Fort)",0.000,-0.410
4,12:11,1,10,BAL 22,31,23,Alex Collins middle for -1 yards (tackle by Sean Davis),0.410,-0.270
4,11:26,2,11,BAL 21,31,23,Joe Flacco pass complete short right to Nick Boyle for 1 yard (tackle by Cameron Sutton and Sean Davis),-0.270,-0.820
4,10:41,3,10,BAL 22,31,23,Joe Flacco pass incomplete short right intended for Michael Campanaro,-0.820,-1.900
4,10:36,4,10,BAL 22,31,23,"Sam Koch punts 45 yards, out of bounds",-1.900,-1.140
4,10:29,1,10,PIT 33,31,23,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,1.140,0.590
4,10:26,2,10,PIT 33,31,23,Ben Roethlisberger pass incomplete deep left intended for Martavis Bryant,0.590,-0.100
4,10:21,3,10,PIT 33,31,23,Ben Roethlisberger pass complete short middle to Antonio Brown for 57 yards (tackle by Tony Jefferson),-0.100,4.910
4,9:31,1,10,BAL 10,31,23,Ben Roethlisberger pass incomplete short left intended for Martavis Bryant,4.910,4.190
4,9:26,2,10,BAL 10,31,23,"Ben Roethlisberger pass incomplete short right intended for Antonio Brown. Penalty on Brandon Carr: Defensive Pass Interference, 9 yards (no play)",4.190,6.970
4,9:21,1,1,BAL 1,31,29,"Ben Roethlisberger pass complete short right to Roosevelt Nix for 1 yard, touchdown",6.970,7.000
4,9:15,,,BAL 2,31,29,"Two Point Attempt: Ben Roethlisberger pass incomplete intended for Le'Veon Bell, conversion fails. Penalty on Chuck Clark: Defensive Pass Interference, 1 yards (no play)",0.000,-1.000
4,9:15,,,BAL 1,31,29,"Two Point Attempt: Le'Veon Bell right tackle, conversion fails",0.000,-1.000
4,9:15,,,PIT 35,31,29,"Chris Boswell kicks off 61 yards, returned by Michael Campanaro for 40 yards (tackle by Fitzgerald Toussaint)",0.000,-1.860
4,9:06,1,10,BAL 44,31,29,"Joe Flacco pass incomplete short right intended for Ben Watson. Penalty on Sean Davis: Unnecessary Roughness, 15 yards",1.860,2.850
4,9:01,1,10,PIT 41,31,29,Alex Collins left guard for -4 yards (tackle by T.J. Watt). Penalty on Patrick Ricard: Offensive Holding (Declined),2.850,1.770
4,8:43,2,14,PIT 45,31,29,"Joe Flacco pass incomplete deep left intended for Mike Wallace. Penalty on Artie Burns: Defensive Pass Interference, 20 yards (no play)",1.770,3.910
4,8:37,1,10,PIT 25,31,29,Alex Collins middle for 5 yards (tackle by Javon Hargrave and Sean Davis),3.910,4.040
4,8:06,2,5,PIT 20,31,29,Joe Flacco pass complete short middle to Danny Woodhead for 3 yards (tackle by Vince Williams),4.040,3.850
4,7:22,3,2,PIT 17,31,29,Alex Collins left end for 8 yards (tackle by Sean Davis),3.850,5.140
4,6:52,1,9,PIT 9,37,29,"Javorius Allen right end for 9 yards, touchdown",5.140,7.000
4,6:44,,,PIT 15,38,29,Justin Tucker kicks extra point good,0.000,0.000
4,6:44,,,BAL 35,38,29,"Justin Tucker kicks off 61 yards, returned by Fitzgerald Toussaint for 23 yards (tackle by Kamalei Correa). Penalty on Kamalei Correa: Offside on Free Kick, 5 yards",0.000,-1.070
4,6:38,1,10,PIT 32,38,29,Ben Roethlisberger pass complete short right to Le'Veon Bell for 5 yards (tackle by Lardarius Webb and C.J. Mosley),1.070,1.200
4,6:05,2,5,PIT 37,38,29,Ben Roethlisberger pass complete deep middle to Antonio Brown for 22 yards (tackle by Tony Jefferson),1.200,2.850
4,5:28,1,10,BAL 41,38,29,Ben Roethlisberger pass complete short right to Antonio Brown for 11 yards (tackle by Brandon Carr),2.850,3.580
4,4:52,1,10,BAL 30,38,29,Ben Roethlisberger pass incomplete short right intended for Antonio Brown (defended by Anthony Levine),3.580,3.030
4,4:48,2,10,BAL 30,38,29,Ben Roethlisberger pass complete short middle to Le'Veon Bell for 10 yards (tackle by Terrell Suggs and C.J. Mosley),3.030,4.240
4,4:10,1,10,BAL 20,38,29,Ben Roethlisberger pass complete short middle to Eli Rogers for 9 yards (tackle by C.J. Mosley),4.240,5.260
4,3:39,2,1,BAL 11,38,29,Ben Roethlisberger pass incomplete short middle intended for Jesse James,5.260,4.590
4,3:36,3,1,BAL 11,38,35,"Le'Veon Bell right guard for 11 yards, touchdown",4.590,7.000
4,3:29,,,BAL 15,38,36,Chris Boswell kicks extra point good,0.000,0.000
4,3:29,,,PIT 35,38,36,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
4,3:29,1,10,BAL 25,38,36,Joe Flacco pass incomplete short right intended for Jeremy Maclin,0.610,0.060
4,3:25,2,10,BAL 25,38,36,Alex Collins right tackle for 7 yards (tackle by Mike Mitchell),0.060,0.300
4,2:38,3,3,BAL 32,38,36,Joe Flacco pass incomplete short middle intended for Jeremy Maclin (defended by Stephon Tuitt),0.300,-1.240
4,2:34,4,3,BAL 32,38,36,"Sam Koch punts 49 yards, returned by Eli Rogers for -2 yards (tackle by Vince Mayle)",-1.240,0.060
4,2:25,1,10,PIT 17,38,36,Ben Roethlisberger sacked by Tony Jefferson and Terrell Suggs for -9 yards,-0.060,-1.440
4,2:01,2,19,PIT 8,38,36,Ben Roethlisberger pass complete short middle to Jesse James for 6 yards (tackle by C.J. Mosley),-1.440,-1.720
4,1:57,3,13,PIT 14,38,36,Ben Roethlisberger pass complete short middle to Jesse James for 16 yards (tackle by Tony Jefferson and Matt Judon),-1.720,0.940
4,1:35,1,10,PIT 30,38,36,Ben Roethlisberger pass complete short middle to Jesse James for 6 yards (tackle by Anthony Levine),0.940,1.200
4,1:13,2,4,PIT 36,38,36,Ben Roethlisberger pass incomplete short right intended for Martavis Bryant,1.200,0.500
4,1:08,3,4,PIT 36,38,36,Ben Roethlisberger pass complete deep right to Antonio Brown for 34 yards,0.500,0.000
4,1:02,,,,,,Timeout #1 by Pittsburgh Steelers,0.000,-3.580
4,1:02,1,10,BAL 30,38,36,Le'Veon Bell middle for 2 yards (tackle by Michael Pierce),3.580,0.000
4,0:56,,,,,,Timeout #2 by Baltimore Ravens,0.000,-3.300
4,0:56,2,8,BAL 28,38,36,Ben Roethlisberger pass incomplete deep right intended for Xavier Grimble,3.300,2.610
4,0:52,3,8,BAL 28,38,36,Ben Roethlisberger pass incomplete short left intended for Eli Rogers,2.610,1.590
4,0:46,4,8,BAL 28,38,39,Chris Boswell 46 yard field goal good,1.590,3.000
4,0:42,,,PIT 35,38,39,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
4,0:42,1,10,BAL 25,38,39,Joe Flacco pass incomplete deep right intended for Jeremy Maclin (defended by L.J. Fort). Penalty on Nick Boyle: Illegal Motion (Declined),0.610,0.000
4,0:37,,,,,,Timeout #3 by Baltimore Ravens,0.000,-0.060
4,0:37,2,10,BAL 25,38,39,Joe Flacco pass complete short middle to Mike Wallace for 14 yards (tackle by Bud Dupree),0.060,1.530
4,0:21,1,10,BAL 39,38,39,Joe Flacco spiked the ball,1.530,0.990
4,0:21,2,10,BAL 39,38,39,Joe Flacco pass incomplete deep right intended for Jeremy Maclin,0.990,0.300
4,0:16,3,10,BAL 39,38,39,"Joe Flacco sacked by T.J. Watt for -8 yards. Joe Flacco fumbles (forced by T.J. Watt), ball out of bounds at BAL-36",0.300,-1.310
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
