Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
M.J. Stewart,TAM,0,6,5,83.3%,77,15.4,12.8,0,118.7,7.8,40,37,1,0,0,0.0,0,2,1,33.3%
Adarius Taylor,TAM,0,7,5,71.4%,56,11.2,8.0,1,134.5,5.1,26,30,1,0,0,0.0,0,3,1,25.0%
Lavonte David,TAM,0,4,3,75.0%,40,13.3,10.0,0,106.2,5.8,22,18,0,0,0,0.0,0,8,1,11.1%
Carlton Davis,TAM,0,6,2,33.3%,32,16.0,5.3,1,91.7,18.7,32,0,0,0,0,0.0,0,2,0,0.0%
Brent Grimes,TAM,0,4,2,50.0%,19,9.5,4.8,0,63.5,9.0,15,4,0,0,0,0.0,0,5,1,16.7%
Jason Pierre-Paul,TAM,0,1,1,100.0%,4,4.0,4.0,0,83.3,2.0,2,2,0,1,0,2.0,3,3,0,0.0%
Andrew Adams,TAM,0,2,1,50.0%,9,9.0,4.5,0,62.5,9.5,9,0,0,0,0,0.0,0,3,0,0.0%
Jordan Whitehead,TAM,0,2,1,50.0%,19,19.0,9.5,0,83.3,12.5,16,3,0,0,0,0.0,0,4,0,0.0%
Devante Bond,TAM,0,1,1,100.0%,32,32.0,32.0,0,118.7,23.0,23,9,0,0,0,0.0,0,3,0,0.0%
De'Vante Harris,TAM,0,2,1,50.0%,11,11.0,5.5,0,66.7,5.5,9,2,0,0,0,0.0,0,3,1,25.0%
Justin Evans,TAM,0,1,1,100.0%,23,23.0,23.0,0,118.7,19.0,19,4,1,0,0,0.0,0,8,1,11.1%
Carl Nassib,TAM,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,1,25.0%
William Gholston,TAM,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Isaiah Johnson,TAM,0,1,0,0.0%,,,0.0,,39.6,45.0,,,0,0,0,0.0,0,4,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Darius Phillips,CIN,0,10,6,60.0%,52,8.7,5.2,0,73.7,8.4,29,23,1,0,0,0.0,0,5,1,16.7%
Dre Kirkpatrick,CIN,0,11,6,54.5%,83,13.8,7.5,0,79.0,9.1,58,25,0,0,0,0.0,0,5,2,28.6%
Shawn Williams,CIN,1,8,5,62.5%,142,28.4,17.8,1,106.2,18.8,104,38,2,1,0,0.0,1,7,0,0.0%
William Jackson III,CIN,0,8,4,50.0%,119,29.8,14.9,1,135.4,24.0,100,19,0,0,0,0.0,0,3,1,25.0%
Jordan Evans,CIN,1,4,3,75.0%,34,11.3,8.5,1,100.0,7.8,20,14,2,0,0,1.5,2,11,1,8.3%
Preston Brown,CIN,1,2,2,100.0%,24,12.0,12.0,0,77.1,8.5,17,7,3,2,0,0.0,2,7,1,12.5%
Jessie Bates III,CIN,1,6,2,33.3%,14,7.0,2.3,0,2.8,12.5,6,8,0,0,0,0.0,0,6,1,14.3%
Sam Hubbard,CIN,0,0,0,,,,,,,,,,0,1,0,1.0,2,5,1,16.7%
Carlos Dunlap,CIN,0,0,0,,,,,,,,,,0,0,0,2.0,2,5,0,0.0%
Adolphus Washington,CIN,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%
Geno Atkins,CIN,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,1,50.0%
Michael Johnson,CIN,0,0,0,,,,,,,,,,0,0,0,0.5,1,5,0,0.0%
Andrew Billings,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
