#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:44,TAM 21,10,5:17,61,Interception
2,1,6:08,TAM 34,3,1:42,2,Punt
3,1,3:04,TAM 25,6,3:03,48,Interception
4,2,10:04,TAM 25,6,3:26,4,Punt
5,2,5:07,TAM 25,2,0:31,75,Touchdown
6,2,2:34,TAM 40,14,2:31,53,Field Goal
7,3,15:00,TAM 25,11,5:42,75,Touchdown
8,3,8:30,TAM 30,7,3:04,27,Interception
9,3,3:43,TAM 10,3,1:33,0,Interception
10,3,2:10,TAM 25,8,4:16,55,Field Goal
11,4,11:16,TAM 32,2,1:19,68,Touchdown
12,4,7:48,TAM 15,3,1:24,6,Punt
13,4,3:16,TAM 12,10,2:11,88,Touchdown
