Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Adam Humphries,TAM,10,7,76,0,6,43,6.1,33,4.7,8.2,3,2.3,0,0.0,1,52.5
Mike Evans,TAM,13,6,179,1,6,140,23.3,39,6.5,16.7,0,,1,7.7,2,78.7
Jacquizz Rodgers,TAM,4,4,25,0,1,3,0.8,22,5.5,0.8,3,1.3,0,0.0,0,92.7
O.J. Howard,TAM,4,4,68,1,3,54,13.5,14,3.5,13.5,0,,0,0.0,0,158.3
DeSean Jackson,TAM,8,3,68,1,1,48,16.0,20,6.7,22.9,0,,0,0.0,0,108.3
Chris Godwin,TAM,7,2,32,0,2,29,14.5,3,1.5,11.7,0,,0,0.0,0,46.1
Justin Watson,TAM,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
Ronald Jones II,TAM,1,1,4,0,,-5,-5.0,9,9.0,-5.0,0,,0,0.0,0,83.3
Cameron Brate,TAM,2,1,13,0,1,9,9.0,4,4.0,10.0,0,,0,0.0,1,31.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Boyd,CIN,10,9,138,1,6,79,8.8,59,6.6,8.6,0,,1,10.0,0,152.1
A.J. Green,CIN,7,5,76,1,5,70,14.0,6,1.2,19.1,0,,0,0.0,0,146.4
Joe Mixon,CIN,4,3,15,0,0,1,0.3,14,4.7,0.5,0,,1,25.0,0,80.2
Jordan Franks,CIN,1,1,32,0,1,23,23.0,9,9.0,23.0,0,,0,0.0,0,118.7
Alex Erickson,CIN,4,1,5,0,1,5,5.0,0,0.0,8.3,0,,0,0.0,0,39.6
Matt Lengel,CIN,1,1,4,0,,2,2.0,2,2.0,2.0,0,,0,0.0,0,83.3
Mark Walton,CIN,1,1,10,0,0,-2,-2.0,12,12.0,-2.0,0,,0,0.0,0,108.3
C.J. Uzomah,CIN,4,0,0,0,,0,,0,,7.8,0,,0,0.0,0,39.6
