Player,Pos
Sam Darnold,QB
Frank Gore,RB
Breshad Perriman,WR
Denzel Mims,WR
Ryan Griffin,TE
Chris Herndon,TE
Connor McGovern,OL
Conor McDermott,OL
Mekhi Becton,T
Greg Van Roten,G
Pat Elflein,C
Quinnen Williams,DL
Folorunso Fatukasi,DL
Jordan Jenkins,LB
Harvey Langi,LB
Neville Hewitt,LB
Tarell Basham,LB
Arthur Maulet,CB
Lamar Jackson,CB
Bryce Hall,CB
Marcus Maye,S
Ashtyn Davis,S
