Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Emmanuel Sanders,DEN,14,9,72,0,6,43,4.8,29,3.2,7.1,1,9.0,0,0.0,0,77.1
Devontae Booker,DEN,6,5,59,0,3,1,0.2,58,11.6,0.5,0,,1,16.7,0,107.6
Demaryius Thomas,DEN,6,5,105,1,4,84,16.8,21,4.2,20.7,0,,0,0.0,0,158.3
Royce Freeman,DEN,4,3,16,0,0,1,0.3,15,5.0,0.0,1,3.0,1,25.0,0,81.2
DaeSean Hamilton,DEN,3,3,44,0,2,27,9.0,17,5.7,9.0,0,,0,0.0,0,118.7
Phillip Lindsay,DEN,4,3,20,0,0,-5,-1.7,25,8.3,-0.8,0,,0,0.0,0,85.4
Jeff Heuerman,DEN,4,2,18,0,1,4,2.0,14,7.0,3.8,0,,0,0.0,0,62.5
Courtland Sutton,DEN,6,2,18,1,2,12,6.0,6,3.0,7.3,0,,0,0.0,1,42.4
Matt LaCosse,DEN,2,2,19,0,1,11,5.5,8,4.0,5.5,0,,0,0.0,0,106.2
Tim Patrick,DEN,1,1,6,0,,3,3.0,3,3.0,3.0,0,,0,0.0,0,91.7
Brian Parker,DEN,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Robbie Chosen,NYJ,5,3,123,2,2,82,27.3,41,13.7,15.4,0,,0,0.0,0,143.7
Eric Tomlinson,NYJ,3,2,15,0,1,-5,-2.5,20,10.0,-0.7,0,,1,33.3,0,78.5
Terrelle Pryor,NYJ,1,1,20,1,1,20,20.0,0,0.0,20.0,0,,0,0.0,0,158.3
Andre Roberts,NYJ,2,1,4,0,,2,2.0,2,2.0,-1.0,0,,0,0.0,1,16.7
Jordan Leggett,NYJ,1,1,10,0,1,1,1.0,9,9.0,1.0,0,,0,0.0,0,108.3
Jermaine Kearse,NYJ,4,1,14,0,1,14,14.0,0,0.0,12.0,0,,0,0.0,0,41.7
Isaiah Crowell,NYJ,1,1,12,0,1,4,4.0,8,8.0,4.0,0,,0,0.0,0,116.7
Quincy Enunwa,NYJ,5,0,0,0,,0,,0,,10.2,0,,1,20.0,0,39.6
