#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ARI 17,2,0:59,0,Interception
2,1,14:01,ARI 16,3,1:42,7,Punt
3,1,8:38,ARI 14,9,3:20,61,Field Goal
4,1,3:23,ARI 37,3,1:21,9,Interception
5,1,2:02,ARI 21,3,2:11,2,Punt
6,2,14:40,ARI 25,5,2:05,19,Punt
7,2,11:36,ARI 38,3,0:54,-15,Punt
8,2,8:13,ARI 11,3,1:13,8,Punt
9,2,0:21,ARI 25,1,0:21,1,End of Half
10,3,12:44,ARI 37,11,4:11,63,Touchdown
11,3,5:51,ARI 37,3,0:44,6,Fumble
12,3,3:32,ARI 25,3,1:42,0,Punt
13,4,14:54,ARI 4,9,4:34,62,Interception
14,4,8:01,ARI 32,2,0:13,-9,Fumble
15,4,5:35,ARI 13,7,3:41,19,Downs
