0,1
Game Info,Game Info
Won Toss,Bills
Roof,outdoors
Surface,a_turf
Duration,3:18
Attendance,68647
Weather,"64 degrees, relative humidity 44%, wind 8 mph, wind chill 0"
Vegas Line,Arizona Cardinals -5.0
Over/Under,48.0 (over)
