#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:37,BUF 38,3,1:05,2,Punt
2,1,9:24,ARI 38,3,2:04,-2,Punt
3,1,3:29,ARI 25,3,1:04,-3,Punt
4,1,0:55,ARI 25,3,0:55,5,Punt
5,2,14:10,ARI 10,3,0:54,0,Punt
6,2,10:25,ARI 16,17,9:20,84,Touchdown
7,3,15:00,ARI 25,3,1:40,3,Punt
8,3,10:31,ARI 25,13,8:06,35,Fumble
9,3,2:25,ARI 17,6,2:13,83,Touchdown
10,4,12:55,BUF 46,5,2:19,4,Field Goal
11,4,7:35,ARI 4,4,1:05,21,Interception
12,4,4:48,ARI 25,8,1:40,52,Interception
13,4,3:04,BUF 14,3,0:51,-6,Interception
14,4,1:51,ARI 40,4,0:44,32,Interception
