Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bills,28.0,22.44,19.89,3.21,-6.53,5.27,1.16,3.17,11.88,-0.62,-2.72,3.3,0.38,-0.23,-1.35
Jets,-28.0,-5.27,-1.16,-3.17,-11.88,-22.44,-19.89,-3.21,6.53,0.62,-3.3,2.72,0.23,-0.38,1.35
