Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Matt Milano,BUF,0,8,5,62.5%,46,9.2,5.8,0,78.1,5.0,24,22,8,0,0,0.0,0,9,2,18.2%
Tre'Davious White,BUF,1,6,4,66.7%,48,12.0,8.0,0,51.4,6.8,28,20,0,0,0,0.0,0,5,0,0.0%
A.J. Klein,BUF,0,5,4,80.0%,51,12.8,10.2,0,109.2,-0.8,1,50,6,0,0,0.0,0,7,0,0.0%
Micah Hyde,BUF,0,3,3,100.0%,55,18.3,18.3,0,118.7,12.7,38,17,4,1,0,0.0,1,5,0,0.0%
Gregory Rousseau,BUF,0,2,2,100.0%,7,3.5,3.5,0,81.2,-1.5,-3,10,0,0,1,0.0,1,3,1,25.0%
Taron Johnson,BUF,1,7,2,28.6%,10,5.0,1.4,0,0.0,3.0,3,7,0,0,0,0.0,0,4,0,0.0%
Levi Wallace,BUF,1,8,2,25.0%,32,16.0,4.0,0,4.2,16.6,25,7,0,0,0,0.0,0,2,0,0.0%
Jordan Poyer,BUF,1,3,2,66.7%,37,18.5,12.3,0,69.4,16.7,26,11,1,0,0,0.0,0,10,0,0.0%
Dane Jackson,BUF,0,2,2,100.0%,29,14.5,14.5,0,118.7,11.0,22,7,0,0,0,0.0,0,3,0,0.0%
Boogie Basham,BUF,0,1,1,100.0%,10,10.0,10.0,0,108.3,1.0,1,9,0,0,0,0.0,0,3,0,0.0%
Jaquan Johnson,BUF,0,1,1,100.0%,15,15.0,15.0,1,158.3,5.0,5,10,0,0,0,0.0,0,0,2,100.0%
Tyrel Dodson,BUF,0,2,1,50.0%,7,7.0,3.5,0,58.3,4.0,4,3,1,0,0,0.0,0,1,0,0.0%
Ed Oliver,BUF,0,0,0,,,,,,,,,,0,0,3,0.0,3,1,1,50.0%
Efe Obada,BUF,0,0,0,,,,,,,,,,0,0,2,1.0,3,2,0,0.0%
A.J. Epenesa,BUF,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,0,
Damar Hamlin,BUF,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Jerry Hughes,BUF,0,1,0,0.0%,,,0.0,,39.6,14.0,,,0,0,0,0.0,0,0,0,
Tyler Matakevich,BUF,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Siran Neal,BUF,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Michael Carter,NYJ,0,5,4,80.0%,54,13.5,10.8,0,111.7,10.2,34,20,1,0,0,0.0,0,4,0,0.0%
Bryce Hall,NYJ,0,5,4,80.0%,82,20.5,16.4,0,118.7,21.6,75,7,0,0,0,0.0,0,3,0,0.0%
Brandin Echols,NYJ,0,6,4,66.7%,90,22.5,15.0,0,109.7,11.0,54,36,0,0,0,0.0,0,5,2,28.6%
Javelin Guidry,NYJ,0,4,3,75.0%,43,14.3,10.8,1,149.0,13.5,42,1,0,0,0,0.0,0,2,0,0.0%
C.J. Mosley,NYJ,0,2,1,50.0%,12,12.0,6.0,0,68.7,4.0,5,7,0,0,0,0.0,0,7,2,22.2%
Sharrod Neasman,NYJ,1,2,1,50.0%,43,43.0,21.5,0,56.2,32.0,37,6,0,0,0,0.0,0,2,0,0.0%
Del'Shawn Phillips,NYJ,0,1,1,100.0%,17,17.0,17.0,0,118.7,2.0,2,15,0,0,0,0.0,0,2,0,0.0%
Jarrad Davis,NYJ,0,1,1,100.0%,15,15.0,15.0,1,158.3,15.0,15,0,3,0,0,0.0,0,2,0,0.0%
Hamilcar Rashed Jr.,NYJ,0,1,1,100.0%,3,3.0,3.0,0,79.2,-5.0,-5,8,1,0,0,0.0,0,1,0,0.0%
Ashtyn Davis,NYJ,0,1,1,100.0%,7,7.0,7.0,0,95.8,-1.0,-1,8,1,0,0,0.0,0,5,0,0.0%
Quinnen Williams,NYJ,0,0,0,,,,,,,,,,0,0,1,0.5,2,2,0,0.0%
Jarrod Wilson,NYJ,0,0,0,,,,,,,,,,2,0,1,1.0,2,4,0,0.0%
Nathan Shepherd,NYJ,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Sheldon Rankins,NYJ,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
Shaq Lawson,NYJ,0,0,0,,,,,,,,,,0,0,0,0.5,1,3,0,0.0%
John Franklin-Myers,NYJ,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
