Quarter,Time,Down,ToGo,Location,JAX,CIN,Detail,EPB,EPA
1,7:46,1,10,CIN 35,0,0,Andy Dalton pass incomplete deep right intended for A.J. Green (defended by Dwayne Gratz),1.270,0.720
1,7:39,2,10,CIN 35,0,0,Jeremy Hill right tackle for -2 yards (tackle by Jeremiah George),0.720,-0.230
1,6:58,3,12,CIN 33,0,0,Andy Dalton pass incomplete short middle intended for Mohamed Sanu (defended by Sherrod Martin),-0.230,-1.180
1,6:52,4,12,CIN 33,0,0,Kevin Huber punts 53 yards,-1.180,0.280
1,6:38,1,10,JAX 14,0,0,Denard Robinson left tackle for 4 yards (tackle by Wallace Gilberry),-0.280,-0.210
1,6:10,2,6,JAX 18,0,0,Denard Robinson left guard for 39 yards (tackle by Emmanuel Lamur),-0.210,2.720
1,5:33,1,10,CIN 43,0,0,"Blake Bortles right end for 1 yard (tackle by Carlos Dunlap). Penalty on Carlos Dunlap: Horse Collar Tackle, 15 yards",2.720,3.780
1,5:10,1,10,CIN 27,0,0,Toby Gerhart left tackle for 3 yards (tackle by Carlos Dunlap),3.780,3.640
1,4:29,2,7,CIN 24,0,0,Blake Bortles pass complete short right to Cecil Shorts for -9 yards (tackle by Leon Hall and Terence Newman),3.640,1.750
1,3:56,3,16,CIN 33,0,0,Blake Bortles pass complete short middle to Toby Gerhart for 19 yards (tackle by Adam Jones and Carlos Dunlap),1.750,4.650
1,3:30,1,10,CIN 14,0,0,Denard Robinson left end for -1 yards (tackle by Robert Geathers),4.650,3.850
1,2:49,2,11,CIN 15,0,0,Denard Robinson left guard for 1 yard (tackle by Emmanuel Lamur),3.850,3.110
1,2:10,3,10,CIN 14,0,0,Blake Bortles pass complete short middle to Allen Hurns for 7 yards (tackle by Adam Jones and Vincent Rey),3.110,2.990
1,1:25,4,3,CIN 7,3,0,Josh Scobee 25 yard field goal good,2.990,3.000
1,1:25,,,JAX 35,3,0,"Josh Scobee kicks off 62 yards, returned by Adam Jones for 17 yards (tackle by Ryan Davis)",0.000,-0.280
1,1:16,1,10,CIN 20,3,0,Andy Dalton pass incomplete deep left intended for Ryan Hewitt,0.280,-0.270
1,1:11,2,10,CIN 20,3,0,Andy Dalton pass complete deep right to A.J. Green for 17 yards (tackle by Dwayne Gratz),-0.270,1.400
1,0:34,1,10,CIN 37,3,0,Cedric Peerman right guard for 3 yards (tackle by Ryan Davis and Evander Hood),1.400,1.260
Quarter,Time,Down,ToGo,Location,JAX,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,CIN 40,3,0,Andy Dalton pass complete short left to A.J. Green for 9 yards (tackle by Demetrius McCray),1.260,2.190
2,14:21,1,10,CIN 49,3,0,Cedric Peerman left tackle for 2 yards (tackle by Jeremiah George and Demetrius McCray),2.190,1.920
2,13:43,2,8,JAX 49,3,0,Andy Dalton pass incomplete short left intended for Mohamed Sanu,1.920,1.220
2,13:37,3,8,JAX 49,3,0,Andy Dalton pass complete short middle to Cedric Peerman for 17 yards (tackle by Demetrius McCray),1.220,3.450
2,13:17,1,10,JAX 32,3,0,Jeremy Hill right end for 10 yards (tackle by Jonathan Cyprien and Josh Evans),3.450,4.110
2,12:39,1,10,JAX 22,3,0,Jeremy Hill left guard for 3 yards (tackle by Sen'Derrick Marks),4.110,3.970
2,11:55,2,7,JAX 19,3,6,"Andy Dalton pass complete short left to Mohamed Sanu for 19 yards, touchdown",3.970,7.000
2,11:55,,,JAX 2,3,7,Mike Nugent kicks extra point good,0.000,0.000
2,11:55,,,CIN 35,3,7,"Mike Nugent kicks off 64 yards, returned by Jordan Todman for 33 yards (tackle by Dre Kirkpatrick)",0.000,-1.200
2,11:41,1,10,JAX 34,3,7,Blake Bortles pass complete short left to Denard Robinson for -2 yards (tackle by Nico Johnson),1.200,0.390
2,11:02,2,12,JAX 32,3,7,Denard Robinson left tackle for 3 yards (tackle by Devon Still and Brandon Thompson),0.390,0.100
2,10:18,3,9,JAX 35,3,7,Blake Bortles pass incomplete short right intended for Allen Hurns. Penalty on Allen Hurns: Illegal Touch Pass (Declined),0.100,-1.040
2,10:09,4,9,JAX 35,3,7,Bryan Anger punts 27 yards,-1.040,-1.470
2,9:54,1,10,CIN 38,3,7,Andy Dalton pass complete short left to Rex Burkhead for 6 yards (tackle by Jonathan Cyprien),1.470,1.730
2,9:25,2,4,CIN 44,3,7,Andy Dalton right tackle for 3 yards,1.730,1.420
2,8:40,3,1,CIN 47,3,7,Andy Dalton pass complete short right to Brandon Tate for 10 yards (tackle by Dwayne Gratz),1.420,2.720
2,8:03,1,10,JAX 43,3,7,Jeremy Hill right tackle for 2 yards,2.720,2.450
2,7:19,2,8,JAX 41,3,7,Andy Dalton sacked by Sen'Derrick Marks for -1 yards,2.450,1.620
2,6:34,3,9,JAX 42,3,7,Andy Dalton pass complete deep right to Mohamed Sanu for 33 yards (tackle by Sherrod Martin),1.620,5.140
2,5:54,1,9,JAX 9,3,7,"A.J. Green left end for -3 yards (tackle by Ryan Davis). A.J. Green fumbles (forced by Ryan Davis), recovered by Mohamed Sanu at JAX-12",5.140,3.860
2,5:20,2,12,JAX 12,3,7,"Andy Dalton pass complete short middle to A.J. Green for 12 yards. Penalty on A.J. Green: Offensive Offside, 5 yards (no play)",3.860,3.240
2,5:15,2,17,JAX 17,3,7,Cedric Peerman up the middle for 4 yards (tackle by Telvin Smith),3.240,3.060
2,4:32,3,13,JAX 13,3,7,Andy Dalton pass incomplete short left intended for Mohamed Sanu,3.060,2.570
2,4:29,4,13,JAX 13,3,10,Mike Nugent 31 yard field goal good,2.570,3.000
2,4:29,,,CIN 35,3,10,"Mike Nugent kicks off 66 yards, returned by Jordan Todman for 21 yards (tackle by Cedric Peerman)",0.000,-0.280
2,4:20,1,10,JAX 20,3,10,Denard Robinson right end for -1 yards (tackle by Geno Atkins),0.280,-0.460
2,3:48,2,11,JAX 19,3,10,Blake Bortles pass incomplete short middle intended for Cecil Shorts (defended by Emmanuel Lamur),-0.460,-1.140
2,3:43,3,11,JAX 19,3,10,Blake Bortles sacked by Carlos Dunlap for -8 yards,-1.140,-2.490
2,3:07,4,19,JAX 11,3,12,"Bryan Anger punts, blocked by Taylor Mays, safety",-2.490,-2.000
2,3:07,,,JAX 20,3,12,"Bryan Anger kicks off 65 yards, returned by Adam Jones for 22 yards (tackle by Jordan Todman)",0.000,-1.400
2,2:52,1,10,CIN 37,3,12,James Wright left end for 11 yards (tackle by Red Bryant and Josh Evans),1.400,2.130
2,2:19,1,10,CIN 48,3,12,Andy Dalton pass incomplete short left intended for Cedric Peerman,2.130,1.580
2,2:13,2,10,CIN 48,3,12,Andy Dalton pass complete short left to Cedric Peerman for 5 yards (tackle by Telvin Smith),1.580,1.550
2,2:00,3,5,JAX 47,3,12,Andy Dalton pass complete short middle to Rex Burkhead for 4 yards,1.550,1.550
2,1:41,3,5,JAX 47,3,12,Timeout #2 by Cincinnati Bengals,1.550,0.400
2,1:41,4,1,JAX 43,3,12,Kevin Huber punts 37 yards,0.400,0.380
2,1:30,1,10,JAX 6,3,12,Jordan Todman right tackle for 9 yards (tackle by Emmanuel Lamur and Leon Hall),-0.380,-0.380
2,1:22,1,10,JAX 6,3,12,Timeout #1 by Jacksonville Jaguars,-0.380,-0.070
2,1:22,2,1,JAX 15,3,12,Blake Bortles pass complete short left to Allen Robinson for 10 yards (tackle by Adam Jones),-0.070,0.610
2,1:02,1,10,JAX 25,3,12,Blake Bortles pass incomplete short left intended for Allen Robinson (defended by Geno Atkins),0.610,0.060
2,0:57,2,10,JAX 25,3,12,Blake Bortles pass complete short left to Jordan Todman for 1 yard (tackle by Adam Jones),0.060,0.060
2,0:49,2,10,JAX 25,3,12,Timeout #3 by Cincinnati Bengals,0.060,-0.490
2,0:49,3,9,JAX 26,3,12,Blake Bortles pass complete short middle to Allen Hurns for 4 yards (tackle by Terence Newman),-0.490,-1.370
2,0:04,4,5,JAX 30,3,12,"Bryan Anger punts 48 yards, returned by Adam Jones for 7 yards (tackle by Jeremy Harris). Penalty on Telvin Smith: Unnecessary Roughness, 15 yards",-1.370,0.940
Quarter,Time,Down,ToGo,Location,JAX,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 20,3,12,"Josh Scobee kicks off 66 yards, returned by Adam Jones for 24 yards (tackle by Jordan Todman)",0.000,-1.470
3,14:52,1,10,CIN 38,3,12,Jeremy Hill left tackle for 2 yards (tackle by Telvin Smith),1.470,1.190
3,14:21,2,8,CIN 40,3,12,Andy Dalton pass complete short middle to Jermaine Gresham for 5 yards,1.190,1.160
3,13:42,3,3,CIN 45,3,12,Andy Dalton pass complete short right to Jermaine Gresham for 7 yards (tackle by Telvin Smith and Jonathan Cyprien),1.160,2.390
3,13:03,1,10,JAX 48,3,12,Jeremy Hill right end for 1 yard (tackle by Dwayne Gratz),2.390,1.980
3,12:27,2,9,JAX 47,3,12,Andy Dalton pass complete deep right to Mohamed Sanu for 36 yards (tackle by Josh Evans),1.980,1.980
3,11:38,2,9,JAX 47,3,12,Timeout #1 by Cincinnati Bengals,1.980,4.840
3,11:38,1,10,JAX 11,3,12,Andy Dalton for 8 yards (tackle by Jonathan Cyprien),4.840,5.660
3,11:13,2,2,JAX 3,3,12,Jeremy Hill right guard for 2 yards (tackle by Dwayne Gratz and Tyson Alualu),5.660,6.970
3,10:40,1,1,JAX 1,3,18,"Jeremy Hill left end for 1 yard, touchdown",6.970,7.000
3,10:40,,,JAX 2,3,19,Mike Nugent kicks extra point good,0.000,0.000
3,10:40,,,CIN 35,3,19,"Mike Nugent kicks off 68 yards, returned by Jordan Todman for 39 yards (tackle by Jayson DiManche)",0.000,-1.330
3,10:26,1,10,JAX 36,3,19,Blake Bortles pass complete short middle to Cecil Shorts for 20 yards (tackle by George Iloka),1.330,2.650
3,10:03,1,10,CIN 44,3,19,Denard Robinson left tackle for 4 yards (tackle by Brandon Thompson),2.650,2.650
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
3,9:45,2,6,CIN 40,9,19,"Blake Bortles pass complete deep right to Allen Hurns for 40 yards, touchdown",2.650,7.000
3,9:45,,,CIN 2,10,19,Josh Scobee kicks extra point good,0.000,0.000
3,9:45,,,JAX 35,10,19,"Josh Scobee kicks off 70 yards, returned by Adam Jones for 15 yards (tackle by Jordan Todman)",0.000,0.380
3,9:31,1,10,CIN 10,10,19,Jeremy Hill right end for 11 yards (tackle by Jonathan Cyprien),-0.380,0.340
3,9:08,1,10,CIN 21,10,19,Andy Dalton pass complete short left to Jeremy Hill for 9 yards (tackle by LaRoy Reynolds),0.340,1.020
3,8:28,2,1,CIN 30,10,19,Cedric Peerman left tackle for -2 yards (tackle by Geno Hayes),1.020,0.040
3,7:48,3,3,CIN 28,10,19,Andy Dalton pass complete short middle to Mohamed Sanu for 7 yards (tackle by Telvin Smith and Demetrius McCray),0.040,1.270
3,7:10,1,10,CIN 35,10,19,Mohamed Sanu left end for 9 yards (tackle by Jonathan Cyprien),1.270,1.940
3,6:23,2,1,CIN 44,10,19,Jeremy Hill right end for 2 yards (tackle by Abry Jones),1.940,1.990
3,5:42,1,10,CIN 46,10,19,Cedric Peerman left end for 2 yards (tackle by LaRoy Reynolds and Jonathan Cyprien),1.990,1.720
3,5:04,2,8,CIN 48,10,19,Andy Dalton pass incomplete deep right intended for Mohamed Sanu is intercepted by Sherrod Martin at JAX-29,1.720,-0.870
3,4:57,1,10,JAX 29,10,19,"Blake Bortles pass incomplete deep right intended for Allen Hurns. Penalty on Geno Atkins: Defensive Offside, 5 yards (no play)",0.870,1.600
3,4:52,1,5,JAX 34,10,19,Denard Robinson right guard for 4 yards (tackle by Reggie Nelson),1.600,1.540
3,4:29,2,1,JAX 38,10,19,Denard Robinson up the middle for 16 yards (tackle by Terence Newman),1.540,2.520
3,4:01,1,10,CIN 46,10,19,Denard Robinson up the middle for 3 yards (tackle by Domata Peko and Geno Atkins),2.520,2.380
3,3:25,2,7,CIN 43,10,19,Blake Bortles pass incomplete deep left intended for Toby Gerhart (defended by Vincent Rey),2.380,1.680
3,3:16,3,7,CIN 43,10,19,Blake Bortles pass incomplete short right intended for Cecil Shorts,1.680,0.400
3,3:07,4,7,CIN 43,10,19,"Bryan Anger punts 35 yards, returned by Brandon Tate for 3 yards (tackle by Jeremy Harris)",0.400,0.370
3,2:58,1,10,CIN 11,10,19,Andy Dalton pass complete short left to Jermaine Gresham for 8 yards (tackle by Jonathan Cyprien and Sen'Derrick Marks),-0.370,0.170
3,2:26,2,2,CIN 19,10,19,Jeremy Hill left end for 3 yards (tackle by Telvin Smith),0.170,0.410
3,2:08,1,10,CIN 22,10,19,Jeremy Hill left tackle for 15 yards (tackle by Josh Evans and Chris Clemons),0.410,1.400
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
3,1:32,1,10,CIN 37,10,19,Andy Dalton pass incomplete short left intended for A.J. Green,1.400,0.860
3,1:26,2,10,CIN 37,10,19,Andy Dalton pass incomplete short middle intended for Cedric Peerman,0.860,0.860
3,1:19,2,10,CIN 37,10,19,Timeout #2 by Cincinnati Bengals,0.860,0.170
3,1:19,3,10,CIN 37,10,19,Andy Dalton pass complete short right to Jermaine Gresham for 4 yards (tackle by Sherrod Martin),0.170,-0.650
3,0:39,4,6,CIN 41,10,19,"Kevin Huber punts 48 yards, returned by Ace Sanders for -1 yards (tackle by Dre Kirkpatrick)",-0.650,0.380
3,0:28,1,10,JAX 10,10,19,Denard Robinson right guard for 2 yards (tackle by Wallace Gilberry and Devon Still),-0.380,-0.630
Quarter,Time,Down,ToGo,Location,JAX,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,JAX 12,10,19,Blake Bortles pass incomplete short right intended for Allen Robinson,-0.630,-1.190
4,14:57,3,8,JAX 12,10,19,Blake Bortles pass incomplete short middle intended for Allen Robinson (defended by Emmanuel Lamur),-1.190,-2.490
4,14:52,4,8,JAX 12,10,19,"Bryan Anger punts 42 yards, returned by Adam Jones for 31 yards (tackle by Craig Loston)",-2.490,-4.040
4,14:39,1,10,JAX 23,10,19,Jeremy Hill right end for 5 yards (tackle by Chris Clemons),4.040,4.210
4,13:59,2,5,JAX 18,10,25,"Andy Dalton pass complete deep right to A.J. Green for 18 yards, touchdown",4.210,7.000
4,13:59,,,JAX 2,10,26,Mike Nugent kicks extra point good,0.000,0.000
4,13:59,,,CIN 35,10,26,"Mike Nugent kicks off 65 yards, returned by Jordan Todman for 25 yards (tackle by Marquis Flowers)",0.000,-0.610
4,13:48,1,10,JAX 25,10,26,Blake Bortles left end for 2 yards (tackle by Geno Atkins),0.610,0.330
4,13:19,2,8,JAX 27,10,26,Denard Robinson right guard for 3 yards (tackle by Vincent Rey),0.330,0.040
4,12:37,3,5,JAX 30,10,26,Blake Bortles pass complete short left to Allen Robinson for 5 yards (tackle by Reggie Nelson),0.040,1.270
4,11:56,1,10,JAX 35,10,26,Blake Bortles pass complete short right to Cecil Shorts for 15 yards (tackle by George Iloka),1.270,2.260
4,11:35,1,10,,10,26,"Penalty on Brandon Thompson: Encroachment, 5 yards (no play)",2.260,2.990
4,11:26,1,5,CIN 45,10,26,Blake Bortles pass complete short middle to Allen Robinson for 13 yards (tackle by George Iloka),2.990,3.450
4,10:56,1,10,CIN 32,10,26,Blake Bortles left end for 2 yards (tackle by Wallace Gilberry),3.450,3.170
4,10:32,2,8,CIN 30,10,26,Blake Bortles pass complete short left to Denard Robinson for 12 yards (tackle by Leon Hall and Emmanuel Lamur),3.170,4.370
4,10:04,1,10,CIN 18,16,26,"Blake Bortles pass complete deep right to Allen Hurns for 18 yards, touchdown",4.370,7.000
4,10:04,,,,16,26,"Two Point Attempt: Blake Bortles pass incomplete intended for Cecil Shorts, conversion fails",0.000,-1.000
4,10:04,,,JAX 35,16,26,"Josh Scobee kicks off 62 yards, returned by Brandon Tate for 20 yards (tackle by Telvin Smith)",0.000,-0.480
4,9:50,1,10,CIN 23,16,26,Jeremy Hill left guard for 2 yards (tackle by Telvin Smith),0.480,0.200
4,9:12,2,8,CIN 25,16,26,Andy Dalton pass incomplete short middle intended for A.J. Green,0.200,-0.490
4,9:07,3,8,CIN 25,16,26,Andy Dalton pass incomplete short middle intended for Rex Burkhead is intercepted by J.T. Thomas at CIN-17 and returned for 10 yards,-0.490,-5.600
4,8:56,1,7,CIN 7,16,26,Denard Robinson right end for 2 yards (tackle by Geno Atkins),5.600,5.150
4,8:18,2,5,CIN 5,22,26,"Denard Robinson right tackle for 5 yards, touchdown",5.150,7.000
4,8:18,,,CIN 2,23,26,Josh Scobee kicks extra point good,0.000,0.000
4,8:18,,,JAX 35,23,26,"Josh Scobee kicks off 63 yards, out of bounds",0.000,-1.600
4,8:13,1,10,CIN 40,23,32,"Jeremy Hill right tackle for 60 yards, touchdown",1.600,7.000
4,8:13,,,JAX 2,23,33,Mike Nugent kicks extra point good,0.000,0.000
4,8:13,,,CIN 35,23,33,"Mike Nugent kicks off 66 yards, returned by Jordan Todman for 22 yards (tackle by Shawn Williams)",0.000,-0.340
4,7:58,1,10,JAX 21,23,33,Blake Bortles pass incomplete deep right intended for Clay Harbor,0.340,-0.200
4,7:52,2,10,JAX 21,23,33,Denard Robinson left tackle for 6 yards (tackle by Geno Atkins),-0.200,-0.100
4,7:14,3,4,JAX 27,23,33,Blake Bortles pass complete short right to Allen Hurns for 4 yards (tackle by Leon Hall),-0.100,1.000
4,6:47,1,10,JAX 31,23,33,Blake Bortles pass complete short middle to Toby Gerhart for 14 yards (tackle by Vincent Rey and Emmanuel Lamur),1.000,1.930
4,6:18,1,10,JAX 45,23,33,Blake Bortles pass complete deep middle to Allen Hurns for 28 yards (tackle by Leon Hall),1.930,3.780
4,5:54,1,10,CIN 27,23,33,Blake Bortles pass complete short right to Allen Robinson for 7 yards (tackle by Terence Newman),3.780,4.180
4,5:16,2,3,CIN 20,23,33,Blake Bortles pass complete short right to Cecil Shorts for 2 yards (tackle by Terence Newman),4.180,3.840
4,4:43,3,1,CIN 18,23,33,Toby Gerhart up the middle for 4 yards (tackle by Vincent Rey and Reggie Nelson),3.840,4.650
4,4:06,1,10,CIN 14,23,33,Blake Bortles pass incomplete deep right intended for Clay Harbor is intercepted by George Iloka at CIN--6 and returned for 16 yards,4.650,0.380
4,3:55,1,10,CIN 10,23,33,Jeremy Hill left tackle for 11 yards (tackle by Tyson Alualu and Sherrod Martin),-0.380,-0.380
4,3:44,1,10,CIN 10,23,33,Timeout #1 by Jacksonville Jaguars,-0.380,0.340
4,3:44,1,10,CIN 21,23,33,Jeremy Hill right guard for 1 yard (tackle by Tyson Alualu and Abry Jones),0.340,-0.070
4,3:02,2,9,CIN 22,23,33,Jeremy Hill right guard for 3 yards,-0.070,-0.070
4,2:56,2,9,CIN 22,23,33,Timeout #2 by Jacksonville Jaguars,-0.070,-0.360
4,2:56,3,6,CIN 25,23,33,Andy Dalton pass complete short right to Ryan Hewitt for 7 yards,-0.360,1.070
4,2:10,1,10,CIN 32,23,33,Jeremy Hill left end for 3 yards (tackle by LaRoy Reynolds),1.070,0.930
4,2:00,2,7,CIN 35,23,33,Jeremy Hill left end for 6 yards (tackle by Evander Hood),0.930,0.930
4,1:50,2,7,CIN 35,23,33,Timeout #3 by Jacksonville Jaguars,0.930,1.030
4,1:50,3,1,CIN 41,23,33,Jeremy Hill left tackle for -1 yards,1.030,-0.720
4,0:59,4,2,CIN 40,23,33,"Penalty on CIN: Delay of Game, 5 yards (no play)",-0.720,-1.040
4,0:59,4,7,CIN 35,23,33,"Kevin Huber punts 58 yards, returned by Ace Sanders for 11 yards (tackle by James Wright)",-1.040,-0.040
4,0:45,1,10,JAX 18,23,33,Blake Bortles pass complete short right to Allen Hurns for 11 yards (tackle by Emmanuel Lamur),0.040,0.870
4,0:23,1,10,JAX 29,23,33,Blake Bortles pass complete short left to Toby Gerhart for 16 yards (tackle by George Iloka),0.870,1.930
4,0:12,1,10,JAX 45,23,33,Blake Bortles sacked by Margus Hunt for -6 yards,1.930,0.570
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
