Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
1,1:19,3,5,MIA 30,7,0,"Penalty on Tyrod Taylor: Delay of Game, 5 yards (no play)",2.680,2.010
1,1:19,3,10,MIA 35,7,0,Tyrod Taylor pass complete short left to LeSean McCoy for 7 yards (tackle by Tony Lippett),2.010,1.680
1,0:34,4,3,MIA 28,7,0,Dan Carpenter 46 yard field goal no good,1.680,-1.330
1,0:29,1,10,MIA 36,7,0,Jay Ajayi left end for 5 yards (tackle by Preston Brown and Zach Brown),1.330,1.470
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,MIA 41,7,0,Jay Ajayi right end for 7 yards (tackle by Zach Brown),1.470,2.130
2,14:23,1,10,MIA 48,7,0,Jay Ajayi right tackle for 7 yards (tackle by Ronald Darby),2.130,2.530
2,13:45,2,3,BUF 45,13,0,"Kenyan Drake left guard for 45 yards, touchdown",2.530,7.000
2,13:34,,,BUF 15,14,0,Andrew Franks kicks extra point good,0.000,0.000
2,13:34,,,MIA 35,14,0,"Andrew Franks kicks off 61 yards, returned by Mike Gillislee for 19 yards (tackle by Michael Thomas). Mike Gillislee fumbles, recovered by Mike Gillislee at BUF-23",0.000,-0.480
2,13:26,1,10,BUF 23,14,0,Tyrod Taylor pass complete short middle to Charles Clay for 9 yards (tackle by Donald Butler),0.480,1.150
2,12:56,2,1,BUF 32,14,0,Tyrod Taylor right end for 5 yards (tackle by Donald Butler),1.150,1.400
2,12:21,1,10,BUF 37,14,0,Tyrod Taylor pass incomplete deep left intended for Marquise Goodwin,1.400,0.860
2,12:15,2,10,BUF 37,14,0,"LeSean McCoy right end for 6 yards (tackle by Michael Thomas). Penalty on John Miller: Offensive Holding, 10 yards (no play)",0.860,-0.490
2,11:59,2,20,BUF 27,14,0,Tyrod Taylor pass complete short left to LeSean McCoy for 5 yards (tackle by Spencer Paysinger),-0.490,-0.490
2,11:21,3,15,BUF 32,14,0,Tyrod Taylor pass complete deep right to Sammy Watkins for 20 yards (tackle by Xavien Howard),-0.490,2.390
2,10:56,1,10,MIA 48,14,0,Mike Gillislee middle for 6 yards (tackle by Nicholas Williams),2.390,2.660
2,10:25,2,4,MIA 42,14,0,Mike Gillislee left guard for 2 yards (tackle by Jason Jones),2.660,2.210
2,9:51,3,2,MIA 40,14,0,Mike Gillislee left guard for 1 yard (tackle by Earl Mitchell and Neville Hewitt),2.210,0.660
2,9:08,4,1,MIA 39,14,0,Mike Gillislee right guard for no gain (tackle by Kiko Alonso and Ndamukong Suh),0.660,-1.530
2,8:48,1,10,MIA 39,14,0,Jay Ajayi right end for 2 yards (tackle by Lorenzo Alexander),1.530,1.260
2,8:10,2,8,MIA 41,14,0,Matt Moore pass incomplete short right intended for Kenny Stills (defended by Leger Douzable),1.260,0.560
2,8:06,3,8,MIA 41,14,0,Matt Moore pass incomplete short middle intended for DeVante Parker (defended by Stephon Gilmore),0.560,-0.650
2,8:00,4,8,MIA 41,14,0,"Matt Darr punts 38 yards, fair catch by Brandon Tate",-0.650,-0.340
2,7:51,1,10,BUF 21,14,0,Tyrod Taylor pass incomplete short middle intended for LeSean McCoy,0.340,-0.200
2,7:48,2,10,BUF 21,14,0,"Tyrod Taylor pass complete deep right to Robert Woods for 20 yards (tackle by Xavien Howard). Penalty on Jordan Mills: Offensive Holding, 10 yards (no play)",-0.200,-1.510
2,7:35,2,20,BUF 11,14,0,LeSean McCoy left guard for 8 yards (tackle by Spencer Paysinger and Ndamukong Suh),-1.510,-1.220
2,6:58,3,12,BUF 19,14,0,Tyrod Taylor left end for 23 yards (tackle by Tony Lippett),-1.220,1.730
2,6:24,1,10,BUF 42,14,0,LeSean McCoy middle for 6 yards (tackle by Nicholas Williams),1.730,2.000
2,5:53,2,4,BUF 48,14,0,LeSean McCoy left guard for 14 yards (tackle by Michael Thomas and Spencer Paysinger),2.000,3.050
2,5:14,1,10,MIA 38,14,6,"Tyrod Taylor pass complete deep right to Sammy Watkins for 38 yards, touchdown",3.050,7.000
2,5:06,,,MIA 15,14,7,Dan Carpenter kicks extra point good,0.000,0.000
2,5:06,,,BUF 35,14,7,"Dan Carpenter kicks off 65 yards, touchback",0.000,-0.610
2,5:06,1,10,MIA 25,14,7,Matt Moore pass incomplete short right intended for Jarvis Landry,0.610,0.060
2,4:59,2,10,MIA 25,14,7,Jay Ajayi left end for 4 yards (tackle by Lorenzo Alexander),0.060,-0.100
2,4:20,3,6,MIA 29,14,7,Matt Moore pass complete short right to Dion Sims for 7 yards (tackle by Kevon Seymour),-0.100,1.330
2,3:45,1,10,MIA 36,14,7,Jay Ajayi left tackle for 2 yards (tackle by Preston Brown),1.330,1.060
2,3:08,2,8,MIA 38,14,7,"Jay Ajayi right guard for 7 yards (tackle by Corey White). Penalty on Ja'Wuan James: Offensive Holding, 10 yards (no play)",1.060,-0.290
2,2:40,2,18,MIA 28,14,7,Matt Moore pass complete short right to Jarvis Landry for 15 yards (tackle by Zach Brown and Corey Graham),-0.290,1.030
2,2:00,3,3,MIA 43,14,7,Matt Moore pass incomplete short right intended for Damien Williams,1.030,-0.520
2,1:56,4,3,MIA 43,14,7,Matt Darr punts 41 yards,-0.520,0.140
2,1:44,1,10,BUF 16,14,7,Tyrod Taylor pass incomplete short left intended for Robert Woods,-0.140,-0.660
2,1:38,2,10,BUF 16,14,7,Tyrod Taylor pass incomplete deep right intended for Sammy Watkins (defended by Xavien Howard),-0.660,-1.320
2,1:30,3,10,BUF 16,14,7,Tyrod Taylor sacked by Cameron Wake for -12 yards,-1.320,0.000
2,1:24,,,,14,7,Timeout #2 by Miami Dolphins,0.000,2.490
2,1:24,4,22,BUF 4,14,7,"Colton Schmidt punts 48 yards, returned by Jarvis Landry for 16 yards (tackle by Preston Brown)",-2.490,-3.180
2,1:11,1,10,BUF 36,14,7,Matt Moore pass incomplete short middle intended for Kenny Stills (defended by Zach Brown),3.180,2.640
2,1:06,2,10,BUF 36,14,7,Jay Ajayi right guard for 11 yards (tackle by Ronald Darby),2.640,3.910
2,0:46,1,10,BUF 25,14,7,Matt Moore pass incomplete short right intended for Kenny Stills,3.910,3.360
2,0:42,2,10,BUF 25,14,7,Matt Moore pass incomplete deep middle intended for Kenny Stills is intercepted by Corey White at BUF--4,3.360,-0.280
2,0:30,1,10,BUF 20,14,7,LeSean McCoy middle for 13 yards (tackle by Isa Abdul-Quddus and Tony Lippett),0.280,1.140
2,0:09,1,10,BUF 33,14,7,Tyrod Taylor pass complete short right to Robert Woods for 9 yards (tackle by Bobby McCain),1.140,0.000
2,0:05,,,,14,7,Timeout #3 by Buffalo Bills,0.000,-1.810
2,0:05,2,1,BUF 42,14,7,"Tyrod Taylor pass complete short left to Robert Woods for -4 yards, lateral to LeSean McCoy for 4 yards (tackle by Spencer Paysinger)",1.810,0.560
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,14,7,"Dan Carpenter kicks off 65 yards, touchback. Penalty on Marcus Roberson: Offside on Free Kick, 5 yards",0.000,-0.940
3,15:00,1,10,MIA 30,14,7,Jay Ajayi right guard for 1 yard (tackle by Zach Brown and Jerry Hughes),0.940,0.530
3,14:20,2,9,MIA 31,14,7,Jay Ajayi middle for 9 yards (tackle by Lorenzo Alexander and Kyle Williams),0.530,1.600
3,13:40,1,10,MIA 40,14,7,Jay Ajayi right tackle for no gain (tackle by Marcell Dareus and Kyle Williams),1.600,1.050
3,12:57,2,10,MIA 40,14,7,Matt Moore pass complete short right to DeVante Parker for 4 yards (tackle by Ronald Darby),1.050,0.890
3,12:15,3,6,MIA 44,20,7,"Matt Moore pass complete short left to DeVante Parker for 56 yards, touchdown",0.890,7.000
3,12:05,,,BUF 15,21,7,Andrew Franks kicks extra point good,0.000,0.000
3,12:05,,,MIA 35,21,7,"Andrew Franks kicks off 64 yards, returned by Brandon Tate for 22 yards (tackle by Mike Hull)",0.000,-0.480
3,11:58,1,10,BUF 23,21,7,LeSean McCoy right end for 9 yards (tackle by Andre Branch),0.480,1.150
3,11:27,2,1,BUF 32,21,7,LeSean McCoy middle for -1 yards (tackle by Andre Branch),1.150,0.300
3,10:52,3,2,BUF 31,21,7,Tyrod Taylor pass complete short left to LeSean McCoy for 2 yards (tackle by Neville Hewitt),0.300,1.140
3,10:21,1,10,BUF 33,21,7,Tyrod Taylor pass complete short right to Charles Clay for 8 yards (tackle by Spencer Paysinger),1.140,1.670
3,9:41,2,2,BUF 41,21,7,Mike Gillislee left end for 5 yards (tackle by Michael Thomas),1.670,1.990
3,9:09,1,10,BUF 46,21,7,Tyrod Taylor pass complete short left to Charles Clay for 7 yards (tackle by Donald Butler),1.990,2.400
3,8:33,2,3,MIA 47,21,7,Tyrod Taylor pass complete short right to Charles Clay for 9 yards (tackle by Spencer Paysinger),2.400,3.050
3,7:56,1,10,MIA 38,21,7,Tyrod Taylor pass complete short right to Sammy Watkins for 13 yards,3.050,3.910
3,7:29,1,10,MIA 25,21,7,LeSean McCoy right guard for 6 yards (tackle by Ndamukong Suh),3.910,4.200
3,6:53,2,4,MIA 19,21,13,"LeSean McCoy middle for 19 yards, touchdown",4.200,7.000
3,6:46,,,MIA 15,21,14,Dan Carpenter kicks extra point good,0.000,0.000
3,6:46,,,BUF 35,21,14,"Dan Carpenter kicks off 65 yards, touchback",0.000,-0.610
3,6:46,1,10,MIA 25,21,14,Jay Ajayi left tackle for 5 yards (tackle by Zach Brown and Jerry Hughes),0.610,0.740
3,6:06,2,5,MIA 30,21,14,Jay Ajayi left guard for 2 yards (tackle by Kyle Williams and Ronald Darby),0.740,0.300
3,5:23,3,3,MIA 32,21,14,Matt Moore pass complete short left to Damien Williams for 44 yards (tackle by Corey Graham),0.300,3.970
3,4:36,1,10,BUF 24,21,14,Matt Moore pass complete short middle to DeVante Parker for 15 yards (tackle by Corey Graham and Stephon Gilmore),3.970,5.140
3,4:00,1,9,BUF 9,21,14,Jay Ajayi right guard for 3 yards (tackle by Leger Douzable and Preston Brown),5.140,4.950
3,3:18,2,6,BUF 6,27,14,"Matt Moore pass complete short right to Kenny Stills for 6 yards, touchdown",4.950,7.000
3,3:14,,,BUF 15,28,14,Andrew Franks kicks extra point good,0.000,0.000
3,3:14,,,MIA 35,28,14,"Andrew Franks kicks off 56 yards, returned by Brandon Tate for 13 yards (tackle by Michael Thomas)",0.000,-0.410
3,3:08,1,10,BUF 22,28,14,LeSean McCoy middle for 1 yard (tackle by Andre Branch and Isa Abdul-Quddus),0.410,0.000
3,2:36,2,9,BUF 23,28,14,Tyrod Taylor pass complete deep right to Sammy Watkins for 53 yards (tackle by Bacarri Rambo),0.000,3.970
3,1:52,1,10,MIA 24,28,14,Tyrod Taylor right end for 6 yards (tackle by Spencer Paysinger),3.970,4.290
3,1:18,2,4,MIA 18,28,20,"Tyrod Taylor pass complete deep right to Charles Clay for 18 yards, touchdown",4.290,7.000
3,1:12,,,MIA 15,28,21,Dan Carpenter kicks extra point good,0.000,0.000
3,1:12,,,BUF 35,28,21,"Dan Carpenter kicks off 65 yards, touchback",0.000,-0.610
3,1:12,1,10,MIA 25,28,21,Jay Ajayi middle for 5 yards (tackle by Kyle Williams and Marcell Dareus),0.610,0.740
3,0:35,2,5,MIA 30,28,21,Jay Ajayi right guard for 1 yard (tackle by Marcell Dareus),0.740,0.170
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,MIA 31,28,21,Matt Moore pass complete short left to DeVante Parker for 10 yards (tackle by Stephon Gilmore),0.170,1.660
4,14:24,1,10,MIA 41,28,21,Jay Ajayi middle for 10 yards (tackle by Zach Brown and Preston Brown),1.660,2.320
4,14:00,1,10,BUF 49,28,21,"Penalty on Lorenzo Alexander: Neutral Zone Infraction, 5 yards (no play)",2.320,3.050
4,13:43,1,5,BUF 44,28,21,Jay Ajayi right tackle for no gain (tackle by Leger Douzable),3.050,2.460
4,13:07,2,5,BUF 44,28,21,Matt Moore pass complete short right to Jarvis Landry for 11 yards (tackle by Marcell Dareus),2.460,3.380
4,12:24,1,10,BUF 33,28,21,Jay Ajayi right tackle for -5 yards (tackle by Leger Douzable),3.380,0.000
4,11:41,,,,28,21,Timeout #1 by Miami Dolphins,0.000,-2.160
4,11:41,2,15,BUF 38,28,21,Matt Moore pass complete short right to Jay Ajayi for 3 yards (tackle by Ramon Humber and Zach Brown),2.160,1.880
4,10:58,3,12,BUF 35,28,21,Jay Ajayi left guard for 7 yards (tackle by Corey Graham and Preston Brown),1.880,1.630
4,10:20,4,5,BUF 28,28,21,Andrew Franks 46 yard field goal no good,1.630,-1.330
4,10:15,1,10,BUF 36,28,21,Tyrod Taylor left tackle for 13 yards (tackle by Tony Lippett),1.330,2.190
4,9:40,1,10,BUF 49,28,21,Tyrod Taylor pass complete deep left to Marquise Goodwin for 16 yards,2.190,3.250
4,9:17,1,10,MIA 35,28,21,Tyrod Taylor pass incomplete deep left intended for Sammy Watkins,3.250,2.700
4,9:10,2,10,MIA 35,28,21,Tyrod Taylor right guard for 10 yards,2.700,3.910
4,8:29,1,10,MIA 25,28,21,Tyrod Taylor sacked by Jason Jones for 0 yards,3.910,3.360
4,7:49,2,10,MIA 25,28,21,Tyrod Taylor pass incomplete deep left intended for Charles Clay,3.360,2.680
4,7:40,3,10,MIA 25,28,21,Tyrod Taylor pass complete short right to Sammy Watkins for 9 yards (tackle by Xavien Howard),2.680,2.530
4,7:37,4,1,MIA 16,28,21,"Penalty on MIA: Defensive 12 On-field, 5 yards (no play)",2.530,4.840
4,7:23,1,10,MIA 11,28,21,LeSean McCoy left end for 7 yards (tackle by Bacarri Rambo and Michael Thomas),4.840,5.470
4,6:44,2,3,MIA 4,28,21,Tyrod Taylor left end for -6 yards (tackle by Neville Hewitt),5.470,3.300
4,6:04,3,9,MIA 10,28,21,Tyrod Taylor pass incomplete short left intended for Charles Clay (defended by Spencer Paysinger),3.300,2.760
4,5:55,4,9,MIA 10,28,24,Dan Carpenter 28 yard field goal good,2.760,3.000
4,5:51,,,BUF 35,28,24,"Dan Carpenter kicks off 60 yards, returned by Jakeem Grant for 41 yards (tackle by Dan Carpenter)",0.000,-1.990
4,5:44,1,10,MIA 46,28,24,Jarvis Landry left end for no gain (tackle by Stephon Gilmore),1.990,1.450
4,4:59,2,10,MIA 46,28,24,Matt Moore pass incomplete short right intended for Jarvis Landry,1.450,0.760
4,4:55,3,10,MIA 46,28,24,Matt Moore pass complete short right to Jarvis Landry for 3 yards (tackle by Kevon Seymour),0.760,-0.130
4,4:12,4,7,MIA 49,28,24,Matt Darr punts 40 yards,-0.130,0.370
4,4:00,1,10,BUF 11,28,24,LeSean McCoy right end for 7 yards (tackle by Michael Thomas and Spencer Paysinger),-0.370,0.000
4,3:28,2,3,BUF 18,28,24,LeSean McCoy right guard for 2 yards (tackle by Bacarri Rambo and Ndamukong Suh),0.000,-0.370
4,2:55,3,1,BUF 20,28,24,Mike Gillislee left end for 25 yards (tackle by Michael Thomas),-0.370,1.930
4,2:17,1,10,BUF 45,28,24,Tyrod Taylor right end for 3 yards (tackle by Jordan Phillips),1.930,1.790
4,2:09,2,7,BUF 48,28,24,LeSean McCoy left tackle for 11 yards (tackle by Neville Hewitt),1.790,2.850
4,2:00,1,10,MIA 41,28,24,Tyrod Taylor pass complete deep right to Robert Woods for 34 yards (tackle by Bacarri Rambo),2.850,5.600
4,1:50,1,7,MIA 7,28,24,LeSean McCoy left guard for -1 yards (tackle by Bacarri Rambo),5.600,0.000
4,1:40,,,,28,24,Timeout #2 by Miami Dolphins,0.000,-4.570
4,1:40,2,8,MIA 8,28,24,LeSean McCoy right guard for 4 yards (tackle by Bacarri Rambo),4.570,0.000
4,1:32,,,,28,24,Timeout #3 by Miami Dolphins,0.000,-4.490
4,1:32,3,4,MIA 4,28,24,Tyrod Taylor left end for -3 yards (tackle by Bacarri Rambo and Neville Hewitt),4.490,0.000
4,1:25,,,,28,24,Timeout #1 by Buffalo Bills,0.000,-2.970
4,1:25,4,7,MIA 7,28,30,"Tyrod Taylor pass complete short right to Charles Clay for 7 yards, touchdown",2.970,7.000
4,1:20,,,MIA 15,28,31,Dan Carpenter kicks extra point good,0.000,0.000
4,1:20,,,BUF 35,28,31,"Dan Carpenter kicks off 65 yards, returned by Kenyan Drake for 39 yards (tackle by Nickell Robey-Coleman)",0.000,-1.530
4,1:11,1,10,MIA 39,28,31,Matt Moore pass incomplete short left intended for DeVante Parker,1.530,0.990
4,1:07,2,10,MIA 39,28,31,Matt Moore pass complete deep middle to Kenny Stills for 17 yards (tackle by Preston Brown),0.990,2.650
4,0:51,1,10,BUF 44,28,31,Matt Moore spiked the ball,2.650,2.110
4,0:51,2,10,BUF 44,28,31,Matt Moore pass incomplete short middle intended for DeVante Parker (defended by Lorenzo Alexander),2.110,1.420
4,0:46,3,10,BUF 44,28,31,Matt Moore pass complete short left to Damien Williams for 7 yards (tackle by Preston Brown and Jerry Hughes),1.420,0.790
4,0:10,4,3,BUF 37,31,31,Andrew Franks 55 yard field goal good,0.790,3.000
4,0:06,,,MIA 35,31,31,"Andrew Franks kicks off 65 yards, touchback",0.000,-0.610
4,0:06,1,10,BUF 25,31,31,Tyrod Taylor kneels for -1 yards,0.610,0.000
4,,,,,31,31,--,0.000,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
,,,,,,,"Bills won the coin toss, Bills to receive the overtime kickoff.",,
OT,15:00,,,MIA 35,31,31,"Andrew Franks kicks off 65 yards, touchback",0.000,-0.610
OT,15:00,1,10,BUF 25,31,31,LeSean McCoy left tackle for -2 yards (tackle by Andre Branch),0.610,-0.210
OT,14:27,2,12,BUF 23,31,31,Tyrod Taylor pass complete short left to Charles Clay for 11 yards (tackle by Kiko Alonso),-0.210,0.560
OT,13:49,3,1,BUF 34,31,31,Jerome Felton middle for 1 yard (tackle by Donald Butler),0.560,1.270
OT,13:16,1,10,BUF 35,31,31,Mike Gillislee right tackle for 35 yards (tackle by Michael Thomas),1.270,3.580
OT,12:40,1,10,MIA 30,31,31,Tyrod Taylor left tackle for -1 yards (tackle by Andre Branch),3.580,2.900
OT,12:05,2,11,MIA 31,31,31,Tyrod Taylor pass complete short right to Sammy Watkins for 14 yards (tackle by Xavien Howard),2.900,4.440
OT,11:31,1,10,MIA 17,31,31,LeSean McCoy middle for -2 yards (tackle by Donald Butler and Earl Mitchell),4.440,3.600
OT,10:55,2,12,MIA 19,31,31,Reggie Bush left guard for -8 yards (tackle by Neville Hewitt),3.600,1.880
OT,10:14,3,20,MIA 27,31,31,Tyrod Taylor pass incomplete deep right intended for Marquise Goodwin,1.880,1.670
OT,10:08,4,20,MIA 27,31,31,Dan Carpenter 45 yard field goal no good,1.670,-1.270
OT,10:03,1,10,MIA 35,31,31,Jay Ajayi left guard for 9 yards (tackle by Stephon Gilmore),1.270,1.940
OT,9:41,2,1,MIA 44,31,31,Kenyan Drake middle for 6 yards (tackle by Preston Brown and Marcell Dareus),1.940,2.260
OT,9:06,1,10,,31,31,Kenyan Drake left guard for 2 yards (tackle by Preston Brown and Marcell Dareus),2.260,1.980
OT,8:29,2,8,BUF 48,31,31,Jay Ajayi middle for 3 yards (tackle by Lorenzo Alexander and Preston Brown),1.980,0.000
OT,8:03,,,,31,31,Timeout #1 by Buffalo Bills,0.000,-1.690
OT,8:03,3,5,BUF 45,31,31,Matt Moore pass incomplete deep middle intended for Dion Sims,1.690,0.270
OT,7:57,4,5,BUF 45,31,31,Matt Darr punts 41 yards,0.270,0.380
OT,7:44,1,10,BUF 4,31,31,LeSean McCoy left guard for 6 yards (tackle by Neville Hewitt),-0.380,-0.340
OT,7:14,2,4,BUF 10,31,31,LeSean McCoy middle for 5 yards (tackle by Kiko Alonso),-0.340,-0.220
OT,6:42,1,10,BUF 15,31,31,LeSean McCoy middle for -3 yards (tackle by Michael Thomas),-0.220,-1.000
OT,6:07,2,13,BUF 12,31,31,Tyrod Taylor left tackle for 5 yards (tackle by Cameron Wake),-1.000,-1.120
OT,5:21,3,8,BUF 17,31,31,Tyrod Taylor pass complete short left to Charles Clay for 16 yards (tackle by Bacarri Rambo),-1.120,1.140
OT,4:46,1,10,BUF 33,31,31,Mike Gillislee right tackle for 1 yard (tackle by Jordan Phillips),1.140,0.730
OT,4:20,2,9,BUF 34,31,31,Tyrod Taylor pass complete short left to Sammy Watkins for 7 yards (tackle by Tony Lippett),0.730,0.960
OT,4:13,3,2,BUF 41,31,31,Tyrod Taylor pass incomplete short right intended for Robert Woods (defended by Ndamukong Suh),0.960,-0.650
OT,4:09,4,2,BUF 41,31,31,"Colton Schmidt punts 44 yards, fair catch by Jarvis Landry",-0.650,0.220
OT,4:00,1,10,MIA 15,31,31,Jay Ajayi left tackle for 57 yards (tackle by Nickell Robey-Coleman),-0.220,3.710
OT,3:12,1,10,BUF 28,31,31,Jay Ajayi middle for 8 yards (tackle by Corey Graham),3.710,4.250
OT,2:39,2,2,BUF 20,31,31,Kenyan Drake left guard for 3 yards (tackle by Marcell Dareus),4.250,4.440
OT,2:00,1,10,BUF 17,31,31,Jay Ajayi left end for 4 yards (tackle by Preston Brown),4.440,4.500
OT,1:55,2,6,BUF 13,31,31,Jay Ajayi middle for 6 yards (tackle by Leger Douzable and Preston Brown),4.500,5.600
OT,1:36,1,7,BUF 7,31,31,Matt Moore kneels for -1 yards,5.600,0.000
OT,0:51,,,,31,31,Timeout #2 by Miami Dolphins,0.000,-4.570
OT,0:51,2,8,BUF 8,34,31,Andrew Franks 27 yard field goal good,4.570,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
