#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BUF 25,3,1:19,4,Punt
2,1,12:10,BUF 40,3,1:33,5,Punt
3,1,6:24,BUF 25,12,5:55,47,Missed FG
4,2,13:34,BUF 23,10,4:46,38,Downs
5,2,7:51,BUF 21,6,2:45,79,Touchdown
6,2,1:44,BUF 16,3,0:33,-12,Punt
7,2,0:30,BUF 20,4,0:30,26,End of Half
8,3,12:05,BUF 23,10,5:19,77,Touchdown
9,3,3:14,BUF 22,4,2:02,78,Touchdown
10,4,10:15,BUF 36,11,4:24,54,Field Goal
11,4,4:00,BUF 11,10,2:40,89,Touchdown
12,4,0:06,BUF 25,2,0:06,-1,End of Half
13,5,15:00,BUF 25,10,4:57,48,Missed FG
14,5,7:44,BUF 4,8,3:44,37,Punt
