Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
2,0:31,2,10,NWE 15,6,14,Timeout #2 by Miami Dolphins,-0.710,-1.120
2,0:31,3,8,NWE 17,6,14,Shane Vereen right end for no gain (tackle by Brent Grimes and Philip Wheeler),-1.120,-1.120
2,0:25,3,8,NWE 17,6,14,Timeout #3 by Miami Dolphins,-1.120,-2.320
2,0:25,4,8,NWE 17,6,14,"Ryan Allen punts 47 yards, returned by Jarvis Landry for 32 yards (tackle by Nate Ebner)",-2.320,-3.450
2,0:11,1,10,NWE 32,12,14,"Ryan Tannehill pass complete deep left to Mike Wallace for 32 yards, touchdown",3.450,7.000
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the original play was overturned.",,
2,0:11,,,NWE 2,13,14,Caleb Sturgis kicks extra point good,0.000,0.000
2,0:11,,,MIA 35,13,14,"Caleb Sturgis kicks off 33 yards, muffed catch by Brandon LaFell, recovered by Brandon LaFell and returned for no gain",0.000,-1.330
2,0:03,1,10,NWE 36,13,14,Tom Brady kneels for -1 yards,1.330,0.660
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 35,13,14,"Caleb Sturgis kicks off 63 yards, returned by Danny Amendola for 19 yards (tackle by R.J. Stanford)",0.000,0.340
3,14:55,1,10,NWE 21,13,14,Tom Brady pass complete deep left to Rob Gronkowski for 34 yards (tackle by Reshad Jones),0.340,2.590
3,14:23,1,10,MIA 45,13,14,Tom Brady pass complete short middle to Jonas Gray for 7 yards (tackle by Cameron Wake),2.590,2.990
3,13:44,2,3,MIA 38,13,14,Jonas Gray right end for 5 yards (tackle by Kelvin Sheppard),2.990,3.380
3,13:03,1,10,MIA 33,13,14,Tom Brady pass complete short left to Brandon LaFell for 14 yards (tackle by Jason Trusnik),3.380,4.310
3,12:33,1,10,MIA 19,13,14,Jonas Gray up the middle for -1 yards (tackle by Kelvin Sheppard and Randy Starks),4.310,3.630
3,11:56,2,11,MIA 20,13,14,Tom Brady pass incomplete short right intended for Julian Edelman,3.630,2.940
3,11:52,3,11,MIA 20,13,14,Tom Brady right tackle for 17 yards (tackle by Walt Aikens),2.940,6.510
3,11:09,1,3,MIA 3,13,20,"LeGarrette Blount left tackle for 3 yards, touchdown",6.510,7.000
3,11:09,,,MIA 2,13,21,Stephen Gostkowski kicks extra point good,0.000,0.000
3,11:09,,,NWE 35,13,21,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
3,11:04,1,10,MIA 20,13,21,Ryan Tannehill right guard for 6 yards (tackle by Sealver Siliga),0.280,0.540
3,10:27,2,4,MIA 26,13,21,Ryan Tannehill pass complete short middle to Charles Clay for 1 yard (tackle by Patrick Chung and Sealver Siliga),0.540,-0.030
3,9:49,3,3,MIA 27,13,21,Lamar Miller up the middle for 2 yards (tackle by Vince Wilfork),-0.030,-1.440
3,8:59,4,1,MIA 29,13,21,"Brandon Fields punts 47 yards, returned by Julian Edelman for 12 yards (tackle by John Denney)",-1.440,-1.330
3,8:46,1,10,NWE 36,13,21,Tom Brady pass incomplete deep middle intended for Brian Tyms,1.330,0.790
3,8:38,2,10,NWE 36,13,21,"Tom Brady pass incomplete short right intended for Michael Hoomanawanui. Penalty on Jimmy Wilson: Illegal Contact, 5 yards (no play)",0.790,1.660
3,8:30,1,10,NWE 41,13,21,Jonas Gray left guard for 14 yards (tackle by Walt Aikens),1.660,2.590
3,7:57,1,10,MIA 45,13,21,Jonas Gray right end for 5 yards (tackle by Earl Mitchell and Jason Trusnik),2.590,2.720
3,7:18,2,5,MIA 40,13,21,"Tom Brady pass complete short left to Julian Edelman for 5 yards (tackle by Kelvin Sheppard). Julian Edelman fumbles (forced by Kelvin Sheppard), recovered by Julian Edelman at MIA-35",2.720,3.250
3,6:41,1,10,MIA 35,13,21,Tom Brady pass complete short left to Julian Edelman for 9 yards (tackle by Derrick Shelby and Jimmy Wilson),3.250,3.920
3,5:58,2,1,MIA 26,13,21,Tom Brady up the middle for 2 yards (tackle by Philip Wheeler),3.920,3.970
3,5:32,1,10,MIA 24,13,21,Tom Brady pass incomplete short middle intended for Rob Gronkowski,3.970,3.430
3,5:29,2,10,MIA 24,13,21,Tom Brady pass incomplete deep left intended for Rob Gronkowski,3.430,2.740
3,5:24,3,10,MIA 24,13,21,Tom Brady pass complete short middle to Brandon LaFell for 7 yards (tackle by Jimmy Wilson),2.740,2.410
3,4:46,4,3,MIA 17,13,24,Stephen Gostkowski 35 yard field goal good,2.410,3.000
3,4:46,,,NWE 35,13,24,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
3,4:43,1,10,MIA 20,13,24,Ryan Tannehill pass incomplete deep right intended for Lamar Miller is intercepted by Patrick Chung at MIA-37 and returned for 10 yards,0.280,-3.780
3,4:35,1,10,MIA 27,13,30,"Tom Brady pass complete deep left to Rob Gronkowski for 27 yards, touchdown",3.780,7.000
3,4:35,,,MIA 2,13,31,Stephen Gostkowski kicks extra point good,0.000,0.000
3,4:35,,,NWE 35,13,31,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
3,4:30,1,10,MIA 20,13,31,Ryan Tannehill pass incomplete short right intended for Brian Hartline (defended by Patrick Chung),0.280,-0.270
3,4:24,2,10,MIA 20,13,31,Lamar Miller left end for -2 yards (tackle by Akeem Ayers),-0.270,-1.330
3,3:42,3,12,MIA 18,13,31,Ryan Tannehill pass complete short right to Jarvis Landry for 8 yards (tackle by Logan Ryan),-1.330,-1.630
3,2:58,4,4,MIA 26,13,31,"Brandon Fields punts 34 yards, returned by Danny Amendola for 13 yards (tackle by Jason Trusnik)",-1.630,-2.460
3,2:48,1,10,MIA 47,13,31,Jonas Gray left end for 6 yards (tackle by Olivier Vernon),2.460,2.720
3,2:16,2,4,MIA 41,13,31,Tom Brady pass complete deep left to Rob Gronkowski for 35 yards (tackle by Jimmy Wilson),2.720,5.830
3,1:33,1,6,MIA 6,13,37,"Tom Brady pass complete short right to Julian Edelman for 6 yards, touchdown",5.830,7.000
3,1:33,,,MIA 2,13,38,Stephen Gostkowski kicks extra point good,0.000,0.000
3,1:33,,,NWE 35,13,38,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
3,1:29,1,10,MIA 20,13,38,Ryan Tannehill pass complete short left to Jarvis Landry for 8 yards,0.280,0.810
3,0:56,2,2,MIA 28,13,38,"Ryan Tannehill pass complete deep left to Jarvis Landry for 25 yards (tackle by Dont'a Hightower). Jarvis Landry fumbles (forced by Dont'a Hightower), recovered by Charles Clay at NWE-47",0.810,2.460
3,0:13,1,10,NWE 47,13,38,Lamar Miller left end for -4 yards (tackle by Jamie Collins),2.460,1.370
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,14,MIA 49,13,38,Ryan Tannehill sacked by Sealver Siliga for -2 yards,1.370,0.430
4,14:23,3,16,MIA 47,13,38,Ryan Tannehill pass complete short left to Lamar Miller for 10 yards (tackle by Dont'a Hightower and Patrick Chung),0.430,0.400
4,13:33,4,6,NWE 43,13,38,Ryan Tannehill pass complete short left to Brandon Gibson for 12 yards (tackle by Brandon Browner),0.400,3.510
4,13:03,1,10,NWE 31,13,38,Ryan Tannehill pass complete short middle to Brandon Gibson for 9 yards (tackle by Brandon Browner),3.510,4.180
4,12:39,2,1,NWE 22,13,38,Ryan Tannehill pass incomplete short left intended for Jarvis Landry,4.180,3.470
4,12:35,3,1,NWE 22,13,38,Ryan Tannehill pass incomplete deep left intended for Rishard Matthews,3.470,3.470
4,12:30,3,1,NWE 22,13,38,Timeout #1 by Miami Dolphins,3.470,2.140
4,12:30,4,1,NWE 22,13,38,Ryan Tannehill pass complete short left to Rishard Matthews for 5 yards (tackle by Darrelle Revis),2.140,4.440
4,11:50,1,10,NWE 17,13,38,"Ryan Tannehill sacked by Chandler Jones for -8 yards. Ryan Tannehill fumbles (forced by Chandler Jones), recovered by Ja'Wuan James at NWE-33",4.440,1.730
4,11:21,2,26,NWE 33,13,38,"Ryan Tannehill pass complete short left to Brandon Gibson for 8 yards (tackle by Brandon Browner). Penalty on Brandon Browner: Unnecessary Roughness (Offsetting), Penalty on Brandon Gibson: Unsportsmanlike Conduct (Offsetting)",1.730,2.150
4,10:56,3,18,NWE 25,13,38,Ryan Tannehill pass incomplete short left intended for Daniel Thomas,2.150,1.800
4,10:52,4,18,NWE 25,13,38,Ryan Tannehill pass complete short middle to Daniel Thomas for 10 yards (tackle by Patrick Chung),1.800,0.220
4,10:46,1,10,NWE 15,13,38,Tom Brady pass complete short middle to Brandon LaFell for 19 yards (tackle by Brent Grimes and Philip Wheeler),-0.220,1.200
4,10:17,1,10,NWE 34,13,38,Tom Brady pass complete short left to LeGarrette Blount for 5 yards (tackle by Jason Trusnik),1.200,1.330
4,9:44,2,5,NWE 39,13,38,Tom Brady pass incomplete deep left intended for Shane Vereen,1.330,0.630
4,9:38,3,5,NWE 39,13,38,Tom Brady pass complete deep right to Julian Edelman for 31 yards (tackle by Jimmy Wilson),0.630,3.580
4,8:54,1,10,MIA 30,13,38,Tom Brady pass complete short left to Brandon LaFell for 6 yards (tackle by Cortland Finnegan),3.580,3.840
4,8:23,2,4,MIA 24,13,38,LeGarrette Blount right guard for 2 yards (tackle by Earl Mitchell),3.840,3.400
4,7:45,3,2,MIA 22,13,38,Jonas Gray left tackle for 2 yards (tackle by Olivier Vernon and Philip Wheeler),3.400,4.240
4,7:07,1,10,MIA 20,13,38,Tom Brady pass incomplete short right intended for Michael Hoomanawanui (defended by Jason Trusnik),4.240,3.690
4,7:05,2,10,MIA 20,13,38,LeGarrette Blount left end for 2 yards (tackle by Kelvin Sheppard),3.690,3.220
4,6:27,3,8,MIA 18,13,38,Tom Brady pass incomplete short left intended for Rob Gronkowski,3.220,2.250
4,6:24,4,8,MIA 18,13,41,Stephen Gostkowski 36 yard field goal good,2.250,3.000
4,6:24,,,NWE 35,13,41,"Stephen Gostkowski kicks off 59 yards, out of bounds",0.000,-1.600
4,6:20,1,10,MIA 40,13,41,Ryan Tannehill pass complete short right to Charles Clay for 6 yards (tackle by Rob Ninkovich),1.600,1.860
4,5:53,2,4,MIA 46,13,41,Ryan Tannehill pass complete short right to Mike Wallace for 4 yards,1.860,2.260
4,5:21,1,10,,13,41,Ryan Tannehill pass incomplete deep right intended for Dion Sims,2.260,1.710
4,5:16,2,10,,13,41,Ryan Tannehill pass incomplete short right intended for Damian Williams,1.710,1.030
4,5:09,3,10,,13,41,Ryan Tannehill pass incomplete short left intended for Rishard Matthews,1.030,-0.060
4,5:04,4,10,,13,41,Ryan Tannehill pass complete short left to Mike Wallace for 11 yards (tackle by Brandon Browner),-0.060,2.980
4,4:30,1,10,NWE 39,13,41,Ryan Tannehill pass complete short right to Jarvis Landry for 21 yards (tackle by Logan Ryan),2.980,4.370
4,4:24,1,10,NWE 18,13,41,Ryan Tannehill pass incomplete short left intended for Jarvis Landry,4.370,4.370
4,4:21,1,10,NWE 18,13,41,Timeout #1 by New England Patriots,4.370,3.800
4,4:21,2,10,NWE 18,13,41,Ryan Tannehill pass complete short middle to Jarvis Landry for 11 yards (tackle by Devin McCourty),3.800,5.600
4,3:55,1,7,NWE 7,13,41,"Ryan Tannehill for no gain. Ryan Tannehill fumbles, recovered by Ryan Tannehill at NWE-9",5.600,4.380
4,3:19,2,9,NWE 9,13,41,Ryan Tannehill sacked by Rob Ninkovich for -9 yards,4.380,2.630
4,2:36,3,18,NWE 18,13,41,Ryan Tannehill pass incomplete deep right intended for Mike Wallace,2.630,2.250
4,2:36,4,18,NWE 18,13,41,"Penalty on Dallas Thomas: False Start, 5 yards (no play)",2.250,1.930
4,2:31,4,23,NWE 23,13,41,Ryan Tannehill sacked by Dont'a Hightower and Chandler Jones for -11 yards,1.930,-1.200
4,2:25,1,10,NWE 34,13,41,Jonas Gray left tackle for 4 yards (tackle by Terrence Fede),1.200,1.200
4,2:00,2,6,NWE 38,13,41,Jonas Gray right end for 9 yards (tackle by Derrick Shelby),1.200,2.060
4,1:22,1,10,NWE 47,13,41,"Jonas Gray left end for 13 yards (tackle by Reshad Jones). Penalty on Danny Amendola: Offensive Holding, 10 yards",2.060,2.500
4,1:13,1,7,,13,41,Jonas Gray up the middle for 1 yard (tackle by Reshad Jones),2.500,2.060
4,0:33,2,6,MIA 49,13,41,Jonas Gray left end for 4 yards (tackle by Earl Mitchell and Jason Trusnik),2.060,1.880
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
