Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
1,8:40,,,PIT 35,0,7,"Chris Boswell kicks off 65 yards, returned by Cordarrelle Patterson for no gain (tackle by Artie Burns and Roosevelt Nix)",0.000,0.480
1,8:34,1,10,NWE 23,0,7,Tom Brady pass complete short left to Rex Burkhead for 4 yards (tackle by Artie Burns),0.480,0.470
1,7:54,2,6,NWE 27,0,7,Tom Brady pass complete short right to Cordarrelle Patterson for 5 yards (tackle by Joe Haden),0.470,0.430
1,7:24,3,1,NWE 32,0,7,"Sony Michel right tackle for no gain (tackle by Jonathan Bostic) Penalty on PIT: Defensive Too Many Men on Field, 5 yards (no play)",0.430,1.400
1,6:58,1,10,NWE 37,6,7,"Tom Brady pass complete deep right to Chris Hogan for 63 yards, touchdown",1.400,7.000
1,6:48,,,PIT 15,6,7,"Penalty on NWE: Delay of Game, 5 yards (no play)",0.000,0.000
1,6:48,,,PIT 20,7,7,Stephen Gostkowski kicks extra point good,0.000,0.000
1,6:48,,,NWE 35,7,7,"Stephen Gostkowski kicks off 64 yards, returned by Ryan Switzer for no gain (tackle by Rex Burkhead)",0.000,0.810
1,6:42,1,10,PIT 28,7,7,Ben Roethlisberger pass complete short right to Jesse James for 9 yards (tackle by Patrick Chung),0.810,1.480
1,6:04,2,1,PIT 37,7,7,Jaylen Samuels up the middle for 10 yards (tackle by Jason McCourty),1.480,2.060
1,5:21,1,10,PIT 47,7,7,Ben Roethlisberger sacked by Kyle Van Noy for -10 yards,2.060,0.170
1,4:38,2,20,PIT 37,7,7,Jaylen Samuels right tackle for 4 yards (tackle by Devin McCourty),0.170,0.040
1,3:59,3,16,PIT 41,7,7,Ben Roethlisberger sacked by Jonathan Jones for -7 yards,0.040,-1.110
1,3:13,4,23,PIT 34,7,7,"Jordan Berry punts 44 yards, fair catch by Julian Edelman at NE-22",-1.110,-0.410
1,3:06,1,10,NWE 22,7,7,Tom Brady pass complete deep middle to Josh Gordon for 19 yards (tackle by Coty Sensabaugh and Sean Davis),0.410,1.660
1,2:45,1,10,NWE 41,7,7,Tom Brady pass complete short right to James Develin for 11 yards (tackle by Joe Haden),1.660,2.390
1,2:23,1,10,PIT 48,7,7,Tom Brady pass incomplete short middle intended for Julian Edelman,2.390,1.850
1,2:16,2,10,PIT 48,7,7,Rex Burkhead up the middle for 2 yards (tackle by Cameron Heyward and Javon Hargrave),1.850,1.420
1,1:35,3,8,PIT 46,7,7,Tom Brady pass incomplete short right intended for James White,1.420,0.200
1,1:27,4,8,PIT 46,7,7,Ryan Allen punts 38 yards downed by Matthew Slater,0.200,0.380
1,1:18,1,10,PIT 8,7,7,"Ryan Switzer left guard for no gain (tackle by Kyle Van Noy). Penalty on David DeCastro: Offensive Holding, 4 yards (no play)",-0.380,-0.530
1,0:58,1,14,PIT 4,7,7,Ben Roethlisberger pass incomplete deep right intended for JuJu Smith-Schuster,-0.530,-1.070
1,0:52,2,14,PIT 4,7,7,Ben Roethlisberger pass complete deep right to JuJu Smith-Schuster for 22 yards (tackle by J.C. Jackson),-1.070,0.670
1,0:11,1,10,PIT 26,7,7,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 9 yards (tackle by J.C. Jackson),0.670,1.350
Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,1,PIT 35,7,7,Ben Roethlisberger pass complete short right to Antonio Brown for 1 yard (tackle by Stephon Gilmore),1.350,1.330
2,14:11,1,10,PIT 36,7,7,Ben Roethlisberger pass complete short middle to Eli Rogers for 6 yards (tackle by Jonathan Jones),1.330,1.600
2,13:38,2,4,PIT 42,7,7,Ben Roethlisberger pass complete short middle to James Washington for 9 yards (tackle by Jason McCourty),1.600,2.320
2,12:56,1,10,NWE 49,7,7,Ben Roethlisberger pass complete short right to Eli Rogers for 6 yards (tackle by Jonathan Jones),2.320,2.590
2,12:12,2,4,NWE 43,7,7,"Ben Roethlisberger pass incomplete deep right intended for Eli Rogers. Penalty on Jonathan Jones: Defensive Pass Interference, 26 yards (no play)",2.590,4.440
2,12:07,1,10,NWE 17,7,13,"Ben Roethlisberger pass complete deep left to Antonio Brown for 17 yards, touchdown. Penalty on Stephon Gilmore: Defensive Holding (Declined)",4.440,7.000
2,12:01,,,NWE 15,7,14,Chris Boswell kicks extra point good,0.000,0.000
2,12:01,,,PIT 35,7,14,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
2,12:01,1,10,NWE 25,7,14,Sony Michel up the middle for 5 yards (tackle by Terrell Edmunds and Joe Haden),0.610,0.740
2,11:32,2,5,NWE 30,7,14,Sony Michel up the middle for 11 yards (tackle by Jonathan Bostic),0.740,1.660
2,11:06,1,10,NWE 41,7,14,Sony Michel up the middle for 3 yards (tackle by Javon Hargrave and Cameron Heyward),1.660,1.530
2,10:33,2,7,NWE 44,7,14,"Sony Michel left guard for no gain (tackle by Vince Williams). Penalty on Trent Brown: Offensive Holding, 10 yards (no play)",1.530,0.180
2,10:01,2,17,NWE 34,7,14,Tom Brady pass complete short right to James Develin for 7 yards (tackle by Mike Hilton),0.180,0.430
2,9:18,3,10,NWE 41,7,14,Tom Brady pass complete short middle to James White for 6 yards (tackle by Sean Davis),0.430,-0.260
2,8:32,4,4,NWE 47,7,14,Ryan Allen punts 52 yards downed by Jonathan Jones,-0.260,0.380
2,8:17,1,10,PIT 1,7,14,Stevan Ridley up the middle for 12 yards (tackle by Patrick Chung),-0.380,-0.320
2,7:40,1,10,PIT 13,7,14,Ben Roethlisberger pass complete deep left to Antonio Brown for 24 yards (tackle by Jason McCourty),-0.320,1.400
2,6:57,1,10,PIT 37,7,14,Jaylen Samuels left tackle for 17 yards (tackle by J.C. Jackson),1.400,2.520
2,6:11,1,10,NWE 46,7,14,Ben Roethlisberger pass incomplete short left intended for JuJu Smith-Schuster,2.520,1.980
2,6:06,2,10,NWE 46,7,14,Ben Roethlisberger pass deep left intended for JuJu Smith-Schuster is intercepted by Duron Harmon at NE-24 and returned for no gain,1.980,-0.540
2,6:01,1,10,NWE 24,7,14,Tom Brady pass incomplete short middle intended for Rob Gronkowski (defended by Sean Davis),0.540,0.000
2,5:56,2,10,NWE 24,7,14,Tom Brady pass complete short right to Julian Edelman for 5 yards (tackle by Joe Haden),0.000,-0.030
2,5:25,3,5,NWE 29,7,14,Tom Brady pass incomplete short right intended for James White,-0.030,-1.440
2,5:20,4,5,NWE 29,7,14,"Ryan Allen punts 43 yards, fair catch by Ryan Switzer at PIT-28",-1.440,-0.810
2,5:13,1,10,PIT 28,7,14,Ryan Switzer right guard for 3 yards (tackle by Trey Flowers and Adam Butler),0.810,0.670
2,4:36,2,7,PIT 31,7,14,Ben Roethlisberger pass complete short right to Ryan Switzer for 8 yards (tackle by Jonathan Jones),0.670,1.530
2,4:00,1,10,PIT 39,7,14,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown (defended by Stephon Gilmore),1.530,0.990
2,3:56,2,10,PIT 39,7,14,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 8 yards (tackle by J.C. Jackson),0.990,1.360
2,3:16,3,2,PIT 47,7,14,Ben Roethlisberger pass incomplete short middle intended for JuJu Smith-Schuster,1.360,-0.260
2,3:11,4,2,PIT 47,7,14,"Jordan Berry punts 34 yards, fair catch by Julian Edelman at NE-19",-0.260,-0.150
2,3:03,1,10,NWE 19,7,14,Sony Michel up the middle for 2 yards (tackle by Mike Hilton),0.150,-0.060
2,2:27,2,8,NWE 21,7,14,Tom Brady pass complete short left to Julian Edelman for 3 yards (tackle by Joe Haden),-0.060,-0.420
2,2:00,3,5,NWE 24,7,14,Tom Brady pass complete short left to Cordarrelle Patterson for 7 yards (tackle by Joe Haden and Terrell Edmunds),-0.420,1.000
2,1:54,1,10,NWE 31,7,14,James White right guard for 6 yards (tackle by Mike Hilton),1.000,1.270
2,1:32,2,4,NWE 37,7,14,"Penalty on Marcus Cannon: False Start, 5 yards (no play)",1.270,0.600
2,1:14,2,9,NWE 32,7,14,Tom Brady pass incomplete deep right intended for Julian Edelman (defended by Joe Haden),0.600,-0.100
2,1:07,3,9,NWE 32,7,14,Tom Brady pass complete short middle to Cordarrelle Patterson for 8 yards (tackle by Mike Hilton and Joe Haden),-0.100,-0.720
2,0:32,4,1,NWE 40,7,14,"Ryan Allen punts 46 yards downed by Ramon Humber. Penalty on Kyle Van Noy: Ineligible Downfield Kick, 5 yards",-0.720,-0.150
2,0:21,1,10,PIT 19,7,14,Ben Roethlisberger kneels for -1 yards,0.150,-0.560
Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,7,14,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NWE 25,7,14,Sony Michel up the middle for 13 yards (tackle by Morgan Burnett and Sean Davis),0.610,1.470
3,14:27,1,10,NWE 38,7,14,Sony Michel right guard for 2 yards (tackle by Joe Haden),1.470,1.190
3,13:52,2,8,NWE 40,7,14,Sony Michel right tackle for 2 yards (tackle by Stephon Tuitt and Cameron Heyward),1.190,0.760
3,13:11,3,6,NWE 42,7,14,Tom Brady pass incomplete short right intended for Josh Gordon,0.760,-0.590
3,13:08,4,6,NWE 42,7,14,Ryan Allen punts 37 yards downed by Matthew Slater,-0.590,-0.340
3,13:00,1,10,PIT 21,7,14,Jaylen Samuels left end for 4 yards (tackle by Dont'a Hightower),0.340,0.340
3,12:20,2,6,PIT 25,7,14,Ben Roethlisberger pass complete deep right to James Washington for 32 yards (tackle by Jason McCourty),0.340,2.720
3,11:34,1,10,NWE 43,7,14,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 1 yard (tackle by Jason McCourty),2.720,2.310
3,11:00,2,9,NWE 42,7,14,Ben Roethlisberger pass complete short right to James Washington for 24 yards (tackle by Patrick Chung),2.310,4.370
3,10:18,1,10,NWE 18,7,14,Jaylen Samuels left end for 14 yards (tackle by J.C. Jackson),4.370,6.280
3,9:33,1,4,NWE 4,7,14,Jaylen Samuels left guard for no gain (tackle by Patrick Chung and John Simon),6.280,5.340
3,8:49,2,4,NWE 4,7,14,"Ben Roethlisberger pass incomplete short left. Penalty on Ben Roethlisberger: Intentional Grounding, 10 yards",5.340,3.000
3,8:42,3,14,NWE 14,7,14,Ben Roethlisberger pass incomplete short right intended for Vance McDonald,3.000,2.510
3,8:36,4,14,NWE 14,7,14,Chris Boswell 32 yard field goal no good,2.510,-0.410
3,8:32,1,10,NWE 22,7,14,Tom Brady pass complete short middle to Rex Burkhead for 8 yards (tackle by Mike Hilton and Joe Haden),0.410,0.950
3,8:00,2,2,NWE 30,7,14,Sony Michel up the middle for 5 yards (tackle by Stephon Tuitt),0.950,1.270
3,7:25,1,10,NWE 35,7,14,"Sony Michel up the middle for no gain (tackle by Mike Hilton). Penalty on Julian Edelman: False Start, 5 yards (no play)",1.270,0.940
3,7:17,1,15,NWE 30,7,14,"Tom Brady pass complete deep middle to Julian Edelman for 17 yards (tackle by Joe Haden). Penalty on Julian Edelman: Illegal Formation, 5 yards (no play)",0.940,0.610
3,6:50,1,20,NWE 25,7,14,Tom Brady pass complete short right to Julian Edelman for 11 yards (tackle by Vince Williams),0.610,0.860
3,6:06,2,9,NWE 36,7,14,Tom Brady sacked by T.J. Watt for -7 yards,0.860,-0.760
3,5:29,3,16,NWE 29,7,14,"Tom Brady pass incomplete deep middle intended for Chris Hogan. Penalty on Joe Haden: Defensive Pass Interference, 21 yards (no play)",-0.760,2.260
3,5:23,1,10,NWE 50,7,14,Sony Michel left guard for 5 yards (tackle by Tyson Alualu and Anthony Chickillo),2.260,2.390
3,4:48,2,5,PIT 45,7,14,Sony Michel up the middle for 5 yards (tackle by Joe Haden and Terrell Edmunds),2.390,2.920
3,4:10,1,10,PIT 40,7,14,Sony Michel right guard for 2 yards (tackle by Morgan Burnett and Javon Hargrave),2.920,2.640
3,3:36,2,8,PIT 38,7,14,Rex Burkhead right tackle for 9 yards (tackle by Joe Haden and Terrell Edmunds),2.640,3.640
3,2:59,1,10,PIT 29,7,14,Rex Burkhead right guard for 10 yards (tackle by Cameron Heyward and Terrell Edmunds),3.640,4.310
3,2:20,1,10,PIT 19,7,14,Rex Burkhead up the middle for 4 yards (tackle by T.J. Watt and Anthony Chickillo),4.310,4.350
3,1:43,2,6,PIT 15,7,14,Sony Michel up the middle for 2 yards (tackle by T.J. Watt),4.350,3.960
3,1:18,3,4,PIT 13,7,14,Tom Brady pass complete short left to Julian Edelman for 3 yards (tackle by Terrell Edmunds and Tyson Alualu),3.960,2.910
3,0:34,4,1,PIT 10,7,14,"Penalty on Ryan Allen: False Start, 5 yards (no play)",2.910,2.470
3,0:20,4,6,PIT 15,10,14,Stephen Gostkowski 33 yard field goal good,2.470,3.000
3,0:17,,,NWE 35,10,14,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
3,0:17,1,10,PIT 25,10,14,Jaylen Samuels left guard for 6 yards (tackle by J.C. Jackson),0.610,0.870
Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,PIT 31,10,14,Jaylen Samuels up the middle for 15 yards (tackle by Duron Harmon),0.870,1.990
4,14:23,1,10,PIT 46,10,14,Jaylen Samuels left guard for 4 yards (tackle by Stephon Gilmore and Dont'a Hightower),1.990,1.990
4,13:40,2,6,PIT 50,10,14,Ben Roethlisberger pass incomplete deep right intended for James Washington,1.990,1.290
4,13:35,3,6,PIT 50,10,14,Ben Roethlisberger pass short right (defended by Stephon Gilmore) intended for Antonio Brown is intercepted by Duron Harmon at NE-41 and returned for no gain,1.290,-1.660
4,13:29,1,10,NWE 41,10,14,Tom Brady pass complete short right to Rex Burkhead for 6 yards (tackle by Jonathan Bostic),1.660,1.930
4,12:48,2,4,NWE 47,10,14,Tom Brady pass complete short middle to Rob Gronkowski for 13 yards (tackle by Sean Davis),1.930,2.920
4,12:07,1,10,PIT 40,10,14,Tom Brady pass complete deep right to Julian Edelman for 25 yards (tackle by Joe Haden),2.920,4.580
4,11:20,1,10,PIT 15,10,14,Sony Michel right guard for 2 yards (tackle by Cameron Sutton and Anthony Chickillo),4.580,4.280
4,10:29,2,8,PIT 13,10,14,"Penalty on Trent Brown: False Start, 5 yards (no play)",4.280,3.560
4,10:10,2,13,PIT 18,10,14,Tom Brady pass complete short left to Chris Hogan for 5 yards (tackle by Mike Hilton),3.560,3.400
4,9:28,3,8,PIT 13,10,14,Tom Brady pass complete short middle to Rob Gronkowski for 8 yards (tackle by Terrell Edmunds and Sean Davis),3.400,6.060
4,8:54,1,5,PIT 5,10,14,"Sony Michel up the middle for no gain (tackle by Jonathan Bostic and Terrell Edmunds). Penalty on Marcus Cannon: Offensive Holding, 10 yards (no play)",6.060,4.370
4,8:34,1,15,PIT 15,10,14,Tom Brady pass complete short middle to James White for -1 yards (tackle by Vince Williams and Anthony Chickillo),4.370,3.340
4,7:51,2,16,PIT 16,10,14,Tom Brady pass short right intended for Julian Edelman is intercepted by Joe Haden at PIT-4 and returned for no gain,3.340,0.380
4,7:43,1,10,PIT 4,10,14,Stevan Ridley up the middle for 1 yard (tackle by Lawrence Guy and Malcom Brown),-0.380,-0.710
4,6:58,2,9,PIT 5,10,14,Jaylen Samuels right guard for 2 yards (tackle by Jason McCourty and Lawrence Guy),-0.710,-1.070
4,6:13,3,7,PIT 7,10,14,Ben Roethlisberger pass complete short right to Vance McDonald for 8 yards (tackle by Patrick Chung),-1.070,-0.220
4,5:29,1,10,PIT 15,10,14,Jaylen Samuels right end for 5 yards (tackle by Kyle Van Noy),-0.220,0.080
4,4:47,2,5,PIT 20,10,14,Jaylen Samuels up the middle for 5 yards (tackle by Dont'a Hightower and Lawrence Guy),0.080,0.610
4,4:03,1,10,PIT 25,10,14,Jaylen Samuels right guard for 1 yard (tackle by Malcom Brown and Lawrence Guy),0.610,0.200
4,3:21,2,9,PIT 26,10,14,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,0.200,-0.490
4,3:14,,,,,,Timeout #1 by Pittsburgh Steelers,,
4,3:14,3,9,PIT 26,10,14,Ben Roethlisberger pass complete short right to Jaylen Samuels for 20 yards (tackle by Jason McCourty),-0.490,1.990
4,2:58,,,,,,Timeout #1 by New England Patriots,,
4,2:58,1,10,PIT 46,10,14,"Jaylen Samuels left tackle for 15 yards (tackle by Jason McCourty and Devin McCourty). Penalty on Malcom Brown: Defensive Holding, 5 yards",1.990,3.310
4,2:52,1,10,NWE 34,10,14,Stevan Ridley left guard for 3 yards (tackle by Elandon Roberts),3.310,3.180
4,2:46,,,,,,Timeout #2 by New England Patriots,,
4,2:46,2,7,NWE 31,10,14,Jaylen Samuels right tackle for 1 yard (tackle by Kyle Van Noy and Lawrence Guy),3.180,2.610
4,2:41,,,,,,Timeout #3 by New England Patriots,,
4,2:41,3,6,NWE 30,10,14,Ben Roethlisberger pass incomplete deep left intended for JuJu Smith-Schuster (defended by J.C. Jackson),2.610,1.430
4,2:34,4,6,NWE 30,10,17,Chris Boswell 48 yard field goal good,1.430,3.000
4,2:30,,,PIT 35,10,17,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
4,2:30,1,10,NWE 25,10,17,Tom Brady pass incomplete deep right intended for Chris Hogan,0.610,0.060
4,2:23,2,10,NWE 25,10,17,Tom Brady pass complete short right to Julian Edelman for 9 yards (tackle by Cameron Sutton),0.060,0.560
4,2:03,3,1,NWE 34,10,17,James White right tackle for 6 yards (tackle by Stephon Tuitt),0.560,1.600
4,2:00,1,10,NWE 40,10,17,"Penalty on Joe Thuney: False Start, 5 yards (no play)",1.600,1.270
4,2:00,1,15,NWE 35,10,17,Tom Brady pass complete deep middle to Julian Edelman for 34 yards (tackle by Morgan Burnett),1.270,3.510
4,1:34,1,10,PIT 31,10,17,Tom Brady pass complete short middle to James White for 9 yards (tackle by Sean Davis),3.510,4.180
4,1:04,2,1,PIT 22,10,17,Tom Brady pass complete short middle to James White for 6 yards (tackle by Vince Williams and Mike Hilton),4.180,4.510
4,0:44,1,10,PIT 16,10,17,Tom Brady pass complete short right to James White for 5 yards,4.510,4.760
4,0:37,2,5,PIT 11,10,17,"Tom Brady pass incomplete short right intended for Rob Gronkowski. Penalty on Shaq Mason: Offensive Holding, 10 yards (no play)",4.760,3.280
4,0:33,2,15,PIT 21,10,17,Tom Brady pass incomplete deep right intended for Rob Gronkowski,3.280,2.610
4,0:26,3,15,PIT 21,10,17,Tom Brady pass incomplete deep middle intended for Rob Gronkowski,2.610,2.060
4,0:20,,,,,,Timeout #2 by Pittsburgh Steelers,,
4,0:20,4,15,PIT 21,10,17,Tom Brady pass incomplete deep middle intended for Julian Edelman (defended by Morgan Burnett),2.060,-0.340
4,0:14,1,10,PIT 21,10,17,Ben Roethlisberger kneels for -2 yards,0.340,-0.530
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
