Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
3,6:20,2,9,MIA 15,16,7,"Ryan Fitzpatrick pass complete short left to Steve Johnson for 15 yards, touchdown",4.050,7.000
3,,,,MIA 2,17,7,Rian Lindell kicks extra point good,0.000,0.000
3,,,,BUF 30,17,7,"Rian Lindell kicks off 61 yards, returned by Nolan Carroll for 9 yards (tackle by George Wilson)",0.000,0.040
3,6:08,1,10,MIA 18,17,7,Chad Henne pass complete short middle to Brandon Marshall for 6 yards (tackle by Drayton Florence),0.040,0.410
3,5:36,2,4,MIA 24,17,7,Chad Henne pass complete short right to Davone Bess for 10 yards (tackle by Donte Whitner and Terrence McGee),0.410,1.200
3,4:54,1,10,MIA 34,17,7,Chad Henne pass complete short left to Brandon Marshall for 14 yards (tackle by Paul Posluszny),1.200,2.130
3,4:13,1,10,MIA 48,17,7,Ronnie Brown left end for 1 yard (tackle by Jairus Byrd),2.130,1.720
3,3:29,2,9,MIA 49,17,7,Chad Henne pass complete short right to Davone Bess for 14 yards (tackle by Reggie Corner),1.720,3.120
3,2:55,1,10,BUF 37,17,7,Chad Henne pass incomplete short left intended for Patrick Cobbs,3.120,2.570
3,2:50,2,10,BUF 37,17,7,Chad Henne pass complete short right to Anthony Fasano for 2 yards (tackle by Donte Whitner),2.570,2.150
3,2:08,3,8,BUF 35,17,7,Chad Henne pass incomplete short right intended for Anthony Fasano (defended by Bryan Scott),2.150,0.970
3,2:03,4,8,BUF 35,17,7,Dan Carpenter 53 yard field goal no good,0.970,-1.860
3,1:58,1,10,BUF 44,17,7,Ryan Fitzpatrick right end for 2 yards (tackle by Cameron Wake),1.860,1.590
3,1:27,2,8,BUF 46,17,7,Ryan Fitzpatrick pass complete short right to Steve Johnson for 8 yards (tackle by Yeremiah Bell),1.590,2.520
3,0:46,1,10,MIA 46,17,7,C.J. Spiller right tackle for 5 yards (tackle by Tony McDaniel),2.520,2.650
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,MIA 41,17,7,C.J. Spiller middle for -2 yards (tackle by Benny Sapp),2.650,1.680
4,14:16,3,7,MIA 43,17,7,Ryan Fitzpatrick pass incomplete deep left intended for Donald Jones,1.680,0.400
4,14:09,4,7,MIA 43,17,7,"Brian Moorman punts 20 yards, fair catch by Davone Bess",0.400,-0.480
4,14:01,1,10,MIA 23,17,7,Ricky Williams right tackle for 5 yards (tackle by Paul Posluszny),0.480,0.610
4,13:23,2,5,MIA 28,17,7,"Penalty on Davone Bess: False Start, 5 yards (no play)",0.610,-0.070
4,12:57,2,10,MIA 23,17,7,Chad Henne pass complete short left to Davone Bess for 7 yards (tackle by Donte Whitner),-0.070,0.170
4,12:15,3,3,MIA 30,17,7,Chad Henne pass complete short right to Davone Bess for 15 yards (tackle by Leodis McKelvin),0.170,1.930
4,11:32,1,10,MIA 45,17,7,Chad Henne pass complete short right to Ricky Williams for 6 yards (tackle by Arthur Moats),1.930,2.190
4,10:53,2,4,BUF 49,17,7,Chad Henne pass complete short left to Lousaka Polite for 5 yards (tackle by Arthur Moats),2.190,2.650
4,10:10,1,10,BUF 44,17,7,Chad Henne pass complete short middle to Ricky Williams for 23 yards (tackle by Paul Posluszny),2.650,4.170
4,9:36,1,10,BUF 21,17,7,Chad Henne pass complete short right to Lousaka Polite for 1 yard (tackle by Arthur Moats),4.170,3.760
4,8:59,2,9,BUF 20,17,7,"Penalty on Jake Long: False Start, 5 yards (no play)",3.760,3.090
4,8:37,2,14,BUF 25,17,7,Chad Henne pass complete short right to Patrick Cobbs for 13 yards (tackle by Paul Posluszny),3.090,4.490
4,8:16,,,,17,7,Timeout #1 by Miami Dolphins,0.000,4.490
4,8:16,3,1,BUF 12,17,7,Lousaka Polite left guard for 1 yard (tackle by Spencer Johnson),4.490,4.840
4,7:51,1,10,BUF 11,17,7,Ronnie Brown right end for 2 yards (tackle by Arthur Moats),4.840,4.510
4,7:09,2,8,BUF 9,17,13,"Chad Henne pass complete short right to Brandon Marshall for 9 yards, touchdown",4.510,7.000
4,,,,BUF 2,17,14,Dan Carpenter kicks extra point good,0.000,0.000
4,,,,MIA 30,17,14,"Dan Carpenter kicks off 63 yards, returned by C.J. Spiller for 14 yards (tackle by Jonathon Amaya)",0.000,0.340
4,6:57,1,10,BUF 21,17,14,Fred Jackson left guard for 4 yards (tackle by Yeremiah Bell),0.340,0.340
4,6:15,2,6,BUF 25,17,14,Ryan Fitzpatrick pass complete short right to C.J. Spiller for 14 yards (tackle by Yeremiah Bell),0.340,1.530
4,5:29,1,10,BUF 39,17,14,C.J. Spiller right end for 3 yards (tackle by Paul Soliai),1.530,1.390
4,4:49,2,7,BUF 42,17,14,Ryan Fitzpatrick pass incomplete short left intended for Fred Jackson,1.390,0.700
4,4:45,3,7,BUF 42,17,14,Ryan Fitzpatrick pass incomplete deep left intended for Naaman Roosevelt,0.700,-0.590
4,4:40,4,7,BUF 42,17,14,Brian Moorman punts 38 yards,-0.590,-0.280
4,4:31,1,10,MIA 20,17,14,Chad Henne pass complete short right to Davone Bess for 4 yards (tackle by Leodis McKelvin),0.280,0.270
4,4:06,2,6,MIA 24,17,14,Chad Henne pass incomplete short right intended for Davone Bess,0.270,-0.430
4,4:03,3,6,MIA 24,17,14,Chad Henne pass complete short left to Brandon Marshall for 13 yards (tackle by Drayton Florence),-0.430,1.400
4,3:23,1,10,MIA 37,17,14,Chad Henne pass complete short left to Brandon Marshall for 9 yards (tackle by Drayton Florence),1.400,2.070
4,2:46,2,1,MIA 46,17,14,Ronnie Brown right end for 7 yards (tackle by Donte Whitner),2.070,2.460
4,2:40,1,10,BUF 47,17,14,Chad Henne pass complete deep right to Anthony Fasano for 16 yards,2.460,3.510
4,2:34,1,10,BUF 31,17,14,Chad Henne pass incomplete short left intended for Ricky Williams,3.510,2.970
4,2:27,2,10,BUF 31,17,14,Ronnie Brown middle for 1 yard (tackle by Paul Posluszny and Alex Carrington),2.970,2.410
4,2:00,3,9,BUF 30,17,14,Chad Henne pass incomplete short left intended for Davone Bess,2.410,1.410
4,1:53,4,9,BUF 30,17,14,Dan Carpenter 48 yard field goal no good,1.410,-1.470
4,1:48,1,10,BUF 38,17,14,Fred Jackson right guard for -1 yards (tackle by Paul Soliai),1.470,0.790
4,1:44,,,,17,14,Timeout #2 by Miami Dolphins,0.000,0.790
4,1:44,2,11,BUF 37,17,14,Fred Jackson right tackle for no gain (tackle by Paul Soliai),0.790,0.100
4,1:39,,,,17,14,Timeout #3 by Miami Dolphins,0.000,0.100
4,1:39,3,11,BUF 37,17,14,Fred Jackson middle for 3 yards (tackle by Yeremiah Bell),0.100,-0.720
4,0:51,,,,17,14,Timeout #1 by Buffalo Bills,0.000,-0.720
4,0:51,4,8,BUF 40,17,14,"Brian Moorman punts 60 yards, touchback",-0.720,-0.280
4,0:41,1,10,MIA 20,17,14,Chad Henne pass complete short right to Davone Bess for 8 yards (tackle by Donte Whitner),0.280,0.810
4,0:23,2,2,MIA 28,17,14,Chad Henne pass complete short right to Ricky Williams for 4 yards (tackle by Leodis McKelvin),0.810,1.070
4,0:06,1,10,MIA 32,17,14,Chad Henne spiked the ball,1.070,0.530
4,0:05,2,10,MIA 32,17,14,"Chad Henne pass complete short left to Brandon Marshall for 3 yards. Brandon Marshall fumbles, recovered by Bryan Scott at MIA-35 and returned for 17 yards",0.530,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
