#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:03,TEN 28,7,4:04,41,Interception
2,1,7:18,SDG 29,4,1:59,3,Field Goal
3,1,3:48,TEN 25,4,2:17,20,Punt
4,2,14:32,TEN 23,3,1:41,2,Punt
5,2,10:17,TEN 20,3,1:57,9,Punt
6,2,8:14,SDG 47,9,5:35,36,Missed FG
7,2,0:51,TEN 33,3,0:49,2,Punt
8,3,15:00,TEN 29,3,1:17,8,Interception
9,3,11:43,TEN 31,3,2:06,9,Punt
10,3,7:17,SDG 19,4,2:00,19,Touchdown
11,3,3:27,SDG 42,7,4:06,42,Touchdown
12,4,10:36,TEN 1,3,1:35,6,Punt
13,4,7:29,TEN 26,9,5:05,28,Punt
14,4,0:09,,0,0:09,0,End of Half
15,5,12:17,TEN 2,3,1:33,3,Punt
