#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:20,PIT 46,7,3:33,46,Touchdown
2,1,9:32,NWE 23,3,1:53,-5,Punt
3,1,4:42,NWE 17,15,7:37,75,Fumble
4,2,11:08,NWE 11,3,1:29,0,Punt
5,2,7:19,NWE 20,3,1:30,-1,Punt
6,2,2:34,NWE 42,8,2:03,50,Interception
7,3,15:00,NWE 37,6,2:36,28,Missed FG
8,3,10:57,NWE 20,4,1:53,6,Fumble
9,3,6:08,NWE 26,6,2:48,25,Punt
10,3,1:05,PIT 30,4,0:51,0,Field Goal
11,4,14:19,NWE 14,7,3:42,86,Touchdown
12,4,7:27,NWE 24,7,4:08,59,Field Goal
13,4,1:21,NWE 38,5,1:20,37,Field Goal
