Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
2,10:06,1,5,CLE 5,14,7,"Penalty on Eric Steinbach: False Start, 5 yards (no play)",6.060,4.910
2,9:42,1,10,CLE 10,14,7,Rudi Johnson right guard for -1 yards (tackle by Chris Crocker and Ben Taylor),4.910,4.020
2,9:07,2,11,CLE 11,14,7,Carson Palmer pass complete to T.J. Houshmandzadeh for 6 yards (tackle by Chris Crocker),4.020,4.260
2,8:25,3,5,CLE 5,14,7,Carson Palmer pass complete to Rudi Johnson for 2 yards (tackle by Chaun Thompson and Kenard Lang),4.260,3.040
2,7:42,4,3,CLE 3,14,10,Shayne Graham 21 yard field goal good,3.040,3.000
2,,,,CIN 30,14,10,"Shayne Graham kicks off 68 yards, returned by Josh Cribbs for 24 yards (tackle by Reggie Kelly)",0.000,0.670
2,7:32,1,10,CLE 26,14,10,Charlie Frye pass incomplete intended for Steve Heiden (defended by Brian Simmons),0.670,0.130
2,7:28,2,10,CLE 26,14,10,Charlie Frye pass incomplete intended for Antonio Bryant,0.130,-0.560
2,7:22,3,10,CLE 26,14,10,Charlie Frye sacked by Odell Thurman and Justin Smith for -4 yards,-0.560,-1.900
2,7:10,4,14,CLE 22,14,10,"Kyle Richardson punts 58 yards. Penalty on Nick Speegle: Ineligible Downfield Kic, 5 yards (no play)",-1.900,-2.320
2,6:53,4,19,CLE 17,14,10,"Kyle Richardson punts 41 yards, returned by Keiwan Ratliff for 9 yards (tackle by Mason Unck)",-2.320,-2.320
2,6:43,1,10,CLE 49,14,10,Rudi Johnson left end for 4 yards (tackle by Leigh Bodden),2.320,2.320
2,6:00,2,6,CLE 45,14,10,Carson Palmer pass complete to Reggie Kelly for 4 yards (tackle by Leigh Bodden),2.320,2.150
2,5:19,3,2,CLE 41,14,10,Rudi Johnson right guard for 1 yard (tackle by Jason Fisk),2.150,0.590
2,4:35,4,1,CLE 40,14,10,Carson Palmer up the middle for 1 yard (tackle by Orlando Ruff),0.590,2.980
2,3:58,1,10,CLE 39,14,10,Rudi Johnson left tackle for 2 yards (tackle by Orpheus Roye),2.980,2.710
2,3:15,2,8,CLE 37,14,10,Carson Palmer pass complete to T.J. Houshmandzadeh for 16 yards (tackle by Ray Mickens),2.710,4.170
2,2:44,1,10,CLE 21,14,10,Rudi Johnson right guard for 5 yards (tackle by Ben Taylor),4.170,4.370
2,2:04,2,5,CLE 16,14,10,Carson Palmer pass complete to T.J. Houshmandzadeh for 4 yards (tackle by Ray Mickens),4.370,4.490
2,1:58,3,1,CLE 12,14,10,Rudi Johnson left tackle for 1 yard (tackle by Alvin McKinley),4.490,4.840
2,1:31,1,10,CLE 11,14,10,Rudi Johnson right tackle for 2 yards,4.840,4.510
2,0:49,2,8,CLE 9,14,10,Rudi Johnson left guard for no gain (tackle by Alvin McKinley),4.510,3.530
2,0:21,,,,14,10,Timeout #2 by Cincinnati Bengals,0.000,3.530
2,0:21,3,8,CLE 9,14,10,Carson Palmer pass incomplete,3.530,2.830
2,0:10,,,,14,10,Timeout #1 by Cleveland Browns,0.000,2.830
2,0:10,4,8,CLE 9,14,13,Shayne Graham 27 yard field goal good,2.830,3.000
2,,,,CIN 30,14,13,"Shayne Graham kicks off 42 yards, returned by Corey McIntyre for 17 yards (tackle by Shayne Graham)",0.000,1.930
2,0:01,1,10,CLE 45,14,13,Charlie Frye kneels for -1 yards,1.930,1.250
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,14,13,"Shayne Graham kicks off 61 yards, returned by Josh Cribbs for 22 yards (tackle by Marcus Wilkins). Penalty on Brodney Pool: Offensive Holding, 10 yards",0.000,-0.140
3,14:55,1,10,CLE 16,14,13,Reuben Droughns left end for 1 yard (tackle by Anthony Mitchell and Brian Simmons),-0.140,-0.510
3,14:15,2,9,CLE 17,14,13,Charlie Frye pass incomplete intended for Aaron Shea,-0.510,-1.200
3,14:10,3,9,CLE 17,14,13,Charlie Frye pass complete to Antonio Bryant for 12 yards (tackle by Deltha O'Neal),-1.200,0.870
3,13:24,1,10,CLE 29,14,13,Reuben Droughns right tackle for 12 yards (tackle by Landon Johnson and Kevin Kaesviharn),0.870,1.660
3,12:38,1,10,CLE 41,14,13,Reuben Droughns left end for 4 yards (tackle by Brian Simmons),1.660,1.660
3,12:03,2,6,CLE 45,14,13,Reuben Droughns right end for 5 yards (tackle by Odell Thurman),1.660,1.620
3,11:28,3,1,CIN 50,14,13,Reuben Droughns right tackle for no gain (tackle by Odell Thurman and John Thornton),1.620,-0.060
3,10:25,4,1,CIN 50,14,13,"Penalty on Shaun Smith: Encroachment, 5 yards (no play)",-0.060,2.590
3,10:09,1,10,CIN 45,14,13,Reuben Droughns up the middle for 4 yards (tackle by Odell Thurman),2.590,2.580
3,9:25,2,6,CIN 41,14,13,Charlie Frye pass complete to Antonio Bryant for 17 yards (tackle by Deltha O'Neal and Kevin Kaesviharn),2.580,3.970
3,8:40,1,10,CIN 24,14,13,"Charlie Frye pass complete to Lee Suggs for 8 yards (tackle by Anthony Mitchell). Penalty on Jeff Faine: Offensive Holding, 10 yards",3.970,3.840
3,8:04,1,12,CIN 26,14,13,"Penalty on Charlie Frye: Delay of Game, 5 yards (no play)",3.840,3.510
3,7:45,1,17,CIN 31,14,13,Charlie Frye pass incomplete intended for Frisman Jackson,3.510,2.490
3,7:41,2,17,CIN 31,14,13,Reuben Droughns left end for 1 yard (tackle by Landon Johnson),2.490,1.950
3,6:55,3,16,CIN 30,14,13,Charlie Frye pass complete to Dennis Northcutt for 6 yards (tackle by Brian Simmons),1.950,1.870
3,6:15,4,10,CIN 24,17,13,Phil Dawson 41 yard field goal good,1.870,3.000
3,,,,CLE 30,17,13,"Phil Dawson kicks off 56 yards, returned by Tab Perry for 20 yards (tackle by Lee Suggs)",0.000,1.200
3,5:59,1,10,CIN 34,17,13,Carson Palmer pass incomplete intended for Chad Johnson,1.200,0.660
3,5:55,2,10,CIN 34,17,13,"Carson Palmer pass complete to Reggie Kelly for 3 yards (tackle by Daylon McCutcheon). Reggie Kelly fumbles (forced by Daylon McCutcheon), recovered by Reggie Kelly at CIN-37",0.660,0.370
3,5:14,3,7,CIN 37,17,13,Carson Palmer pass incomplete intended for Matt Schobel,0.370,-0.910
3,5:08,4,7,CIN 37,17,13,"Penalty on Marcus Wilkins: False Start, 5 yards (no play)",-0.910,-1.240
3,5:08,4,12,CIN 32,17,13,"Kyle Larson punts 37 yards, returned by Dennis Northcutt for 5 yards (tackle by Landon Johnson)",-1.240,-1.330
3,4:58,1,10,CLE 36,17,13,Reuben Droughns left end for 1 yard (tackle by Tory James and David Pollack),1.330,0.930
3,4:25,2,9,CLE 37,17,13,Reuben Droughns right guard for 1 yard (tackle by Shaun Smith),0.930,0.370
3,3:50,3,8,CLE 38,17,13,Charlie Frye pass incomplete intended for Frisman Jackson is intercepted by Deltha O'Neal at CLE-46 and returned for 9 yards,0.370,-3.120
3,3:41,1,10,CLE 37,17,13,Carson Palmer pass incomplete intended for Chad Johnson,3.120,2.570
3,3:36,2,10,CLE 37,17,13,Carson Palmer pass complete to Rudi Johnson for 4 yards (tackle by Kenard Lang),2.570,2.410
3,2:48,3,6,CLE 33,17,13,Carson Palmer pass complete to T.J. Houshmandzadeh for 10 yards (tackle by Brodney Pool),2.410,4.040
3,2:20,1,10,CLE 23,17,13,Rudi Johnson right tackle for 8 yards (tackle by Brian Russell),4.040,4.750
3,1:55,2,2,CLE 15,17,13,Rudi Johnson up the middle for 6 yards (tackle by Chris Crocker),4.750,5.140
3,1:11,1,9,CLE 9,17,13,Rudi Johnson left guard for 5 yards,5.140,5.340
3,0:50,2,4,CLE 4,17,13,Rudi Johnson right guard for no gain (tackle by Orpheus Roye),5.340,4.490
3,0:07,3,4,CLE 4,17,19,"Carson Palmer pass complete to T.J. Houshmandzadeh for 4 yards, touchdown",4.490,7.000
3,,,,CLE 2,17,20,Shayne Graham kicks extra point good,0.000,0.000
3,,,,CIN 30,17,20,"Shayne Graham kicks off 58 yards, returned by Josh Cribbs for 15 yards (tackle by Kevin Walter)",0.000,0.740
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 27,17,20,Charlie Frye pass complete to Aaron Shea for 14 yards (tackle by Tory James),0.740,1.660
4,14:18,1,10,CLE 41,17,20,Reuben Droughns right guard for 2 yards (tackle by Anthony Mitchell),1.660,1.390
4,13:37,2,8,CLE 43,17,20,Reuben Droughns left end for 1 yard (tackle by Landon Johnson and John Thornton),1.390,0.830
4,12:51,3,7,CLE 44,17,20,Charlie Frye pass complete to Dennis Northcutt for 16 yards (tackle by Keiwan Ratliff),0.830,2.920
4,12:07,1,10,CIN 40,17,20,Reuben Droughns left guard for 1 yard (tackle by Landon Johnson),2.920,2.510
4,11:25,2,9,CIN 39,17,20,Charlie Frye pass incomplete intended for Frisman Jackson (defended by Justin Smith),2.510,1.820
4,11:21,3,9,CIN 39,17,20,Charlie Frye sacked by Robert Geathers and Odell Thurman for -10 yards,1.820,0.000
4,10:58,4,19,CIN 49,17,20,"Kyle Richardson punts 37 yards, returned by Keiwan Ratliff for 7 yards (tackle by Sean Jones)",0.000,-0.150
4,10:49,1,10,CIN 19,17,20,Carson Palmer pass incomplete intended for Chad Johnson (defended by Leigh Bodden),0.150,-0.390
4,10:42,2,10,CIN 19,17,20,Carson Palmer pass complete to Rudi Johnson for 5 yards,-0.390,-0.420
4,9:59,3,5,CIN 24,17,20,Carson Palmer pass incomplete intended for T.J. Houshmandzadeh,-0.420,-1.770
4,9:56,4,5,CIN 24,17,20,"Kyle Larson punts 40 yards, returned by Dennis Northcutt for 11 yards (tackle by Tony Stewart)",-1.770,-2.060
4,9:46,1,10,CLE 47,17,20,Charlie Frye pass complete to Steve Heiden for 10 yards (tackle by Odell Thurman),2.060,2.720
4,9:05,1,10,CIN 43,17,20,Charlie Frye pass incomplete intended for Antonio Bryant,2.720,2.180
4,8:58,2,10,CIN 43,17,20,Charlie Frye pass complete to Lee Suggs for 5 yards (tackle by Brian Simmons),2.180,2.150
4,8:16,3,5,CIN 38,17,20,Charlie Frye pass complete to Steve Heiden for 15 yards (tackle by Deltha O'Neal),2.150,4.040
4,7:28,1,10,CIN 23,17,20,Reuben Droughns up the middle for 6 yards (tackle by John Thornton),4.040,4.380
4,6:48,2,4,CIN 17,17,20,Charlie Frye right end for 5 yards (tackle by Shaun Smith),4.380,4.780
4,6:01,1,10,CIN 12,17,20,Reuben Droughns right guard for 1 yard (tackle by Kevin Kaesviharn),4.780,4.270
4,5:14,2,9,CIN 11,17,20,Charlie Frye pass complete to Terrelle Smith for -1 yards (tackle by Odell Thurman),4.270,3.120
4,4:32,,,,17,20,Timeout #1 by Cleveland Browns,0.000,3.120
4,4:32,3,10,CIN 12,17,20,Charlie Frye pass incomplete intended for Frisman Jackson (defended by Deltha O'Neal),3.120,2.630
4,4:23,4,10,CIN 12,20,20,Phil Dawson 29 yard field goal good,2.630,3.000
4,,,,CLE 30,20,20,"Phil Dawson kicks off 69 yards, returned by Tab Perry for 37 yards (tackle by Lee Suggs)",0.000,1.470
4,4:10,1,10,CIN 38,20,20,Rudi Johnson right tackle for 1 yard (tackle by Orpheus Roye),1.470,1.060
4,3:28,2,9,CIN 39,20,20,Rudi Johnson right tackle for 12 yards (tackle by Ben Taylor),1.060,2.320
4,2:44,1,10,CLE 49,20,20,Rudi Johnson right guard for 7 yards (tackle by Orpheus Roye),2.320,2.730
4,2:01,2,3,CLE 42,20,20,Carson Palmer pass incomplete intended for Rudi Johnson,2.730,2.020
4,1:56,3,3,CLE 42,20,20,Carson Palmer pass complete to Chad Johnson for 7 yards (tackle by Daylon McCutcheon),2.020,3.250
4,1:21,1,10,CLE 35,20,20,Rudi Johnson right end for 2 yards (tackle by Daylon McCutcheon),3.250,2.970
4,1:12,,,,20,20,Timeout #1 by Cincinnati Bengals,0.000,2.970
4,1:12,2,8,CLE 33,20,20,Carson Palmer pass incomplete intended for Chad Johnson,2.970,2.280
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
4,0:56,,,,20,20,Timeout #2 by Cleveland Browns,0.000,2.280
4,0:56,3,8,CLE 33,20,20,"Carson Palmer pass incomplete intended for Chad Johnson. Penalty on Leigh Bodden: Defensive Holding, 5 yards (no play)",2.280,3.710
4,0:51,1,10,CLE 28,20,20,Rudi Johnson right tackle for no gain (tackle by Brian Russell and Ben Taylor),3.710,3.170
4,0:41,,,,20,20,Timeout #2 by Cincinnati Bengals,0.000,3.170
4,0:41,2,10,CLE 28,20,20,Carson Palmer pass incomplete intended for Chad Johnson (defended by Leigh Bodden),3.170,2.480
4,0:35,3,10,CLE 28,20,20,"Carson Palmer pass incomplete intended for Chad Johnson. Penalty on Leigh Bodden: Illegal Contact, 5 yards (no play)",2.480,4.040
4,0:32,1,10,CLE 23,20,20,Rudi Johnson right guard for 3 yards (tackle by Brian Russell),4.040,3.900
4,0:15,,,,20,20,Timeout #3 by Cleveland Browns,0.000,3.900
4,0:15,2,7,CLE 20,20,20,Rudi Johnson right tackle for 1 yard,3.900,3.340
4,0:01,,,,20,20,Timeout #3 by Cincinnati Bengals,0.000,3.340
4,0:01,3,6,CLE 19,20,23,Shayne Graham 37 yard field goal good,3.340,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
