Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
1,5:35,4,9,DAL 32,7,0,"Mat McBriar punts 60 yards, returned by Santana Moss for 14 yards (tackle by Orlando Scandrick). Penalty on Rock Cartwright: Offensive Holding, 8 yards",-1.240,0.380
1,5:20,1,10,WAS 8,7,0,Quinton Ganther left end for 4 yards (tackle by Bradie James),-0.380,-0.490
1,4:42,2,6,WAS 12,7,0,Jason Campbell pass incomplete short right intended for Quinton Ganther (defended by Keith Brooking),-0.490,-0.950
1,4:37,3,6,WAS 12,7,0,"Jason Campbell pass incomplete short middle intended for Malcolm Kelly. Penalty on DeMarcus Ware: Defensive Holding, 5 yards (no play)",-0.950,-0.060
1,4:33,1,10,WAS 17,7,0,Marcus Mason left tackle for 7 yards (tackle by Keith Brooking),-0.060,0.480
1,3:58,2,3,WAS 24,7,0,Marcus Mason left guard for 3 yards (tackle by Bradie James),0.480,0.740
1,3:18,1,10,WAS 27,7,0,Marcus Mason right tackle for no gain (tackle by Anthony Spencer and Stephen Bowen),0.740,0.200
1,2:38,2,10,WAS 27,7,0,"Jason Campbell pass incomplete short right intended for Malcolm Kelly. Penalty on Anthony Spencer: Defensive Offside, 5 yards (no play)",0.200,0.870
1,2:31,2,5,WAS 32,7,0,Jason Campbell pass complete short right to Malcolm Kelly for 4 yards (tackle by Mike Jenkins),0.870,0.700
1,2:01,3,1,WAS 36,7,0,Jason Campbell middle for 2 yards (tackle by Bradie James),0.700,1.470
1,1:21,1,10,WAS 38,7,0,Jason Campbell pass incomplete deep left intended for Malcolm Kelly,1.470,0.920
1,1:15,2,10,WAS 38,7,0,Marcus Mason left end for 1 yard (tackle by Igor Olshansky and Keith Brooking),0.920,0.370
1,0:29,3,9,WAS 39,7,0,Jason Campbell pass complete short middle to Malcolm Kelly for 7 yards (tackle by Bradie James),0.370,-0.320
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,2,WAS 46,7,0,"Hunter Smith punts 39 yards, fair catch by Patrick Crayton",-0.320,0.220
2,14:52,1,10,DAL 15,7,0,Felix Jones middle for 15 yards (tackle by Reed Doughty and Rocky McIntosh),-0.220,0.940
2,14:11,1,10,DAL 30,7,0,Tony Romo pass complete short right to Felix Jones for no gain,0.940,0.390
2,13:28,2,10,DAL 30,7,0,Felix Jones left end for 2 yards (tackle by LaRon Landry),0.390,-0.030
2,12:44,3,8,DAL 32,7,0,Tony Romo pass complete short right to Jason Witten for 7 yards (tackle by Justin Tryon),-0.030,-0.780
2,12:03,4,1,DAL 39,7,0,"Mat McBriar punts 45 yards, muffed catch by DeAngelo Hall, ball out of bounds at WAS-18",-0.780,-0.040
2,11:58,1,10,WAS 18,7,0,Jason Campbell pass complete short right to Santana Moss for 29 yards (tackle by Ken Hamlin),0.040,2.060
2,11:14,1,10,WAS 47,7,0,Quinton Ganther middle for 4 yards (tackle by Anthony Spencer),2.060,2.060
2,10:36,2,6,DAL 49,7,0,Jason Campbell pass incomplete short middle intended for Mike Sellers (defended by Keith Brooking),2.060,1.360
2,10:32,,,,7,0,Timeout #1 by Washington Redskins,0.000,1.360
2,10:32,3,6,DAL 49,7,0,Jason Campbell pass incomplete short right intended for Santana Moss,1.360,0.000
2,10:27,4,6,DAL 49,7,0,"Hunter Smith punts 37 yards, fair catch by Patrick Crayton",0.000,0.350
2,10:22,1,10,DAL 12,7,0,Marion Barber left guard for 6 yards (tackle by LaRon Landry and Kedric Golston),-0.350,-0.070
2,9:41,2,4,DAL 18,7,0,Tony Romo pass complete short right to Miles Austin for 10 yards (tackle by Fred Smoot),-0.070,0.810
2,9:03,1,10,DAL 28,7,0,Tony Romo pass complete short middle to Jason Witten for 69 yards (tackle by Reed Doughty),0.810,6.510
2,8:05,1,3,WAS 3,13,0,"Marion Barber left guard for 3 yards, touchdown",6.510,7.000
2,,,,WAS 2,14,0,Shaun Suisham kicks extra point good,0.000,0.000
2,,,,DAL 30,14,0,"David Buehler kicks off 73 yards, touchback",0.000,0.280
2,8:00,1,10,WAS 20,14,0,Jason Campbell pass complete short right to Todd Yoder for 2 yards (tackle by Ken Hamlin),0.280,0.000
2,7:23,2,8,WAS 22,14,0,Jason Campbell pass complete short right to Santana Moss for 5 yards (tackle by DeMarcus Ware),0.000,-0.030
2,6:43,3,3,WAS 27,14,0,Rock Cartwright middle for no gain (tackle by Jason Hatcher),-0.030,-1.570
2,6:14,4,3,WAS 27,14,0,Hunter Smith punts 34 yards,-1.570,-1.530
2,6:04,1,10,DAL 39,14,0,Tony Romo pass incomplete short right intended for Marion Barber,1.530,0.990
2,6:00,2,10,DAL 39,14,0,Felix Jones left tackle for 2 yards (tackle by London Fletcher and Reed Doughty),0.990,0.560
2,5:18,3,8,DAL 41,14,0,Tony Romo pass complete deep middle to Miles Austin for 17 yards (tackle by LaRon Landry),0.560,2.790
2,4:29,1,10,WAS 42,14,0,Miles Austin right end for -13 yards (tackle by Chris Wilson),2.790,0.490
2,3:39,2,23,DAL 45,14,0,Tony Romo pass incomplete deep left intended for Roy Williams is intercepted by Reed Doughty at WAS-32 and returned for 13 yards,0.490,-1.930
2,3:26,1,10,WAS 45,14,0,Jason Campbell sacked by Igor Olshansky and Anthony Spencer for -13 yards,1.930,-0.370
,,,,,,,"WAS challenged the fumble ruling, and the original play was overturned.",,
2,3:01,2,23,WAS 32,14,0,Jason Campbell pass complete short left to Santana Moss for 8 yards (tackle by Mike Jenkins),-0.370,0.040
2,2:38,3,15,WAS 40,14,0,Jason Campbell pass complete short right to Rock Cartwright for -3 yards (tackle by Orlando Scandrick and DeMarcus Ware),0.040,-0.910
2,2:00,4,18,WAS 37,14,0,"Hunter Smith punts 41 yards, returned by Patrick Crayton for -4 yards (tackle by Byron Westbrook)",-0.910,-0.040
2,1:49,1,10,DAL 18,14,0,Tony Romo pass complete short middle to Marion Barber for 8 yards (tackle by DeAngelo Hall),0.040,0.680
2,1:23,2,2,DAL 26,14,0,Tony Romo pass complete short right to Marion Barber for 4 yards (tackle by Rocky McIntosh and DeAngelo Hall),0.680,0.940
2,1:15,,,,14,0,Timeout #1 by Dallas Cowboys,0.000,0.940
2,1:15,1,10,DAL 30,14,0,Tony Romo pass incomplete short right intended for Miles Austin,0.940,0.390
2,1:12,2,10,DAL 30,14,0,Tony Romo pass complete short left to Jason Witten for 13 yards (tackle by Kareem Moore and Justin Tryon),0.390,1.800
2,0:44,1,10,DAL 43,14,0,Tony Romo pass complete short middle to Jason Witten for 9 yards (tackle by London Fletcher),1.800,2.470
2,0:42,,,,14,0,Timeout #2 by Dallas Cowboys,0.000,2.470
2,0:42,2,1,WAS 48,14,0,Tony Romo pass incomplete short left intended for Roy Williams,2.470,1.750
2,0:38,3,1,WAS 48,14,0,Tony Romo pass complete short right to Miles Austin for 8 yards (tackle by DeAngelo Hall and London Fletcher),1.750,2.920
2,0:31,,,,14,0,Timeout #3 by Dallas Cowboys,0.000,2.920
2,0:31,1,10,WAS 40,14,0,Tony Romo pass complete short right to Marion Barber for 5 yards (tackle by DeAngelo Hall and London Fletcher),2.920,3.050
2,0:10,2,5,WAS 35,14,0,Tony Romo spiked the ball,3.050,2.340
2,0:09,3,5,WAS 35,14,0,Tony Romo pass complete short middle to Miles Austin for 14 yards (tackle by LaRon Landry),2.340,2.320
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,14,0,"Graham Gano kicks off 49 yards, returned by Kevin Ogletree for 20 yards (tackle by Rock Cartwright)",0.000,-1.660
3,14:53,1,10,DAL 41,14,0,Marion Barber right end for 3 yards (tackle by DeAngelo Hall and Rocky McIntosh),1.660,1.530
3,14:08,2,7,DAL 44,14,0,Tony Romo pass complete short right to Miles Austin for 12 yards (tackle by London Fletcher),1.530,2.650
3,13:27,1,10,WAS 44,14,0,"Penalty on Jason Witten: False Start, 5 yards (no play)",2.650,2.320
3,13:02,1,15,WAS 49,14,0,Tony Romo pass complete short left to Felix Jones for 13 yards (tackle by Kareem Moore and Brian Orakpo),2.320,3.190
3,12:19,2,2,WAS 36,14,0,Tashard Choice left tackle for 1 yard (tackle by H.B. Blades),3.190,2.610
3,11:35,3,1,WAS 35,14,0,Marion Barber middle for no gain (tackle by Lorenzo Alexander and Albert Haynesworth),2.610,1.000
3,10:50,4,1,WAS 35,14,0,Marion Barber middle for no gain (tackle by Albert Haynesworth and H.B. Blades),1.000,-1.270
3,10:37,1,10,WAS 35,14,0,Quinton Ganther left guard for no gain (tackle by Marcus Spears and DeMarcus Ware),1.270,0.720
3,10:00,2,10,WAS 35,14,0,Jason Campbell pass complete short left to Santana Moss for 8 yards (tackle by Mike Jenkins and Ken Hamlin),0.720,1.090
3,9:15,3,2,WAS 43,14,0,Jason Campbell pass complete short middle to Malcolm Kelly for 9 yards (tackle by Orlando Scandrick),1.090,2.390
3,8:39,1,10,DAL 48,14,0,Jason Campbell pass complete short middle to Rock Cartwright for 12 yards (tackle by Bradie James),2.390,3.180
3,8:04,1,10,DAL 36,14,0,Rock Cartwright left guard for 2 yards (tackle by Stephen Bowen and Jay Ratliff),3.180,2.910
3,7:30,2,8,DAL 34,14,0,Jason Campbell pass incomplete short right intended for Malcolm Kelly (defended by Jason Hatcher),2.910,2.210
3,7:25,3,8,DAL 34,14,0,"Jason Campbell sacked by Orlando Scandrick for -7 yards. Jason Campbell fumbles (forced by Orlando Scandrick), ball out of bounds at DAL-44",2.210,0.330
3,7:05,4,18,DAL 44,14,0,"Hunter Smith punts 32 yards, fair catch by Patrick Crayton",0.330,0.350
3,7:00,1,10,DAL 12,14,0,"Felix Jones right guard for 3 yards (tackle by Cornelius Griffin). Penalty on Andre Gurode: Offensive Holding, 6 yards (no play)",-0.350,-0.610
3,6:24,1,16,DAL 6,14,0,Tony Romo pass incomplete short right intended for Martellus Bennett,-0.610,-1.220
3,6:23,2,16,DAL 6,14,0,Tony Romo pass complete short left to Felix Jones for 10 yards (tackle by H.B. Blades and LaRon Landry),-1.220,-0.950
3,5:42,3,6,DAL 16,14,0,Tony Romo pass complete short left to Jason Witten for 15 yards (tackle by H.B. Blades),-0.950,1.000
3,4:58,1,10,DAL 31,14,0,Felix Jones middle for 7 yards (tackle by Chris Wilson and H.B. Blades),1.000,1.410
3,4:16,2,3,DAL 38,14,0,Tony Romo pass incomplete deep left intended for Jason Witten,1.410,0.700
3,4:10,3,3,DAL 38,14,0,Tony Romo pass complete short left to Miles Austin for 7 yards (tackle by Fred Smoot),0.700,1.930
3,3:36,1,10,DAL 45,14,0,Marion Barber middle for 4 yards (tackle by LaRon Landry),1.930,1.920
3,2:56,2,6,DAL 49,14,0,Marion Barber middle for 12 yards (tackle by Kareem Moore),1.920,2.980
3,2:13,1,10,WAS 39,14,0,Tony Romo pass complete short right to Miles Austin for 8 yards (tackle by DeAngelo Hall),2.980,3.520
3,1:31,2,2,WAS 31,14,0,Tony Romo pass incomplete short left intended for Sam Hurd,3.520,2.810
3,1:26,3,2,WAS 31,14,0,Marion Barber left guard for 1 yard (tackle by London Fletcher),2.810,1.520
3,0:55,4,1,WAS 30,14,0,Marion Barber right guard for no gain (tackle by H.B. Blades),1.520,-0.940
3,0:50,1,10,WAS 30,14,0,Jason Campbell pass complete short right to Santana Moss for 17 yards (tackle by Keith Brooking),0.940,2.060
3,0:14,1,10,WAS 47,14,0,Quinton Ganther middle for 2 yards (tackle by Anthony Spencer and Igor Olshansky),2.060,1.790
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,WAS 49,14,0,Jason Campbell pass incomplete short right intended for Fred Davis (defended by Bradie James),1.790,1.090
4,14:57,3,8,WAS 49,14,0,"Jason Campbell pass incomplete short left intended for Antwaan Randle El. Penalty on Jason Campbell: Intentional Grounding, 10 yards",1.090,-0.780
4,14:48,4,18,WAS 39,14,0,"Hunter Smith punts 36 yards, returned by Patrick Crayton for 2 yards (tackle by Chris Wilson)",-0.780,-0.740
4,14:42,1,10,DAL 27,14,0,Tony Romo pass complete short left to Felix Jones for 4 yards (tackle by LaRon Landry),0.740,0.740
4,13:58,2,6,DAL 31,14,0,Felix Jones left end for 4 yards (tackle by Brian Orakpo),0.740,0.560
4,13:17,3,2,DAL 35,14,0,Tony Romo pass complete short left to Jason Witten for 4 yards,0.560,1.530
4,12:48,1,10,DAL 39,14,0,Tony Romo pass complete short middle to Marion Barber for 13 yards (tackle by Chris Wilson),1.530,2.390
4,12:04,1,10,WAS 48,14,0,Felix Jones middle for 10 yards (tackle by London Fletcher and Kareem Moore),2.390,3.050
4,11:19,1,10,WAS 38,14,0,Felix Jones left end for 4 yards (tackle by LaRon Landry and Fred Smoot),3.050,3.050
4,10:39,2,6,WAS 34,14,0,Tony Romo pass incomplete short right intended for Kevin Ogletree,3.050,2.340
4,10:33,3,6,WAS 34,14,0,"Tony Romo pass complete short right to Tashard Choice for no gain. Penalty on Carlos Rogers: Defensive Holding, 5 yards (no play)",2.340,3.640
4,10:15,1,10,WAS 29,14,0,Tony Romo pass incomplete short left intended for Martellus Bennett,3.640,3.100
4,10:09,2,10,WAS 29,14,0,Tony Romo pass complete short right to Miles Austin for 15 yards (tackle by Kareem Moore and Carlos Rogers),3.100,4.650
4,9:24,1,10,WAS 14,14,0,Tony Romo pass incomplete short left intended for Patrick Crayton (defended by DeAngelo Hall),4.650,4.000
4,9:19,2,10,WAS 14,14,0,Marion Barber right guard for 9 yards (tackle by Kareem Moore),4.000,4.960
4,8:34,3,1,WAS 5,14,0,Marion Barber right guard for no gain (tackle by Kareem Moore),4.960,3.030
4,7:49,4,1,WAS 5,17,0,Shaun Suisham 23 yard field goal good,3.030,3.000
4,,,,DAL 30,17,0,"David Buehler kicks off 78 yards, touchback",0.000,0.280
4,7:44,1,10,WAS 20,17,0,Jason Campbell pass complete short middle to Antwaan Randle El for 10 yards (tackle by Bradie James),0.280,0.940
4,7:23,1,10,WAS 30,17,0,Jason Campbell pass complete short right to Malcolm Kelly for 5 yards (tackle by Terence Newman),0.940,1.070
4,7:00,2,5,WAS 35,17,0,Jason Campbell pass complete short middle to Antwaan Randle El for 6 yards (tackle by Bradie James),1.070,1.660
4,6:42,1,10,WAS 41,17,0,Jason Campbell pass complete short right to Rock Cartwright for -1 yards (tackle by Bobby Carpenter),1.660,0.990
4,6:16,2,11,WAS 40,17,0,Jason Campbell pass incomplete short right intended for Rock Cartwright,0.990,0.300
4,6:09,3,11,WAS 40,17,0,Jason Campbell pass incomplete short left intended for Rock Cartwright (defended by Keith Brooking),0.300,-0.720
4,6:04,4,11,WAS 40,17,0,"Hunter Smith punts 44 yards, fair catch by Patrick Crayton",-0.720,0.140
4,5:55,1,10,DAL 16,17,0,Marion Barber left tackle for 1 yard (tackle by Lorenzo Alexander and Kedric Golston),-0.140,-0.510
4,5:48,,,,17,0,Timeout #1 by Washington Redskins,0.000,-0.510
4,5:48,2,9,DAL 17,17,0,Marion Barber left tackle for 12 yards (tackle by Kareem Moore),-0.510,0.870
4,5:08,1,10,DAL 29,17,0,Marion Barber middle for 3 yards (tackle by LaRon Landry),0.870,0.730
4,5:02,,,,17,0,Timeout #2 by Washington Redskins,0.000,0.730
4,5:02,2,7,DAL 32,17,0,Marion Barber right guard for 3 yards (tackle by Kedric Golston),0.730,0.430
4,4:57,,,,17,0,Timeout #3 by Washington Redskins,0.000,0.430
4,4:52,3,4,DAL 35,17,0,Felix Jones left guard for 3 yards (tackle by H.B. Blades),0.430,-0.850
4,4:09,,,,17,0,Timeout #1 by Dallas Cowboys,0.000,-0.850
4,4:09,4,1,DAL 38,17,0,"Mat McBriar punts 49 yards, returned by Santana Moss for 5 yards",-0.850,-0.040
4,3:46,1,10,WAS 18,17,0,Jason Campbell pass complete short left to Santana Moss for 8 yards (tackle by Bradie James),0.040,0.680
4,3:25,2,2,WAS 26,17,0,Jason Campbell pass complete short left to Santana Moss for 7 yards (tackle by Mike Jenkins),0.680,1.140
4,3:12,1,10,WAS 33,17,0,Jason Campbell middle for 6 yards (tackle by Bradie James),1.140,1.400
4,3:00,2,4,WAS 39,17,0,Jason Campbell pass complete short right to Rock Cartwright for 3 yards (tackle by Bradie James),1.400,1.090
4,2:34,3,1,WAS 42,17,0,Rock Cartwright right guard for 4 yards (tackle by Bobby Carpenter),1.090,1.990
4,2:11,1,10,WAS 46,17,0,Jason Campbell pass complete short middle to Rock Cartwright for 3 yards (tackle by Keith Brooking),1.990,1.860
4,2:00,2,7,WAS 49,17,0,Jason Campbell pass complete short left to Santana Moss for 10 yards (tackle by Ken Hamlin),1.860,2.850
4,1:36,1,10,DAL 41,17,0,Jason Campbell pass incomplete short left intended for Marcus Mason,2.850,2.310
4,1:36,2,10,DAL 41,17,0,Jason Campbell pass incomplete short right intended for Antwaan Randle El (defended by Orlando Scandrick),2.310,1.620
4,1:33,3,10,DAL 41,17,0,Jason Campbell pass complete short right to Fred Davis for 11 yards (tackle by Bobby Carpenter),1.620,3.580
4,1:05,1,10,DAL 30,17,0,Jason Campbell pass incomplete short left intended for Santana Moss,3.580,3.030
4,1:05,2,10,DAL 30,17,0,Jason Campbell left end for 5 yards (tackle by Bradie James),3.030,3.010
4,0:57,3,5,DAL 25,17,0,Jason Campbell sacked by Jay Ratliff for -6 yards,3.010,1.320
4,0:32,4,11,DAL 31,17,0,Jason Campbell pass incomplete short left intended for Marko Mitchell,1.320,-1.070
4,0:24,1,10,DAL 32,17,0,Tony Romo kneels for -1 yards,1.070,0.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
