Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Dolphins,4.0,11.98,15.7,-3.72,-3.02,-15.26,-10.41,-4.12,2.84,5.68,1.54,-0.56,3.3,-1.96,3.36
Patriots,-4.0,15.26,10.41,4.12,-2.84,-11.98,-15.7,3.72,3.02,-5.68,0.56,-1.54,1.96,-3.3,-3.36
