0,1
Game Info,Game Info
Won Toss,Bengals (deferred)
Won OT Toss,Bengals
Roof,outdoors
Surface,fieldturf
Duration,3:59
Attendance,57053
Weather,"60 degrees, relative humidity 61%, wind 5 mph, wind chill 0"
Vegas Line,Cincinnati Bengals -7.0
Over/Under,44.0 (over)
